product,quantity,revenue,gross_margin_amount,row_count,active_months,estimated_contract_rows,net_income_clean,revenue_clean,rank,gross_margin_rate,revenue_share,cumulative_revenue_share,abc_class,method,status
PHYTOMEN 10MG/ML IV,394.0,64222.0,64222.0,31,10,0,0.0,0.0,458,0.0,0.00036,0.834417,B,ABC/Pareto using total_trade_price revenue,draft
BENERVA FORTE,122.0,64050.0,64050.0,20,8,0,0.0,0.0,459,0.0,0.000359,0.834775,B,ABC/Pareto using total_trade_price revenue,draft
SAPHIXIME-200 200MG,246.67,63626.66,4960.83,8,6,0,4960.83,16466.67,460,0.301265,0.000357,0.835132,B,ABC/Pareto using total_trade_price revenue,draft
VAGCLR-M,40.0,63600.0,0.0,1,1,0,0.0,0.0,461,0.0,0.000356,0.835488,B,ABC/Pareto using total_trade_price revenue,draft
IV WRIST SPLINT ADULT LARGE (INDOPLAS),1050.0,63000.0,33050.0,2,2,0,33050.0,63000.0,462,0.524603,0.000353,0.835841,B,ABC/Pareto using total_trade_price revenue,draft
PORBACT 500MG/250MG,2980.0,62580.0,46547.6,5,2,0,46547.6,62580.0,463,0.74381,0.000351,0.836192,B,ABC/Pareto using total_trade_price revenue,draft
STERILE LATEX SURGICAL GLOVES 6.5,80.0,62400.0,57600.0,1,1,0,57600.0,62400.0,464,0.923077,0.00035,0.836542,B,ABC/Pareto using total_trade_price revenue,draft
ZONROX ORIGINAL 1LITER,115.1924,62291.8,18404.95,4,3,1,14967.22,58854.07,465,0.254311,0.000349,0.836891,B,ABC/Pareto using total_trade_price revenue,draft
PPE - LARGE (GDR),400.0,62000.0,61847.56,1,1,0,61847.56,62000.0,466,0.997541,0.000347,0.837238,B,ABC/Pareto using total_trade_price revenue,draft
PPE - MEDIUM (GDR),400.0,62000.0,61847.56,1,1,0,61847.56,62000.0,467,0.997541,0.000347,0.837586,B,ABC/Pareto using total_trade_price revenue,draft
PPE - XTRA LARGE (GDR),400.0,62000.0,61847.56,1,1,0,61847.56,62000.0,468,0.997541,0.000347,0.837933,B,ABC/Pareto using total_trade_price revenue,draft
IV CANNULA 20G - HEXACARE,95.0,61750.0,61750.0,5,4,0,0.0,0.0,469,0.0,0.000346,0.838279,B,ABC/Pareto using total_trade_price revenue,draft
AMSUNEX 500MG/250MG,2800.0,61600.0,40936.0,1,1,0,40936.0,61600.0,470,0.664545,0.000345,0.838624,B,ABC/Pareto using total_trade_price revenue,draft
NICARSAPH 1MG/ML 10ML,640.0,60600.0,50572.0,8,6,0,25972.0,36000.0,471,0.721444,0.00034,0.838964,B,ABC/Pareto using total_trade_price revenue,draft
DOLOGESIC 325MG/37.5MG TAB,224.0,60480.0,60480.0,52,21,0,0.0,0.0,472,0.0,0.000339,0.839303,B,ABC/Pareto using total_trade_price revenue,draft
RANICLAV 625MG TAB,496.57,60284.0,59948.0,14,11,0,3164.0,3500.0,473,0.904,0.000338,0.839641,B,ABC/Pareto using total_trade_price revenue,draft
SEZUVIN 100MG/ML (500MG/5ML),236.0,60180.0,60180.0,2,1,0,0.0,0.0,474,0.0,0.000337,0.839978,B,ABC/Pareto using total_trade_price revenue,draft
DOPAMET 250MG TAB,307.1,60090.94,60851.44,44,29,0,0.0,0.0,475,0.0,0.000337,0.840315,B,ABC/Pareto using total_trade_price revenue,draft
SOLUSET UNIMEX,600.0,60000.0,47400.0,3,2,0,7400.0,20000.0,476,0.37,0.000336,0.840651,B,ABC/Pareto using total_trade_price revenue,draft
"BENEHEART R3, ECG MACHINE",1.0,60000.0,60000.0,1,1,0,0.0,0.0,477,0.0,0.000336,0.840987,B,ABC/Pareto using total_trade_price revenue,draft
PPE (S) WEI BANG,300.0,60000.0,59852.49,1,1,0,59852.49,60000.0,478,0.997541,0.000336,0.841323,B,ABC/Pareto using total_trade_price revenue,draft
EZYMUC 600MG,600.0,60000.0,37200.0,3,1,0,37200.0,60000.0,479,0.62,0.000336,0.84166,B,ABC/Pareto using total_trade_price revenue,draft
UV LIGHT CZYD-ZW60WYKW 60W,5.0,59998.75,59998.75,5,4,0,0.0,0.0,480,0.0,0.000336,0.841996,B,ABC/Pareto using total_trade_price revenue,draft
TRASH BAG XXL GREEN,5.1871,59568.56,16406.36,2,2,1,16406.36,59568.56,481,0.27542,0.000334,0.84233,B,ABC/Pareto using total_trade_price revenue,draft
FERGLOBIN FA 60MG/400MCG CAP,183.16,59527.0,58630.46,29,14,0,51480.45999999998,52650.0,482,0.977787,0.000334,0.842663,B,ABC/Pareto using total_trade_price revenue,draft
AMADOL 150MG/ML 2ML,490.5264,59140.7,51422.99,28,21,4,25733.65,33451.36,483,0.769286,0.000331,0.842995,B,ABC/Pareto using total_trade_price revenue,draft
TEGUTECT DIGLUCONATE W/70% ALCOHOL 1GL,25.0,58625.0,7035.0,4,3,0,7035.0,7035.0,484,1.0,0.000329,0.843323,B,ABC/Pareto using total_trade_price revenue,draft
PHILCLOX 500MG,232.42,58554.41,57653.47,23,18,0,8336.529999999999,9237.470000000001,485,0.902469,0.000328,0.843651,B,ABC/Pareto using total_trade_price revenue,draft
KETOPANE,242.0,58080.0,56584.0,12,7,0,15544.0,18720.0,486,0.830342,0.000325,0.843977,B,ABC/Pareto using total_trade_price revenue,draft
VOXOLL 30MG,342.0,57456.0,55440.0,83,30,0,0.0,0.0,487,0.0,0.000322,0.844299,B,ABC/Pareto using total_trade_price revenue,draft
SUCTION CONNECTING TUBE - SIMPLEX,453.0,57065.0,48160.0,11,10,0,17820.0,23260.0,488,0.766122,0.00032,0.844619,B,ABC/Pareto using total_trade_price revenue,draft
UNAZEUS 500MG/250MG,216.8,56788.0,26028.0,7,7,0,21240.0,52000.0,489,0.408462,0.000318,0.844937,B,ABC/Pareto using total_trade_price revenue,draft
SPINAL NEEDLE G25 X89MM (ORMED),1407.0,56280.0,56280.0,5,2,0,0.0,0.0,490,0.0,0.000315,0.845252,B,ABC/Pareto using total_trade_price revenue,draft
INFRARED THERMOMETER,66.0,56000.0,50600.0,3,3,0,100.0,5500.0,491,0.018182,0.000314,0.845566,B,ABC/Pareto using total_trade_price revenue,draft
UV LIGHT GERMICIDAL BULB T530WG13UV LANDLITE,56.0,55986.0,55986.0,10,8,0,0.0,0.0,492,0.0,0.000314,0.84588,B,ABC/Pareto using total_trade_price revenue,draft
GAUZE ROLL 28 X 24 PRO HEALTH CARE,71.0,55840.0,39400.0,5,5,0,13160.0,29600.0,493,0.444595,0.000313,0.846193,B,ABC/Pareto using total_trade_price revenue,draft
LUPINSULIN R 100IU/ML 10ML,122.0,55144.0,19744.0,4,4,0,9800.0,45200.0,494,0.216814,0.000309,0.846502,B,ABC/Pareto using total_trade_price revenue,draft
XOPRAZOLE PLUS 40MG,172.0,55040.0,27048.0,8,3,0,27048.0,55040.0,495,0.491424,0.000308,0.84681,B,ABC/Pareto using total_trade_price revenue,draft
GIAN ZINC 120ML SYR,667.0,55015.84,44487.44,46,29,0,5385.76,16892.489999999998,496,0.318826,0.000308,0.847118,B,ABC/Pareto using total_trade_price revenue,draft
MICROSCOT 20MG 15G,610.0,54900.0,14375.0,3,3,0,14375.0,54900.0,497,0.26184,0.000308,0.847426,B,ABC/Pareto using total_trade_price revenue,draft
"MICROPORE 1"" - 3M",144.0,54720.0,51870.0,11,8,0,13110.0,14820.0,498,0.884615,0.000307,0.847733,B,ABC/Pareto using total_trade_price revenue,draft
ATORSAPH 20MG TAB,506.0,54659.93,12360.93,23,14,0,575.0,1400.0,499,0.410714,0.000306,0.848039,B,ABC/Pareto using total_trade_price revenue,draft
DEXTAR-S 4MG/ML 2ML,130.0,54600.0,8400.0,4,4,0,0.0,0.0,500,0.0,0.000306,0.848345,B,ABC/Pareto using total_trade_price revenue,draft
DEXAMAX 4MG/ML (8MG/2ML) 2ML,218.2373,54580.25,47756.05,29,14,1,16556.05,21880.25,501,0.756666,0.000306,0.848651,B,ABC/Pareto using total_trade_price revenue,draft
DIAPER LARGE - ADULT,302.5,54450.0,40300.0,5,4,0,30850.0,45000.0,502,0.685556,0.000305,0.848956,B,ABC/Pareto using total_trade_price revenue,draft
OFPLEMED 300MG SYRUP 60ML,1256.0,54322.45,41018.67,16,11,0,19024.11,32327.89,503,0.588474,0.000304,0.84926,B,ABC/Pareto using total_trade_price revenue,draft
COCINE 250MG/ML (500MG/2ML),93.0,53940.0,0.0,4,3,0,0.0,0.0,504,0.0,0.000302,0.849563,B,ABC/Pareto using total_trade_price revenue,draft
HYCORT 250MG VIAL,91.0,53740.0,47350.0,9,7,0,7690.0,14080.0,505,0.546165,0.000301,0.849864,B,ABC/Pareto using total_trade_price revenue,draft
MICROSCOT 20MG,774.0,53627.75,52985.75,15,9,0,2045.75,2687.75,506,0.761138,0.000301,0.850164,B,ABC/Pareto using total_trade_price revenue,draft
SOLVASC 5MG,144.0,53541.31,50675.34,22,11,0,2893.12,3850.9799999999996,507,0.751269,0.0003,0.850464,B,ABC/Pareto using total_trade_price revenue,draft
QUADMAX 150MG/75MG/400MG/275MG,60.0,53395.2,17104.8,1,1,0,17104.8,53395.2,508,0.320343,0.000299,0.850764,B,ABC/Pareto using total_trade_price revenue,draft
FENTIN 50MG/ML 2ML,59.0,53139.0,53139.0,18,13,0,0.0,0.0,509,0.0,0.000298,0.851061,B,ABC/Pareto using total_trade_price revenue,draft
TRANSPORE 1X10 2.5CMX9.1M (3M),69.0,53130.0,18945.0,7,6,0,11245.0,45430.0,510,0.247524,0.000298,0.851359,B,ABC/Pareto using total_trade_price revenue,draft
"ALLIS TEETH 5X6, 7 1/2''",108.0,52704.0,46752.0,4,1,0,46752.0,46848.0,511,0.997951,0.000295,0.851655,B,ABC/Pareto using total_trade_price revenue,draft
SURGICAL GLOVES 7.0 INDOPLAS,70.0,52500.0,54010.0,4,3,0,54010.0,67500.0,512,0.800148,0.000294,0.851949,B,ABC/Pareto using total_trade_price revenue,draft
CALCI-MAX 600- 1500MG/200IU,150.0,52500.0,49392.65,22,6,0,47642.64999999997,50750.0,513,0.938771,0.000294,0.852243,B,ABC/Pareto using total_trade_price revenue,draft
GAUZE ROLL 24X28/36X100 (PROHEALTH),70.0,52450.0,32190.0,6,6,0,32190.0,52450.0,514,0.613727,0.000294,0.852537,B,ABC/Pareto using total_trade_price revenue,draft
EVEROSE 1000MG CAP,136.8,52120.8,12486.49,15,6,0,12486.49,46101.0,515,0.270851,0.000292,0.852829,B,ABC/Pareto using total_trade_price revenue,draft
ACIPRO 2MG/ML (200MG/100ML) 100ML,2316.0,52038.0,37284.0,5,5,0,36916.0,51670.0,516,0.714457,0.000292,0.853121,B,ABC/Pareto using total_trade_price revenue,draft
MIROCID 5G,853.0,52010.0,44640.0,13,8,0,1680.0,1950.0,517,0.861538,0.000291,0.853412,B,ABC/Pareto using total_trade_price revenue,draft
"SONOTRAX BASIC A, ULTRASOUND POCKET DOPPLER",4.0,52000.0,104000.0,3,2,0,0.0,0.0,518,0.0,0.000291,0.853703,B,ABC/Pareto using total_trade_price revenue,draft
CORTIREX,315.0,51975.0,60015.0,9,6,0,24540.0,24750.0,519,0.991515,0.000291,0.853995,B,ABC/Pareto using total_trade_price revenue,draft
CETHERGO 200MCG,45.0,51770.0,51770.0,26,16,0,0.0,0.0,520,0.0,0.00029,0.854285,B,ABC/Pareto using total_trade_price revenue,draft
HEMOBAS 500MG/5ML,257.9,51720.25,50906.25,30,20,0,1960.0,2240.0,521,0.875,0.00029,0.854575,B,ABC/Pareto using total_trade_price revenue,draft
LODIPEX - 10MG,861.0,51660.0,47260.0,24,12,0,2560.0,6960.0,522,0.367816,0.000289,0.854864,B,ABC/Pareto using total_trade_price revenue,draft
PROMEP 40MG,1290.0,51600.0,59040.0,11,8,0,0.0,0.0,523,0.0,0.000289,0.855153,B,ABC/Pareto using total_trade_price revenue,draft
SOLUTION FOR IV INFUSION 900MG/100ML,1140.0,51420.0,35640.0,2,2,0,35640.0,51420.0,524,0.693116,0.000288,0.855441,B,ABC/Pareto using total_trade_price revenue,draft
NITROFIX SR 30MG,98.5,51095.0,39530.0,19,14,0,10040.0,13520.0,525,0.742604,0.000286,0.855728,B,ABC/Pareto using total_trade_price revenue,draft
"42"" SMART / LED TV - PO G62680",3.0,50997.0,50403.0,2,1,0,50403.0,50997.0,526,0.988352,0.000286,0.856014,B,ABC/Pareto using total_trade_price revenue,draft
EROXIME 500MG,443.0,50945.0,55890.0,17,12,0,0.0,0.0,527,0.0,0.000285,0.856299,B,ABC/Pareto using total_trade_price revenue,draft
PERISPA 50MG,70.0,50820.0,10607.0,6,4,0,10607.0,50820.0,528,0.208717,0.000285,0.856584,B,ABC/Pareto using total_trade_price revenue,draft
PNSS 1LITER 0.9%,870.0,50750.0,10653.33,4,3,0,8320.0,45500.0,529,0.182857,0.000284,0.856868,B,ABC/Pareto using total_trade_price revenue,draft
EROXENE 5MG/G (0.5% W/W),500.0,50000.0,27500.0,1,1,0,27500.0,50000.0,530,0.55,0.00028,0.857148,B,ABC/Pareto using total_trade_price revenue,draft
REPAIR FOR IM70 MONITOR,1.0,49900.0,14100.0,1,1,0,14100.0,49900.0,531,0.282565,0.00028,0.857428,B,ABC/Pareto using total_trade_price revenue,draft
FOLEY CATHETER FR. 16 PARTNERS,1310.0,49780.0,22874.0,6,4,0,22684.0,56430.0,532,0.401985,0.000279,0.857707,B,ABC/Pareto using total_trade_price revenue,draft
IRBEQ 150 150MG,123.0,49619.0,25037.0,7,6,0,3934.0,7766.0,533,0.506567,0.000278,0.857985,B,ABC/Pareto using total_trade_price revenue,draft
GLOVES S7.5 LATEX STERILE (INDOPLAS),62.0,49600.0,14136.0,2,2,0,14136.0,49600.0,534,0.285,0.000278,0.858263,B,ABC/Pareto using total_trade_price revenue,draft
MALUNGGAY CAPSULE,115.0,49575.0,25500.0,3,3,0,25500.0,49575.0,535,0.514372,0.000278,0.858541,B,ABC/Pareto using total_trade_price revenue,draft
LAMINATING MACHINE,11.0,49500.0,20900.0,1,1,0,20900.0,49500.0,536,0.422222,0.000277,0.858818,B,ABC/Pareto using total_trade_price revenue,draft
ENCLOXIL 500MG CAP,63.0,49140.0,38610.18,9,9,0,38610.18000000001,49140.0,537,0.785718,0.000275,0.859094,B,ABC/Pareto using total_trade_price revenue,draft
OMEPRAZOLE 40MG VIAL W/ DILUENT (ZOLFREE),1400.0,49000.0,49000.0,2,2,0,0.0,0.0,538,0.0,0.000275,0.859368,B,ABC/Pareto using total_trade_price revenue,draft
KURT 10MG/G (1% W/W) 15G,500.0,49000.0,49000.0,1,1,0,0.0,0.0,539,0.0,0.000275,0.859643,B,ABC/Pareto using total_trade_price revenue,draft
LACTATED RINGERS SOLUTION EUROMED,840.0,48999.98,8960.02,3,1,0,8960.02,48999.98,540,0.182858,0.000275,0.859917,B,ABC/Pareto using total_trade_price revenue,draft
DIGITAL THERMOMETER - SURGITECH,733.0,48705.0,40180.0,18,16,0,14750.0,22595.0,541,0.652799,0.000273,0.86019,B,ABC/Pareto using total_trade_price revenue,draft
HIVENT 1MG/2.5ML,168.68,48408.22,43093.57,23,16,0,13531.66,39223.31,542,0.34499,0.000271,0.860462,B,ABC/Pareto using total_trade_price revenue,draft
MULTIVIT PLUS,638.1757,47740.96,36544.94,12,10,1,5343.94,10489.96,543,0.509434,0.000268,0.860729,B,ABC/Pareto using total_trade_price revenue,draft
IV CANNULA LUER LOCK WITHOUT INJECTION VALVE G.26,10.0,47500.0,6250.0,2,1,0,6250.0,23750.0,544,0.263158,0.000266,0.860995,B,ABC/Pareto using total_trade_price revenue,draft
IV INFUSION SET ADULT (PRIME),1900.0,47500.0,12200.0,3,3,0,7200.0,22500.0,545,0.32,0.000266,0.861261,B,ABC/Pareto using total_trade_price revenue,draft
DANOXIME 750MG W/ DILUENT,1600.0,47200.0,47200.0,2,1,0,0.0,0.0,546,0.0,0.000265,0.861526,B,ABC/Pareto using total_trade_price revenue,draft
NASAL OXYGEN CANNULA (ADULT) - SURGITECH,1884.0,47100.0,31272.0,5,4,0,18972.0,34800.0,547,0.545172,0.000264,0.86179,B,ABC/Pareto using total_trade_price revenue,draft
PULSE OXIMETER PROBE ADULT FOR EDAN IM70,5.0,47000.0,18700.0,5,5,0,18700.0,47000.0,548,0.397872,0.000263,0.862053,B,ABC/Pareto using total_trade_price revenue,draft
CARESEF 750MG WITH DILUENT,1340.0,46900.0,21232.0,3,3,0,17732.0,43400.0,549,0.408571,0.000263,0.862316,B,ABC/Pareto using total_trade_price revenue,draft
SURGICAL GLOVES 8.0 INDOPLAS,62.0,46500.0,39370.0,2,1,0,39370.0,46500.0,550,0.846667,0.000261,0.862577,B,ABC/Pareto using total_trade_price revenue,draft
ACIPRO 2MG,1825.0,46477.9,53534.0,15,12,0,20589.6,34500.0,551,0.5968,0.00026,0.862837,B,ABC/Pareto using total_trade_price revenue,draft
X-RAY FILM 14X14 (FUJI),10.0,46260.0,4205.0,3,1,0,4205.0,46260.0,552,0.090899,0.000259,0.863096,B,ABC/Pareto using total_trade_price revenue,draft
ANESTIN 20MG/ML,125.0,46170.0,22420.0,10,5,0,1770.0,2320.0,553,0.762931,0.000259,0.863355,B,ABC/Pareto using total_trade_price revenue,draft
FERGLOBIN FA 60MG/400MCG,157.0,46016.09,44653.79,29,21,0,10509.37,12196.67,554,0.861659,0.000258,0.863613,B,ABC/Pareto using total_trade_price revenue,draft
BP APPARATUS STAND TYPE JAPAN,4.0,46000.0,19800.0,1,1,0,19800.0,46000.0,555,0.430435,0.000258,0.863871,B,ABC/Pareto using total_trade_price revenue,draft
HYCLENS WOUND SPRAY 1GALLON,31.0,45700.2,45696.6,16,14,0,44222.399999999994,44226.0,556,0.999919,0.000256,0.864127,B,ABC/Pareto using total_trade_price revenue,draft
RESPI-SAPH 250MCG/ML (500MCG/2ML) 2ML,95.96,45509.54,45509.54,11,8,0,0.0,0.0,557,0.0,0.000255,0.864382,B,ABC/Pareto using total_trade_price revenue,draft
HYDROCORTIBAS 100MG,130.0,45500.0,31563.0,4,3,0,63.0,10500.0,558,0.006,0.000255,0.864637,B,ABC/Pareto using total_trade_price revenue,draft
SI2NORM 50MG,143.0,45496.0,45496.0,7,7,0,0.0,0.0,559,0.0,0.000255,0.864892,B,ABC/Pareto using total_trade_price revenue,draft
MAXIFER 20MG/ML (100MG/5ML) 5ML,43.0,45454.87,45454.87,10,6,0,0.0,0.0,560,0.0,0.000255,0.865147,B,ABC/Pareto using total_trade_price revenue,draft
LUPINSULIN 30:70 (30IU/70IU/ML) 10ML,100.0,45200.0,9800.0,1,1,0,9800.0,45200.0,561,0.216814,0.000253,0.8654,B,ABC/Pareto using total_trade_price revenue,draft
RAHMACIN 250MG/5ML,200.0,45000.0,45000.0,1,1,0,0.0,0.0,562,0.0,0.000252,0.865652,B,ABC/Pareto using total_trade_price revenue,draft
PIDCLIN 100MG,300.0,45000.0,7500.0,1,1,0,7500.0,45000.0,563,0.166667,0.000252,0.865904,B,ABC/Pareto using total_trade_price revenue,draft
EASELAC 3.33G/5ML ORAL SOLUTION,520.0,44720.0,32680.0,10,10,0,0.0,0.0,564,0.0,0.000251,0.866155,B,ABC/Pareto using total_trade_price revenue,draft
BABY WASH 100ML (JOHNSON),585.12,44697.65,23222.94,20,16,1,23222.940000000002,44697.65,565,0.519556,0.00025,0.866405,B,ABC/Pareto using total_trade_price revenue,draft
MULTI GROW 30ML DROPS,665.0,44548.0,51240.5,50,28,0,25634.5,31164.0,566,0.822568,0.00025,0.866655,B,ABC/Pareto using total_trade_price revenue,draft
HYCLENS GARGLE (120ML),506.0,44528.0,40587.5,40,25,0,11899.5,15664.0,567,0.759672,0.00025,0.866904,B,ABC/Pareto using total_trade_price revenue,draft
VOXOLL 15MG/5ML,1301.1779,44353.54,36071.54,89,28,1,24098.54,32380.54,568,0.744229,0.000249,0.867153,B,ABC/Pareto using total_trade_price revenue,draft
NYSECOD 50MG,54.0,44260.0,33315.0,8,6,0,23965.0,37110.0,569,0.645783,0.000248,0.867401,B,ABC/Pareto using total_trade_price revenue,draft
TRASH BAG - YELLOW - LARGE,30.2074,44151.55,27116.62,4,4,1,18866.62,35901.55,570,0.52551,0.000247,0.867648,B,ABC/Pareto using total_trade_price revenue,draft
CEFUROX 250MG/5ML 50ML,408.0,44064.0,16275.12,3,2,0,16275.119999999999,44064.0,571,0.369352,0.000247,0.867895,B,ABC/Pareto using total_trade_price revenue,draft
SUCTION BOTTLES 3 LITERS,2.0,44000.0,22000.0,1,1,0,22000.0,44000.0,572,0.5,0.000247,0.868142,B,ABC/Pareto using total_trade_price revenue,draft
LIQUID HAND SOAP - FLORAL PINK,173.1894,43986.83,24740.38,5,5,1,23270.379999999997,43619.33,573,0.533488,0.000246,0.868388,B,ABC/Pareto using total_trade_price revenue,draft
HISTARIL 100MG/2MG,150.0,43875.0,41175.0,27,23,0,4950.0,7650.0,574,0.647059,0.000246,0.868634,B,ABC/Pareto using total_trade_price revenue,draft
TROPONIN 1,5.0,43750.0,685.0,2,2,0,685.0,8750.0,575,0.078286,0.000245,0.86888,B,ABC/Pareto using total_trade_price revenue,draft
SAPHORMIN 500MG,848.0,43696.0,43259.73,19,10,0,365.15000000000003,854.85,576,0.427151,0.000245,0.869124,B,ABC/Pareto using total_trade_price revenue,draft
HYCLENS GARGLE 0.12% 120ML,495.0,43560.0,42778.0,43,25,0,2210.0,2992.0,577,0.738636,0.000244,0.869368,B,ABC/Pareto using total_trade_price revenue,draft
"LAPTOP TMP2 214-530-554U 1, FDH (1920X1080)-ACER",1.0,43500.0,22300.0,1,1,0,22300.0,43500.0,578,0.512644,0.000244,0.869612,B,ABC/Pareto using total_trade_price revenue,draft
MUPORS 20MG/G (2%) 5G,1100.0,43500.0,43500.0,2,2,0,0.0,0.0,579,0.0,0.000244,0.869856,B,ABC/Pareto using total_trade_price revenue,draft
POVIDONE IODINE 10% - MEDICROSS,71.0,43466.66,40933.34,6,6,0,18133.34,20666.66,580,0.87742,0.000244,0.8701,B,ABC/Pareto using total_trade_price revenue,draft
AMBIMOX 500MG,308.0,43384.0,34882.51,16,12,0,13658.17,22284.83,581,0.612891,0.000243,0.870343,B,ABC/Pareto using total_trade_price revenue,draft
EXEL 500MG,178.0,43284.0,41836.0,8,4,0,17876.0,19324.0,582,0.925067,0.000243,0.870585,B,ABC/Pareto using total_trade_price revenue,draft
BETZINE 8MG,112.0,43250.0,42270.0,10,7,0,3200.0,3800.0,583,0.842105,0.000242,0.870828,B,ABC/Pareto using total_trade_price revenue,draft
DIACYSTEINE 600- 600MG,376.1238,43240.0,25380.0,24,14,1,13075.0,30935.0,584,0.42266,0.000242,0.87107,B,ABC/Pareto using total_trade_price revenue,draft
GLOVES 6.5 PROTEXIS,24.0,43200.0,21576.0,1,1,0,21576.0,43200.0,585,0.499444,0.000242,0.871312,B,ABC/Pareto using total_trade_price revenue,draft
CINNABLOC 25MG,316.16,43121.28,44698.68,75,36,0,1840.4,3063.0,586,0.600849,0.000242,0.871554,B,ABC/Pareto using total_trade_price revenue,draft
PHYTOBAS 10MG/ML,303.0,43025.0,41585.0,19,12,0,0.0,0.0,587,0.0,0.000241,0.871795,B,ABC/Pareto using total_trade_price revenue,draft
ACCU-CHECK INSTANT 100STRIPS,27.5,42900.0,36915.0,5,5,0,2595.0,8580.0,588,0.302448,0.00024,0.872035,B,ABC/Pareto using total_trade_price revenue,draft
DESKTOP WITH PRINTER - PO G62680,1.0,42865.0,37085.0,1,1,0,37085.0,42865.0,589,0.865158,0.00024,0.872275,B,ABC/Pareto using total_trade_price revenue,draft
CLIN-GEN 300MG,124.0,42565.0,31680.0,17,11,0,0.0,0.0,590,0.0,0.000239,0.872514,B,ABC/Pareto using total_trade_price revenue,draft
GLOVES (L) - GLOMED,230.0,42510.0,3900.0,5,5,0,2780.0,9390.0,591,0.29606,0.000238,0.872752,B,ABC/Pareto using total_trade_price revenue,draft
MASOLEV 100MG/ML (500MG/5ML),144.0,42480.0,42480.0,2,1,0,0.0,0.0,592,0.0,0.000238,0.87299,B,ABC/Pareto using total_trade_price revenue,draft
SEMI AUTOMATIC BIOPSY GUN G18 X 13CM,2.0,42120.0,41860.0,1,1,0,41860.0,42120.0,593,0.993827,0.000236,0.873226,B,ABC/Pareto using total_trade_price revenue,draft
AROFLO 250,103.0,42024.0,31518.0,2,1,0,31518.0,42024.0,594,0.75,0.000235,0.873462,B,ABC/Pareto using total_trade_price revenue,draft
BLOOD COLLECTION BAGS 450ML DOUBLE,12.0,42000.0,10500.0,2,2,0,0.0,0.0,595,0.0,0.000235,0.873697,B,ABC/Pareto using total_trade_price revenue,draft
INFANT CPR MANNEQUIN,2.0,42000.0,18000.0,1,1,0,18000.0,42000.0,596,0.428571,0.000235,0.873932,B,ABC/Pareto using total_trade_price revenue,draft
HYCLENS WOUND SPRAY 2% 120ML BOV,107.0,41944.0,12286.0,7,7,0,12286.0,41944.0,597,0.292914,0.000235,0.874168,B,ABC/Pareto using total_trade_price revenue,draft
RYTHMA 50MG/ML,33.33,41813.33,8484.69,7,4,0,8484.69,16423.33,598,0.516624,0.000234,0.874402,B,ABC/Pareto using total_trade_price revenue,draft
CM SERIES FLUORESCENCE ANALYSIS VIEWING CABINET,1.0,41800.0,0.0,1,1,0,0.0,0.0,599,0.0,0.000234,0.874636,B,ABC/Pareto using total_trade_price revenue,draft
CIXTOR-Z 97.5MG /9MG/5ML SYRUP,1169.0,41499.5,38707.13,2,2,0,37642.13,40434.5,600,0.930941,0.000233,0.874869,B,ABC/Pareto using total_trade_price revenue,draft
EVENING PRIMEROSE OIL 1000MG,116.0,41412.0,40914.0,18,14,0,2001.0,2499.0,601,0.80072,0.000232,0.875101,B,ABC/Pareto using total_trade_price revenue,draft
VITACORE 100MG/100MG/1MG 3ML,227.0973,41368.41,23159.85,20,13,1,8729.85,15938.41,602,0.547724,0.000232,0.875333,B,ABC/Pareto using total_trade_price revenue,draft
NGT FR.14 PARTNERS,252.0,41328.0,5550.0,2,1,0,5550.0,8200.0,603,0.676829,0.000232,0.875564,B,ABC/Pareto using total_trade_price revenue,draft
CENDALEX 500MG CAP,169.0,41305.9,39196.39,61,25,0,0.0,0.0,604,0.0,0.000231,0.875796,B,ABC/Pareto using total_trade_price revenue,draft
IV WRIST SPLINT PEDIA MEDIUM (INDOPLAS),825.0,41250.0,34240.0,2,2,0,34240.0,41250.0,605,0.830061,0.000231,0.876027,B,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE DIAPER ADULT LARGE (HEXACARE),210.0,40740.0,9968.8,3,3,0,9968.8,40740.0,606,0.244693,0.000228,0.876255,B,ABC/Pareto using total_trade_price revenue,draft
BACTIGRAS,500.0,40500.0,19500.0,1,1,0,19500.0,40500.0,607,0.481481,0.000227,0.876482,B,ABC/Pareto using total_trade_price revenue,draft
TOOTHPASTE CLOSE UP RED 50ML,700.0,40381.25,11418.75,1,1,0,11418.75,40381.25,608,0.282774,0.000226,0.876708,B,ABC/Pareto using total_trade_price revenue,draft
HBSAG - SD,600.0,40333.34,19351.66,2,2,0,19351.66,40333.34,609,0.479793,0.000226,0.876934,B,ABC/Pareto using total_trade_price revenue,draft
CEFTRIABBAS 1G,182.0,40040.0,40040.0,12,8,0,0.0,0.0,610,0.0,0.000224,0.877159,B,ABC/Pareto using total_trade_price revenue,draft
LEPIXA 100MG/ML (500MG/5ML),50.0,40000.0,40000.0,2,2,0,0.0,0.0,611,0.0,0.000224,0.877383,B,ABC/Pareto using total_trade_price revenue,draft
VOLUMETRIC SOLUTION INFUSION SET 150ML (POLYMED),500.0,40000.0,40000.0,2,1,0,0.0,0.0,612,0.0,0.000224,0.877607,B,ABC/Pareto using total_trade_price revenue,draft
