product,quantity,revenue,gross_margin_amount,row_count,active_months,estimated_contract_rows,net_income_clean,revenue_clean,rank,gross_margin_rate,revenue_share,cumulative_revenue_share,abc_class,method,status
DISPOSABLE SYRINGE (10CC/ML) 23GX1 LUER LOCK - DELCARE,25.0,6250.0,8630.0,4,3,0,2380.0,2500.0,1496,0.952,3.8e-05,0.979242,C,ABC/Pareto using total_trade_price revenue,draft
TOOTH BRUSH - BAMBOO CHARCOAL,50.0,6250.0,4150.0,1,1,0,4150.0,6250.0,1497,0.664,3.8e-05,0.97928,C,ABC/Pareto using total_trade_price revenue,draft
ACCETHROM 125MG/ML 60ML,50.0,6250.0,1700.0,1,1,0,1700.0,6250.0,1498,0.272,3.8e-05,0.979319,C,ABC/Pareto using total_trade_price revenue,draft
BUZZLE DIGITAL THERMOMETER,78.0,6240.0,2856.0,4,3,0,2856.0,9280.0,1499,0.307759,3.8e-05,0.979357,C,ABC/Pareto using total_trade_price revenue,draft
PREVEN-Z GOLD 500MG/10MG/1000IU,14.0,6230.0,6230.0,5,4,0,0.0,0.0,1500,0.0,3.8e-05,0.979395,C,ABC/Pareto using total_trade_price revenue,draft
KETORAN 30MG/ML,31.0,6200.0,6200.0,2,2,0,0.0,0.0,1501,0.0,3.8e-05,0.979433,C,ABC/Pareto using total_trade_price revenue,draft
MONOCRYL 0'' 31MM 1/2C 70CM (ETHICON),1.0,6200.0,6200.0,1,1,0,6200.0,6200.0,1502,1.0,3.8e-05,0.979471,C,ABC/Pareto using total_trade_price revenue,draft
NELATON STRAIGHT CATHETER FR.16 STERILE (KENXIN),176.0,6160.0,4468.0,10,7,0,4293.0,5985.0,1503,0.717293,3.8e-05,0.979509,C,ABC/Pareto using total_trade_price revenue,draft
F-DICO 25MG/ML,50.0,6150.0,6765.0,9,5,0,0.0,0.0,1504,0.0,3.8e-05,0.979547,C,ABC/Pareto using total_trade_price revenue,draft
FULVAST 40MG,21.0,6132.0,6132.0,2,2,0,0.0,0.0,1505,0.0,3.8e-05,0.979585,C,ABC/Pareto using total_trade_price revenue,draft
ANEPTIL 500MG/5ML (I.M/I.V),98.0,6125.0,6125.0,1,1,0,0.0,0.0,1506,0.0,3.8e-05,0.979622,C,ABC/Pareto using total_trade_price revenue,draft
MONOCRYL 1'' 40MM 1/2C 70CM (ETHICON),1.0,6125.0,6125.0,1,1,0,6125.0,6125.0,1507,1.0,3.8e-05,0.97966,C,ABC/Pareto using total_trade_price revenue,draft
TUDOR - CHROMIC BROWN COATED CATGUT ABSORBABLE SUTURE 3-0 CURVED CUTTING - 75CM,23.0,6095.0,4426.0,3,3,0,4426.0,6095.0,1508,0.726169,3.7e-05,0.979698,C,ABC/Pareto using total_trade_price revenue,draft
CORSTAPH 500MG,14.0,6090.0,6090.0,1,1,0,0.0,0.0,1509,0.0,3.7e-05,0.979735,C,ABC/Pareto using total_trade_price revenue,draft
ZYTACT 200MG/5ML,145.0,6090.0,6090.0,3,3,0,0.0,0.0,1510,0.0,3.7e-05,0.979772,C,ABC/Pareto using total_trade_price revenue,draft
WILKINS DISTILLED 5L,24.0,6072.0,3408.0,1,1,0,3408.0,6072.0,1511,0.561265,3.7e-05,0.97981,C,ABC/Pareto using total_trade_price revenue,draft
SEREDOL 5MG/ML,5.0,6060.0,1692.0,2,2,0,1692.0,6060.0,1512,0.279208,3.7e-05,0.979847,C,ABC/Pareto using total_trade_price revenue,draft
NOVAFENAC,110.0,6050.0,6050.0,3,2,0,0.0,0.0,1513,0.0,3.7e-05,0.979884,C,ABC/Pareto using total_trade_price revenue,draft
DEXICORT 5MG/ML,1.0,6048.0,6048.0,1,1,0,0.0,0.0,1514,0.0,3.7e-05,0.979921,C,ABC/Pareto using total_trade_price revenue,draft
HCG TEST CASSETTE,403.0,6045.0,4845.0,2,2,0,1800.0,3000.0,1515,0.6,3.7e-05,0.979959,C,ABC/Pareto using total_trade_price revenue,draft
FEEDING TUBE FR.5,403.0,6045.0,2445.0,2,2,0,2400.0,6000.0,1516,0.4,3.7e-05,0.979996,C,ABC/Pareto using total_trade_price revenue,draft
ZINLUM 10MG/ML SYRUP 15ML (ORAL DROPS),423.0,6027.75,5885.25,5,2,0,0.0,0.0,1517,0.0,3.7e-05,0.980033,C,ABC/Pareto using total_trade_price revenue,draft
MAYO STAND WITH TRAY,2.0,6000.0,6000.0,2,2,0,0.0,0.0,1518,0.0,3.7e-05,0.98007,C,ABC/Pareto using total_trade_price revenue,draft
CORD CLAMP - SIMPLEX,15.0,6000.0,5500.0,2,2,0,5500.0,6000.0,1519,0.916667,3.7e-05,0.980106,C,ABC/Pareto using total_trade_price revenue,draft
SIMPLEX NEEDLE 26G X 1/2,20.0,6000.0,3900.0,1,1,0,3900.0,6000.0,1520,0.65,3.7e-05,0.980143,C,ABC/Pareto using total_trade_price revenue,draft
TRIANGULAR BANDAGE 60X42,100.0,6000.0,6000.0,1,1,0,0.0,0.0,1521,0.0,3.7e-05,0.98018,C,ABC/Pareto using total_trade_price revenue,draft
"TRASHBAG 10'S PLASTIC BLACK XL,TEAR RESISTANT LEAK PROOF",150.0,6000.0,6000.0,1,1,0,0.0,0.0,1522,0.0,3.7e-05,0.980217,C,ABC/Pareto using total_trade_price revenue,draft
ID BRACELET ADULT SURGITECH,20.0,6000.0,0.0,1,1,0,0.0,6000.0,1523,0.0,3.7e-05,0.980254,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE NEEDLE G.25 100'S-ORMED,40.0,6000.0,3000.0,2,1,0,0.0,0.0,1524,0.0,3.7e-05,0.980291,C,ABC/Pareto using total_trade_price revenue,draft
COTTON SUTURE 2.0 (RGM),50.0,6000.0,1250.0,4,3,0,1250.0,6000.0,1525,0.208333,3.7e-05,0.980328,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE NEEDLE G19 X1/2 (ORMED),30.0,6000.0,3240.0,1,1,0,3240.0,6000.0,1526,0.54,3.7e-05,0.980365,C,ABC/Pareto using total_trade_price revenue,draft
IV CANNULA WITH INJECTION PORT LUER LOCK G26 X 3/4 (CATHY),5.0,6000.0,6000.0,1,1,0,0.0,0.0,1527,0.0,3.7e-05,0.980402,C,ABC/Pareto using total_trade_price revenue,draft
AMZELLIN 250-250MG,50.0,6000.0,6000.0,1,1,0,0.0,0.0,1528,0.0,3.7e-05,0.980438,C,ABC/Pareto using total_trade_price revenue,draft
DEL FABRIC,50.0,5998.9,151.1,1,1,0,151.1,5998.9,1529,0.025188,3.7e-05,0.980475,C,ABC/Pareto using total_trade_price revenue,draft
ALLERJEC 2.5MG/ML,331.0,5958.0,5842.5,6,3,0,4042.5,4158.0,1530,0.972222,3.7e-05,0.980512,C,ABC/Pareto using total_trade_price revenue,draft
UMBILICAL CORD CLAMP - UROGUARD,17.0,5950.0,5950.0,3,3,0,1750.0,1750.0,1531,1.0,3.7e-05,0.980549,C,ABC/Pareto using total_trade_price revenue,draft
CYFROX 500MG TABLET,34.0,5950.0,1640.0,3,3,0,765.0,2975.0,1532,0.257143,3.7e-05,0.980585,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE INFUSION SET ADULT 20MACRODROPS/ML (PRIME),350.0,5950.0,3951.0,2,2,0,3951.0,5950.0,1533,0.664034,3.7e-05,0.980622,C,ABC/Pareto using total_trade_price revenue,draft
BLOOD TYPING ANTI SERA A & B,7.0,5950.0,0.0,1,1,0,0.0,0.0,1534,0.0,3.7e-05,0.980658,C,ABC/Pareto using total_trade_price revenue,draft
MEDIROSE 1000MG/992MG,41.0,5945.0,5945.0,6,6,0,0.0,0.0,1535,0.0,3.7e-05,0.980695,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE INFUSION SET PEDIA 60MICRODROPS/ML (HEXACARE),424.0,5936.0,4216.0,2,2,0,4216.0,5936.0,1536,0.710243,3.6e-05,0.980731,C,ABC/Pareto using total_trade_price revenue,draft
ISOPROPHYL ALCOHOL 70% 500ML SPRAY(ALCORADE),78.0,5928.0,702.0,2,1,0,702.0,5928.0,1537,0.118421,3.6e-05,0.980768,C,ABC/Pareto using total_trade_price revenue,draft
MECLOP 5MG/ML 2ML,185.0,5920.0,5920.0,13,8,0,1280.0,1280.0,1538,1.0,3.6e-05,0.980804,C,ABC/Pareto using total_trade_price revenue,draft
FIRSTMED VITAMIN B COMPLEX 100MG/5MG/50MCG,69.0,5865.0,4875.0,10,4,0,1050.0,2550.0,1539,0.411765,3.6e-05,0.98084,C,ABC/Pareto using total_trade_price revenue,draft
DETERGENT POWDER 8GMS (SURF),1000.0,5860.0,5860.0,1,1,0,0.0,0.0,1540,0.0,3.6e-05,0.980876,C,ABC/Pareto using total_trade_price revenue,draft
ELCILIN 250MG,30.0,5850.0,5250.0,5,5,0,180.0,780.0,1541,0.230769,3.6e-05,0.980912,C,ABC/Pareto using total_trade_price revenue,draft
AMBUBAG MANUAL RESUSCITATOR PEDIA REUSABLE SILICONE (PARTNERS),4.0,5844.0,4156.0,2,2,0,4156.0,5844.0,1542,0.711157,3.6e-05,0.980948,C,ABC/Pareto using total_trade_price revenue,draft
UV LIGHT GERMICIDAL TROLLEY 100W (ECOSHIFT),1.0,5800.0,5800.0,1,1,0,0.0,0.0,1543,0.0,3.6e-05,0.980984,C,ABC/Pareto using total_trade_price revenue,draft
NASAL OXYGEN CANNULA (PEDIA) 6542 - ORMED,210.0,5775.0,5775.0,2,2,0,0.0,0.0,1544,0.0,3.5e-05,0.981019,C,ABC/Pareto using total_trade_price revenue,draft
DIXIN 250MCG TAB,23.1,5775.0,5775.0,9,6,0,0.0,0.0,1545,0.0,3.5e-05,0.981055,C,ABC/Pareto using total_trade_price revenue,draft
AMBIVIT K,55.0,5775.0,5565.0,5,3,0,0.0,0.0,1546,0.0,3.5e-05,0.98109,C,ABC/Pareto using total_trade_price revenue,draft
MONPHEVIN 200MG,130.0,5700.0,2000.0,3,3,0,500.0,4200.0,1547,0.119048,3.5e-05,0.981125,C,ABC/Pareto using total_trade_price revenue,draft
FORMALIN 10% BUFFERED (MEDIC),6.0,5700.0,2490.0,2,2,0,2490.0,5700.0,1548,0.436842,3.5e-05,0.98116,C,ABC/Pareto using total_trade_price revenue,draft
LEVETRAMED-500 500MG,30.0,5700.0,5700.0,2,1,0,0.0,0.0,1549,0.0,3.5e-05,0.981195,C,ABC/Pareto using total_trade_price revenue,draft
GENTACARE 40MG,116.8,5697.4,3355.0,11,9,0,0.0,0.0,1550,0.0,3.5e-05,0.98123,C,ABC/Pareto using total_trade_price revenue,draft
BRISOFER OB 60MG/400MCG,30.0,5670.0,0.0,1,1,0,0.0,0.0,1551,0.0,3.5e-05,0.981265,C,ABC/Pareto using total_trade_price revenue,draft
SURGICAL BLADES S21 (PARTNERS),21.0,5670.0,2604.0,3,2,0,2604.0,5670.0,1552,0.459259,3.5e-05,0.9813,C,ABC/Pareto using total_trade_price revenue,draft
EASYLAC-3.35G/5ML,56.0,5656.0,4306.0,2,2,0,3700.0,5050.0,1553,0.732673,3.5e-05,0.981335,C,ABC/Pareto using total_trade_price revenue,draft
MUCUZID,80.0,5600.0,5600.0,1,1,0,0.0,0.0,1554,0.0,3.4e-05,0.981369,C,ABC/Pareto using total_trade_price revenue,draft
TUDOR NYLON SUTURE 2.0 CUTTING,20.0,5600.0,3600.0,2,1,0,3600.0,5600.0,1555,0.642857,3.4e-05,0.981404,C,ABC/Pareto using total_trade_price revenue,draft
NORMAL SALT SOLUTION 0.85% - MEDIC,20.0,5600.0,0.0,1,1,0,0.0,0.0,1556,0.0,3.4e-05,0.981438,C,ABC/Pareto using total_trade_price revenue,draft
FOLEY CATHETER FR. 16-UROSENZ,14.0,5600.0,0.0,1,1,0,0.0,0.0,1557,0.0,3.4e-05,0.981473,C,ABC/Pareto using total_trade_price revenue,draft
IV CANNULA WITH WINGS & INJECTION VALVE G20 1.1X32MM (CANCARE),4.0,5600.0,5600.0,2,2,0,0.0,0.0,1558,0.0,3.4e-05,0.981507,C,ABC/Pareto using total_trade_price revenue,draft
IDENTIFICATION BRACELET WRITEON CHILD PINK,20.0,5600.0,1900.0,1,1,0,1900.0,5600.0,1559,0.339286,3.4e-05,0.981541,C,ABC/Pareto using total_trade_price revenue,draft
IDENTIFICATION BRACELET WRITEON PINK ADULT,20.0,5600.0,1900.0,1,1,0,1900.0,5600.0,1560,0.339286,3.4e-05,0.981576,C,ABC/Pareto using total_trade_price revenue,draft
ALLERCHEM 5MG/5ML,302.0,5587.0,3567.0,4,3,0,1717.0,3737.0,1561,0.459459,3.4e-05,0.98161,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE PREP RAZOR-SINGLE EDGE (UNIMEX),6.98,5584.0,5384.0,6,6,0,1400.0,1600.0,1562,0.875,3.4e-05,0.981644,C,ABC/Pareto using total_trade_price revenue,draft
ROSEMIDE 10MG/ML (20MG/2ML) 2ML,96.0,5568.0,5568.0,13,8,0,0.0,0.0,1563,0.0,3.4e-05,0.981679,C,ABC/Pareto using total_trade_price revenue,draft
BLOOD COLLECTION BAGS,3.0,5550.0,0.0,1,1,0,0.0,0.0,1564,0.0,3.4e-05,0.981713,C,ABC/Pareto using total_trade_price revenue,draft
GOUTSAPH 500MCG,47.0,5502.0,3992.0,9,5,0,180.0,260.0,1565,0.692308,3.4e-05,0.981747,C,ABC/Pareto using total_trade_price revenue,draft
FLACOXTO 200MG,25.0,5500.0,5500.0,5,5,0,0.0,0.0,1566,0.0,3.4e-05,0.98178,C,ABC/Pareto using total_trade_price revenue,draft
COVID SALIVA TEST,1.0,5500.0,0.0,1,1,0,0.0,5500.0,1567,0.0,3.4e-05,0.981814,C,ABC/Pareto using total_trade_price revenue,draft
LITTMANN CLASSIC III STETHOSCOPE 3M,1.0,5500.0,4845.0,1,1,0,4845.0,5500.0,1568,0.880909,3.4e-05,0.981848,C,ABC/Pareto using total_trade_price revenue,draft
YUCORDIN 150MCG/ML,10.0,5500.0,5500.0,1,1,0,0.0,0.0,1569,0.0,3.4e-05,0.981882,C,ABC/Pareto using total_trade_price revenue,draft
EPIDURAL MINI PACK G18 (ENDURE),5.0,5500.0,1750.0,1,1,0,1750.0,5500.0,1570,0.318182,3.4e-05,0.981916,C,ABC/Pareto using total_trade_price revenue,draft
AMPINEX PLUS 500MG/250MG,220.0,5500.0,5500.0,2,1,0,0.0,0.0,1571,0.0,3.4e-05,0.981949,C,ABC/Pareto using total_trade_price revenue,draft
FORMET-500 500MG,75.0,5495.0,5345.0,7,6,0,550.0,700.0,1572,0.785714,3.4e-05,0.981983,C,ABC/Pareto using total_trade_price revenue,draft
SPIROPHIL 25MG,20.0,5490.0,5490.0,3,3,0,0.0,0.0,1573,0.0,3.4e-05,0.982017,C,ABC/Pareto using total_trade_price revenue,draft
BLADDER RETRACTOR/BALFOUR CENTRAL BLADE SIZE 70X85MM,2.0,5482.0,0.0,1,1,0,0.0,0.0,1574,0.0,3.4e-05,0.982051,C,ABC/Pareto using total_trade_price revenue,draft
DENTAL NEEDLE 30G X 13/16 GREEN LABEL SHORT - TERUMO,18.0,5400.0,5400.0,1,1,0,0.0,0.0,1575,0.0,3.3e-05,0.982084,C,ABC/Pareto using total_trade_price revenue,draft
WATER TRAP,3.0,5400.0,5400.0,1,1,0,0.0,0.0,1576,0.0,3.3e-05,0.982117,C,ABC/Pareto using total_trade_price revenue,draft
FLUIMUCIL 100MG,10.0,5400.0,5400.0,1,1,0,0.0,0.0,1577,0.0,3.3e-05,0.98215,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE SYRINGE 1CC KING MED,30.0,5400.0,5400.0,1,1,0,0.0,0.0,1578,0.0,3.3e-05,0.982183,C,ABC/Pareto using total_trade_price revenue,draft
UMBILICAL CORD CLAMP SURGITECH,18.0,5400.0,5400.0,1,1,0,0.0,0.0,1579,0.0,3.3e-05,0.982217,C,ABC/Pareto using total_trade_price revenue,draft
EMLOR PLUS,25.0,5400.0,6048.0,8,3,0,0.0,0.0,1580,0.0,3.3e-05,0.98225,C,ABC/Pareto using total_trade_price revenue,draft
INK CARTRIDGE BLACK (HP680),10.0,5400.0,1092.0,2,2,0,1092.0,5400.0,1581,0.202222,3.3e-05,0.982283,C,ABC/Pareto using total_trade_price revenue,draft
RAIN COAT,12.0,5400.0,1608.0,1,1,0,1608.0,5400.0,1582,0.297778,3.3e-05,0.982316,C,ABC/Pareto using total_trade_price revenue,draft
GLOVES MEDIUM NITRILE NONSTERILE (SURGITECH),27.0,5400.0,5400.0,10,10,0,0.0,0.0,1583,0.0,3.3e-05,0.982349,C,ABC/Pareto using total_trade_price revenue,draft
PROLAXA 2MG/ML (200MG/100ML) 100ML,200.0,5400.0,1924.0,1,1,0,1924.0,5400.0,1584,0.356296,3.3e-05,0.982383,C,ABC/Pareto using total_trade_price revenue,draft
SURGICAL BLADES S20 (PARTNERS),20.0,5400.0,2480.0,6,2,0,2480.0,5400.0,1585,0.459259,3.3e-05,0.982416,C,ABC/Pareto using total_trade_price revenue,draft
NEEDLE G19X1 1/2 SIMPLEX,20.0,5380.0,780.0,1,1,0,780.0,5380.0,1586,0.144981,3.3e-05,0.982449,C,ABC/Pareto using total_trade_price revenue,draft
ISOXULIDE 5MG/ML 2ML,10.0,5380.0,5380.0,1,1,0,0.0,0.0,1587,0.0,3.3e-05,0.982482,C,ABC/Pareto using total_trade_price revenue,draft
GENTACARE 80MG/2ML (40MG/ML) 2ML,111.9,5371.2,4996.2,15,12,0,1305.0,1680.0,1588,0.776786,3.3e-05,0.982515,C,ABC/Pareto using total_trade_price revenue,draft
BOTTLE SPRAYER,214.0,5358.0,5358.0,4,3,0,0.0,0.0,1589,0.0,3.3e-05,0.982548,C,ABC/Pareto using total_trade_price revenue,draft
BABY WASH COTTONTOUCH 50ML (JOHNSON),72.0,5350.32,3865.68,2,2,0,3865.68,5350.32,1590,0.722514,3.3e-05,0.982581,C,ABC/Pareto using total_trade_price revenue,draft
TELABAG (LARGE),890.0,5340.0,3560.0,1,1,0,3560.0,5340.0,1591,0.666667,3.3e-05,0.982614,C,ABC/Pareto using total_trade_price revenue,draft
"ZEYCO FD 20MG/ML (2%)/1: 100,000 1.8ML",5.2,5304.0,2552.0,3,3,0,2552.0,5304.0,1592,0.481146,3.3e-05,0.982646,C,ABC/Pareto using total_trade_price revenue,draft
COZOLE 200MG/40MG/5ML,150.0,5295.76,4828.06,9,7,0,514.92,763.0799999999999,1593,0.674792,3.3e-05,0.982679,C,ABC/Pareto using total_trade_price revenue,draft
PROMETIN,84.0,5292.0,5214.0,14,12,0,111.0,189.0,1594,0.587302,3.3e-05,0.982711,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE BABY DIAPER LARGE NON WOVEN (HEXACARE),23.0,5290.0,4010.0,7,6,0,2400.0,3680.0,1595,0.652174,3.3e-05,0.982744,C,ABC/Pareto using total_trade_price revenue,draft
RABAPHEN 50MG/ML,31.5,5287.5,4990.0,9,7,0,880.0,1280.0,1596,0.6875,3.3e-05,0.982776,C,ABC/Pareto using total_trade_price revenue,draft
ZANTRICID 25MG,30.0,5280.0,5280.0,1,1,0,0.0,0.0,1597,0.0,3.2e-05,0.982809,C,ABC/Pareto using total_trade_price revenue,draft
PIPER FORCEPS SIZE 17 1/4'',1.0,5262.6,5257.4,1,1,0,5257.4,5262.6,1598,0.999012,3.2e-05,0.982841,C,ABC/Pareto using total_trade_price revenue,draft
ACTEINSAPH-200MG,50.0,5250.0,2000.0,1,1,0,2000.0,5250.0,1599,0.380952,3.2e-05,0.982873,C,ABC/Pareto using total_trade_price revenue,draft
D5 LR 1L PINK EUROMED,90.0,5249.7,2390.1,2,2,0,640.2,3499.8,1600,0.182925,3.2e-05,0.982906,C,ABC/Pareto using total_trade_price revenue,draft
MYREFEN 500MG CAP,67.0,5226.0,5226.0,3,3,0,0.0,0.0,1601,0.0,3.2e-05,0.982938,C,ABC/Pareto using total_trade_price revenue,draft
BLOOD ADMINISTRATION SET - TERUMO,55.0,5225.0,250.0,2,2,0,250.0,4750.0,1602,0.052632,3.2e-05,0.98297,C,ABC/Pareto using total_trade_price revenue,draft
ISORDIL 5MG TABLET,2.0,5214.0,0.0,1,1,0,0.0,0.0,1603,0.0,3.2e-05,0.983002,C,ABC/Pareto using total_trade_price revenue,draft
YANKAUER HANDLE W/ CONTROL - SIMPLEX,40.0,5200.0,5200.0,1,1,0,5200.0,5200.0,1604,1.0,3.2e-05,0.983034,C,ABC/Pareto using total_trade_price revenue,draft
LEUKOPLAST 4'' (5CMX5M),2.0,5200.0,4320.0,2,2,0,1720.0,2600.0,1605,0.661538,3.2e-05,0.983066,C,ABC/Pareto using total_trade_price revenue,draft
AZITHROM 500MG,133.33,5200.0,2950.0,3,2,0,1000.0,3250.0,1606,0.307692,3.2e-05,0.983098,C,ABC/Pareto using total_trade_price revenue,draft
UMBILICAL CORD CLAMP (PARTNERS),20.0,5200.0,3260.0,1,1,0,3260.0,5200.0,1607,0.626923,3.2e-05,0.98313,C,ABC/Pareto using total_trade_price revenue,draft
"SAM SPLINT, LARGE 36 INCHES",8.0,5200.0,5200.0,1,1,0,5200.0,5200.0,1608,1.0,3.2e-05,0.983162,C,ABC/Pareto using total_trade_price revenue,draft
KOVENT 250MCG,16.0,5120.0,4613.0,3,1,0,453.0,960.0,1609,0.471875,3.1e-05,0.983193,C,ABC/Pareto using total_trade_price revenue,draft
ALKALINSE 1.080G,41.67,5117.2615,5117.2615,8,6,0,0.0,0.0,1610,0.0,3.1e-05,0.983225,C,ABC/Pareto using total_trade_price revenue,draft
LEPIXA 100MG/ML 150ML,11.0,5107.69,5107.69,2,2,0,0.0,0.0,1611,0.0,3.1e-05,0.983256,C,ABC/Pareto using total_trade_price revenue,draft
SQCEF 125MG,58.0,5104.0,5104.0,2,2,0,0.0,0.0,1612,0.0,3.1e-05,0.983288,C,ABC/Pareto using total_trade_price revenue,draft
ZOLNEVAR 40MG,150.0,5100.0,5100.0,2,2,0,0.0,0.0,1613,0.0,3.1e-05,0.983319,C,ABC/Pareto using total_trade_price revenue,draft
ARM SLING MEDIUM,85.0,5100.0,1295.0,3,2,0,1295.0,5100.0,1614,0.253922,3.1e-05,0.98335,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE SYRINGE 3CC KING MED,30.0,5100.0,5100.0,1,1,0,0.0,0.0,1615,0.0,3.1e-05,0.983382,C,ABC/Pareto using total_trade_price revenue,draft
SILK 2/0 CURVED CUTTING BLACK (TUDOR),17.0,5100.0,1750.5,2,2,0,1750.5,4500.0,1616,0.389,3.1e-05,0.983413,C,ABC/Pareto using total_trade_price revenue,draft
POVIDONE IODINE DRY POWDER SPRAY 55G (BETADINE),17.0,5100.0,1700.0,1,1,0,1700.0,5100.0,1617,0.333333,3.1e-05,0.983444,C,ABC/Pareto using total_trade_price revenue,draft
AMSUMED 500MG,220.0,5060.0,5060.0,2,2,0,0.0,0.0,1618,0.0,3.1e-05,0.983475,C,ABC/Pareto using total_trade_price revenue,draft
MYREVIT-C 500MG TAB,110.0,5060.0,460.0,3,3,0,0.0,0.0,1619,0.0,3.1e-05,0.983506,C,ABC/Pareto using total_trade_price revenue,draft
FENORIX 200MG,24.4,5050.8,5050.8,2,2,0,0.0,0.0,1620,0.0,3.1e-05,0.983538,C,ABC/Pareto using total_trade_price revenue,draft
JET SPRAY FLUIDS 3% 10% 4OZ 118ML (SALONPAS),21.0,5050.5,1249.5,1,1,0,1249.5,5050.5,1621,0.247401,3.1e-05,0.983569,C,ABC/Pareto using total_trade_price revenue,draft
FLORVAST 40MG,18.0,5040.0,3380.0,7,4,0,20.0,1680.0,1622,0.011905,3.1e-05,0.9836,C,ABC/Pareto using total_trade_price revenue,draft
NGT FR.16 ORDINARY PARTNERS,280.0,5040.0,1440.0,3,2,0,0.0,0.0,1623,0.0,3.1e-05,0.983631,C,ABC/Pareto using total_trade_price revenue,draft
CHROMIC 2/0 CURVED CUTTING BROWN (TUDOR),15.0,5040.0,2545.2,2,2,0,865.2,3360.0,1624,0.2575,3.1e-05,0.983662,C,ABC/Pareto using total_trade_price revenue,draft
DEOXYSAPH 250MG,3.0,5040.0,4620.0,2,2,0,1260.0,1680.0,1625,0.75,3.1e-05,0.983692,C,ABC/Pareto using total_trade_price revenue,draft
GRAM STAIN SET (MEDIC),2.0,5014.0,214.0,2,1,0,214.0,5014.0,1626,0.04268,3.1e-05,0.983723,C,ABC/Pareto using total_trade_price revenue,draft
ARA 50MG,50.0,5000.0,5000.0,1,1,0,0.0,0.0,1627,0.0,3.1e-05,0.983754,C,ABC/Pareto using total_trade_price revenue,draft
"NYSAPH 100,000 IU SUS",100.0,5000.0,5000.0,1,1,0,0.0,0.0,1628,0.0,3.1e-05,0.983785,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE NEEDLE G19 TERUMO,20.0,5000.0,5000.0,1,1,0,0.0,0.0,1629,0.0,3.1e-05,0.983816,C,ABC/Pareto using total_trade_price revenue,draft
"OXYGEN MASK WITH TUBING, ADULT",100.0,5000.0,4000.0,1,1,0,4000.0,5000.0,1630,0.8,3.1e-05,0.983846,C,ABC/Pareto using total_trade_price revenue,draft
"OXYGEN MASK WITH TUBING, PEDIA",100.0,5000.0,4000.0,1,1,0,4000.0,5000.0,1631,0.8,3.1e-05,0.983877,C,ABC/Pareto using total_trade_price revenue,draft
ETHYL ALCOHOL SAFE CHOICE,100.0,5000.0,5000.0,1,1,0,0.0,0.0,1632,0.0,3.1e-05,0.983908,C,ABC/Pareto using total_trade_price revenue,draft
WRISTBAND BP W/ BATTERY,2.0,5000.0,2500.0,1,1,0,2500.0,5000.0,1633,0.5,3.1e-05,0.983938,C,ABC/Pareto using total_trade_price revenue,draft
MUPISAPH 20MG/G OINMENT,100.0,5000.0,5000.0,1,1,0,0.0,0.0,1634,0.0,3.1e-05,0.983969,C,ABC/Pareto using total_trade_price revenue,draft
MEGYXAN 500MG CAP,72.0,4968.0,4864.5,7,6,0,34.5,69.0,1635,0.5,3.1e-05,0.984,C,ABC/Pareto using total_trade_price revenue,draft
VOLUMETRIC SOLUTION INFUSION SET 150ML (COSMED),33.0,4950.0,810.0,4,1,0,810.0,4200.0,1636,0.192857,3e-05,0.98403,C,ABC/Pareto using total_trade_price revenue,draft
BIOGIC 250MG/5ML,330.0,4950.0,4890.0,3,2,0,4890.0,4950.0,1637,0.987879,3e-05,0.984061,C,ABC/Pareto using total_trade_price revenue,draft
TUDOR - CHROMIC BROWN COATED CATGUT ABSORBABLE SUTURE 4-0 CURVED CUTTING - 75CM,14.0,4900.0,1540.0,2,2,0,1540.0,4900.0,1638,0.314286,3e-05,0.984091,C,ABC/Pareto using total_trade_price revenue,draft
COFMED 7.5MG/5ML SYUP,50.0,4900.0,2600.0,1,1,0,2600.0,4900.0,1639,0.530612,3e-05,0.984121,C,ABC/Pareto using total_trade_price revenue,draft
STERILE WATER INJECTION 50 ML -SAHAR,100.0,4900.0,0.0,1,1,0,0.0,0.0,1640,0.0,3e-05,0.984151,C,ABC/Pareto using total_trade_price revenue,draft
FLASH DRIVE 16GB CAPACITY 1 PIECE INVIDUAL BLISTER PACK KINGSTON,14.0,4900.0,4900.0,3,2,0,0.0,0.0,1641,0.0,3e-05,0.984181,C,ABC/Pareto using total_trade_price revenue,draft
DOBUTASAPH 12.50MG/ML (250MG/20ML),26.0,4893.2,2070.2,3,2,0,0.0,0.0,1642,0.0,3e-05,0.984211,C,ABC/Pareto using total_trade_price revenue,draft
AMO-5 5MG,64.0,4864.0,4864.0,4,4,0,0.0,0.0,1643,0.0,3e-05,0.984241,C,ABC/Pareto using total_trade_price revenue,draft
