period,area,product,row_count,estimated_contract_rows,estimated_date_rows,unique_products,unique_dr_numbers,net_income_clean,revenue_clean,quantity,total_trade_price,net_income,net_cost,discount,total_cost,gross_margin_rate
2025-04,QMC,CAMERA WITH SD CARD AND LENS EOS RP RF24-105MM PRO (CANON),1,1,0,1,1,0.0,0.0,0.317,26110.32,0.0,9171.02,0.0,9171.02,0.0
2025-04,QMC,MINERAL WATER 330ML (NATURE SPRING),1,1,0,1,1,0.0,0.0,0.1508,12423.0,0.0,4363.47,0.0,4363.47,0.0
2025-04,QMC,"QMC 787,170",1,1,0,1,1,0.0,0.0,0.313,25782.79,0.0,9055.99,0.0,9055.99,0.0
2025-05,Gulang Gulang,BENERVA PLUS 500MG/50MG/100MG/100MCG,1,1,0,1,1,4115.56,8231.12,0.2544,8231.12,4115.56,12346.68,0.0,12346.68,0.5
2025-05,Gulang Gulang,CENDALEX 100MG/ML,1,1,0,1,1,3346.8,6693.6,0.2069,6693.6,3346.8,10040.4,0.0,10040.4,0.5
2025-05,Gulang Gulang,CIUMADE TAB,1,1,0,1,1,4179.36,8358.72,0.2584,8358.72,4179.36,12538.07,0.0,12538.07,0.5
2025-05,Gulang Gulang,HYCLENS OB WASH 1% 100ML,1,1,0,1,1,2267.72,4535.43,0.1402,4535.43,2267.72,6803.15,0.0,6803.15,0.500001
2025-05,Gulang Gulang,HYCLENS WOUND SPRAY (60ML),1,1,0,1,1,2265.56,4531.13,0.1401,4531.13,2265.56,6796.7,0.0,6796.7,0.499999
2025-05,Pagbilao,AIRCON SPLIT TYPE 2HP INVERTER (CARRIER),2,2,0,1,2,3307.48,7159.37,0.344,545450.26,541598.37,1179506.59,0.0,1179506.59,0.461979
2025-05,Pagbilao,AMCETAM 150MG/ML 2ML,1,1,0,1,1,74498.76,365125.66,0.3072,365125.66,74498.76,439624.42,0.0,439624.42,0.204036
2025-05,Pagbilao,BOND PAPER A4 (HARDCOPY),2,2,0,1,2,91911.71,210475.1,0.3499,825189.05,706625.66,1637399.26,0.0,1637399.26,0.436687
2025-05,Pagbilao,BOND PAPER LONG (HARDCOPY),1,1,0,1,1,0.0,0.0,0.2443,712486.67,712486.67,1547351.53,0.0,1547351.53,0.0
2025-05,Pagbilao,CLEAR BOOK LEGAL/LONG,1,1,0,1,1,5118.5,11079.51,0.2467,11079.51,5118.5,16198.0,0.0,16198.0,0.461979
2025-05,Pagbilao,CORRECTION TAPE JOY,1,1,0,1,1,737.51,1418.95,0.2388,1418.95,737.51,2156.46,0.0,2156.46,0.519758
2025-05,Pagbilao,EPICARE 1MG/ML IV,2,2,0,1,2,157255.57,525304.94,0.3764,525304.94,157255.57,682560.51,0.0,682560.51,0.299361
2025-05,Pagbilao,FLUCYSTEINE 200MG 30'S,1,1,0,1,1,89946.02,258762.89,0.1691,258762.89,89946.02,348708.91,0.0,348708.91,0.3476
2025-05,Pagbilao,FOLDER ORDINARY WHITE LONG 100'S,1,1,0,1,1,0.0,0.0,0.2166,631673.42,631673.42,1371844.38,0.0,1371844.38,0.0
2025-05,Pagbilao,GLOVES MEDIUM LATEX NONSTERILE (SURGITECH),1,1,0,1,1,87747.83,252438.98,0.165,252438.98,87747.83,340186.81,0.0,340186.81,0.3476
2025-05,Pagbilao,HARD COPY SUB#20 (8 1/2X13) LONG,2,2,0,1,2,157616.61,360157.39999999997,0.529,360157.4,157616.61,517774.01,0.0,517774.01,0.437633
2025-05,Pagbilao,HARD COPY SUB#20 A4,1,1,0,1,1,899.14,1729.92,0.2911,1729.92,899.14,2629.06,0.0,2629.06,0.519758
2025-05,Pagbilao,INK EPSON #003 CYAN,1,1,0,1,1,87986.33,201486.09,0.1332,201486.09,87986.33,289472.41,0.0,289472.41,0.436687
2025-05,Pagbilao,INK EPSON #003 YELLOW,2,2,0,1,2,91602.07,209312.73,0.3074,209312.73,91602.07,300914.79,0.0,300914.79,0.437633
2025-05,Pagbilao,IV CANNULA WITH INJECTION PORT LUER LOCK G24 0.7X19MM (CATHULA),1,1,0,1,1,150571.76,433175.17,0.2831,433175.17,150571.76,583746.93,0.0,583746.93,0.3476
2025-05,Pagbilao,IV CANNULA WITH WINGS LUER LOCK G18 1.5X38MM (CATHULA),1,1,0,1,1,44800.05,219569.39,0.1847,219569.39,44800.05,264369.44,0.0,264369.44,0.204036
2025-05,Pagbilao,MARKER BLACK (PILOT),1,1,0,1,1,549.41,1057.05,0.1779,1057.05,549.41,1606.45,0.0,1606.45,0.519758
2025-05,Pagbilao,MASKING TAPE 1INCH,1,1,0,1,1,485.76,934.59,0.1573,934.59,485.76,1420.36,0.0,1420.36,0.519757
2025-05,Pagbilao,MICROPORE 1X10 2.5CMX9.1M (3M),1,1,0,1,1,82398.77,237050.42,0.1549,237050.42,82398.77,319449.19,0.0,319449.19,0.3476
2025-05,Pagbilao,NEBULIZER KIT ADULT (SURGITECH),1,1,0,1,1,32984.2,161658.73,0.136,161658.73,32984.2,194642.92,0.0,194642.92,0.204036
2025-05,Pagbilao,NOTEBOOK SPIRAL 80 LEAVES,2,2,0,1,2,2904.66,6187.24,0.2548,6187.24,2904.66,9091.91,0.0,9091.91,0.46946
2025-05,Pagbilao,PLAZIMIDE 5MG/ML (10MG/2ML),1,1,0,1,1,54212.1,265698.76,0.2235,265698.76,54212.1,319910.87,0.0,319910.87,0.204036
2025-05,Pagbilao,STAPLER STANDARD TYPE (JOY),1,1,0,1,1,0.0,0.0,0.1437,418900.35,418900.35,909751.91,0.0,909751.91,0.0
2025-05,Pagbilao,T SHIRT WITH PRINT,1,1,0,1,1,241349.55,552683.32,0.3653,552683.32,241349.55,794032.88,0.0,794032.88,0.436687
2025-05,Provincial Tourism Office,BOND PAPER LONG (HARDCOPY),2,2,0,1,2,11006.77,21176.760000000002,0.4418,21176.76,11006.77,32183.52,0.0,32183.52,0.519757
2025-05,Provincial Tourism Office,CLEAR BOOK LEGAL/LONG,1,1,0,1,1,1906.46,3667.98,0.2596,3667.98,1906.46,5574.44,0.0,5574.44,0.519757
2025-05,Provincial Tourism Office,CORRECTION TAPE JOY,1,1,0,1,1,1641.29,3157.81,0.2235,3157.81,1641.29,4799.1,0.0,4799.1,0.519756
2025-05,Provincial Tourism Office,HARD COPY SUB#20 A4,1,1,0,1,1,11506.09,22137.46,0.2697,22137.46,11506.09,33643.55,0.0,33643.55,0.519757
2025-05,Provincial Tourism Office,MYGEL BLACK,2,2,0,1,2,6615.8,12728.63,0.2656,12728.63,6615.8,19344.43,0.0,19344.43,0.519757
2025-05,Provincial Tourism Office,NUTRIBOARD WITHOUT BAG,1,1,0,1,1,5412.43,10413.38,0.1269,10413.38,5412.43,15825.81,0.0,15825.81,0.519757
2025-05,Provincial Tourism Office,RECORD BOOK 500PAGES (VALIANT),1,1,0,1,1,10734.08,20652.13,0.2516,20652.13,10734.08,31386.21,0.0,31386.21,0.519757
2025-05,Provincial Tourism Office,REFRIGERATOR 22CU.FT TWO DOOR UPRIGHT CHILLER (FUJIDENZO),1,1,0,1,1,1184.32,2278.61,0.1613,2278.61,1184.32,3462.94,0.0,3462.94,0.519755
2025-05,QMC,ARCH FILE LONG 3INCHES,3,3,0,1,3,9916.39,11304.51,0.1818,11304.51,9916.39,21220.9,0.0,21220.9,0.877207
2025-05,QMC,BREAD,3,3,0,1,3,25938.730000000003,29569.72,0.4756,29569.72,25938.73,55508.44,0.0,55508.44,0.877206
2025-05,QMC,CAMERA WITH SD CARD AND LENS EOS RP RF24-105MM PRO (CANON),3,3,0,1,3,51869.57,59130.439999999995,0.951,59130.44,51869.57,111000.03,0.0,111000.03,0.877206
2025-05,QMC,MINERAL WATER 330ML (NATURE SPRING),3,3,0,1,3,24678.97,28133.61,0.4525,28133.61,24678.97,52812.58,0.0,52812.58,0.877206
2025-05,QMC,"QMC 787,170",3,3,0,1,3,51218.939999999995,58388.719999999994,0.9391,58388.72,51218.94,109607.65,0.0,109607.65,0.877206
2025-06,Gulang Gulang,DOLO-JAGA 500MG/50MG/100MG/100MCG,1,1,0,1,1,1545.01,1545.01,0.1177,1545.01,1545.01,3090.02,0.0,3090.02,1.0
2025-06,Gulang Gulang,FERGLOBIN 250MG CAP,1,1,0,1,1,3146.68,3146.68,0.2397,3146.68,3146.68,6293.36,0.0,6293.36,1.0
2025-06,Gulang Gulang,KZIDINE 35MG,1,1,0,1,1,3732.46,3732.46,0.2844,3732.46,3732.46,7464.93,0.0,7464.93,1.0
2025-06,Gulang Gulang,TRIVASC 35MG,1,1,0,1,1,2079.04,2079.04,0.1584,2079.04,2079.04,4158.08,0.0,4158.08,1.0
2025-06,Gulang Gulang,VOXOLL 15MG/5ML,1,1,0,1,1,2621.81,2621.81,0.1998,2621.81,2621.81,5243.61,0.0,5243.61,1.0
2025-06,PESO,CORRECTION TAPE 20MM,1,1,0,1,1,4955.29,9533.85,0.2618,9533.85,4955.29,14489.14,0.0,14489.14,0.519757
2025-06,PESO,CORRECTION TAPE JOY,1,1,0,1,1,1065.06,2049.16,0.1762,2049.16,1065.06,3114.21,0.0,3114.21,0.519754
2025-06,PESO,FOLDER ORDINARY WHITE LONG 100'S,1,1,0,1,1,938.05,1804.77,0.1552,1804.77,938.05,2742.82,0.0,2742.82,0.519762
2025-06,PESO,HARD COPY SUB#20 A4,1,1,0,1,1,4923.64,9472.96,0.2601,9472.96,4923.64,14396.6,0.0,14396.6,0.519757
2025-06,PESO,INK EPSON #003 MAGENTA,1,1,0,1,1,3313.85,6375.78,0.1751,6375.78,3313.85,9689.63,0.0,9689.63,0.519756
2025-06,PESO,INK EPSON #003 YELLOW,2,2,0,1,2,4187.8099999999995,8057.26,0.3197,8057.26,4187.81,12245.08,0.0,12245.08,0.519756
2025-06,PESO,REFRIGERATOR 22CU.FT TWO DOOR UPRIGHT CHILLER (FUJIDENZO),1,1,0,1,1,768.62,1478.81,0.1272,1478.81,768.62,2247.43,0.0,2247.43,0.519756
2025-06,PESO,SCOTCH TAPE 1'',1,1,0,1,1,2423.07,4661.93,0.128,4661.93,2423.07,7085.0,0.0,7085.0,0.519757
2025-06,PESO,T SHIRT WITH PRINT,1,1,0,1,1,2397.45,4612.64,0.3967,4612.64,2397.45,7010.09,0.0,7010.09,0.519757
2025-06,Pagbilao,AIRCON SPLIT TYPE 2HP INVERTER (CARRIER),2,2,0,1,2,2627.79,5055.79,0.3302,5055.79,2627.79,7683.58,0.0,7683.58,0.519759
2025-06,Pagbilao,BALLPEN FINEPOINT,2,2,0,1,2,16576.22,40774.05,0.2805,40774.05,16576.22,57350.27,0.0,57350.27,0.406538
2025-06,Pagbilao,BATHROOM TISSUE 2PLY 12'S (FEMME),2,2,0,1,2,2763.74,4789.0,0.257,4789.0,2763.74,7552.74,0.0,7552.74,0.577102
2025-06,Pagbilao,BOND PAPER A4 (HARDCOPY),1,1,0,1,1,49991.27,96182.04,0.2248,96182.04,49991.27,146173.31,0.0,146173.31,0.519757
2025-06,Pagbilao,BOND PAPER LONG (HARDCOPY),1,1,0,1,1,12918.54,24854.97,0.1643,24854.97,12918.54,37773.5,0.0,37773.5,0.519757
2025-06,Pagbilao,CLEAR BOOK LEGAL/LONG,2,2,0,1,2,27693.67,54359.76,0.4796,54359.76,27693.67,82053.42,0.0,82053.42,0.509452
2025-06,Pagbilao,CORRECTION TAPE 20MM,3,3,0,1,3,7196.929999999999,14118.099999999999,0.7562,14118.1,7196.93,21315.03,0.0,21315.03,0.509766
2025-06,Pagbilao,CORRECTION TAPE JOY,2,2,0,1,2,4339.22,8348.55,0.387,8348.55,4339.22,12687.77,0.0,12687.77,0.519757
2025-06,Pagbilao,FOLDER ORDINARY WHITE LONG 100'S,2,2,0,1,2,12708.92,24451.66,0.3407,24451.66,12708.92,37160.58,0.0,37160.58,0.519757
2025-06,Pagbilao,HARD COPY SUB#20 (8 1/2X13) LONG,2,2,0,1,2,43525.56,101627.44,0.6083,101627.44,43525.56,145153.0,0.0,145153.0,0.428286
2025-06,Pagbilao,HARD COPY SUB#20 A4,3,3,0,1,3,21933.47,42199.48,0.6699,42199.48,21933.47,64132.93,0.0,64132.93,0.519757
2025-06,Pagbilao,HBW BLACK BALLPEN,1,1,0,1,1,50126.09,96441.42,0.2254,96441.42,50126.09,146567.5,0.0,146567.5,0.519757
2025-06,Pagbilao,INK CARTRIDGE TRI COLOR (HP680),1,1,0,1,1,1347.53,2592.62,0.1419,2592.62,1347.53,3940.15,0.0,3940.15,0.519756
2025-06,Pagbilao,INK EPSON #003 BLACK,1,1,0,1,1,3707.65,8074.84,0.2198,8074.84,3707.65,11782.49,0.0,11782.49,0.459161
2025-06,Pagbilao,INK EPSON #003 CYAN,1,1,0,1,1,1701.9,3274.43,0.1793,3274.43,1701.9,4976.33,0.0,4976.33,0.519755
2025-06,Pagbilao,INK EPSON #003 MAGENTA,3,3,0,1,3,19599.949999999997,37129.92,0.4432,37129.92,19599.95,56729.88,0.0,56729.88,0.527875
2025-06,Pagbilao,INK EPSON #003 YELLOW,1,1,0,1,1,8729.74,27190.19,0.1925,27190.19,8729.74,35919.93,0.0,35919.93,0.321062
2025-06,Pagbilao,MARKER BLACK (PILOT),1,1,0,1,1,7925.57,24685.5,0.1748,24685.5,7925.57,32611.07,0.0,32611.07,0.321062
2025-06,Pagbilao,MASKING TAPE 1INCH,1,1,0,1,1,939.49,1807.55,0.1458,1807.55,939.49,2747.05,0.0,2747.05,0.519759
2025-06,Pagbilao,MYGEL BLACK,1,1,0,1,1,34824.87,67002.24,0.1566,67002.24,34824.87,101827.12,0.0,101827.12,0.519757
2025-06,Pagbilao,NOTEBOOK SPIRAL 80 LEAVES,2,2,0,1,2,11842.47,22385.53,0.2114,22385.53,11842.47,34228.0,0.0,34228.0,0.529023
2025-06,Pagbilao,NUTRIBOARD WITHOUT BAG,1,1,0,1,1,2096.25,4565.39,0.1243,4565.39,2096.25,6661.65,0.0,6661.65,0.459161
2025-06,Pagbilao,RECORD BOOK 500PAGES (VALIANT),2,2,0,1,2,25319.96,48715.0,0.4716,48715.0,25319.96,74034.97,0.0,74034.97,0.519757
2025-06,Pagbilao,STAPLE WIRE #35,1,1,0,1,1,50212.09,96606.89,0.2258,96606.89,50212.09,146818.98,0.0,146818.98,0.519757
2025-06,Pagbilao,STAPLER STANDARD TYPE (JOY),1,1,0,1,1,6214.33,19355.55,0.137,19355.55,6214.33,25569.88,0.0,25569.88,0.321062
2025-06,Pagbilao,T SHIRT WITH PRINT,3,3,0,1,3,37592.41,70736.09,1.1463,70736.09,37592.41,108328.49,0.0,108328.49,0.531446
2025-06,Pagbilao,TRASH BAG - BLACK - MEDIUM,2,2,0,1,2,39543.240000000005,76672.33,0.3056,76672.33,39543.24,116215.58,0.0,116215.58,0.515743
2025-06,QMC,ARCH FILE LONG 3INCHES,3,3,0,1,3,1331.13,5245.38,0.1818,10871.3,1331.13,9501.45,0.0,9501.45,0.253772
2025-06,QMC,BREAD,3,3,0,1,3,3481.9100000000003,13720.59,0.4756,28436.57,3481.91,24853.35,0.0,24853.35,0.253773
2025-06,QMC,CAMERA WITH SD CARD AND LENS EOS RP RF24-105MM PRO (CANON),3,3,0,1,3,6962.75,27436.99,0.951,56864.47,6962.75,49699.15,0.0,49699.15,0.253772
2025-06,QMC,MINERAL WATER 330ML (NATURE SPRING),3,3,0,1,3,3312.8,13054.22,0.4525,27055.49,3312.8,23646.31,0.0,23646.31,0.253772
2025-06,QMC,"QMC 787,170",3,3,0,1,3,6875.41,27092.82,0.9391,56151.17,6875.41,49075.74,0.0,49075.74,0.253772
2025-07,Marinduque,CHAMPION SUPRA 370G,1,1,0,1,1,14840.62,59418.03,0.1956,59418.03,14840.62,74258.65,0.0,74258.65,0.249766
2025-07,Marinduque,DOORMAT,2,2,0,1,2,48076.86,96108.14,0.3881,96108.14,48076.86,144185.0,0.0,144185.0,0.500237
2025-07,Marinduque,INSECTICIDE 5GRAMS / 100'S,1,1,0,1,1,16933.18,33526.04,0.2031,33526.04,16933.18,50459.22,0.0,50459.22,0.505075
2025-07,Marinduque,LIQUID DETERGENT POWER CLEAN,1,1,0,1,1,16432.26,32534.27,0.197,32534.27,16432.26,48966.53,0.0,48966.53,0.505075
2025-07,Marinduque,LIQUID HAND SOAP - FLORAL PINK,1,1,0,1,1,14816.86,59322.91,0.1953,59322.91,14816.86,74139.77,0.0,74139.77,0.249766
2025-07,Marinduque,MURIATIC ACID,1,1,0,1,1,35674.2,39541.62,0.207,39541.62,35674.2,75215.82,0.0,75215.82,0.902194
2025-07,Marinduque,ORCHIDS ALBATROSS,1,1,0,1,1,14789.07,59211.64,0.1949,59211.64,14789.07,74000.71,0.0,74000.71,0.249766
2025-07,Marinduque,TOILET CLEANER LITER,1,1,0,1,1,15838.31,31358.31,0.1899,31358.31,15838.31,47196.63,0.0,47196.63,0.505075
2025-07,Marinduque,TRASH BAG LARGE GREEN,1,1,0,1,1,16755.51,33174.27,0.2009,33174.27,16755.51,49929.77,0.0,49929.77,0.505075
2025-07,Marinduque,TRASH BAG XXL GREEN,1,1,0,1,1,33411.37,37033.47,0.1939,37033.47,33411.37,70444.84,0.0,70444.84,0.902194
2025-07,Marinduque,TRASH BAG XXL TRANSPARENT,1,1,0,1,1,37425.99,41483.31,0.2172,41483.31,37425.99,78909.3,0.0,78909.3,0.902194
2025-07,Marinduque,TRASH BAG XXL YELLOW,2,2,0,1,2,34060.32000000001,101087.69,0.4282,101087.69,34060.32,135148.01,0.0,135148.01,0.336938
2025-07,Marinduque,WALIS TAMBO,1,1,0,1,1,32510.65,36035.1,0.1887,36035.1,32510.65,68545.75,0.0,68545.75,0.902194
2025-07,Pagbilao,AIRCON SPLIT TYPE 2HP INVERTER (CARRIER),1,1,0,1,1,85.41,403.93,0.1639,403.93,85.41,489.34,0.0,489.34,0.211448
2025-07,Pagbilao,BATHROOM TISSUE 2PLY 12'S (FEMME),2,2,0,1,2,0.0,0.0,0.2872,649513.87,649513.87,2030557.64,0.0,2030557.64,0.0
2025-07,Pagbilao,BOND PAPER LEGAL 80GSM (DOUBLE A),1,1,0,1,1,0.0,0.0,0.1107,179.71,179.71,381.12,0.0,381.12,0.0
2025-07,Pagbilao,BOND PAPER LONG (HARDCOPY),2,2,0,1,2,702.99,1669.6799999999998,0.3768,1669.68,702.99,2372.67,0.0,2372.67,0.421033
2025-07,Pagbilao,CLEAR BOOK LEGAL/LONG,3,3,0,1,3,132.17,625.08,0.6938,2716.71,2223.8,5035.32,0.0,5035.32,0.211445
2025-07,Pagbilao,CORRECTION TAPE 20MM,1,1,0,1,1,249.73,1090.08,0.1933,1090.08,249.73,1339.81,0.0,1339.81,0.229093
2025-07,Pagbilao,CORRECTION TAPE JOY,3,3,0,1,3,35336.59,69518.63,0.4783,69518.63,35336.59,104855.22,0.0,104855.22,0.508304
2025-07,Pagbilao,HARD COPY SUB#20 (8 1/2X13) LONG,3,3,0,1,3,47688.47,91751.49,0.802,1316808.2,1272745.18,3971127.9,0.0,3971127.9,0.519757
2025-07,Pagbilao,HARD COPY SUB#20 A4,4,4,0,1,4,13291.56,51080.07,0.8311,1108525.51,1070737.0,3372209.71,0.0,3372209.71,0.26021
2025-07,Pagbilao,HBW BLACK BALLPEN,2,2,0,1,2,1165.68,3132.34,0.3117,748604.58,746637.92,2336240.03,0.0,2336240.03,0.372144
2025-07,Pagbilao,INK CARTRIDGE TRI COLOR (HP680),2,2,0,1,2,22076.93,42798.26,0.2083,42798.26,22076.93,64875.19,0.0,64875.19,0.515837
2025-07,Pagbilao,INK EPSON #003 BLACK,5,5,0,1,5,11570.85,43305.79,0.9112,43635.12,11900.18,55575.05,0.0,55575.05,0.267189
2025-07,Pagbilao,INK EPSON #003 CYAN,1,1,0,1,1,487.26,937.47,0.132,937.47,487.26,1424.73,0.0,1424.73,0.519761
2025-07,Pagbilao,INK EPSON #003 MAGENTA,1,1,0,1,1,27715.17,53323.35,0.1338,53323.35,27715.17,81038.52,0.0,81038.52,0.519757
2025-07,Pagbilao,MASKING TAPE 1INCH,1,1,0,1,1,74.95,354.45,0.1439,354.45,74.95,429.39,0.0,429.39,0.211454
2025-07,Pagbilao,NOTEBOOK SPIRAL 80 LEAVES,1,1,0,1,1,0.0,0.0,0.1011,833.48,833.48,1690.94,0.0,1690.94,0.0
2025-07,Pagbilao,NUTRIBOARD WITHOUT BAG,1,1,0,1,1,5357.88,21428.72,0.0926,21428.72,5357.88,26786.59,0.0,26786.59,0.250033
2025-07,Pagbilao,RECORD BOOK 500PAGES (VALIANT),2,2,0,1,2,11301.009999999998,43796.439999999995,0.3665,43796.44,11301.01,55097.47,0.0,55097.47,0.258035
2025-07,Pagbilao,STAPLE WIRE #35,2,2,0,1,2,0.0,0.0,0.3263,1550.38,1550.38,3171.05,0.0,3171.05,0.0
2025-07,Pagbilao,T SHIRT WITH PRINT,6,6,0,1,6,101899.49,243143.58000000002,2.2048,246465.91,105221.82,351783.27,0.0,351783.27,0.419092
2025-07,Pagbilao,TRASH BAG - BLACK - MEDIUM,1,1,0,1,1,0.0,0.0,0.1309,553423.01,553423.01,1731185.04,0.0,1731185.04,0.0
2025-07,QMC,ARCH FILE LONG 3INCHES,3,3,0,1,3,36527.33,64654.21,0.1818,64654.21,36527.33,101181.54,0.0,101181.54,0.564964
2025-07,QMC,BREAD,3,3,0,1,3,95546.14,169118.88,0.4756,169118.88,95546.14,264665.03,0.0,264665.03,0.564964
2025-07,QMC,CAMERA WITH SD CARD AND LENS EOS RP RF24-105MM PRO (CANON),3,3,0,1,3,191063.23,338186.34,0.951,338186.34,191063.23,529249.57,0.0,529249.57,0.564964
2025-07,QMC,MINERAL WATER 330ML (NATURE SPRING),3,3,0,1,3,90905.79,160905.34,0.4525,160905.34,90905.79,251811.12,0.0,251811.12,0.564964
2025-07,QMC,"QMC 787,170",3,3,0,1,3,188666.56,333944.18,0.9391,333944.18,188666.56,522610.74,0.0,522610.74,0.564964
2025-08,Pagbilao,AIRCON SPLIT TYPE 2HP INVERTER (CARRIER),1,1,0,1,1,1701.83,25505.07,0.1641,25505.07,1701.83,27206.89,0.0,27206.89,0.066725
2025-08,Pagbilao,AMCETAM 150MG/ML 2ML,1,1,0,1,1,1233.26,2372.77,0.2282,2372.77,1233.26,3606.03,0.0,3606.03,0.519755
2025-08,Pagbilao,BATHROOM TISSUE 2PLY 12'S (FEMME),1,1,0,1,1,1694.97,25402.28,0.1634,25402.28,1694.97,27097.25,0.0,27097.25,0.066725
2025-08,Pagbilao,BOND PAPER LONG (HARDCOPY),1,1,0,1,1,1965.8,7148.56,0.2543,7148.56,1965.8,9114.35,0.0,9114.35,0.274992
2025-08,Pagbilao,CLEAR BOOK LEGAL/LONG,1,1,0,1,1,252.56,51303.44,0.271,51303.44,252.56,51556.01,0.0,51556.01,0.004923
2025-08,Pagbilao,CORPILYN 500MG,1,1,0,1,1,3728.9,7174.31,0.2084,7174.31,3728.9,10903.21,0.0,10903.21,0.519757
2025-08,Pagbilao,CORRECTION TAPE 20MM,2,2,0,1,2,0.0,0.0,0.5129,84441.75,59429.13,195705.96,0.0,195705.96,0.0
2025-08,Pagbilao,CORRECTION TAPE JOY,2,2,0,1,2,2563.45,38418.15,0.4544,86851.52,50996.82,191424.22,0.0,191424.22,0.066725
2025-08,Pagbilao,HAIXONE WITH DILUENT 1G,1,1,0,1,1,4560.11,8773.55,0.2549,8773.55,4560.11,13333.66,0.0,13333.66,0.519757
2025-08,Pagbilao,HARD COPY SUB#20 (8 1/2X13) LONG,1,1,0,1,1,3201.14,47975.16,0.3087,47975.16,3201.14,51176.3,0.0,51176.3,0.066725
2025-08,Pagbilao,HARD COPY SUB#20 A4,1,1,0,1,1,0.0,0.0,0.2526,59047.82,59047.82,183413.01,0.0,183413.01,0.0
2025-08,Pagbilao,HBW BLACK BALLPEN,1,1,0,1,1,186.88,37961.34,0.2005,37961.34,186.88,38148.23,0.0,38148.23,0.004923
2025-08,Pagbilao,INK CARTRIDGE TRI COLOR (HP680),1,1,0,1,1,1473.06,22076.62,0.142,22076.62,1473.06,23549.69,0.0,23549.69,0.066725
2025-08,Pagbilao,INK EPSON #003 BLACK,2,2,0,1,2,2300.0,34469.87,0.4356,55148.54,2300.0,45953.64,0.0,45953.64,0.066725
2025-08,Pagbilao,INK EPSON #003 CYAN,1,1,0,1,1,2103.41,31523.58,0.2028,31523.58,2103.41,33627.0,0.0,33627.0,0.066725
2025-08,Pagbilao,INK EPSON #003 MAGENTA,4,4,0,1,4,3905.4399999999996,73669.45,0.7772,90395.9,3905.44,85003.41,0.0,85003.41,0.053013
2025-08,Pagbilao,INK EPSON #003 YELLOW,2,2,0,1,2,2103.41,31523.59,0.3758,48250.04,2103.41,41055.52,0.0,41055.52,0.066725
2025-08,Pagbilao,IV CANNULA WITH INJECTION PORT LUER LOCK G24 0.7X19MM (CATHULA),1,1,0,1,1,3874.01,7453.52,0.2165,7453.52,3874.01,11327.53,0.0,11327.53,0.519756
2025-08,Pagbilao,IV CANNULA WITH WINGS LUER LOCK G18 1.5X38MM (CATHULA),1,1,0,1,1,967.49,1861.43,0.179,1861.43,967.49,2828.92,0.0,2828.92,0.519756
2025-08,Pagbilao,IV CANNULA WITH WINGS LUER LOCK G22 .8X25MM (CATHULA),1,1,0,1,1,975.54,1876.91,0.1805,1876.91,975.54,2852.45,0.0,2852.45,0.519759
2025-08,Pagbilao,KOVENT SF 25MCG/250MCG MDI,1,1,0,1,1,635.66,1222.99,0.1176,1222.99,635.66,1858.65,0.0,1858.65,0.519759
2025-08,Pagbilao,MASKING TAPE 1INCH,2,2,0,1,2,1303.27,4739.32,0.305,36639.87,33203.82,105131.36,0.0,105131.36,0.274991
2025-08,Pagbilao,MICROSCOT 20MG 5G,1,1,0,1,1,3513.44,6759.77,0.1964,6759.77,3513.44,10273.2,0.0,10273.2,0.519757
2025-08,Pagbilao,NUTRIBOARD WITHOUT BAG,1,1,0,1,1,1134.78,4126.61,0.1468,4126.61,1134.78,5261.4,0.0,5261.4,0.274991
2025-08,Pagbilao,REFRIGERATOR 22CU.FT TWO DOOR UPRIGHT CHILLER (FUJIDENZO),1,1,0,1,1,0.0,0.0,0.1495,34949.13,34949.13,108558.21,0.0,108558.21,0.0
2025-08,Pagbilao,SPINAL NEEDLE G25X90MM(ORMED),1,1,0,1,1,2214.41,4260.48,0.1238,4260.48,2214.41,6474.9,0.0,6474.9,0.519756
2025-08,Pagbilao,STAPLE WIRE #35,3,3,0,1,3,1890.8400000000001,44223.049999999996,0.6027,61773.86,1890.84,53908.5,0.0,53908.5,0.042757
2025-08,Pagbilao,STAPLER STANDARD TYPE (JOY),2,2,0,1,2,1624.33,48238.740000000005,0.2806,48238.74,1624.33,49863.05,0.0,49863.05,0.033673
2025-08,Pagbilao,ZINACARE 750MG W/ DILUENT,1,1,0,1,1,1591.65,3062.3,0.2946,3062.3,1591.65,4653.95,0.0,4653.95,0.519756
2025-08,QMC,ARCH FILE LONG 3INCHES,2,2,0,1,2,5368.29,7166.09,0.1212,13677.52,5368.29,17865.82,0.0,17865.82,0.749124
2025-08,QMC,BREAD,2,2,0,1,2,14042.08,18744.64,0.3171,35776.87,14042.08,46732.41,0.0,46732.41,0.749125
2025-08,QMC,CAMERA WITH SD CARD AND LENS EOS RP RF24-105MM PRO (CANON),2,2,0,1,2,28079.88,37483.59,0.634,71542.86,28079.88,93450.61,0.0,93450.61,0.749125
2025-08,QMC,MINERAL WATER 330ML (NATURE SPRING),2,2,0,1,2,13360.1,17834.28,0.3017,34039.31,13360.1,44462.78,0.0,44462.78,0.749125
2025-08,QMC,"QMC 787,170",2,2,0,1,2,27727.65,37013.4,0.6261,70645.44,27727.65,92278.38,0.0,92278.38,0.749125
