date_delivered,year,month,day,dr_number,area,product,quantity,unit_cost,total_cost,discount,net_cost,trade_price_unit,total_trade_price,net_income,margin_pct,quality_status,quality_notes,allocation_status,estimated,original_area,original_product,allocation_method,allocation_confidence,allocation_profile_level,allocation_weight,allocation_child_number,allocation_child_count,embedded_area_amount,allocated_embedded_area_amount,source_workbook,source_sheet,source_row_number,source_hash,business_hash,parent_source_hash,parent_business_hash,input_stage,standardization_applied,duplicate,allocation_profile_rows,allocation_profile_products,sales_acceptance_status,sales_rejection_reason,original_date_delivered,date_is_estimated,date_estimation_method,nearest_dated_source_row_number,date_source_row_distance
2024-11-09,2024,11,09,DR-MS02752,Government,RESPI-SAPH 250MCG/ML (500MCG/2ML) 2ML,42.86,1767.5,75750,0,75750,460,19714.29,56035.71,0.74,valid,,,,,,,,,,,,,,2024s.csv,2024-11-09,2740,66b0c6f9987deae1e54e25f38c3f517b44d5ba2a17740c5cc8430594f58b211d,beaee7cdec376322c3a7db4325db7a6d4937182134c40af9d2cd65f1228e0686,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-11-09,false,source_date_delivered,,
2024-11-09,2024,11,09,DR-MS02751,Government,VELON 6.25MG TAB,3,105,315,0,315,55,165,150,0.48,valid,,,,,,,,,,,,,,2024s.csv,2024-11-09,2729,7d697926c868035ad77f3bf4492ce6b24903dd9d1a62ab5e2035a6b35abc1699,1379487e9e154bbc220bf3ee5f3dc0a321c2c98f92961e53eb480698be62ba68,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-11-09,false,source_date_delivered,,
2024-11-09,2024,11,09,DR-MS02753,Hospital,ALLECUR 5MG/5ML,30,162,4860,0,4860,20,600,4260,0.88,valid,,,,,,,,,,,,,,2024s.csv,2024-11-09,2271,93b981aeb4264eb8f0e53a616a73d68b4660e93c54cf6472c06fa504155c55d3,9180edba2a6dd52e262d59913e8cb5b4ed22f7b243680b1d6a2374f3dbb3bec7,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-11-09,false,source_date_delivered,,
2024-11-09,2024,11,09,DR-MS02753,Hospital,AMBIDOL 50MG/ML (100MG/2ML) 2ML,10,581,5810,0,5810,62,620,5190,0.89,valid,,,,,,,,,,,,,,2024s.csv,2024-11-09,2272,9b04d325fe1cc7dde53b9d63bd39b0cb0ee16878aa7001e7fc6822eb59a04111,37b9a684829267b4af47f2a0d283accae79180fd0fd2df4568dbd4f586a70f3d,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-11-09,false,source_date_delivered,,
2024-11-09,2024,11,09,DR-MS02753,Hospital,CEFTABAS 1G IV,40,274,10960,0,10960,52,2080,8880,0.81,valid,,,,,,,,,,,,,,2024s.csv,2024-11-09,2274,fb1c134fea73a020f3b2dc6eb876bfd4e8dc8f4729318e7d9948aba5cc2ec5a9,86902444f91d1130a55250150a61a8d1081e787ade41973a4035499b7b95b295,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-11-09,false,source_date_delivered,,
2024-11-09,2024,11,09,DR-MS02753,Hospital,COPHILAX 5MG,10,196,1960,0,1960,49,490,1470,0.75,valid,,,,,,,,,,,,,,2024s.csv,2024-11-09,2275,bf8bc874e312f647a04bc1b60fa4d7d34da0aeab7a384990c8ae552a7091e643,46710faca4e77c48132aa058f00101ab8b2c53c0622e700b26b3ba8d39e68137,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-11-09,false,source_date_delivered,,
2024-11-09,2024,11,09,DR-MS02753,Hospital,GOXA 500MG IV,10,1539,15390,0,15390,205,2050,13340,0.87,valid,,,,,,,,,,,,,,2024s.csv,2024-11-09,2273,b40ee9fc3655f967320c0432d7d29bc22bab74096cdf079b9bdb8e22651d791b,7fe3c9a9077b7c0d1a9ea5955fb349cfa4581450563774494061df2ef0fcae81,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-11-09,false,source_date_delivered,,
2024-11-09,2024,11,09,DR-025238(2024),Quezon,HYCLENS WOUND SPRAY 2% 60ML,10,280,2800,280,2520,114.66,1146.6,1373.4,0.49,valid,,,,,,,,,,,,,,2024s.csv,2024-11-09,759,a33061e2a7f8def4b440ae41951e1829c0ed490614a1248dad8ae0e6b4195d3f,9cd6838d91a63cc5150368eff43e3742e1307893650fbd7db389704bed64aef4,,,raw_tabular,"[""dr_number: standardized identifier format""]",false,,,accepted_clean_sales,,2024-11-09,false,source_date_delivered,,
2024-11-10,2024,11,10,DR-24941,Admin,GABASAPH-300MG,2,650,1300,0,1300,150,300,1000,0.77,valid,,,,,,,,,,,,,,2024s.csv,2024-11-10,335,ff785cd9f8a244655d70b25cc48348ca80ed3cd68cb07d8aa573fe361e98d060,59cf29a563b174ad837871f620b4a0832e91882ceb75e893663776dbd1539f5f,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-11-10,false,source_date_delivered,,
2024-11-10,2024,11,10,DR-MS02791,Hospital,PHYTOBAS 10MG/ML IV,10,900,9000,0,9000,125,1250,7750,0.86,valid,,,,,,,,,,,,,,2024s.csv,2024-11-10,2479,10d7c85988460f2323a9737171cbc2174f6b35b167f0cb832af252bde05a6b00,034c7b550bbeb2d46cf819783128ac9a3359ddd07c1aac7d5679ae5e16a3b95a,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-11-10,false,source_date_delivered,,
2024-11-10,2024,11,10,DR-025437,Quezon,EXECORE 500MG TAB,1,3400,3400,1020,2380,78,78,2302,0.68,valid,,,,,,,,,,,,,,2024s.csv,2024-11-10,856,8721e1cee7bb03584a45d48246b63a08b81861207787320011c390ef3843722b,d88f8a5910f0ab4172139a92468dcbe3c0533efe8e15ed9baf58d4226638b874,,,raw_tabular,"[""dr_number: standardized identifier format""]",false,,,accepted_clean_sales,,2024-11-10,false,source_date_delivered,,
2024-11-10,2024,11,10,DR-025436,Quezon,FERGLOBIN 250MG CAP,12,750,9000,2700,6300,325,3900,2400,0.27,valid,,,,,,,,,,,,,,2024s.csv,2024-11-10,855,f1956ab67408b935fa502ab54e100798ccb369717bd33ef2cdcf54d596ab5ab1,f0fbb4e33fb733a4516d03c42f1f4dd41b751ade05befadc0e2fd8430605b501,,,raw_tabular,"[""dr_number: standardized identifier format""]",false,,,accepted_clean_sales,,2024-11-10,false,source_date_delivered,,
2024-11-11,2024,11,11,DR-MS02834,Hospital,GOPAMINE 40MG/ML (200MG/5ML) 5ML,20,960,19200,0,19200,155,3100,16100,0.84,valid,,,,,,,,,,,,,,2024s.csv,2024-11-11,2489,cac139dd44e5065bacdbd3929b48ef3041d0180e585d71073391fa1ac69cbee7,93054549a657cf3f7a67ed61b22c6263ac78f763e3e475801490b12ec19bae08,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-11-11,false,source_date_delivered,,
2024-11-11,2024,11,11,DR-MS02832,Hospital,SITIXON 1G 10ML,100,135,13500,0,13500,36,3600,9900,0.73,valid,,,,,,,,,,,,,,2024s.csv,2024-11-11,2488,87b6e87b851b60d45f11e5fd9d8130bbda963e2a6cf30209ba79b951006720fe,bbad70f4ee5b0496ece9e8615c249a35a58b2992bfa34b42033338a42634282b,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-11-11,false,source_date_delivered,,
2024-11-11,2024,11,11,DR-RT0885,Pagbilao,AIRCON SPLIT TYPE 2HP INVERTER (CARRIER),0.186299,112738.12527174059,21003,0,21003,67079.21137526236,12496.79,8506.22,0.4050002380612293,valid,,estimated_backward_allocation,true,Government,"PAGBILAO # 112,990.00",prior_comparable_product_mix_value_frequency_blend,medium,same_area_same_channel_prior_3y,0.1862992506595246,5,5,112990,21049.95,2024s.csv,2024-11-11,2911,3e69d524eb69432b9a28e66c64ad885ee278ff5f1cf38fbdcede99105dc06105,22d17d1e22d42114b87c5697bc6182f26704ec8afbf05aa9e5a17a86e54bcd14,0bfdeac0d726bea54bfe93bc0746c3501461c8d26e0e4962029f14623e7a8abd,c7c9e1606360de76d849c0ea670bad1e44cee1380c4faf84424440be6081a092,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0"",""area summary \""PAGBILAO # 112,990.00\"" backward-allocated without changing additive totals""]",false,633,399,accepted_clean_sales,,2024-11-11,false,source_date_delivered,,
2024-11-11,2024,11,11,DR-RT0887,Pagbilao,BALLPEN FINEPOINT,0.14268,4739.977572189515,676.3,0,676.3,2820.297168488926,402.4,273.9,0.40499778204938636,valid,,estimated_backward_allocation,true,Government,"PAGBILAO # 4,800.00",prior_comparable_product_mix_value_frequency_blend,medium,same_area_same_channel_prior_3y,0.14267959734114072,2,5,4800,684.86,2024s.csv,2024-11-11,2905,5702d7f4e241efc3f0ac39036fe6c7b3c913e90fa82719e97e83f98895cf7d2a,3d3a791a5cf87740dfa3e681228fe3fcad4bfa41c46a279b14b8b61e495ed5c6,ff0aeba5d4ed3608a2638675bca13a9350dfcdcd5cb756c052ccf6b0be595919,06f4ca07b4ea460d1a4f77550a3f8af0845996326d38176906f2c3d96c4b792f,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0"",""area summary \""PAGBILAO # 4,800.00\"" backward-allocated without changing additive totals""]",false,633,399,accepted_clean_sales,,2024-11-11,false,source_date_delivered,,
2024-11-11,2024,11,11,DR-RT0886,Pagbilao,BOND PAPER LEGAL 80GSM (DOUBLE A),0.139664,18679.974796654828,2608.92,0,2608.92,11114.60362011685,1552.31,1056.61,0.40499900341903927,valid,,estimated_backward_allocation,true,Government,"PAGBILAO # 19,000.00-0.1",prior_comparable_product_mix_value_frequency_blend,medium,same_area_same_channel_prior_3y,0.13966393082478115,2,5,19000,2653.61,2024s.csv,2024-11-11,2904,d70aa9cacfe753989e17b512c0ab2210ef678b45c070147762f49ceaeb60a04f,91c568818d3b88c75f57efc25ee90fa89c07cbe2a616dd6917acd7d362531bbe,81367bd9f99fb695a50cbfe90b9aa1f4a8ce11ba9d5f582b5ec111b6244101b0,465090477396089b09f02d208e3ecb9cb4dd69f5ba5470374ca332f51caea1c0,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0"",""area summary \""PAGBILAO # 19,000.00-0.1\"" backward-allocated without changing additive totals""]",false,633,399,accepted_clean_sales,,2024-11-11,false,source_date_delivered,,
2024-11-11,2024,11,11,DR-RT0887,Pagbilao,BOND PAPER LONG (HARDCOPY),0.207675,4740.002407608042,984.38,0,984.38,2820.320211869508,585.71,398.67,0.40499603811536194,valid,,estimated_backward_allocation,true,Government,"PAGBILAO # 4,800.00",prior_comparable_product_mix_value_frequency_blend,medium,same_area_same_channel_prior_3y,0.20767517295926338,3,5,4800,996.84,2024s.csv,2024-11-11,2905,426378271270c75b8223f0fb3fa67609adbe5ad2cbd9b448895c82fa0ec3372a,2be3300b5b442025a5531ed1c0b0cc00be9093f52346b0c5e96ad6de4da03089,ff0aeba5d4ed3608a2638675bca13a9350dfcdcd5cb756c052ccf6b0be595919,06f4ca07b4ea460d1a4f77550a3f8af0845996326d38176906f2c3d96c4b792f,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0"",""area summary \""PAGBILAO # 4,800.00\"" backward-allocated without changing additive totals""]",false,633,399,accepted_clean_sales,,2024-11-11,false,source_date_delivered,,
2024-11-11,2024,11,11,DR-RT0885,Pagbilao,BOND PAPER LONG (HARDCOPY),0.257229,112737.94945359972,28999.47,0,28999.47,67079.06184761439,17254.68,11744.78,0.40499981551386977,valid,,estimated_backward_allocation,true,Government,"PAGBILAO # 112,990.00",prior_comparable_product_mix_value_frequency_blend,medium,same_area_same_channel_prior_3y,0.2572288766662475,1,5,112990,29064.29,2024s.csv,2024-11-11,2911,5615285f4db9dd45a41a93834b9fc7efbff069d0774943a4544b0f4dd86fbe6b,d5b6a04b53f68df8d56ec35d6a19103b0a06262f8200c862c365b300551df2a1,0bfdeac0d726bea54bfe93bc0746c3501461c8d26e0e4962029f14623e7a8abd,c7c9e1606360de76d849c0ea670bad1e44cee1380c4faf84424440be6081a092,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0"",""area summary \""PAGBILAO # 112,990.00\"" backward-allocated without changing additive totals""]",false,633,399,accepted_clean_sales,,2024-11-11,false,source_date_delivered,,
2024-11-11,2024,11,11,DR-RT0887,Pagbilao,CLEAR BOOK LEGAL/LONG,0.237792,4739.98284214776,1127.13,0,1127.13,2820.2799084914545,670.64,456.49,0.40500208494139983,valid,,estimated_backward_allocation,true,Government,"PAGBILAO # 4,800.00",prior_comparable_product_mix_value_frequency_blend,medium,same_area_same_channel_prior_3y,0.23779202033739108,4,5,4800,1141.4,2024s.csv,2024-11-11,2905,722fc0f9dc248c08a92e43d26e8bb7327b56fcfa5101b555b614a2d037822ba6,f0124e1d7e3e6965156a5ada01b88dc9e183ec6fe4f33b28e7a3212752ff7b13,ff0aeba5d4ed3608a2638675bca13a9350dfcdcd5cb756c052ccf6b0be595919,06f4ca07b4ea460d1a4f77550a3f8af0845996326d38176906f2c3d96c4b792f,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0"",""area summary \""PAGBILAO # 4,800.00\"" backward-allocated without changing additive totals""]",false,633,399,accepted_clean_sales,,2024-11-11,false,source_date_delivered,,
2024-11-11,2024,11,11,DR-RT0886,Pagbilao,CORRECTION TAPE 20MM,0.323858,18680.007904698974,6049.67,0,6049.67,11114.593432924308,3599.55,2450.11,0.40499895035596983,valid,,estimated_backward_allocation,true,Government,"PAGBILAO # 19,000.00-0.1",prior_comparable_product_mix_value_frequency_blend,medium,same_area_same_channel_prior_3y,0.32385786097631963,4,5,19000,6153.3,2024s.csv,2024-11-11,2904,6ed80c107c711160224ff7c0b79f0da5eaf76a2d1e1a21c069ebc97f9f66fd30,ff78247c039bfc296dafb2d888bbd5004b0ab0df6a59ea86f2beaaf43d8d2a4f,81367bd9f99fb695a50cbfe90b9aa1f4a8ce11ba9d5f582b5ec111b6244101b0,465090477396089b09f02d208e3ecb9cb4dd69f5ba5470374ca332f51caea1c0,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0"",""area summary \""PAGBILAO # 19,000.00-0.1\"" backward-allocated without changing additive totals""]",false,633,399,accepted_clean_sales,,2024-11-11,false,source_date_delivered,,
2024-11-11,2024,11,11,DR-RT0887,Pagbilao,CORRECTION TAPE 20MM,0.257132,4740.0168007093625,1218.81,0,1218.81,2820.302412768539,725.19,493.62,0.4050015999212347,valid,,estimated_backward_allocation,true,Government,"PAGBILAO # 4,800.00",prior_comparable_product_mix_value_frequency_blend,medium,same_area_same_channel_prior_3y,0.2571318348365211,1,5,4800,1234.24,2024s.csv,2024-11-11,2905,c2d3f4a7dbe8014821c86166e2d68f53368e25cab174970504e30208ad5be23b,e57668c688991f7667259f358204c143a51982f564c1b6e8314fa1cbd2a626cc,ff0aeba5d4ed3608a2638675bca13a9350dfcdcd5cb756c052ccf6b0be595919,06f4ca07b4ea460d1a4f77550a3f8af0845996326d38176906f2c3d96c4b792f,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0"",""area summary \""PAGBILAO # 4,800.00\"" backward-allocated without changing additive totals""]",false,633,399,accepted_clean_sales,,2024-11-11,false,source_date_delivered,,
2024-11-11,2024,11,11,DR-RT0885,Pagbilao,FOLDER ORDINARY WHITE LONG 100'S,0.231505,112738.16980194813,26099.45,0,26099.45,67079.19915336602,15529.17,10570.28,0.40500010536620507,valid,,estimated_backward_allocation,true,Government,"PAGBILAO # 112,990.00",prior_comparable_product_mix_value_frequency_blend,medium,same_area_same_channel_prior_3y,0.2315053596740783,4,5,112990,26157.79,2024s.csv,2024-11-11,2911,cdf5266e739f4022e579a3eb5eb216e57275c612860163f463e227a387b6b5c6,070bf4628475f0ed65a2521e2a9bc5bc5a4a34ec344c329e2ae144c076c353d2,0bfdeac0d726bea54bfe93bc0746c3501461c8d26e0e4962029f14623e7a8abd,c7c9e1606360de76d849c0ea670bad1e44cee1380c4faf84424440be6081a092,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0"",""area summary \""PAGBILAO # 112,990.00\"" backward-allocated without changing additive totals""]",false,633,399,accepted_clean_sales,,2024-11-11,false,source_date_delivered,,
2024-11-11,2024,11,11,DR-RT0886,Pagbilao,INK EPSON #003 CYAN,0.207032,18679.962517871634,3867.35,0,3867.35,11114.562000077283,2301.07,1566.28,0.40500084036872797,valid,,estimated_backward_allocation,true,Government,"PAGBILAO # 19,000.00-0.1",prior_comparable_product_mix_value_frequency_blend,medium,same_area_same_channel_prior_3y,0.20703159188233758,3,5,19000,3933.6,2024s.csv,2024-11-11,2904,9815bf3bc849b99f3e92b0ccea9022f836af5205a058ea50c036f03e75f93c22,e681e74f80600ca3523d0452b517421ba2f9746241b9cd51ae57cfc8c590cc61,81367bd9f99fb695a50cbfe90b9aa1f4a8ce11ba9d5f582b5ec111b6244101b0,465090477396089b09f02d208e3ecb9cb4dd69f5ba5470374ca332f51caea1c0,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0"",""area summary \""PAGBILAO # 19,000.00-0.1\"" backward-allocated without changing additive totals""]",false,633,399,accepted_clean_sales,,2024-11-11,false,source_date_delivered,,
2024-11-11,2024,11,11,DR-RT0887,Pagbilao,MARKER BLACK (PILOT),0.154721,4740.015899586999,733.38,0,733.38,2820.302350682842,436.36,297.02,0.40500149990455153,valid,,estimated_backward_allocation,true,Government,"PAGBILAO # 4,800.00",prior_comparable_product_mix_value_frequency_blend,medium,same_area_same_channel_prior_3y,0.1547213745256839,5,5,4800,742.66,2024s.csv,2024-11-11,2905,97102b74eae1e009ece75b13921984a46f29b956137329269331fd28d800d6fa,2bcfdccc9b604d3c5420990f20a3ba9c890deaee2ba32702401013c84050caab,ff0aeba5d4ed3608a2638675bca13a9350dfcdcd5cb756c052ccf6b0be595919,06f4ca07b4ea460d1a4f77550a3f8af0845996326d38176906f2c3d96c4b792f,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0"",""area summary \""PAGBILAO # 4,800.00\"" backward-allocated without changing additive totals""]",false,633,399,accepted_clean_sales,,2024-11-11,false,source_date_delivered,,
2024-11-11,2024,11,11,DR-RT0885,Pagbilao,MASKING TAPE 1INCH,0.163394,112737.92183311505,18420.7,0,18420.7,67079.08491131864,10960.32,7460.38,0.40499980999636276,valid,,estimated_backward_allocation,true,Government,"PAGBILAO # 112,990.00",prior_comparable_product_mix_value_frequency_blend,medium,same_area_same_channel_prior_3y,0.16339385474636137,2,5,112990,18461.87,2024s.csv,2024-11-11,2911,3dcc681f0261ac7671d59a3e58a6ad83043e0c273cc4f1003ccb3a8edf014d2c,a9fd2bbf314a2f02b69f67ea9d5c22f30af0360d43b37ef84d30bbd5b01ff065,0bfdeac0d726bea54bfe93bc0746c3501461c8d26e0e4962029f14623e7a8abd,c7c9e1606360de76d849c0ea670bad1e44cee1380c4faf84424440be6081a092,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0"",""area summary \""PAGBILAO # 112,990.00\"" backward-allocated without changing additive totals""]",false,633,399,accepted_clean_sales,,2024-11-11,false,source_date_delivered,,
2024-11-11,2024,11,11,DR-RT0886,Pagbilao,REFRIGERATOR 22CU.FT TWO DOOR UPRIGHT CHILLER (FUJIDENZO),0.182103,18680.032728730446,3401.69,0,3401.69,11114.643910314493,2024.01,1377.69,0.40500163154196883,valid,,estimated_backward_allocation,true,Government,"PAGBILAO # 19,000.00-0.1",prior_comparable_product_mix_value_frequency_blend,medium,same_area_same_channel_prior_3y,0.18210355688056082,5,5,19000,3459.97,2024s.csv,2024-11-11,2904,bed4bab7096402ed2832d4985c9d3b23a82c447e9d879dd879ecab69c2b6df44,bff18c5eab15d74f8a3e3ea3f0801297e2e4ba3feeb56adf666791e33f34e277,81367bd9f99fb695a50cbfe90b9aa1f4a8ce11ba9d5f582b5ec111b6244101b0,465090477396089b09f02d208e3ecb9cb4dd69f5ba5470374ca332f51caea1c0,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0"",""area summary \""PAGBILAO # 19,000.00-0.1\"" backward-allocated without changing additive totals""]",false,633,399,accepted_clean_sales,,2024-11-11,false,source_date_delivered,,
2024-11-11,2024,11,11,DR-RT0885,Pagbilao,SCOTCH TAPE 1'',0.161573,112737.77178117631,18215.38,0,18215.38,67078.96740173173,10838.15,7377.23,0.40500006038852876,valid,,estimated_backward_allocation,true,Government,"PAGBILAO # 112,990.00",prior_comparable_product_mix_value_frequency_blend,medium,same_area_same_channel_prior_3y,0.16157265825378825,3,5,112990,18256.1,2024s.csv,2024-11-11,2911,eff4694ebcbe188c167906d00b92d4b483168bd24dcc21767037a3d98951e535,f46fe096ea3c9f6d848a8c86b202864f8f803c092a68cadefd1714a2177d6bca,0bfdeac0d726bea54bfe93bc0746c3501461c8d26e0e4962029f14623e7a8abd,c7c9e1606360de76d849c0ea670bad1e44cee1380c4faf84424440be6081a092,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0"",""area summary \""PAGBILAO # 112,990.00\"" backward-allocated without changing additive totals""]",false,633,399,accepted_clean_sales,,2024-11-11,false,source_date_delivered,,
2024-11-11,2024,11,11,DR-RT0886,Pagbilao,STAPLER STANDARD TYPE (JOY),0.147343,18680.018731802662,2752.37,0,2752.37,11114.610127389833,1637.66,1114.71,0.4050000544984868,valid,,estimated_backward_allocation,true,Government,"PAGBILAO # 19,000.00-0.1",prior_comparable_product_mix_value_frequency_blend,medium,same_area_same_channel_prior_3y,0.1473430594360008,1,5,19000,2799.52,2024s.csv,2024-11-11,2904,4654cd39a3326468700199a0204db72f5d3d33b831a3e5be9678187ba4a817df,e7cc6ca283d0d435b091521f44ee9295ecc9c9e35911a76487ca58e4ab84b6fa,81367bd9f99fb695a50cbfe90b9aa1f4a8ce11ba9d5f582b5ec111b6244101b0,465090477396089b09f02d208e3ecb9cb4dd69f5ba5470374ca332f51caea1c0,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0"",""area summary \""PAGBILAO # 19,000.00-0.1\"" backward-allocated without changing additive totals""]",false,633,399,accepted_clean_sales,,2024-11-11,false,source_date_delivered,,
2024-11-11,2024,11,11,DR-025454,Quezon,CETHERGO 200MCG/ML IV,1,4375,4375,0,4375,1125,1125,3250,0.74,valid,,,,,,,,,,,,,,2024s.csv,2024-11-11,866,fee2e01c483133eb52169fef63b78ecef63dec1eb37883d51a93d423be8e33b5,fab17a9640b0fd8459f4da1b85dccbdfd880e8e95df02925f6999ce88a1d84bf,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-11-11,false,source_date_delivered,,
2024-11-11,2024,11,11,DR-025455,Quezon,EPIX 1MG/ML IV,30,780,23400,0,23400,170,5100,18300,0.78,valid,,,,,,,,,,,,,,2024s.csv,2024-11-11,867,5f5d85ab7c16d0e8d51ca4a0104710f58a7a5dd5aae962b1f56318efc37713d5,f0d498307b6cb34a9b370ab8deaa1fb83ccab37e52221f04b3f19c6512e8a04e,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-11-11,false,source_date_delivered,,
2024-11-11,2024,11,11,DR-025454,Quezon,EUROMED MAGNESIUM SULFATE 250MG/ML (25%) 20ML,30,70,2100,0,2100,42,1260,840,0.4,valid,,,,,,,,,,,,,,2024s.csv,2024-11-11,865,5bf4866f18306e09403913fe4bbcd059ba55ea87f5243771a09686c25ae3c073,a67cbdc97c5bc0203cfef53f42d75d7661d9cc645f38c253d47d566c0f7270e2,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-11-11,false,source_date_delivered,,
2024-11-11,2024,11,11,DR-025452,Quezon,EXECORE 500MG TAB,1,3400,3400,1020,2380,78,78,2302,0.68,valid,,,,,,,,,,,,,,2024s.csv,2024-11-11,861,2998b2539bff93bef42476108b398864c707c59c0e6ebf6b866e24874029de8f,36a0917fccc2872d68aea9d3bc512a937432f30423558ee5f1464e8d10c8def1,,,raw_tabular,"[""dr_number: standardized identifier format""]",false,,,accepted_clean_sales,,2024-11-11,false,source_date_delivered,,
2024-11-11,2024,11,11,DR-025454,Quezon,GOPAMINE 40MG/ML (200MG/5ML) 5ML,40,630,25200,0,25200,155,6200,19000,0.75,valid,,,,,,,,,,,,,,2024s.csv,2024-11-11,864,dd4d585cea50692ff13ae044ff611159af36b639d8944711b7fb28639e24232e,4e8c7630d8bfc6d5cbd0e8b327e1459d0e50e513bd52fa38fbc38b0f564cdc37,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-11-11,false,source_date_delivered,,
2024-11-11,2024,11,11,DR-025453,Quezon,SANOMAX-FA,5,1400,7000,2100,4900,560,2800,2100,0.3,valid,,,,,,,,,,,,,,2024s.csv,2024-11-11,863,2ee7214f182d39fc1926e355736bd1838152cea406cc91166973e0e8067de636,2a8438f6c268eef6195b6d247d3e1bc21c9c4ffcd9a474e521d90dc2efdb0f21,,,raw_tabular,"[""dr_number: standardized identifier format""]",false,,,accepted_clean_sales,,2024-11-11,false,source_date_delivered,,
2024-11-11,2024,11,11,DR-025452,Quezon,SOLVAPRINE 10MG TAB,1,1000,1000,300,700,150,150,550,0.55,valid,,,,,,,,,,,,,,2024s.csv,2024-11-11,862,75723b3e93d6757ec57e5f031e92089f3969a98db5bd6f7de1fd85907dd20fc4,190b13a390813bd3dfe33da9103d74de75d13db027bdffee35400d21291a5f92,,,raw_tabular,"[""dr_number: standardized identifier format""]",false,,,accepted_clean_sales,,2024-11-11,false,source_date_delivered,,
2024-11-12,2024,11,12,DR-025259,Admin,CIUMADE TAB,7,678.57,4749.99,0,4749.99,450,3150,1599.99,0.34,valid,,,,,,,,,,,,,,2024s.csv,2024-11-12,357,4a2af32c8f2845738b8a417e0bb5360489e6b3eb5558d917287a8f24d7eef482,ec70c7001667e2721e561760231eac932343109b7819b1d03d3235c88279cc02,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-11-12,false,source_date_delivered,,
2024-11-12,2024,11,12,DR-025259,Admin,DUOGESIC 325MG/37.5MG TAB,5,1414.29,7071.45,0,7071.45,100,500,6571.45,0.93,valid,,,,,,,,,,,,,,2024s.csv,2024-11-12,359,96ebda6e6d377c3d70e4a221268937c5743edd039c4198edffb8d800180abbf7,5ea9605867769c8ce8bcc7d80287845d2ec7df8adf01eba6f0852eb12e6a166a,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-11-12,false,source_date_delivered,,
2024-11-12,2024,11,12,DR-025259,Admin,ENCLOXIL 500MG,7,1392.86,9750.02,0,9750.02,780,5460,4290.02,0.44,valid,,,,,,,,,,,,,,2024s.csv,2024-11-12,355,65f567a68085daebc33e1e20f59cee4b6a657c19645479d8c0a4e0143e2d4746,e5db7fd2f2b082b5ba744595c53b923cd0ff96487569b9b7e44e3070fc05d38f,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,accepted_clean_sales,,2024-11-12,false,source_date_delivered,,
