product,quantity,revenue,gross_margin_amount,row_count,active_months,estimated_contract_rows,rank,gross_margin_rate,revenue_share,cumulative_revenue_share,abc_class,method,status
CA-GLUCO 10%,30.0,3300.0,4500.0,1,1,0,2477,1.363636,1.2e-05,0.993083,C,ABC/Pareto using total_trade_price revenue,draft
RAHMACIN 125MG/60ML,30.0,3300.0,3577.5,1,1,0,2478,1.084091,1.2e-05,0.993095,C,ABC/Pareto using total_trade_price revenue,draft
CALMSAPH 200MG/100MG - ANTACID,61.0,3295.0,8415.0,8,6,0,2479,2.553869,1.2e-05,0.993107,C,ABC/Pareto using total_trade_price revenue,draft
GIRAN-8 8MG,25.33,3293.33,21196.65,4,2,0,2480,6.436236,1.2e-05,0.993119,C,ABC/Pareto using total_trade_price revenue,draft
ACCEDOME 1MG/ML 60ML,70.0,3290.0,14140.0,1,1,0,2481,4.297872,1.2e-05,0.993131,C,ABC/Pareto using total_trade_price revenue,draft
FLOXA 200,11.0,3278.0,22522.0,3,3,0,2482,6.870653,1.2e-05,0.993143,C,ABC/Pareto using total_trade_price revenue,draft
SAPHVAS - 20,42.0,3276.0,26208.0,8,7,0,2483,8.0,1.2e-05,0.993155,C,ABC/Pareto using total_trade_price revenue,draft
CALCIGARD 10MG,15.0,3275.0,4705.0,5,5,0,2484,1.436641,1.2e-05,0.993167,C,ABC/Pareto using total_trade_price revenue,draft
HYOSAPH 20MG/ML SOLUTION FOR INJECTION,20.0,3260.0,7540.0,1,1,0,2485,2.312883,1.2e-05,0.993179,C,ABC/Pareto using total_trade_price revenue,draft
MESH CHAIR C-8179,1.0,3252.0,4738.0,1,1,0,2486,1.45695,1.2e-05,0.993191,C,ABC/Pareto using total_trade_price revenue,draft
HYDRALAZINE 20MG,50.0,3250.0,8750.0,1,1,0,2487,2.692308,1.2e-05,0.993203,C,ABC/Pareto using total_trade_price revenue,draft
AZMONT 10MG,10.0,3250.0,30740.0,1,1,0,2488,9.458462,1.2e-05,0.993215,C,ABC/Pareto using total_trade_price revenue,draft
LAVENDER TOP : 0.5ML (EDTA),5.0,3250.0,2985.0,1,1,0,2489,0.918462,1.2e-05,0.993227,C,ABC/Pareto using total_trade_price revenue,draft
PHYTOCARE 10MG/ML,25.0,3250.0,9700.0,2,1,0,2490,2.984615,1.2e-05,0.993239,C,ABC/Pareto using total_trade_price revenue,draft
YELLOW TOP : GEL CLOT ACTIVATOR TUBE 0.5ML (KINGMED),5.0,3250.0,-600.0,1,1,0,2491,-0.184615,1.2e-05,0.99325,C,ABC/Pareto using total_trade_price revenue,draft
ZEYCO FD VIAL,8.0,3240.0,10712.0,3,3,0,2492,3.306173,1.2e-05,0.993262,C,ABC/Pareto using total_trade_price revenue,draft
ELASTIC BANDAGE 4X5 (PARTNERS),108.0,3240.0,1080.0,2,2,0,2493,0.333333,1.2e-05,0.993274,C,ABC/Pareto using total_trade_price revenue,draft
ZYLTAN 50MG,60.0,3240.0,8260.0,2,1,0,2494,2.549383,1.2e-05,0.993286,C,ABC/Pareto using total_trade_price revenue,draft
DRILOZOLE 200MG/40MG/5ML,124.0,3224.0,11464.0,13,10,0,2495,3.555831,1.2e-05,0.993298,C,ABC/Pareto using total_trade_price revenue,draft
LERIF,40.0,3200.0,0.0,1,1,0,2496,0.0,1.2e-05,0.99331,C,ABC/Pareto using total_trade_price revenue,draft
"NOTEBOOK,STENOGRAPHER ,SPIRAL 60 LEAVES",160.0,3200.0,1600.0,2,2,0,2497,0.5,1.2e-05,0.993321,C,ABC/Pareto using total_trade_price revenue,draft
INSULIN SYRINGE WITH NEEDLE 1CC 29GX1/2 (TERUMO),4.0,3200.0,3200.0,2,1,0,2498,1.0,1.2e-05,0.993333,C,ABC/Pareto using total_trade_price revenue,draft
EXTERNAL HARD DRIVE 1TB (TOSHIBA),1.0,3200.0,3200.0,1,1,0,2499,1.0,1.2e-05,0.993345,C,ABC/Pareto using total_trade_price revenue,draft
NOVAROSE 1000MG/992MG,25.0,3200.0,21800.0,5,3,0,2500,6.8125,1.2e-05,0.993356,C,ABC/Pareto using total_trade_price revenue,draft
MEDICAL WEIGHING SCALE DIAL TYPE ROUND (MEDX),1.0,3200.0,3100.0,1,1,0,2501,0.96875,1.2e-05,0.993368,C,ABC/Pareto using total_trade_price revenue,draft
MIA FORTE 500MG TAB,10.0,3200.0,2750.0,1,1,0,2502,0.859375,1.2e-05,0.99338,C,ABC/Pareto using total_trade_price revenue,draft
MEDALEM 200MG/100MG/5ML SUSP,188.0,3198.4,7867.6,5,4,0,2503,2.459855,1.2e-05,0.993392,C,ABC/Pareto using total_trade_price revenue,draft
AMPITREX,118.0,3186.0,3186.0,3,3,0,2504,1.0,1.2e-05,0.993403,C,ABC/Pareto using total_trade_price revenue,draft
BUVA HEAVY 5MG,33.5,3182.5,224617.5,1,1,0,2505,70.578947,1.2e-05,0.993415,C,ABC/Pareto using total_trade_price revenue,draft
HISTAZYN 50MG,51.0,3162.0,22143.0,2,2,0,2506,7.002846,1.2e-05,0.993426,C,ABC/Pareto using total_trade_price revenue,draft
SAPHSODEX 4MG/ML (8MG/2ML) 2ML,39.0,3159.0,18491.0,5,4,0,2507,5.853435,1.2e-05,0.993438,C,ABC/Pareto using total_trade_price revenue,draft
BIOMEF 500MG TAB,45.0,3150.0,49775.0,4,4,0,2508,15.801587,1.2e-05,0.99345,C,ABC/Pareto using total_trade_price revenue,draft
FIRST AID MEDICINE KIT W/ THERMAL SCANNER,3.0,3150.0,7350.0,1,1,0,2509,2.333333,1.2e-05,0.993461,C,ABC/Pareto using total_trade_price revenue,draft
DOUBLE SIDED TAPE,105.0,3150.0,1880.0,3,3,0,2510,0.596825,1.2e-05,0.993473,C,ABC/Pareto using total_trade_price revenue,draft
BUSCOPAN PLUS,85.0,3145.0,2837.5,2,2,0,2511,0.902226,1.2e-05,0.993484,C,ABC/Pareto using total_trade_price revenue,draft
ZONROX 1GALLON,27.0,3136.35,887.65,3,3,0,2512,0.28302,1.1e-05,0.993496,C,ABC/Pareto using total_trade_price revenue,draft
TRIOPHIL 35MG TAB,10.0,3120.0,3080.0,1,1,0,2513,0.987179,1.1e-05,0.993507,C,ABC/Pareto using total_trade_price revenue,draft
AZFED 200MG/5ML,52.0,3120.0,7649.0,3,2,0,2514,2.451603,1.1e-05,0.993518,C,ABC/Pareto using total_trade_price revenue,draft
MICROPORE 1/2 IN - 3M,8.42,3108.02,3096.98,8,7,0,2515,0.996448,1.1e-05,0.99353,C,ABC/Pareto using total_trade_price revenue,draft
ALLUPREX 100MG,46.0,3100.0,27140.0,6,6,0,2516,8.754839,1.1e-05,0.993541,C,ABC/Pareto using total_trade_price revenue,draft
SYMDENX 325MG,20.0,3100.0,2280.0,1,1,0,2517,0.735484,1.1e-05,0.993553,C,ABC/Pareto using total_trade_price revenue,draft
"BLOOD GLUCOSE,CHOLESTEROL,URIC ACID TEST MACHINE (EASY TOUCH GCU)",1.0,3100.0,2900.0,1,1,0,2518,0.935484,1.1e-05,0.993564,C,ABC/Pareto using total_trade_price revenue,draft
CETIRIGEN 10MG,100.0,3100.0,8800.0,1,1,0,2519,2.83871,1.1e-05,0.993575,C,ABC/Pareto using total_trade_price revenue,draft
VASOTRATE 60MG,15.71,3095.71,1469.29,3,2,0,2520,0.474621,1.1e-05,0.993587,C,ABC/Pareto using total_trade_price revenue,draft
SURGICAL BLADE #15 SURGITECH,11.0,3080.0,2890.0,3,2,0,2521,0.938312,1.1e-05,0.993598,C,ABC/Pareto using total_trade_price revenue,draft
ZINCBOS 6.8MG/5ML,176.0,3080.0,3635.2,2,2,0,2522,1.18026,1.1e-05,0.993609,C,ABC/Pareto using total_trade_price revenue,draft
RAHMACIN 500MG TAB,5.0,3075.0,9925.0,1,1,0,2523,3.227642,1.1e-05,0.99362,C,ABC/Pareto using total_trade_price revenue,draft
FOLART 5MG/5ML 60ML,20.0,3074.8,9225.2,1,1,0,2524,3.00026,1.1e-05,0.993632,C,ABC/Pareto using total_trade_price revenue,draft
RESPI-SAPH 250MCG/ML (500MCG/2ML) 2ML 30'S,6.67,3066.67,7033.33,1,1,0,2525,2.293475,1.1e-05,0.993643,C,ABC/Pareto using total_trade_price revenue,draft
CETYSL-200 200MG,33.33,3066.67,9893.33,1,1,0,2526,3.226082,1.1e-05,0.993654,C,ABC/Pareto using total_trade_price revenue,draft
TRUST CONDOMS,4.0,3066.0,2304.0,2,2,0,2527,0.751468,1.1e-05,0.993665,C,ABC/Pareto using total_trade_price revenue,draft
TOSYLAM 375MG,16.0,3060.0,36840.0,5,5,0,2528,12.039216,1.1e-05,0.993677,C,ABC/Pareto using total_trade_price revenue,draft
ACCELAC 3.35MG/ML 60ML,36.0,3060.0,3240.0,1,1,0,2529,1.058824,1.1e-05,0.993688,C,ABC/Pareto using total_trade_price revenue,draft
STORAGE BOX 155LITERS (MEGA),3.0,3057.0,4443.0,1,1,0,2530,1.453386,1.1e-05,0.993699,C,ABC/Pareto using total_trade_price revenue,draft
INSTRUMENT TRAY WITH COVER,2.0,3055.0,4140.0,2,2,0,2531,1.355155,1.1e-05,0.99371,C,ABC/Pareto using total_trade_price revenue,draft
HBW SCISSORS,44.0,3044.0,1648.0,4,4,0,2532,0.541393,1.1e-05,0.993721,C,ABC/Pareto using total_trade_price revenue,draft
HYCLENS WOUND CARE SOLUTION 60ML,42.0,3042.9,7487.1,2,2,0,2533,2.460515,1.1e-05,0.993732,C,ABC/Pareto using total_trade_price revenue,draft
PLENACYL 600MG,33.7,3033.0,8302.74,6,5,0,2534,2.737468,1.1e-05,0.993744,C,ABC/Pareto using total_trade_price revenue,draft
SAPHLOR-50 50MG,48.0,3024.0,9331.0,9,9,0,2535,3.085648,1.1e-05,0.993755,C,ABC/Pareto using total_trade_price revenue,draft
NOVACEE 100MG/5ML 60ML,194.0,3007.0,7588.6,2,1,0,2536,2.523645,1.1e-05,0.993766,C,ABC/Pareto using total_trade_price revenue,draft
BETADINE POVIDONE IODINE 10% GAL,6.0,3000.0,5494.0,4,4,0,2537,1.831333,1.1e-05,0.993777,C,ABC/Pareto using total_trade_price revenue,draft
DIAPER M - PRIMECARE,20.0,3000.0,1600.0,1,1,0,2538,0.533333,1.1e-05,0.993788,C,ABC/Pareto using total_trade_price revenue,draft
SANTON 50MG,1.0,3000.0,2990.0,1,1,0,2539,0.996667,1.1e-05,0.993799,C,ABC/Pareto using total_trade_price revenue,draft
ID TAG PEDIA ( BLUE & PINK ),10.0,3000.0,4000.0,1,1,0,2540,1.333333,1.1e-05,0.99381,C,ABC/Pareto using total_trade_price revenue,draft
"GLASS SLIDES FROSTED END CAT NO. 7105 (1"" X 3"")",50.0,3000.0,7030.0,1,1,0,2541,2.343333,1.1e-05,0.993821,C,ABC/Pareto using total_trade_price revenue,draft
BP - BULB,20.0,3000.0,8000.0,1,1,0,2542,2.666667,1.1e-05,0.993832,C,ABC/Pareto using total_trade_price revenue,draft
BP - CUFF - GENERIC,20.0,3000.0,6600.0,1,1,0,2543,2.2,1.1e-05,0.993843,C,ABC/Pareto using total_trade_price revenue,draft
BP - INFLATION BAG,20.0,3000.0,6600.0,1,1,0,2544,2.2,1.1e-05,0.993854,C,ABC/Pareto using total_trade_price revenue,draft
TORNIQUET FLAT,150.0,3000.0,2800.0,2,2,0,2545,0.933333,1.1e-05,0.993864,C,ABC/Pareto using total_trade_price revenue,draft
STERI STRIP 3M R1547,1.0,3000.0,6000.0,1,1,0,2546,2.0,1.1e-05,0.993875,C,ABC/Pareto using total_trade_price revenue,draft
PULSE OXIMETER (XIAOO),5.0,3000.0,6939.0,2,2,0,2547,2.313,1.1e-05,0.993886,C,ABC/Pareto using total_trade_price revenue,draft
LOCAINE 2% 50ML,60.0,3000.0,2430.0,2,2,0,2548,0.81,1.1e-05,0.993897,C,ABC/Pareto using total_trade_price revenue,draft
IDENTIFICATION BRACELET CHILD SURGITECH,10.0,3000.0,0.0,1,1,0,2549,0.0,1.1e-05,0.993908,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE NEEDLE G.27 100'S-ORMED,20.0,3000.0,3080.0,2,1,0,2550,1.026667,1.1e-05,0.993919,C,ABC/Pareto using total_trade_price revenue,draft
"WOODEN APPLICATOR STICK 6"" TOPCARE",12.0,3000.0,3000.0,1,1,0,2551,1.0,1.1e-05,0.99393,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE SYRINGE LUER LOCK 20CC W/O SYRINGE (TERUMO),4.0,3000.0,1800.0,1,1,0,2552,0.6,1.1e-05,0.993941,C,ABC/Pareto using total_trade_price revenue,draft
PRIVACY SCREEN 3 FOLDS PANEL,1.0,3000.0,2900.0,1,1,0,2553,0.966667,1.1e-05,0.993952,C,ABC/Pareto using total_trade_price revenue,draft
INSTANT COLD PACK,25.0,3000.0,0.0,1,1,0,2554,0.0,1.1e-05,0.993963,C,ABC/Pareto using total_trade_price revenue,draft
DIGITAL FOREHEAD THERMOMETER INFRARED,1.0,3000.0,-1703.0,1,1,0,2555,-0.567667,1.1e-05,0.993974,C,ABC/Pareto using total_trade_price revenue,draft
MICRO CENTRIFUGE TUBE : 1.5 WITH LID,3.0,2994.0,462.0,1,1,0,2556,0.154309,1.1e-05,0.993985,C,ABC/Pareto using total_trade_price revenue,draft
CARVESAPH 6.25MG,65.0,2990.0,3835.0,4,4,0,2557,1.282609,1.1e-05,0.993996,C,ABC/Pareto using total_trade_price revenue,draft
VITCEE 100MG,213.0,2982.0,13938.0,6,6,0,2558,4.674044,1.1e-05,0.994007,C,ABC/Pareto using total_trade_price revenue,draft
MOXINOVA CV 228.5MG/5ML,20.0,2980.0,200.0,1,1,0,2559,0.067114,1.1e-05,0.994018,C,ABC/Pareto using total_trade_price revenue,draft
SURGICAL BLADES S11 (PARTNERS),11.0,2970.0,1364.0,3,2,0,2560,0.459259,1.1e-05,0.994029,C,ABC/Pareto using total_trade_price revenue,draft
RAPHC ASCORBIC ACID SYRUP,200.0,2950.0,4200.0,1,1,0,2561,1.423729,1.1e-05,0.99404,C,ABC/Pareto using total_trade_price revenue,draft
HAV-C 500MG TAB,50.0,2950.0,8512.5,1,1,0,2562,2.885593,1.1e-05,0.994051,C,ABC/Pareto using total_trade_price revenue,draft
PARTNERS STETHOSCOPE,12.0,2940.0,11060.0,2,2,0,2563,3.761905,1.1e-05,0.994061,C,ABC/Pareto using total_trade_price revenue,draft
HYPHEN 50MG/ML,14.0,2940.0,4460.0,3,3,0,2564,1.517007,1.1e-05,0.994072,C,ABC/Pareto using total_trade_price revenue,draft
DOLSAPH 325MG/37.5MG TAB,21.0,2940.0,20340.06,3,3,0,2565,6.918388,1.1e-05,0.994083,C,ABC/Pareto using total_trade_price revenue,draft
ANALMIN 500MG,50.0,2935.0,35527.0,5,5,0,2566,12.1046,1.1e-05,0.994094,C,ABC/Pareto using total_trade_price revenue,draft
ALLIES 7 1/2'' (OLTEN),6.0,2928.0,2892.0,1,1,0,2567,0.987705,1.1e-05,0.994104,C,ABC/Pareto using total_trade_price revenue,draft
NEEDLE HOLDER 7 1/4 (OLTEN),6.0,2928.0,2892.0,1,1,0,2568,0.987705,1.1e-05,0.994115,C,ABC/Pareto using total_trade_price revenue,draft
NOTEBOOK 50 LEAVES,390.0,2925.0,8685.0,3,2,0,2569,2.969231,1.1e-05,0.994126,C,ABC/Pareto using total_trade_price revenue,draft
STALPRIL-10 10MG,4.0,2920.0,200.0,1,1,0,2570,0.068493,1.1e-05,0.994136,C,ABC/Pareto using total_trade_price revenue,draft
SAPHORBIDE-30 30MG,10.0,2910.0,5085.0,2,2,0,2571,1.747423,1.1e-05,0.994147,C,ABC/Pareto using total_trade_price revenue,draft
SARS-COV-2 ANTIGEN ASSAY KIT ZYBIO,1.0,2900.0,5845.0,1,1,0,2572,2.015517,1.1e-05,0.994158,C,ABC/Pareto using total_trade_price revenue,draft
POVIDONE IODINE 10% SOLUTION -HAVIDONE,8.33,2900.0,100.0,1,1,0,2573,0.034483,1.1e-05,0.994168,C,ABC/Pareto using total_trade_price revenue,draft
EUROCAINE,50.0,2900.0,1350.0,1,1,0,2574,0.465517,1.1e-05,0.994179,C,ABC/Pareto using total_trade_price revenue,draft
KALYX 2MEQ/ML 20ML,20.0,2900.0,2700.0,1,1,0,2575,0.931034,1.1e-05,0.99419,C,ABC/Pareto using total_trade_price revenue,draft
MOHSIDEX 4MG/ML,28.0,2898.0,2739.5,4,4,0,2576,0.945307,1.1e-05,0.9942,C,ABC/Pareto using total_trade_price revenue,draft
RANVAST 40MG,7.0,2898.0,6677.0,2,2,0,2577,2.304003,1.1e-05,0.994211,C,ABC/Pareto using total_trade_price revenue,draft
EPOKINE 4000IU/0.4ML,5.0,2895.0,3405.0,1,1,0,2578,1.176166,1.1e-05,0.994221,C,ABC/Pareto using total_trade_price revenue,draft
ALVICA GEL - ICE,20.0,2885.4,4914.6,2,2,0,2579,1.703265,1.1e-05,0.994232,C,ABC/Pareto using total_trade_price revenue,draft
VITALYF,22.0,2880.0,52630.0,7,4,0,2580,18.274306,1.1e-05,0.994243,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE SYRINGE 3CC - SURE GUARD,18.0,2880.0,16828.0,3,3,0,2581,5.843056,1.1e-05,0.994253,C,ABC/Pareto using total_trade_price revenue,draft
TRASH BAG - LARGE,64.0,2880.0,17080.0,2,2,0,2582,5.930556,1.1e-05,0.994264,C,ABC/Pareto using total_trade_price revenue,draft
ENDOTRACHEAL TUBE CUFFED 7.5MM (INDOPLAS),60.0,2880.0,2190.0,2,2,0,2583,0.760417,1.1e-05,0.994274,C,ABC/Pareto using total_trade_price revenue,draft
SITIXON,100.0,2878.0,22622.0,1,1,0,2584,7.86032,1.1e-05,0.994285,C,ABC/Pareto using total_trade_price revenue,draft
HONELLE HONEY SALVE,12.0,2856.0,2856.0,2,2,0,2585,1.0,1e-05,0.994295,C,ABC/Pareto using total_trade_price revenue,draft
INOFIB 200MG,3.0,2850.0,7050.0,2,2,0,2586,2.473684,1e-05,0.994306,C,ABC/Pareto using total_trade_price revenue,draft
MIA FORTE,10.0,2850.0,3690.0,1,1,0,2587,1.294737,1e-05,0.994316,C,ABC/Pareto using total_trade_price revenue,draft
ENPLEX-B 100MG,30.0,2850.0,9000.0,1,1,0,2588,3.157895,1e-05,0.994326,C,ABC/Pareto using total_trade_price revenue,draft
CLIP BACKFOLD 50MM 12PCS/BOX,40.0,2820.0,620.0,2,1,0,2589,0.219858,1e-05,0.994337,C,ABC/Pareto using total_trade_price revenue,draft
CHAMPION BAR WHITE,150.0,2814.9,2814.9,1,1,0,2590,1.0,1e-05,0.994347,C,ABC/Pareto using total_trade_price revenue,draft
INOXIN 250MG,10.0,2810.0,3190.0,1,1,0,2591,1.135231,1e-05,0.994357,C,ABC/Pareto using total_trade_price revenue,draft
DIACIEL 10MG,234.0,2808.0,13647.0,8,7,0,2592,4.860043,1e-05,0.994368,C,ABC/Pareto using total_trade_price revenue,draft
VICEPHRIN 100MG/ML DROPS,112.0,2800.0,7425.6,11,4,0,2593,2.652,1e-05,0.994378,C,ABC/Pareto using total_trade_price revenue,draft
BUDESON,70.0,2800.0,4900.0,1,1,0,2594,1.75,1e-05,0.994388,C,ABC/Pareto using total_trade_price revenue,draft
INSULIN SYRINGE G30X1/2CC / G30X1CC - TERUMO,4.76,2800.0,1596.0,3,3,0,2595,0.57,1e-05,0.994398,C,ABC/Pareto using total_trade_price revenue,draft
GLOVES 7 PROTEXIS,17.0,2800.0,46100.0,2,2,0,2596,16.464286,1e-05,0.994409,C,ABC/Pareto using total_trade_price revenue,draft
STRETCHER 2FOLD,1.0,2800.0,3200.0,1,1,0,2597,1.142857,1e-05,0.994419,C,ABC/Pareto using total_trade_price revenue,draft
DROP LIGHT,2.0,2800.0,1400.0,1,1,0,2598,0.5,1e-05,0.994429,C,ABC/Pareto using total_trade_price revenue,draft
METREX 10MG,80.0,2800.0,32964.5,8,5,0,2599,11.773036,1e-05,0.994439,C,ABC/Pareto using total_trade_price revenue,draft
BP WRIST OMRON,1.0,2800.0,300.0,1,1,0,2600,0.107143,1e-05,0.99445,C,ABC/Pareto using total_trade_price revenue,draft
BOUFFAN CAP,20.0,2800.0,3920.0,1,1,0,2601,1.4,1e-05,0.99446,C,ABC/Pareto using total_trade_price revenue,draft
CHROMIC BROWN COATED CATOUT ABSORBABLE SUTURE 2-0 C - TUDOR 75CM,10.0,2800.0,4700.0,1,1,0,2602,1.678571,1e-05,0.99447,C,ABC/Pareto using total_trade_price revenue,draft
SPOOL COTTON TREAD SIZE 2.0,40.0,2800.0,200.0,1,1,0,2603,0.071429,1e-05,0.99448,C,ABC/Pareto using total_trade_price revenue,draft
DENTAL NEEDLE G27 SHORT (DENJECT),8.0,2800.0,721.0,2,2,0,2604,0.2575,1e-05,0.994491,C,ABC/Pareto using total_trade_price revenue,draft
ROOM THERMOMETER DIGITAL HYDROMETER,4.0,2800.0,892.0,2,1,0,2605,0.318571,1e-05,0.994501,C,ABC/Pareto using total_trade_price revenue,draft
LEUKOPLAST 1'' (2.5CMX5M),0.67,2800.0,1740.0,2,2,0,2606,0.621429,1e-05,0.994511,C,ABC/Pareto using total_trade_price revenue,draft
SILK CUTTING 1-0 - TUDOR,10.0,2800.0,1800.0,1,1,0,2607,0.642857,1e-05,0.994521,C,ABC/Pareto using total_trade_price revenue,draft
TUDOR NYLON SUTURE 4.0 CUTTING,10.0,2800.0,1800.0,1,1,0,2608,0.642857,1e-05,0.994532,C,ABC/Pareto using total_trade_price revenue,draft
TUDOR NYLON SUTURE 5.0 CUTTING,10.0,2800.0,1800.0,1,1,0,2609,0.642857,1e-05,0.994542,C,ABC/Pareto using total_trade_price revenue,draft
OXYCAN 5 LITERS,8.0,2800.0,20080.0,1,1,0,2610,7.171429,1e-05,0.994552,C,ABC/Pareto using total_trade_price revenue,draft
ARTAZIDE 50MG/12.5MG TAB,24.0,2784.0,2616.0,1,1,0,2611,0.939655,1e-05,0.994562,C,ABC/Pareto using total_trade_price revenue,draft
VERTEX 25MG TAB,37.0,2783.0,4012.0,4,4,0,2612,1.44161,1e-05,0.994573,C,ABC/Pareto using total_trade_price revenue,draft
BRELVASTIN 40MG,10.0,2772.0,19228.0,1,1,0,2613,6.936508,1e-05,0.994583,C,ABC/Pareto using total_trade_price revenue,draft
TOVIT 60ML,154.0,2772.0,7231.3,2,2,0,2614,2.608694,1e-05,0.994593,C,ABC/Pareto using total_trade_price revenue,draft
DENATURED ALCOHOL,10.0,2765.0,4557.0,3,3,0,2615,1.648101,1e-05,0.994603,C,ABC/Pareto using total_trade_price revenue,draft
DOBUBAX 12.5MG/ML 20ML,20.0,2760.0,2430.0,2,2,0,2616,0.880435,1e-05,0.994613,C,ABC/Pareto using total_trade_price revenue,draft
TROVIPRI 20MG,23.0,2760.0,6025.0,2,2,0,2617,2.182971,1e-05,0.994623,C,ABC/Pareto using total_trade_price revenue,draft
MIASYN,89.0,2759.0,33421.0,3,3,0,2618,12.113447,1e-05,0.994633,C,ABC/Pareto using total_trade_price revenue,draft
APTRADOL 50MG CAP,18.0,2753.0,3877.0,4,4,0,2619,1.408282,1e-05,0.994643,C,ABC/Pareto using total_trade_price revenue,draft
LANZOMEP 30MG,5.0,2750.0,6750.0,1,1,0,2620,2.454545,1e-05,0.994653,C,ABC/Pareto using total_trade_price revenue,draft
BED PAN,50.0,2750.0,1500.0,1,1,0,2621,0.545455,1e-05,0.994664,C,ABC/Pareto using total_trade_price revenue,draft
LEVOXUS 500MG,5.0,2750.0,3658.0,2,2,0,2622,1.330182,1e-05,0.994674,C,ABC/Pareto using total_trade_price revenue,draft
ASCORSAPH-ZEE,38.0,2744.0,4164.0,3,3,0,2623,1.517493,1e-05,0.994684,C,ABC/Pareto using total_trade_price revenue,draft
MYREMOL 100MG DROPS,144.0,2736.0,5184.0,1,1,0,2624,1.894737,1e-05,0.994694,C,ABC/Pareto using total_trade_price revenue,draft
ELASTIC BANDAGE 6X5 (PARTNERS),72.0,2736.0,4446.0,4,3,0,2625,1.625,1e-05,0.994704,C,ABC/Pareto using total_trade_price revenue,draft
LORECARE AMP 10MG/ML,30.0,2730.0,3270.0,1,1,0,2626,1.197802,1e-05,0.994714,C,ABC/Pareto using total_trade_price revenue,draft
ARTICURE 100MG,20.0,2720.0,2880.0,1,1,0,2627,1.058824,1e-05,0.994724,C,ABC/Pareto using total_trade_price revenue,draft
VISTREP 100MG/ML,87.0,2707.44,3336.96,4,3,0,2628,1.232515,1e-05,0.994734,C,ABC/Pareto using total_trade_price revenue,draft
FUNGINIL 20MG,60.0,2705.0,6055.0,2,2,0,2629,2.238447,1e-05,0.994743,C,ABC/Pareto using total_trade_price revenue,draft
AGORAM 50MG,20.0,2700.0,17294.6,2,2,0,2630,6.405407,1e-05,0.994753,C,ABC/Pareto using total_trade_price revenue,draft
AMBIPINE 1MG/ML (10MG/10ML),18.0,2700.0,15516.0,1,1,0,2631,5.746667,1e-05,0.994763,C,ABC/Pareto using total_trade_price revenue,draft
GAUZE BANDAGE,200.0,2700.0,5300.0,1,1,0,2632,1.962963,1e-05,0.994773,C,ABC/Pareto using total_trade_price revenue,draft
DISHWASHING LIQUID 1LITER,100.0,2700.0,9600.0,1,1,0,2633,3.555556,1e-05,0.994783,C,ABC/Pareto using total_trade_price revenue,draft
FABRIC CONDITIONER 24ML CONCENTRATED (DOWNY),500.0,2700.0,1300.0,1,1,0,2634,0.481481,1e-05,0.994793,C,ABC/Pareto using total_trade_price revenue,draft
IV CANNULA WITH INJECTION VALVE 20G CAN CARE,1.5,2700.0,10650.0,2,2,0,2635,3.944444,1e-05,0.994803,C,ABC/Pareto using total_trade_price revenue,draft
OLTEN KELLY HEMOSTATIC FORCEP,6.0,2700.0,1800.0,1,1,0,2636,0.666667,1e-05,0.994813,C,ABC/Pareto using total_trade_price revenue,draft
OSCIVIT 1250MG,15.0,2700.0,7800.0,1,1,0,2637,2.888889,1e-05,0.994823,C,ABC/Pareto using total_trade_price revenue,draft
VAROLOX 250MG/5ML 60ML,100.0,2700.0,9300.0,1,1,0,2638,3.444444,1e-05,0.994832,C,ABC/Pareto using total_trade_price revenue,draft
OXYGEN REGULATOR,3.0,2700.0,1125.0,1,1,0,2639,0.416667,1e-05,0.994842,C,ABC/Pareto using total_trade_price revenue,draft
ABDOPEN,24.0,2688.0,21312.0,3,3,0,2640,7.928571,1e-05,0.994852,C,ABC/Pareto using total_trade_price revenue,draft
ELASTIC BANDAGE 6X5 (INDOPLAS),56.0,2688.0,-376.0,2,2,0,2641,-0.139881,1e-05,0.994862,C,ABC/Pareto using total_trade_price revenue,draft
RANVAST 20MG,11.0,2673.0,4787.0,3,3,0,2642,1.790872,1e-05,0.994872,C,ABC/Pareto using total_trade_price revenue,draft
OMETIFT 20MG,30.0,2670.0,5662.5,3,1,0,2643,2.120787,1e-05,0.994882,C,ABC/Pareto using total_trade_price revenue,draft
ALPHARES 75MCG,3.0,2655.0,3551.64,1,1,0,2644,1.337718,1e-05,0.994891,C,ABC/Pareto using total_trade_price revenue,draft
CERTIFICATE HOLDER A4,53.0,2650.0,1010.0,2,2,0,2645,0.381132,1e-05,0.994901,C,ABC/Pareto using total_trade_price revenue,draft
BP RUBBER BULB W/ CONTROL BULB (DENJECT),20.0,2650.0,370.0,2,2,0,2646,0.139623,1e-05,0.994911,C,ABC/Pareto using total_trade_price revenue,draft
ZINC OXIDE TAPE: 2.5CM X 5CM FUJI,24.0,2640.0,8880.0,1,1,0,2647,3.363636,1e-05,0.99492,C,ABC/Pareto using total_trade_price revenue,draft
AZMONT 10MG TAB,15.0,2625.0,3885.0,1,1,0,2648,1.48,1e-05,0.99493,C,ABC/Pareto using total_trade_price revenue,draft
