period,area,product,row_count,estimated_contract_rows,estimated_date_rows,unique_products,unique_dr_numbers,quantity,total_trade_price,net_income,net_cost,discount,total_cost,gross_margin_rate
2025-05,Pagbilao,TRASH BAG - BLACK - MEDIUM,2,2,0,1,2,0.2701,621031.97,595635.9,1216667.86,0.0,1216667.86,0.959107
2025-05,Pagbilao,ZINACARE 750MG WITH DILUENT,1,1,0,1,1,0.1048,160329.16,55730.44,216059.6,0.0,216059.6,0.3476
2025-05,Provincial Tourism Office,BATHROOM TISSUE 2PLY 12'S (FEMME),1,1,0,1,1,0.144,2034.12,1057.25,3091.36,0.0,3091.36,0.519758
2025-05,Provincial Tourism Office,BOND PAPER LEGAL 80GSM (DOUBLE A),1,1,0,1,1,0.1336,10968.54,5700.97,16669.52,0.0,16669.52,0.519757
2025-05,Provincial Tourism Office,HARD COPY SUB#20 (8 1/2X13) LONG,1,1,0,1,1,0.3408,27975.14,14540.27,42515.4,0.0,42515.4,0.519757
2025-05,Provincial Tourism Office,HBW BLACK BALLPEN,1,1,0,1,1,0.1589,2244.4,1166.54,3410.95,0.0,3410.95,0.519756
2025-05,Provincial Tourism Office,INK EPSON #003 MAGENTA,1,1,0,1,1,0.1981,16258.32,8450.37,24708.69,0.0,24708.69,0.519757
2025-05,Provincial Tourism Office,MARKER BLACK (PILOT),1,1,0,1,1,0.1865,15309.9,7957.43,23267.33,0.0,23267.33,0.519757
2025-05,Provincial Tourism Office,NUTRIBOARD WITHOUT BAG,1,1,0,1,1,0.2023,2857.61,1485.26,4342.87,0.0,4342.87,0.519756
2025-05,Provincial Tourism Office,STAPLER STANDARD TYPE (JOY),2,2,0,1,2,0.249,13098.91,6808.25,19907.16,0.0,19907.16,0.519757
2025-05,Provincial Tourism Office,T SHIRT WITH PRINT,1,1,0,1,1,0.3869,5465.82,2840.9,8306.72,0.0,8306.72,0.519757
2025-05,QMC,ARCH FILE LONG 3INCHES,3,3,0,1,3,0.1626,10110.42,8868.92,18979.34,0.0,18979.34,0.877206
2025-05,QMC,BREAD,3,3,0,1,3,0.5876,36531.82,32045.92,68577.74,0.0,68577.74,0.877206
2025-05,QMC,CAMERA WITH SD CARD AND LENS EOS RP RF24-105MM PRO (CANON),3,3,0,1,3,0.8507,52890.05,46395.48,99285.52,0.0,99285.52,0.877206
2025-05,QMC,MINERAL WATER 330ML (NATURE SPRING),3,3,0,1,3,0.5589,34750.89,30483.7,65234.6,0.0,65234.6,0.877206
2025-05,QMC,"QMC 787,170",3,3,0,1,3,0.8403,52243.82,45828.58,98072.4,0.0,98072.4,0.877206
2025-06,Gulang Gulang,BENERVA PLUS 500MG/50MG/100MG/100MCG,1,1,0,1,1,0.1495,1961.78,1961.78,3923.56,0.0,3923.56,1.0
2025-06,Gulang Gulang,FERGLOBIN 250MG CAP,1,1,0,1,1,0.2519,3305.83,3305.83,6611.66,0.0,6611.66,1.0
2025-06,Gulang Gulang,HYCLENS WOUND SPRAY 2% 60ML,1,1,0,1,1,0.3068,4026.87,4026.87,8053.75,0.0,8053.75,1.0
2025-06,Gulang Gulang,TRIVASC 35MG,1,1,0,1,1,0.1779,2334.85,2334.85,4669.69,0.0,4669.69,1.0
2025-06,Gulang Gulang,TRIVASC 35MG MR,1,1,0,1,1,0.114,1495.67,1495.67,2991.34,0.0,2991.34,1.0
2025-06,PESO,BATHROOM TISSUE 2PLY 12'S (FEMME),1,1,0,1,1,0.1508,1753.26,911.27,2664.52,0.0,2664.52,0.519757
2025-06,PESO,BOND PAPER LEGAL 80GSM (DOUBLE A),1,1,0,1,1,0.1072,1246.05,647.64,1893.69,0.0,1893.69,0.519754
2025-06,PESO,CORRECTION TAPE 20MM,1,1,0,1,1,0.2485,2889.55,1501.87,4391.42,0.0,4391.42,0.519759
2025-06,PESO,CORRECTION TAPE JOY,1,1,0,1,1,0.1673,6093.18,3166.97,9260.15,0.0,9260.15,0.519757
2025-06,PESO,HARD COPY SUB#20 (8 1/2X13) LONG,2,2,0,1,2,0.5096,11781.15,6123.33,17904.48,0.0,17904.48,0.519757
2025-06,PESO,INK EPSON #003 CYAN,1,1,0,1,1,0.1373,4999.97,2598.77,7598.74,0.0,7598.74,0.519757
2025-06,PESO,RECORD BOOK 500PAGES (VALIANT),1,1,0,1,1,0.2202,2559.95,1330.55,3890.51,0.0,3890.51,0.519756
2025-06,PESO,SCOTCH TAPE 1'',1,1,0,1,1,0.109,3968.79,2062.8,6031.59,0.0,6031.59,0.519755
2025-06,PESO,T SHIRT WITH PRINT,1,1,0,1,1,0.3502,12755.26,6629.64,19384.9,0.0,19384.9,0.519757
2025-06,Pagbilao,AIRCON SPLIT TYPE 2HP INVERTER (CARRIER),1,1,0,1,1,0.1572,67238.46,34947.65,102186.1,0.0,102186.1,0.519757
2025-06,Pagbilao,AMCETAM 150MG/ML 2ML,1,1,0,1,1,0.293,21625.36,21061.29,42686.64,0.0,42686.64,0.973916
2025-06,Pagbilao,BATHROOM TISSUE 2PLY 12'S (FEMME),3,3,0,1,3,0.5094,58381.33,30344.09,88725.43,0.0,88725.43,0.519757
2025-06,Pagbilao,BOND PAPER A4 (HARDCOPY),2,2,0,1,2,0.3903,38256.84,19884.26,58141.11,0.0,58141.11,0.519757
2025-06,Pagbilao,BOND PAPER LONG (HARDCOPY),3,3,0,1,3,0.5143,42041.26,22185.76,64227.02,0.0,64227.02,0.527714
2025-06,Pagbilao,CLEAR BOOK LEGAL/LONG,1,1,0,1,1,0.1859,836.48,817.89,1654.36,0.0,1654.36,0.977776
2025-06,Pagbilao,CORRECTION TAPE JOY,1,1,0,1,1,0.1666,5639.25,2931.04,8570.29,0.0,8570.29,0.519757
2025-06,Pagbilao,CUROXIM 750MG WITH DILUENT,1,1,0,1,1,0.1554,11464.48,11165.44,22629.92,0.0,22629.92,0.973916
2025-06,Pagbilao,EPICARE 1MG/ML IV,1,1,0,1,1,0.1676,12366.72,12044.15,24410.86,0.0,24410.86,0.973916
2025-06,Pagbilao,FOLDER ORDINARY WHITE LONG 100'S,4,4,0,1,4,0.7946,120510.67,56261.1,176771.77,0.0,176771.77,0.466856
2025-06,Pagbilao,HARD COPY SUB#20 A4,4,4,0,1,4,0.8988,55785.19,28994.74,84779.93,0.0,84779.93,0.519757
2025-06,Pagbilao,HBW BLACK BALLPEN,1,1,0,1,1,0.2191,30943.01,9934.62,40877.63,0.0,40877.63,0.321062
2025-06,Pagbilao,INK EPSON #003 BLACK,1,1,0,1,1,0.1696,3097.19,1609.78,4706.97,0.0,4706.97,0.519755
2025-06,Pagbilao,INK EPSON #003 MAGENTA,2,2,0,1,2,0.4202,10829.01,5114.42,15943.43,0.0,15943.43,0.472289
2025-06,Pagbilao,INK EPSON #003 YELLOW,2,2,0,1,2,0.4147,60631.1,25643.76,86274.85,0.0,86274.85,0.422947
2025-06,Pagbilao,MASKING TAPE 1INCH,3,3,0,1,3,0.4671,53049.73,22448.75,75498.5,0.0,75498.5,0.423164
2025-06,Pagbilao,MYGEL BLACK,1,1,0,1,1,0.1496,22623.12,11758.52,34381.64,0.0,34381.64,0.519757
2025-06,Pagbilao,NUTRIBOARD WITHOUT BAG,1,1,0,1,1,0.2291,98029.92,50951.72,148981.64,0.0,148981.64,0.519757
2025-06,Pagbilao,OMCARE 40MG WITH DILUENT,1,1,0,1,1,0.1383,10205.01,9938.83,20143.85,0.0,20143.85,0.973917
2025-06,Pagbilao,PLAZIMIDE 5MG/ML (10MG/2ML),1,1,0,1,1,0.2457,18135.43,17662.39,35797.83,0.0,35797.83,0.973916
2025-06,Pagbilao,RECORD BOOK 500PAGES (VALIANT),2,2,0,1,2,0.4161,102664.85,53727.72,156392.58,0.0,156392.58,0.523331
2025-06,Pagbilao,REFRIGERATOR 22CU.FT TWO DOOR UPRIGHT CHILLER (FUJIDENZO),1,1,0,1,1,0.1206,2203.24,1145.15,3348.39,0.0,3348.39,0.519757
2025-06,Pagbilao,SCOTCH TAPE 1'',2,2,0,1,2,0.2746,27125.44,9438.78,36564.2,0.0,36564.2,0.347968
2025-06,Pagbilao,STAPLE WIRE #35,3,3,0,1,3,0.6382,118629.25,61119.06,179748.31,0.0,179748.31,0.515211
2025-06,Pagbilao,STAPLER STANDARD TYPE (JOY),2,2,0,1,2,0.2991,7707.97,3640.39,11348.36,0.0,11348.36,0.472289
2025-06,Pagbilao,T SHIRT WITH PRINT,4,4,0,1,4,1.3881,91272.91,48115.07,139387.98,0.0,139387.98,0.527156
2025-06,Pagbilao,TRASH BAG - BLACK - MEDIUM,1,1,0,1,1,0.177,6500.11,2984.6,9484.71,0.0,9484.71,0.459161
2025-06,QMC,ARCH FILE LONG 3INCHES,3,3,0,1,3,0.1626,9722.97,-1225.17,8497.81,0.0,8497.81,-0.126008
2025-06,QMC,BREAD,3,3,0,1,3,0.5876,35131.87,-4426.86,30705.0,0.0,30705.0,-0.126007
2025-06,QMC,CAMERA WITH SD CARD AND LENS EOS RP RF24-105MM PRO (CANON),3,3,0,1,3,0.8507,50863.22,-6409.11,44454.1,0.0,44454.1,-0.126007
2025-06,QMC,MINERAL WATER 330ML (NATURE SPRING),3,3,0,1,3,0.5589,33419.19,-4211.05,29208.14,0.0,29208.14,-0.126007
2025-06,QMC,"QMC 787,170",3,3,0,1,3,0.8403,50241.75,-6330.81,43910.95,0.0,43910.95,-0.126007
2025-07,Marinduque,DEL FABRIC,1,1,0,1,1,0.1948,37195.57,33557.61,70753.18,0.0,70753.18,0.902194
2025-07,Marinduque,DOORMAT,1,1,0,1,1,0.191,36475.18,32907.68,69382.87,0.0,69382.87,0.902194
2025-07,Marinduque,INSECTICIDE 5GRAMS / 100'S,1,1,0,1,1,0.2086,39834.45,35938.39,75772.83,0.0,75772.83,0.902194
2025-07,Marinduque,LIQUID DETERGENT POWER CLEAN,1,1,0,1,1,0.198,32687.24,16509.52,49196.76,0.0,49196.76,0.505075
2025-07,Marinduque,LIQUID HAND SOAP - FLORAL PINK,1,1,0,1,1,0.1948,59168.26,14778.23,73946.49,0.0,73946.49,0.249766
2025-07,Marinduque,MURIATIC ACID,1,1,0,1,1,0.2002,33054.26,16694.9,49749.15,0.0,49749.15,0.505076
2025-07,Marinduque,ORCHIDS ALBATROSS,2,2,0,1,2,0.3778,67318.29,48485.79,115804.08,0.0,115804.08,0.720247
2025-07,Marinduque,TOILET BRUSH,1,1,0,1,1,0.1781,54085.89,13508.83,67594.72,0.0,67594.72,0.249766
2025-07,Marinduque,TRASH BAG - YELLOW - LARGE,2,2,0,1,2,0.4184,98653.1,33281.41,131934.51,0.0,131934.51,0.337358
2025-07,Marinduque,TRASH BAG XXL GREEN,1,1,0,1,1,0.1952,59276.52,14805.27,74081.79,0.0,74081.79,0.249766
2025-07,Marinduque,TRASH BAG XXL YELLOW,3,3,0,1,3,0.6434,142086.04,71097.57,213183.62,0.0,213183.62,0.500384
2025-07,Pagbilao,AIRCON SPLIT TYPE 2HP INVERTER (CARRIER),1,1,0,1,1,0.1332,1098.52,1130.11,2228.62,0.0,2228.62,1.028757
2025-07,Pagbilao,BATHROOM TISSUE 2PLY 12'S (FEMME),2,2,0,1,2,0.3861,1662.49,1056.43,2718.92,0.0,2718.92,0.63545
2025-07,Pagbilao,BOND PAPER A4 (HARDCOPY),2,2,0,1,2,0.4548,922.12,544.08,1466.2,0.0,1466.2,0.590032
2025-07,Pagbilao,BOND PAPER LONG (HARDCOPY),3,3,0,1,3,0.6162,148051.06,63790.06,211841.12,0.0,211841.12,0.430865
2025-07,Pagbilao,BP APPARATUS ANEROID SPHYGMOMANOMETER (BAXTEL),1,1,0,1,1,0.0903,508.86,116.58,625.44,0.0,625.44,0.2291
2025-07,Pagbilao,CLEAR BOOK LEGAL/LONG,3,3,0,1,3,0.6664,1006122.49,2038944.74,3045067.22,0.0,3045067.22,2.026537
2025-07,Pagbilao,CORRECTION TAPE 20MM,3,3,0,1,3,0.7386,7488.73,3901.7,11390.42,0.0,11390.42,0.52101
2025-07,Pagbilao,CORRECTION TAPE JOY,2,2,0,1,2,0.3669,802356.52,1705918.63,2508275.15,0.0,2508275.15,2.126135
2025-07,Pagbilao,FOLDER ORDINARY WHITE LONG 100'S,1,1,0,1,1,0.2361,383.48,429.76,813.24,0.0,813.24,1.120684
2025-07,Pagbilao,HARD COPY SUB#20 (8 1/2X13) LONG,3,3,0,1,3,0.7533,1134159.47,2408859.85,3543019.33,0.0,3543019.33,2.123916
2025-07,Pagbilao,HARD COPY SUB#20 A4,2,2,0,1,2,0.5327,56943.31,14804.39,71747.71,0.0,71747.71,0.259985
2025-07,Pagbilao,HBW BLACK BALLPEN,2,2,0,1,2,0.2843,4068.48,1398.53,5467.02,0.0,5467.02,0.343748
2025-07,Pagbilao,INK CARTRIDGE TRI COLOR (HP680),1,1,0,1,1,0.1182,27361.37,6841.23,34202.6,0.0,34202.6,0.250032
2025-07,Pagbilao,INK EPSON #003 CYAN,2,2,0,1,2,0.3282,80258.14,41255.17,121513.31,0.0,121513.31,0.514031
2025-07,Pagbilao,INK EPSON #003 YELLOW,1,1,0,1,1,0.1554,657171.92,1398554.3,2055726.22,0.0,2055726.22,2.128141
2025-07,Pagbilao,MARKER BLACK (PILOT),2,2,0,1,2,0.3681,1776.57,786.19,2562.76,0.0,2562.76,0.442533
2025-07,Pagbilao,MASKING TAPE 1INCH,2,2,0,1,2,0.3093,62302.6,32265.25,94567.85,0.0,94567.85,0.51788
2025-07,Pagbilao,NUTRIBOARD WITHOUT BAG,3,3,0,1,3,0.6532,153143.99,66020.73,219164.73,0.0,219164.73,0.431102
2025-07,Pagbilao,REFRIGERATOR 22CU.FT TWO DOOR UPRIGHT CHILLER (FUJIDENZO),2,2,0,1,2,0.3577,1540.15,978.68,2518.83,0.0,2518.83,0.635445
2025-07,Pagbilao,STAPLE WIRE #35,1,1,0,1,1,0.163,689545.97,1467450.83,2156996.8,0.0,2156996.8,2.128141
2025-07,Pagbilao,STAPLER STANDARD TYPE (JOY),1,1,0,1,1,0.1478,240.0,268.97,508.97,0.0,508.97,1.120708
2025-07,Pagbilao,T SHIRT WITH PRINT,2,2,0,1,2,0.6923,9908.41,3406.01,13314.41,0.0,13314.41,0.343749
2025-07,Pagbilao,TRASH BAG - BLACK - MEDIUM,3,3,0,1,3,0.4479,60562.84,31366.29,91929.13,0.0,91929.13,0.517913
2025-07,QMC,ARCH FILE LONG 3INCHES,3,3,0,1,3,0.1626,57824.8,32668.95,90493.74,0.0,90493.74,0.564964
2025-07,QMC,BREAD,3,3,0,1,3,0.5876,208937.42,118042.2,326979.61,0.0,326979.61,0.564964
2025-07,QMC,CAMERA WITH SD CARD AND LENS EOS RP RF24-105MM PRO (CANON),3,3,0,1,3,0.8507,302495.51,170899.19,473394.7,0.0,473394.7,0.564964
2025-07,QMC,MINERAL WATER 330ML (NATURE SPRING),3,3,0,1,3,0.5589,198751.76,112287.66,311039.43,0.0,311039.43,0.564964
2025-07,QMC,"QMC 787,170",3,3,0,1,3,0.8403,298799.46,168811.05,467610.52,0.0,467610.52,0.564964
2025-08,Pagbilao,AIRCON SPLIT TYPE 2HP INVERTER (CARRIER),1,1,0,1,1,0.1464,4116.61,1132.03,5248.65,0.0,5248.65,0.274991
2025-08,Pagbilao,AMCETAM 150MG/ML 2ML,1,1,0,1,1,0.2745,2853.56,1483.16,4336.72,0.0,4336.72,0.519758
2025-08,Pagbilao,BAAMCILLIN-250 250MG,1,1,0,1,1,0.0981,3376.3,1754.85,5131.14,0.0,5131.14,0.519755
2025-08,Pagbilao,BALLPEN FINEPOINT,1,1,0,1,1,0.118,18334.58,1223.38,19557.95,0.0,19557.95,0.066725
2025-08,Pagbilao,BOND PAPER A4 (HARDCOPY),1,1,0,1,1,0.1907,44580.67,93894.8,138475.48,0.0,138475.48,2.106177
2025-08,Pagbilao,BOND PAPER LONG (HARDCOPY),1,1,0,1,1,0.2471,38405.68,2562.62,40968.3,0.0,40968.3,0.066725
2025-08,Pagbilao,BP APPARATUS ANEROID SPHYGMOMANOMETER (BAXTEL),1,1,0,1,1,0.0951,9198.61,-5113.34,4085.27,0.0,4085.27,-0.555882
2025-08,Pagbilao,CLEAR BOOK LEGAL/LONG,1,1,0,1,1,0.2086,20168.9,-11211.53,8957.37,0.0,8957.37,-0.555882
2025-08,Pagbilao,CORRECTION TAPE 20MM,3,3,0,1,3,0.7125,106166.52,131119.1,237285.62,0.0,237285.62,1.235032
2025-08,Pagbilao,CORRECTION TAPE JOY,3,3,0,1,3,0.5255,102952.4,102346.09,205298.48,0.0,205298.48,0.994111
2025-08,Pagbilao,EPICARE 1MG/ML IV,1,1,0,1,1,0.157,1632.47,848.49,2480.97,0.0,2480.97,0.519758
2025-08,Pagbilao,HARD COPY SUB#20 (8 1/2X13) LONG,1,1,0,1,1,0.2754,7743.13,2129.3,9872.43,0.0,9872.43,0.274992
2025-08,Pagbilao,HARD COPY SUB#20 A4,3,3,0,1,3,0.606,88059.47,-9240.79,78818.69,0.0,78818.69,-0.104938
2025-08,Pagbilao,HBW BLACK BALLPEN,2,2,0,1,2,0.3725,36550.14,3420.49,39970.63,0.0,39970.63,0.093583
2025-08,Pagbilao,INK EPSON #003 BLACK,1,1,0,1,1,0.168,26108.52,1742.09,27850.61,0.0,27850.61,0.066725
2025-08,Pagbilao,INK EPSON #003 CYAN,2,2,0,1,2,0.3234,54606.24,2147.27,56753.52,0.0,56753.52,0.039323
2025-08,Pagbilao,INK EPSON #003 MAGENTA,1,1,0,1,1,0.1956,30394.68,2028.09,32422.76,0.0,32422.76,0.066725
2025-08,Pagbilao,INK EPSON #003 YELLOW,2,2,0,1,2,0.3275,43647.65,83689.15,127336.8,0.0,127336.8,1.91738
2025-08,Pagbilao,ISOLYTE 30MG TAB,1,1,0,1,1,0.1404,1459.57,758.62,2218.19,0.0,2218.19,0.519756
2025-08,Pagbilao,IV CANNULA WITH WINGS & INJECTION VALVE G20 1.1X32MM (CATHULA),1,1,0,1,1,0.1887,6496.94,3376.83,9873.77,0.0,9873.77,0.519757
2025-08,Pagbilao,IV CANNULA WITH WINGS LUER LOCK G18 1.5X38MM (CATHULA),1,1,0,1,1,0.2262,2351.68,1222.3,3573.98,0.0,3573.98,0.519756
2025-08,Pagbilao,LAZICARE 10MG/ML (20MG/2ML) 2ML,1,1,0,1,1,0.2019,2099.12,1091.03,3190.14,0.0,3190.14,0.519756
2025-08,Pagbilao,MASKING TAPE 1INCH,1,1,0,1,1,0.157,24397.42,1627.92,26025.33,0.0,26025.33,0.066725
2025-08,Pagbilao,OMCARE 40MG WITH DILUENT,1,1,0,1,1,0.1495,5144.86,2674.08,7818.94,0.0,7818.94,0.519758
2025-08,Pagbilao,PLAZIMIDE 5MG/ML (10MG/2ML),1,1,0,1,1,0.2336,8039.68,4178.68,12218.36,0.0,12218.36,0.519757
2025-08,Pagbilao,SCOTCH TAPE 1'',1,1,0,1,1,0.1144,11064.51,-6150.56,4913.95,0.0,4913.95,-0.555882
2025-08,Pagbilao,STAPLE WIRE #35,1,1,0,1,1,0.1757,41076.05,86513.45,127589.5,0.0,127589.5,2.106177
2025-08,Pagbilao,T SHIRT WITH PRINT,3,3,0,1,3,1.0405,151188.05,-15865.39,135322.66,0.0,135322.66,-0.104938
2025-08,Pagbilao,ZINACARE 750MG W/ DILUENT,1,1,0,1,1,0.3301,11363.85,5906.43,17270.29,0.0,17270.29,0.519756
2025-08,QMC,ARCH FILE LONG 3INCHES,2,2,0,1,2,0.1084,12232.76,3745.9,15978.65,0.0,15978.65,0.306219
2025-08,QMC,BREAD,2,2,0,1,2,0.3917,44200.43,13534.99,57735.42,0.0,57735.42,0.306219
2025-08,QMC,CAMERA WITH SD CARD AND LENS EOS RP RF24-105MM PRO (CANON),2,2,0,1,2,0.5671,63992.52,19595.69,83588.22,0.0,83588.22,0.306218
2025-08,QMC,MINERAL WATER 330ML (NATURE SPRING),2,2,0,1,2,0.3726,42045.67,12875.16,54920.82,0.0,54920.82,0.306218
2025-08,QMC,"QMC 787,170",2,2,0,1,2,0.5602,63210.62,19356.26,82566.89,0.0,82566.89,0.306218
2025-08,Tourism,AIRCON SPLIT TYPE 2HP INVERTER (CARRIER),1,1,0,1,1,0.178,754.85,256.36,1011.22,0.0,1011.22,0.339617
2025-08,Tourism,BOND PAPER LONG (HARDCOPY),1,1,0,1,1,0.2459,1042.66,354.11,1396.77,0.0,1396.77,0.339622
2025-08,Tourism,CLEAR BOOK LEGAL/LONG,1,1,0,1,1,0.227,13232.59,6877.31,20109.9,0.0,20109.9,0.519725
2025-08,Tourism,CORRECTION TAPE 20MM,1,1,0,1,1,0.212,1181.17,2944.02,4125.19,0.0,4125.19,2.492461
2025-08,Tourism,CORRECTION TAPE JOY,2,2,0,1,2,0.4283,12149.91,6133.5,18283.4,0.0,18283.4,0.504819
2025-08,Tourism,FOLDER ORDINARY WHITE LONG 100'S,1,1,0,1,1,0.1541,858.69,2140.26,2998.95,0.0,2998.95,2.492471
2025-08,Tourism,HARD COPY SUB#20 (8 1/2X13) LONG,1,1,0,1,1,0.2699,15734.39,8177.57,23911.96,0.0,23911.96,0.519726
2025-08,Tourism,HBW BLACK BALLPEN,1,1,0,1,1,0.1643,9578.21,4978.04,14556.26,0.0,14556.26,0.519726
2025-08,Tourism,INK CARTRIDGE TRI COLOR (HP680),1,1,0,1,1,0.1443,611.68,207.74,819.42,0.0,819.42,0.339622
2025-08,Tourism,INK EPSON #003 CYAN,1,1,0,1,1,0.1946,825.17,280.25,1105.42,0.0,1105.42,0.339627
2025-08,Tourism,MARKER BLACK (PILOT),1,1,0,1,1,0.1477,8610.54,4475.12,13085.65,0.0,13085.65,0.519726
2025-08,Tourism,NUTRIBOARD WITHOUT BAG,1,1,0,1,1,0.1807,1006.91,2509.67,3516.58,0.0,3516.58,2.492447
2025-08,Tourism,SCOTCH TAPE 1'',1,1,0,1,1,0.1076,599.34,1493.83,2093.17,0.0,2093.17,2.492458
2025-08,Tourism,T SHIRT WITH PRINT,1,1,0,1,1,0.3456,1925.89,4800.22,6726.11,0.0,6726.11,2.492468
2025-09,PESO,AIRCON SPLIT TYPE 2HP INVERTER (CARRIER),1,1,0,1,1,0.1675,380114.1,197566.9,577681.0,0.0,577681.0,0.519757
2025-09,PESO,ELECTRICAL WIRE #14,1,1,0,1,1,0.169,383482.29,199317.55,582799.84,0.0,582799.84,0.519757
2025-09,PESO,FOLDER ORDINARY WHITE LONG 100'S,1,1,0,1,1,0.2083,472608.75,245641.63,718250.38,0.0,718250.38,0.519757
2025-09,PESO,HARD COPY SUB#20 A4,1,1,0,1,1,0.2721,617383.2,320889.14,938272.34,0.0,938272.34,0.519757
2025-09,PESO,INK EPSON #003 MAGENTA,1,1,0,1,1,0.1831,415524.66,215971.78,631496.44,0.0,631496.44,0.519757
2025-09,PPDC,BOND PAPER LEGAL 80GSM (DOUBLE A),1,1,0,1,1,0.1153,1117.31,580.73,1698.04,0.0,1698.04,0.519757
2025-09,PPDC,CORPILYN 250MG,1,1,0,1,1,0.1822,0.0,9017.61,9017.61,0.0,9017.61,0
2025-09,PPDC,CORPILYN 500MG,1,1,0,1,1,0.2382,0.0,11788.49,11788.49,0.0,11788.49,0
2025-09,PPDC,CORRECTION TAPE JOY,1,1,0,1,1,0.2083,2018.37,1049.06,3067.43,0.0,3067.43,0.519756
2025-09,PPDC,ENOXAGET-40 40MG/0.4ML,1,1,0,1,1,0.1193,0.0,5907.53,5907.53,0.0,5907.53,0
2025-09,PPDC,FLUCYSTEINE 200MG 30'S,1,1,0,1,1,0.11,0.0,5445.15,5445.15,0.0,5445.15,0
2025-09,PPDC,HARD COPY SUB#20 (8 1/2X13) LONG,1,1,0,1,1,0.2941,2849.69,1481.15,4330.84,0.0,4330.84,0.519758
2025-09,PPDC,INK EPSON #003 BLACK,1,1,0,1,1,0.2113,2047.51,1064.21,3111.72,0.0,3111.72,0.519758
2025-09,PPDC,INK EPSON #003 MAGENTA,1,1,0,1,1,0.1709,1656.17,860.8,2516.97,0.0,2516.97,0.519753
2025-09,PPDC,ZINACARE 750MG W/ DILUENT,1,1,0,1,1,0.3503,0.0,17341.22,17341.22,0.0,17341.22,0
2025-09,Pagbilao,ANTIZOAL 5MG/ML (500MG/100ML) 100ML,1,1,0,1,1,0.1166,8219.81,4272.31,12492.12,0.0,12492.12,0.519758
2025-09,Pagbilao,HAIXONE WITH DILUENT 1G,1,1,0,1,1,0.2507,17671.42,9184.84,26856.26,0.0,26856.26,0.519757
2025-09,Pagbilao,IV CANNULA WITH WINGS & INJECTION VALVE G20 1.1X32MM (CATHULA),1,1,0,1,1,0.1426,10049.3,5223.19,15272.49,0.0,15272.49,0.519757
2025-09,Pagbilao,MICROSCOT 20MG 5G,1,1,0,1,1,0.1419,10002.86,5199.05,15201.91,0.0,15201.91,0.519756
2025-09,Pagbilao,ZINACARE 750MG W/ DILUENT,1,1,0,1,1,0.3482,24544.86,12757.36,37302.22,0.0,37302.22,0.519757
2025-09,QMC,AMADOL 150MG/ML 2ML,1,1,0,1,1,0.0825,34728.22,18366.68,53094.9,0.0,53094.9,0.528869
2025-09,QMC,AMBIDOL 50MG/ML (100MG/2ML) 2ML,2,2,0,1,2,0.3397,68242.65,38813.36,107056.02,0.0,107056.02,0.568755
2025-09,QMC,ANTIZOAL 5MG/ML (500MG/100ML) 100ML,2,2,0,1,2,0.6684,136613.47,77520.61,214134.08,0.0,214134.08,0.567445
2025-09,QMC,DIFLOSID 25MG/ML 3ML,1,1,0,1,1,0.2793,117564.71,62176.34,179741.05,0.0,179741.05,0.528869
2025-09,QMC,EROXIME 750MG IV,1,1,0,1,1,0.1646,69275.47,36637.66,105913.12,0.0,105913.12,0.528869
2025-09,QMC,MUCOLIFAR 500MG TAB,1,1,0,1,1,0.1295,1338.09,2643.17,3981.26,0.0,3981.26,1.975331
2025-09,QMC,RAXIDINE 25MG/ML 2ML,1,1,0,1,1,0.1953,2018.08,3986.38,6004.46,0.0,6004.46,1.975333
2025-09,QMC,SITIXON 1G 10ML,1,1,0,1,1,0.1407,1453.66,2871.45,4325.11,0.0,4325.11,1.975324
2025-10,Marinduque,ALVICA INTENSE 70ML,1,1,0,1,1,0.0866,14189.79,7772.09,21961.88,0.0,21961.88,0.547724
2025-10,Marinduque,DOLO JAGA 500MG/50MG/100MG/100MCG,1,1,0,1,1,0.0344,5632.49,3085.05,8717.55,0.0,8717.55,0.547724
2025-10,Marinduque,DOLO-JAGA 500MG/50MG/100MG/100MCG,1,1,0,1,1,0.3364,55113.77,30187.15,85300.92,0.0,85300.92,0.547724
2025-10,Marinduque,HYCLENS WOUND SPRAY 2% 60ML,1,1,0,1,1,0.4263,69854.89,38261.22,108116.11,0.0,108116.11,0.547724
2025-10,Marinduque,TOSYLAM 750MG,1,1,0,1,1,0.1164,19067.06,10443.49,29510.54,0.0,29510.54,0.547724
2025-10,PPDC,BATHROOM TISSUE 2PLY 12'S (FEMME),1,1,0,1,1,0.146,16932.94,10748.43,27681.37,0.0,27681.37,0.634765
2025-10,PPDC,ELECTRICAL WIRE #14,1,1,0,1,1,0.1419,16461.87,10449.41,26911.28,0.0,26911.28,0.634764
2025-10,PPDC,FOLDER ORDINARY WHITE LONG 100'S,1,1,0,1,1,0.1749,20288.12,12878.18,33166.3,0.0,33166.3,0.634765
2025-10,PPDC,MARKER BLACK (PILOT),1,1,0,1,1,0.1448,16796.38,10661.75,27458.12,0.0,27458.12,0.634765
2025-10,PPDC,T SHIRT WITH PRINT,1,1,0,1,1,0.3923,45500.69,28882.23,74382.93,0.0,74382.93,0.634765
2025-10,Pagbilao,AIRCON SPLIT TYPE 2HP INVERTER (CARRIER),1,1,0,1,1,0.153,13571.68,7053.98,20625.66,0.0,20625.66,0.519757
