date_delivered,date_is_estimated,date_estimation_method,original_date_delivered,nearest_dated_source_row_number,date_source_row_distance,year,month,day,dr_number,area,product,quantity,unit_cost,total_cost,discount,net_cost,trade_price_unit,total_trade_price,net_income,margin_pct,quality_status,quality_notes,allocation_status,estimated,original_area,original_product,allocation_method,allocation_confidence,allocation_profile_level,allocation_weight,allocation_child_number,allocation_child_count,embedded_area_amount,allocated_embedded_area_amount,source_workbook,source_sheet,source_row_number,source_hash,business_hash,parent_source_hash,parent_business_hash,input_stage,standardization_applied,duplicate,allocation_profile_rows,allocation_profile_products,date_issue
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-MS00828,Supplies,PULSE OXIMETER,10,2990,29900,0,29900,300,3000,26900,0.9,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,1004,1f4ff6769fe8c9f9704c00bcc94da7c313a45b4a1e64ae77cbc215ccf8839fea,70d6432ebac9f6a6b25bf296077219cf2955f96e42e831bdebf6fe15629f5a45,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-MS00828,Supplies,STETHOSCOPE - ADULT,5,695,3475,0,3475,1000,5000,1525,-0.44,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,1005,8ae6d9663eaa8d4b7e51c593baca68962be43040debb6bd772c8dbab8833b3d5,a92cc91f53170ff28acc624df85a7932e7146e58bd4e67dea821b139b9868536,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-MS00828,Supplies,STETHOSCOPE PEDIA,5,1695,8475,0,8475,750,3750,4725,0.56,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,1006,083d2ad6b984e949d51d1cbe433a324527841610e091d6e1f2c44248eb99ff33,b84c354bbba455a54e0e3fb31792eeb68bced4beade291ea9f891829308cf84e,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-MS00828,Supplies,DIGITAL THERMOMETER - ADVAN,30,80,2400,0,2400,58,1740,660,0.28,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,1007,f6fd6209b54812631036d5f9af063f9a9ac813f0017723224cdde779f9da4e41,da4de7132f0445d31d1285385696f6856642a30348b2e53d093cdca6b6f9f796,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-024482,Marinduque,KIDDIREL SYRUP W ZINC,10,220,2200,660,1540,68,680,860,0.39,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,1130,9c5facc5b4ef5aeee6f241ccd4e655300b040ee4b2f936c28bf539f67aafec8d,5688ccbaa81f0530a5ad9c99e58291c99f31d0b497b06fa7ed5097efdbb8fa05,,,raw_tabular,"[""dr_number: standardized identifier format""]",false,,,
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-024482,Marinduque,KIDDIREL ORAL DROPS,10,120,1200,360,840,41,410,430,0.36,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,1131,998269afc861fdd7dcb65b6b5b6a5e636955fe383ca77defafe54d6de7d0efc8,892edcb3181055c9d5b9468463d846192594dcfedfbb484f87478147525cee02,,,raw_tabular,"[""dr_number: standardized identifier format""]",false,,,
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-024481,Marinduque,BENERVA FORTE CAP,30,1540,46200,13860,32340,525,15750,16590,0.36,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,1132,383b3f3747864fa206ded3f2a5a1a37be0688040aade1472cc9ab6ecd9de0edf,af88f7ade2554ec5c64a5718dceb8db0dd020f8c06f153ebf699d21b85eaeed1,,,raw_tabular,"[""dr_number: standardized identifier format""]",false,,,
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-024481,Marinduque,FERGLOBIN 250MG,15,715,10725,3217,7508,325,4875,2633,0.25,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,1133,202a9869c838895035f0546295dccbe9a59c22728261b23421823e2ec691f74f,b5c4b0b0d8ba4e37c23f8edd5352b6a229168b33372ddb6d21bdecc5693d44ac,,,raw_tabular,"[""dr_number: standardized identifier format""]",false,,,
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-024480,Quezon,BENERVA PLUS TAB,6,1000,6000,0,6000,550,3300,2700,0.45,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,1493,69f69811101b1de909dda2ca6bd9d945af8bb638d610afff962720d1fd8f1c64,c8d410c3a87528eae244c53e7c909cb2358c63955ad6a21a75c04d8ea9447423,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-024480,Quezon,JAGA 300MG/100MG/100MCG,5,1078,5390,0,5390,530,2650,2740,0.51,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,1494,0c3f5f4aafc782e966334e9b2695f2bc6bdb725a0574a84941485915a6a50353,8fe2e3ea962a38e69d3a521c0b217e8b3a7e7e2f0238d3c8efd7beeba5bae0f8,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-024479,Quezon,FOLACID 5MG,2,615,1230,369,861,236.25,472.5,388.5,0.32,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,1495,54af5522ce7cbe67947f4d1cc459776fc261d4ed49e17d67bef0a69babfaee92,87577c0c9351111cdd3b65455b0ce2df5613cba98a49ce18deb60438b4f9a1e4,,,raw_tabular,"[""dr_number: standardized identifier format""]",false,,,
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-024478,Quezon,FOLACID 5MG,2,615,1230,369,861,236.25,472.5,388.5,0.32,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,1496,2ca7914a0d1f81a9192eb7b215e4531637d9048494a9e5b9ab4a19fcf1785786,c112522d6847c0792249ea7bc041ed031ad69a82e2b0f109f55934653ae43895,,,raw_tabular,"[""dr_number: standardized identifier format""]",false,,,
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-024457,Quezon,ANEROCIN 300MG,1,3800,3800,1140,2660,979,979,1681,0.44,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,1497,fb8e4e7f31ad52848754f3e8bf4da3f33c0a9c2a89ea472102b6c7749bb86447,240ff31028c4955e5aa00d041956fcf8f7a3e31c00ea302186836b0358f3e9a9,,,raw_tabular,"[""dr_number: standardized identifier format""]",false,,,
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-024457,Quezon,FLAGEX 500MG,2,580,1160,348,812,78.75,157.5,654.5,0.56,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,1498,ac2104959876eedd2b8c3356c24dfdd7004202b7679d8d63bf13ed2adf807872,e4e3a9f60bd7452c1fe14ddfd6622a9b87ef6ce8fca23f4781bf6c9fa8617880,,,raw_tabular,"[""dr_number: standardized identifier format""]",false,,,
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-024457,Quezon,FERGLOBIN 250MG,1,750,750,225,525,325,325,200,0.27,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,1499,a8dc96a441a08a25ab40128424c8ed6aeb7d077abce664efb7179c6c4eb3d1ab,8870e549b94badd1dfb9f163740070dad0af0c931ebdf79dd89abbcdceed5181,,,raw_tabular,"[""dr_number: standardized identifier format""]",false,,,
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-024422,Batangas,ZELEX 200MG,2,2500,5000,0,5000,750,1500,3500,0.7,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,1874,b87c7ab63f9023be5db0d0dc7e3e4c458e74fb1eb1d1b1915cf99ac60e6a92ee,ae752bd6dc06e0894f92a9c2eebf13aae10ea2f61b96796c3d2c48db8b175f80,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-024421,Batangas,VOXOLL 30MG TAB,1,800,800,0,800,168,168,632,0.79,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,1875,b8ae9c9734a960cf88b710a457621a7a7fc5caa863c60f812203e36dc93770a1,8b2119f3e690f79016adf4d56d4ad51b79563cc0195fcb5d11c3afd9a7a8bfc9,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-024420,Batangas,VOXOLL 30MG TAB,2,800,1600,0,1600,168,336,1264,0.79,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,1876,9cb91a7e5f08d9d48784253aaf8ebb78e308844108a7b71b994b6d9ce832de4a,0fba165aa6726d5f8ef56dc9d26f37190299a5826d7f7914d610ec53899f6725,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-024419,Batangas,DOLO JAGA 500MG/50MG/100MG/100MCG,5,1800,9000,0,9000,615,3075,5925,0.66,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,1877,4f702df60c2e3b905ec7c522b7a31d1feada870abd7ef258265a6b97c56c241f,509470985b2fddf15b726affeab0f0d7484b31a320a3db297581cb6b24ac6021,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-024418,Batangas,LACTAMOX 500MG/125MG TAB,4,3000,12000,0,12000,1173.6,4694.4,7305.6,0.61,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,1878,003bcf0267c7aa3720dabf49d93c4afda3f2411291cf55f227829d0b22d52f29,268d3a6f11fbc3d1c994a137e68b758ef80d8d4e17961081b44a6fd9fe61fd27,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-024417,Batangas,CIUMADE,5,990,4950,0,4950,450,2250,2700,0.55,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,1879,a58cc3d3ba17a9404f598c72b236b1198cd53223740b625580efd57b8b50513b,017d223450140f01ca7414f206061ecab9d634bef7c21e545ca6c6bb3361c77d,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-024417,Batangas,LOCETIN 5MG,3,2800,8400,0,8400,260,780,7620,0.91,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,1880,d9f0dc497803bf18785a27cba77462bfad081a900820a70fc0e20216d2adb0de,f2e17ffa5bc16796b07209b19da4d4986bef8bd5770c002710fd5bca53db0c99,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-024416,Batangas,JAGA 300MG/100MG/100MCG,5,1590,7950,0,7950,530,2650,5300,0.67,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,1881,83ef56485c10279165968a9f5d4c83be6d622706a763949172534d51bacc5ed1,168d5402420fbaf583218ceee9807cf848e2570763734d98a8afc99c11e315fd,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-024416,Batangas,VOXOLL 30MG TAB,5,715,3575,0,3575,168,840,2735,0.77,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,1882,c9f3565d04860fcfc87e2d2e592ae0905f5ec656da7dd358ce4516ee730a901c,86d5bcb9811301e2673c8781519935fb6b22896bcefdc35c808fbd6d9978ac68,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-MS001349,Hospital,AFENAX 100MG,1,1935,1935,0,1935,595,595,1340,0.69,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,2340,921b586f4e90ba82847c4973fbae8fc093ed99a5b4670600ea451fd9e59a613e,fef37d6baf4cb2f578a651b368ea77e295ab19739c3ed1e8a9d008e7b707bd93,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-MS001349,Hospital,EROXIME 500MG,8,3000,24000,0,24000,115,920,23080,0.96,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,2341,0afde821cf58f58137dd979be431eafb15a49cd2c83bb188f057e655bb879240,6a14ae898937cfa6f1520e78066c9fde8fd01ade49b0fe38f4c76b92e90d314c,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-MS001349,Hospital,F-DICO 25MG/ML,15,750,11250,0,11250,123,1845,9405,0.84,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,2342,03aef6bddfb93c4c260b3974d350f8b4ba4dbd801f59312409b3ce7f0780fd6d,2d8b31b6813e06d91dd45a609d1940d904b127f5fe2c5a7256d27fc3c96fc1a3,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-MS001349,Hospital,ERGON 125MCG,1,2000,2000,0,2000,155,155,1845,0.92,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,2343,c68d1a75fac513b8a53b742c4d80baa51c9583feb026fee4d2fa09c510871a83,c9f3916afec4b6723561a125ab9f548d34082f9f6fe3f2c9b05f0ecc23f4a3a5,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-MS001349,Hospital,EVAPROST 125MCG/ML,4,3960,15840,0,15840,1872,7488,8352,0.53,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,2344,592c525a3ac9374f85e7c34afcaea587a83a5895abd321184b0bea8d45aadf13,d2383e8273d2d0be865b7332079834018bc5a5f0ad37168711b1031b2608ab07,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-MS001349,Hospital,EVAPROST 250MCG/ML,1,9600,9600,0,9600,3575,3575,6025,0.63,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,2345,d232957510d967c3168c8ad44009c26b7c517d313f336bba1161316b93826ad1,57cf918a79dfe8a78c438c9a3e3fdc94b85da662e9c9a185cfee8ea5a275e5e5,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-MS001349,Hospital,MAXIFER 20MG/ML,3,2450,7350,0,7350,888.33,2665,4685,0.64,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,2346,91d7fd8aab3689bad68adfa47a1e15a54e27d1e0116b11515c6de4133de7175e,8b3c380e37f4fa380a49761edc9a98a06af3fc23f4487b853d8c9a180772a5a4,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-MS001349,Hospital,DOLO JAGA 500MG/50MG/100MG/100MCG,2,1550,3100,0,3100,615,1230,1870,0.6,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,2347,903543f0b6e1c9c93cf973c99699015e6f479a003b034de4877d0e03f1a47d73,b556cbe3c0afc6271b3d254d3941e18e28e3fde3df04465b2e8561d406355fb1,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-MS001349,Hospital,RANITEIN 25MG/ML,3,800,2400,0,2400,184.4,553.2,1846.8,0.77,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,2348,34a902509674e92020d745181de659e83aafe4d0155c612d8b5fe4dde5ef6f1a,1d866c65bc3d30601dfdec2933ea9f616d072d96ff710b5b0c78354675913b12,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-MS001349,Hospital,AMBIDOL 50MG/ML (100MG/2ML),10,1200,12000,0,12000,74,740,11260,0.94,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,2349,e97e1914c69d6a78086746502ca122991532f2809c6b730f4bf36d919754a450,d9e4f2e3719b41e4aa5c4b2d1f18f10e828753ae26e944d5e5954abe16e49cd0,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-MS001349,Hospital,PHYTOMEN 10MG/ML,3,800,2400,0,2400,165,495,1905,0.79,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,2350,288528e4e1ae5a3f3b2084ba7a58da3244012a1a2f638c2bae3dc51ff4abb593,e950588cd8700e98ce01c2393cfafc2eadfc38391a005ed287d84bcf61112120,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-MS001350,Hospital,ANTIZOAL 5MG/ML,30,90,2700,0,2700,15.5,465,2235,0.83,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,2351,ff1956c247d362e4c0ce6f4d8ccad3da842c27ff67663bf31254faa7dafd110d,e3a73197a5a12798c9cab3f46903a1e070e92ab6aef4d4adf3a4a99a6e4e0613,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-MS001350,Hospital,IRBIN 150MG,2,940,1880,0,1880,228,456,1424,0.76,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,2352,01a4f3b4223bf39833bfa31cc6aaee19ff64be4b0bb126fbd0ab4a211bec0978,56c3dd7d7c06c64bc66372dca5e454258d00ef259065489de7a00f2613226f28,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-MS001350,Hospital,BUPIRIGHT AMPULE,60,620,37200,0,37200,185,11100,26100,0.7,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,2353,334d216a680e1a71af3d88193a4a8c27f0c90ec52dc6394f6b79fbea899d5d24,727333274a20efa1cf01792444eab6ab7af3ffe6a274eb0b1e3807ca4740f61c,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-MS001350,Hospital,LACTAMOX 500MG/125MG TAB,3,2800,8400,0,8400,1173.6,3520.8,4879.2,0.58,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,2354,c36666f302504ea4cc8116ac9e636f74946cd308efae86192bef15c19e04b952,0c32a6e3c97e039deab7d27a2cddc741491d65f3eba7e0773300586c333c7827,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-MS001350,Hospital,GENTAM 40MG,3,420,1260,0,1260,40,120,1140,0.9,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,2355,85049975f59088a5aab7a7f72d474d196cd1f1a7054ed26dde9f1acf7e501daf,e27fc23e4607b17a392802a1f9b928849a827cce6e83a4ecae7afb8468537e23,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-MS001348,Hospital,PHYTOMEN 10MG/ML,10,900,9000,0,9000,165,1650,7350,0.82,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,2356,01c76f13d8e0fd46b3f43c37f47d12661e005220b997a45ec47580a8405dd8e7,deea0aece4c4c246f8422506a3a2542b37c02e930eb82e4f3798741a8f92a88d,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-023714,Camarines Sur,DOLO JAGA 500MG/50MG/100MG/100MCG,3,1500,4500,0,4500,615,1845,2655,0.59,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,2748,5ac3f5d8d4e760682d355572950736a0c96f8c5ada97f6ac9cb540115d13bbf2,de2edb4b326781f510b5e2580c6814dcdfd91585186034c4c16eab0c38667565,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-023715,Camarines Sur,JAGA 300MG/100MG/100MCG,3,1600,4800,0,4800,530,1590,3210,0.67,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,2749,b0a52f4ccff708ad2aac1d35dcdf93513a89c8dd4bc8da97a1598b1736e90b35,b54c63f47c1dedb09a29a06a37af9b6e5e0a5ab54f815e6599c0e7fad17ebfd3,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-023716,Camarines Sur,EUROXONE 1G,10,400,4000,0,4000,73,730,3270,0.82,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,2750,c8e9084ffe9bdc4f522600e1f614bfb8fbcad22543e0b96b801fdb5a394b7271,7c09964e0863278be5a3914d980d8f6f0c4e7198af6acd10fb0cf6d849e03f6d,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-023716,Camarines Sur,MIASYN,10,250,2500,0,2500,31,310,2190,0.88,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,2751,052e31312da468798fa190c43fdb2030636e18338dc90a5e5e1eb541db0d0245,88164a0872c61cd4fcab3530f5ca90b274c9e8f68213c0076cc558cc75e128a6,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-023716,Camarines Sur,PHYTOMEN 10MG/ML,2,665,1330,0,1330,165,330,1000,0.75,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,2752,88c8fef77b781d6d00ccecf5d3facc5b39de3abfb619b77cb5be62d56755088a,a5f5d5c6c47f7e0b6fb3ff365651da85bca1e460adde589622624833501ef075,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-023716,Camarines Sur,HEMOBAS 500MG/5ML,2,875,1750,0,1750,190,380,1370,0.78,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,2753,18269dfb1c569fb0b73e5ae1ea092d8f90b4d75c35549aefe46df6974bc6636a,eafcafc741be331328f9fad94f9b84c1c624116e4ec1e5f12202d7908fabbf7b,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-023717,Camarines Sur,DUOTRAM 325MG/37.5MG,5,1560,7800,0,7800,520,2600,5200,0.67,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,2754,3093dc1873263061c1e8347a7b6af7fd9d714df741e9ac5ce89884b0a2fdc056,57e5c808e1cac67525581610f6ddf7e78155d4beafb246e230689d67687c26c7,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-023718,Camarines Sur,DOLO JAGA 500MG/50MG/100MG/100MCG,1,1800,1800,0,1800,615,615,1185,0.66,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,2755,c006b0e30ad398fd432be6ad18927f15a259fd2efcf4472c72acc8f00c0c5718,1d836a60b8e15889fc11da6d23a9e48d26a8c54bcff3508890a14d5b4644c9d9,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-07-31,false,source_date_delivered,2022-07-31,,,2022,07,31,DR-024999,Camarines Norte,BUPIRIGHT AMPULE,28,464.29,13000,0,13000,185,5180,7820,0.6,valid,,,,,,,,,,,,,,2022s.csv,2022-07-31,2925,2102ae322a6df74a9841bcdfe858fe2cd65560a967d402a71e399d77a4dd84a8,e89a6de634e031d137289eb3751ad7cc87cf60e354bece0eb4b0eb7bf6bc3b6c,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-08-04,false,source_date_delivered,2022-08-04,,,2022,08,04,DR-024310,Admin,SANOMAX - FA,7,857.14,6000,0,6000,560,3920,2080,0.35,valid,,,,,,,,,,,,,,2022s.csv,2022-08-04,232,b157ec7cd9b65ab9f94f8ed1b2b58458ab70ef2f8569165317d71e0182885d92,dc7430497545e23023874cedcadec9cc88ed4a662ed2194e6f774310237b035d,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-08-04,false,source_date_delivered,2022-08-04,,,2022,08,04,DR-024310,Admin,CIUMADE,7,678.57,4750,0,4750,450,3150,1600,0.34,valid,,,,,,,,,,,,,,2022s.csv,2022-08-04,233,f7a93517dede185806040ee948e2c070849599946542cab02ec78d1e53ce7f04,f1c7b55b8e50817b001aa0ba26bb0c656711f5aaf3e432a51ac9324e430ca20e,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-08-04,false,source_date_delivered,2022-08-04,,,2022,08,04,DR-024310,Admin,SOLVAPRINE 10MG,14,671.43,9400,0,9400,150,2100,7300,0.78,valid,,,,,,,,,,,,,,2022s.csv,2022-08-04,234,400372943ef1e4799f81644b771b430cf01a65a81de802f1622a1c7ab5fbfb24,5a863d72363bad0c7e036d6a2bf7e9a2c39f40344672f62f4e07b45ab8e872f2,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-08-04,false,source_date_delivered,2022-08-04,,,2022,08,04,DR-024310,Admin,APCELAC 500MG HERBAL FOOD SUPPLEMENT,14,655,9170,0,9170,400,5600,3570,0.39,valid,,,,,,,,,,,,,,2022s.csv,2022-08-04,235,0ca089ca8d98362f8bb91d37c0404277a56ec7d3bf229b008fa8fc49d34b9f23,244a51d1e12ca451593c89a9459a1360a9e8864f9760f956da9acb533c5ccc5a,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
2022-08-04,false,source_date_delivered,2022-08-04,,,2022,08,04,DR-024310,Admin,CIXTOR-Z 500MG,14,450,6300,0,6300,210,2940,3360,0.53,valid,,,,,,,,,,,,,,2022s.csv,2022-08-04,236,6ae0331d0c90b7b16ef845d036aa6e460bce937ba2495d59bf503c13c16e9afb,91362845189a57d890f031d1f98a7842789c8939077fa596ecb16e3f112a1754,,,raw_tabular,"[""dr_number: standardized identifier format"",""discount: blank converted to 0""]",false,,,
