MEDSHIELD PHARMA CORP,,,,,,,,,,,,
SALES SUMMARY REPORT,,,,,,,,,,,,
AS OF DECEMBER 2022,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Area,DR Number,Date Delivered,Product, Qty , CP , Total CP , Disc , Net CP , TP/UNIT , TOTAL TP , Net Income ,%
Marinduque,DR 024582,24/09/2022,DOLO JAGA 500MG/50MG/100MG/100MCG, 10.00 ," 2,000.00 "," 20,000.00 "," 6,000.00 "," 14,000.00 ", 615.00 ," 6,150.00 "," 7,850.00 ",39%
Marinduque,DR 024582,24/09/2022,JAGA 300MG/100MG/100MCG, 5.00 ," 1,540.00 "," 7,700.00 "," 2,310.00 "," 5,390.00 ", 530.00 ," 2,650.00 "," 2,740.00 ",36%
Marinduque,DR 024591,24/09/2022,DOLO JAGA 500MG/50MG/100MG/100MCG, 10.00 ," 2,000.00 "," 20,000.00 ", -   ," 20,000.00 ", 615.00 ," 6,150.00 "," 13,850.00 ",69%
Marinduque,DR 024592,24/09/2022,HYCLENS WOUND SPRAY (60ML), 24.00 , 280.00 ," 6,720.00 ", -   ," 6,720.00 ", 114.66 ," 2,751.84 "," 3,968.16 ",59%
Marinduque,DR 024593,24/09/2022,BENERVA FORTE CAP, 20.00 ," 1,540.00 "," 30,800.00 "," 9,240.00 "," 21,560.00 ", 525.00 ," 10,500.00 "," 11,060.00 ",36%
Marinduque,DR 024595,24/09/2022,PROLENE MESH 7.6CMX15CM, 2.00 ," 6,875.00 "," 13,750.00 ", -   ," 13,750.00 "," 3,818.33 "," 7,636.66 "," 6,113.34 ",44%
Marinduque,DR 024596,24/09/2022,HYCLENS WOUND SPRAY (60ML), 12.00 , 280.00 ," 3,360.00 ", -   ," 3,360.00 ", 114.66 ," 1,375.92 "," 1,984.08 ",59%
Marinduque,DR 024596,24/09/2022,CHROMIC 2-0 ROUND BODIED 40MM, 1.00 ," 1,350.00 "," 1,350.00 ", -   ," 1,350.00 ", 300.00 , 300.00 ," 1,050.00 ",78%
Marinduque,DR 024596,24/09/2022,TUDOR 3/0 CHROMIC BROWN DVR-4682 (A-B), 1.00 ," 1,350.00 "," 1,350.00 ", -   ," 1,350.00 ", 250.00 , 250.00 ," 1,100.00 ",81%
Marinduque,DR 024596,24/09/2022,ZELEX 200MG, 1.00 ," 2,800.00 "," 2,800.00 ", -   ," 2,800.00 ", 750.00 , 750.00 ," 2,050.00 ",73%
Marinduque,DR 024596,24/09/2022,EROXIME 750MG, 1.00 , 900.00 , 900.00 , -   , 900.00 , 206.00 , 206.00 , 694.00 ,77%
Marinduque,DR RT 0343,10/09/2022,DISHWASHING LIQUID 1LITER, 100.00 , 123.00 ," 12,300.00 ", -   ," 12,300.00 ", 27.00 ," 2,700.00 "," 9,600.00 ",78%
Marinduque,DR RT 0343,10/09/2022,CHAMPION SUPRA 370G, 150.00 , 33.00 ," 4,950.00 ", -   ," 4,950.00 ", 19.03 ," 2,854.17 "," 2,095.83 ",42%
Marinduque,DR RT 0343,10/09/2022,DOORMAT, 75.00 , 63.00 ," 4,725.00 ", -   ," 4,725.00 ", 25.00 ," 1,875.00 "," 2,850.00 ",60%
Marinduque,DR RT 0343,10/09/2022,DEL FABRIC, 50.00 , 123.00 ," 6,150.00 ", -   ," 6,150.00 ", 119.98 ," 5,998.90 ", 151.10 ,2%
Marinduque,DR RT 0343,10/09/2022,CHLORINE - SUPER CHLOR, 4.00 ," 5,498.00 "," 21,992.00 ", -   ," 21,992.00 "," 3,500.00 "," 14,000.00 "," 7,992.00 ",36%
Marinduque,DR RT 0343,10/09/2022,LIQUID DETERGENT POWER CLEAN, 3.00 ," 3,498.00 "," 10,494.00 ", -   ," 10,494.00 "," 2,268.00 "," 6,804.00 "," 3,690.00 ",35%
Marinduque,DR RT 0343,10/09/2022,MURIATIC ACID, 100.00 , 123.00 ," 12,300.00 ", -   ," 12,300.00 ", 65.48 ," 6,548.00 "," 5,752.00 ",47%
Marinduque,DR RT 0343,10/09/2022,ZONROX ORIGINAL 1LITER, 100.00 , 73.00 ," 7,300.00 ", -   ," 7,300.00 ", 33.38 ," 3,337.60 "," 3,962.40 ",54%
Marinduque,DR RT 0343,10/09/2022,WALIS TAMBO, 20.00 , 173.00 ," 3,460.00 ", -   ," 3,460.00 ", 140.00 ," 2,800.00 ", 660.00 ,19%
Marinduque,DR RT 0343,10/09/2022,INSECTICIDE 5grams / 100's, 50.00 , 323.00 ," 16,150.00 ", -   ," 16,150.00 ", -   , -   ," 16,150.00 ",100%
Marinduque,DR RT 0343,10/09/2022,ORCHIDS ALBATROSS, 75.00 , 63.00 ," 4,725.00 ", -   ," 4,725.00 ", 37.25 ," 2,793.75 "," 1,931.25 ",41%
Marinduque,DR RT 0343,10/09/2022,TOILET CLEANER LITER, 3.00 ," 2,098.00 "," 6,294.00 ", -   ," 6,294.00 ", 60.00 , 180.00 ," 6,114.00 ",97%
Marinduque,DR RT 0344,10/09/2022,LIQUID HAND SOAP - FLORAL PINK, 15.00 , 323.00 ," 4,845.00 ", -   ," 4,845.00 ", 73.50 ," 1,102.50 "," 3,742.50 ",77%
Marinduque,DR RT 0344,10/09/2022,TRASH BAG XXL TRANSPARENT, 25.00 , 993.00 ," 24,825.00 ", -   ," 24,825.00 ", 550.00 ," 13,750.00 "," 11,075.00 ",45%
Marinduque,DR RT 0344,10/09/2022,TRASH BAG XXL YELLOW, 25.00 , 993.00 ," 24,825.00 ", -   ," 24,825.00 ", 550.00 ," 13,750.00 "," 11,075.00 ",45%
Marinduque,DR RT 0344,10/09/2022,TRASH BAG XXL GREEN, 5.00 , 993.00 ," 4,965.00 ", -   ," 4,965.00 ", 550.00 ," 2,750.00 "," 2,215.00 ",45%
Marinduque,DR RT 0344,10/09/2022,TRASH BAG LARGE TRANSPARENT, 25.00 , 693.00 ," 17,325.00 ", -   ," 17,325.00 ", 330.00 ," 8,250.00 "," 9,075.00 ",52%
Marinduque,DR RT 0344,10/09/2022,TRASH BAG LARGE GREEN, 20.00 , 693.00 ," 13,860.00 ", -   ," 13,860.00 ", 330.00 ," 6,600.00 "," 7,260.00 ",52%
Marinduque,DR RT 0344,10/09/2022,TRASH BAG - YELLOW - large, 25.00 , 693.00 ," 17,325.00 ", -   ," 17,325.00 ", 330.00 ," 8,250.00 "," 9,075.00 ",52%
Marinduque,DR RT 0344,10/09/2022,TOILET BRUSH, 12.00 , 128.00 ," 1,536.00 ", -   ," 1,536.00 ", 35.00 , 420.00 ," 1,116.00 ",73%
Marinduque,DR 024571,10/09/2022,BUFEN 200MG/ML, 36.00 , 113.75 ," 4,095.00 ", -   ," 4,095.00 ", 36.50 ," 1,314.00 "," 2,781.00 ",68%
Marinduque,DR 024571,10/09/2022,CIXTOR-Z MAX, 1.00 ," 1,550.00 "," 1,550.00 ", -   ," 1,550.00 ", 398.00 , 398.00 ," 1,152.00 ",74%
Marinduque,DR 024572,10/09/2022,NURAMINE FORTE 100MG/100MG/1MG SOL FOR I.V, 10.00 , 900.00 ," 9,000.00 ", -   ," 9,000.00 ", 98.00 , 980.00 ," 8,020.00 ",89%
Marinduque,DR 024610,08/10/2022,HYCLENS WOUND SPRAY (60ML), 12.00 , 280.00 ," 3,360.00 ", -   ," 3,360.00 ", 114.66 ," 1,375.92 "," 1,984.08 ",59%
Marinduque,DR 024611,08/10/2022,ZELEX 200MG, 2.00 ," 2,800.00 "," 5,600.00 ", -   ," 5,600.00 ", 750.00 ," 1,500.00 "," 4,100.00 ",73%
Marinduque,DR 024611,08/10/2022,EROXIME 500MG, 2.00 , 900.00 ," 1,800.00 ", -   ," 1,800.00 ", 115.00 , 230.00 ," 1,570.00 ",87%
Marinduque,DR 024612,08/10/2022,BUPIRIGHT AMPULE, 10.00 , 647.50 ," 6,475.00 ", -   ," 6,475.00 ", 185.00 ," 1,850.00 "," 4,625.00 ",71%
Marinduque,DR 024613,08/10/2022,FERGLOBIN 250MG, 1.00 , 750.00 , 750.00 , -   , 750.00 , 325.00 , 325.00 , 425.00 ,57%
Marinduque,DR 024613,08/10/2022,EVENING PRIMEROSE OIL 1000mg, 3.00 , 900.00 ," 2,700.00 ", -   ," 2,700.00 ", 357.00 ," 1,071.00 "," 1,629.00 ",60%
Marinduque,DR 024635,31/10/2022,DOLO JAGA 500MG/50MG/100MG/100MCG, 9.00 ," 2,000.00 "," 18,000.00 ", -   ," 18,000.00 ", 615.00 ," 5,535.00 "," 12,465.00 ",69%
Marinduque,DR MS 001365,05/11/2022,COTTON ROLL 400G - TENDERSOFT, 12.00 , 248.00 ," 2,976.00 ", -   ," 2,976.00 ", 136.00 ," 1,632.00 "," 1,344.00 ",45%
Marinduque,DR MS 001365,05/11/2022,ZONROX ORIGINAL 1LITER, 12.00 , 64.00 , 768.00 , -   , 768.00 , 33.38 , 400.51 , 367.49 ,48%
Marinduque,DR MS 001365,05/11/2022,BLOOD CONNECTING TUBE LAVENDER TOP, 24.00 , 898.00 ," 21,552.00 ", -   ," 21,552.00 ", 400.00 ," 9,600.00 "," 11,952.00 ",55%
Marinduque,DR MS 001365,05/11/2022,BLOOD CONNECTING RED TOP, 12.00 , 898.00 ," 10,776.00 ", -   ," 10,776.00 ", 395.00 ," 4,740.00 "," 6,036.00 ",56%
Marinduque,DR MS 001365,05/11/2022,BLOOD CONNECTING YELLOW TOP, 24.00 ," 1,348.00 "," 32,352.00 ", -   ," 32,352.00 ", 518.00 ," 12,432.00 "," 19,920.00 ",62%
Marinduque,DR MS 001365,05/11/2022,BLOOD LANCET - SURGITECH, 12.00 , 298.00 ," 3,576.00 ", -   ," 3,576.00 ", 240.00 ," 2,880.00 ", 696.00 ,19%
Marinduque,DR MS 001365,05/11/2022,DISPOSABLE NEEDLE G23 TERUMO, 12.00 , 448.00 ," 5,376.00 ", -   ," 5,376.00 ", 210.00 ," 2,520.00 "," 2,856.00 ",53%
Marinduque,DR MS 001365,05/11/2022,DISPOSABLE SYRINGE (3CC/ML) 23GX1 LUER LOCK - DELCARE, 15.00 , 408.00 ," 6,120.00 ", -   ," 6,120.00 ", 235.00 ," 3,525.00 "," 2,595.00 ",42%
Marinduque,DR MS 001365,05/11/2022,DISPOSABLE SYRINGE (5CC/ML) 23GX1 LUER LOCK - DELCARE, 20.00 , 333.00 ," 6,660.00 ", -   ," 6,660.00 ", 240.00 ," 4,800.00 "," 1,860.00 ",28%
Marinduque,DR MS 001365,05/11/2022,DISPOSABLE SYRINGE (10CC/ML) 23GX1 LUER LOCK - DELCARE, 10.00 , 488.00 ," 4,880.00 ", -   ," 4,880.00 ", 250.00 ," 2,500.00 "," 2,380.00 ",49%
Marinduque,DR MS 001365,05/11/2022,WILKINS DISTILLED 1L, 100.00 , 358.00 ," 35,800.00 ", -   ," 35,800.00 ", 23.09 ," 2,309.40 "," 33,490.60 ",94%
Marinduque,DR MS 001365,05/11/2022,GLOVES (M) - GLOMED, 50.00 ," 1,498.00 "," 74,900.00 ", -   ," 74,900.00 ", 179.00 ," 8,950.00 "," 65,950.00 ",88%
Marinduque,DR MS 001365,05/11/2022,GLOVES(S) 7.0 HEXACARE, 20.00 ," 1,498.00 "," 29,960.00 ", -   ," 29,960.00 ", 740.00 ," 14,800.00 "," 15,160.00 ",51%
Marinduque,DR MS 001365,05/11/2022,STERILE LATEX SURGICAL GLOVES 7.5 INDOPLAS, 30.00 ," 1,498.00 "," 44,940.00 ", -   ," 44,940.00 ", 780.00 ," 23,400.00 "," 21,540.00 ",48%
Marinduque,DR MS 001365,05/11/2022,GLASS SLIDES CAT NO. 7102, 20.00 , 128.00 ," 2,560.00 ", -   ," 2,560.00 ", 50.00 ," 1,000.00 "," 1,560.00 ",61%
Marinduque,DR MS 001365,05/11/2022,"MICROPORE 1"" - 1530-1 - 3M", 2.00 , 778.00 ," 1,556.00 ", -   ," 1,556.00 ", 500.00 ," 1,000.00 ", 556.00 ,36%
Marinduque,DR MS 001365,05/11/2022,MICROTAINER LAVENDER TOP 0.5ML, 12.00 ," 1,488.00 "," 17,856.00 ", -   ," 17,856.00 ", 530.00 ," 6,360.00 "," 11,496.00 ",64%
Marinduque,DR MS 001365,05/11/2022,PAPER TOWEL - JADE, 90.00 , 118.00 ," 10,620.00 ", -   ," 10,620.00 ", 45.00 ," 4,050.00 "," 6,570.00 ",62%
Marinduque,DR MS 001365,05/11/2022,ETHYL ALCOHOL SAFE CHOICE, 100.00 , 148.00 ," 14,800.00 ", -   ," 14,800.00 ", 50.00 ," 5,000.00 "," 9,800.00 ",66%
Marinduque,DR MS 001365,05/11/2022,FACE MASK EARLOOP, 30.00 , 218.00 ," 6,540.00 ", -   ," 6,540.00 ", 55.00 ," 1,650.00 "," 4,890.00 ",75%
Marinduque,DR MS 001365,05/11/2022,ANTI HUMAN GLOBULIN 10ML, 12.00 ," 1,298.00 "," 15,576.00 ", -   ," 15,576.00 "," 1,055.00 "," 12,660.00 "," 2,916.00 ",19%
Marinduque,DR MS 001365,05/11/2022,APPLICATOR STICK, 12.00 , 398.00 ," 4,776.00 ", -   ," 4,776.00 ", 150.00 ," 1,800.00 "," 2,976.00 ",62%
Marinduque,DR MS 001365,05/11/2022,TYPING SERA, 7.00 ," 1,298.00 "," 9,086.00 ", -   ," 9,086.00 ", 900.00 ," 6,300.00 "," 2,786.00 ",31%
Marinduque,DR MS 001365,05/11/2022,RH TYPING SERA ANTI-D, 13.00 ," 1,098.00 "," 14,274.00 ", -   ," 14,274.00 ", 850.00 ," 11,050.00 "," 3,224.00 ",23%
Marinduque,DR MS 001365,05/11/2022,TOILET TISSUE - PER PCS, 100.00 , 18.00 ," 1,800.00 ", -   ," 1,800.00 ", 8.17 , 816.67 , 983.33 ,55%
Marinduque,DR MS 001365,05/11/2022,URINE STRIPS - INSIGHT, 24.00 ," 1,998.00 "," 47,952.00 ", -   ," 47,952.00 ", 585.00 ," 14,040.00 "," 33,912.00 ",71%
Marinduque,DR MS 001365,05/11/2022,PREGNANCY TEST - PARTNERS, 5.00 ," 1,998.00 "," 9,990.00 ", -   ," 9,990.00 ", 435.00 ," 2,175.00 "," 7,815.00 ",78%
Marinduque,DR MS 001365,05/11/2022,BLOOD COLLECTION BAGS 450ML DOUBLE, 3.00 ," 12,998.00 "," 38,994.00 ", -   ," 38,994.00 "," 3,500.00 "," 10,500.00 "," 28,494.00 ",73%
Marinduque,DR MS 001365,05/11/2022,BLOOD COLLECTION BAGS 450ML SINGLE, 5.00 ," 14,998.00 "," 74,990.00 ", -   ," 74,990.00 "," 2,156.00 "," 10,780.00 "," 64,210.00 ",86%
Marinduque,DR MS 001365,05/11/2022,BOUFFANT CAP, 24.00 , 398.00 ," 9,552.00 ", -   ," 9,552.00 ", 128.00 ," 3,072.00 "," 6,480.00 ",68%
Marinduque,DR MS 001365,05/11/2022,DENGUE 1G/1GM, 3.00 ," 10,798.00 "," 32,394.00 ", -   ," 32,394.00 "," 4,600.00 "," 13,800.00 "," 18,594.00 ",57%
Marinduque,DR MS 001365,05/11/2022,, 5.00 ,,, -   , -   ,,, -   ,#DIV/0!
Marinduque,DR MS 001365,05/11/2022,, 500.00 ,,, -   , -   ,,, -   ,#DIV/0!
Marinduque,DR MS 001365,05/11/2022,, 40.00 ,,, -   , -   ,,, -   ,#DIV/0!
Marinduque,DR MS 001365,05/11/2022,, 6.00 ,,, -   , -   ,,, -   ,#DIV/0!
Marinduque,DR MS 001365,05/11/2022,, 6.00 ,,, -   , -   ,,, -   ,#DIV/0!
Marinduque,DR MS 001366,05/11/2022,DENGUE NS1, 5.00 ," 27,998.00 "," 139,990.00 ", -   ," 139,990.00 "," 5,500.00 "," 27,500.00 "," 112,490.00 ",80%
Marinduque,DR MS 001366,05/11/2022,URINE SPECIMEN ORDINARY, 500.00 , 14.00 ," 7,000.00 ", -   ," 7,000.00 ", 10.00 ," 5,000.00 "," 2,000.00 ",29%
Marinduque,DR MS 001366,05/11/2022,PNSS 1LITER 0.9%, 40.00 , 448.00 ," 17,920.00 ", -   ," 17,920.00 ", 58.33 ," 2,333.33 "," 15,586.67 ",87%
Marinduque,DR MS 001366,05/11/2022,RAPID ANTIBODY MEDIUM, 6.00 ," 1,098.00 "," 6,588.00 ", -   ," 6,588.00 ", 924.00 ," 5,544.00 "," 1,044.00 ",16%
Marinduque,DR MS 001366,05/11/2022,HB SAG TEST KIT, 6.00 ," 3,588.00 "," 21,528.00 ", -   ," 21,528.00 "," 1,479.00 "," 8,874.00 "," 12,654.00 ",59%
Marinduque,DR 024806,26/11/2022,BENERVA FORTE CAP, 30.00 ," 1,540.00 "," 46,200.00 "," 13,860.00 "," 32,340.00 ", 525.00 ," 15,750.00 "," 16,590.00 ",36%
Marinduque,DR 024807,26/11/2022,BUPIRIGHT AMPULE, 20.00 , 647.50 ," 12,950.00 ", -   ," 12,950.00 ", 185.00 ," 3,700.00 "," 9,250.00 ",71%
Marinduque,DR 024809,26/11/2022,NEUROBE 100MG AMP, 10.00 , 900.00 ," 9,000.00 ", -   ," 9,000.00 ", 132.00 ," 1,320.00 "," 7,680.00 ",85%
Marinduque,DR 024809,26/11/2022,GIAN ZINC 120ML SYR, 24.00 , 240.00 ," 5,760.00 ", -   ," 5,760.00 ", 85.00 ," 2,040.00 "," 3,720.00 ",65%
Marinduque,DR 024809,26/11/2022,GIAN ZINC 30ML DROPS, 24.00 , 195.00 ," 4,680.00 ", -   ," 4,680.00 ", 70.00 ," 1,680.00 "," 3,000.00 ",64%
Marinduque,DR 024810,26/11/2022,DOLO JAGA 500MG/50MG/100MG/100MCG, 10.00 ," 2,000.00 "," 20,000.00 "," 6,000.00 "," 14,000.00 ", 615.00 ," 6,150.00 "," 7,850.00 ",39%
Marinduque,DR 024826,17/12/2022,NEUROBE 100MG AMP, 10.00 , 900.00 ," 9,000.00 ", -   ," 9,000.00 ", 132.00 ," 1,320.00 "," 7,680.00 ",85%
Marinduque,DR 024825,19/12/2022,TOSYLAM 750MG TAB, 5.00 ," 4,015.00 "," 20,075.00 ", -   ," 20,075.00 "," 1,450.00 "," 7,250.00 "," 12,825.00 ",64%
Marinduque,DR 024825,19/12/2022,HYCLENS WOUND SPRAY (60ML), 24.00 , 280.00 ," 6,720.00 ", -   ," 6,720.00 ", 114.66 ," 2,751.84 "," 3,968.16 ",59%
Marinduque,DR 024825,19/12/2022,DOLO JAGA 500MG/50MG/100MG/100MCG, 2.00 ," 2,000.00 "," 4,000.00 ", -   ," 4,000.00 ", 615.00 ," 1,230.00 "," 2,770.00 ",69%
Quezon,DR 023186,31/12/2022,TRIVASC 35MG MR, 10.00 ," 1,350.00 "," 13,500.00 "," 4,725.00 "," 8,775.00 ", 437.50 ," 4,375.00 "," 4,400.00 ",33%
Quezon,DR 023463,03/01/2022,TRIVASC 35MG MR, 10.00 ," 1,350.00 "," 13,500.00 "," 4,725.00 "," 8,775.00 ", 437.50 ," 4,375.00 "," 4,400.00 ",33%
Quezon,DR 023464,03/01/2022,TRIVASC 35MG MR, 10.00 ," 1,350.00 "," 13,500.00 "," 4,725.00 "," 8,775.00 ", 437.50 ," 4,375.00 "," 4,400.00 ",33%
Quezon,DR 023465,03/01/2022,HYCLENS GARGLE (120ML), 1.00 , 280.00 , 280.00 , 28.00 , 252.00 , 88.00 , 88.00 , 164.00 ,59%
Quezon,DR 023471,03/01/2022,VOXOLL 15MG/5ML SYR, 20.00 , 75.00 ," 1,500.00 ", 450.00 ," 1,050.00 ", 30.00 , 600.00 , 450.00 ,30%
Quezon,DR 023471,03/01/2022,CENDALEX 100MG/ML DROPS, 20.00 , 115.00 ," 2,300.00 ", 690.00 ," 1,610.00 ", 32.80 , 656.00 , 954.00 ,41%
Quezon,DR 023466,03/01/2022,HYCLENS WOUND SPRAY (60ML), 6.00 , 280.00 ," 1,680.00 ", 168.00 ," 1,512.00 ", 114.66 , 687.96 , 824.04 ,49%
Quezon,DR 023467,03/01/2022,FOLACID 5MG, 2.00 , 650.00 ," 1,300.00 ", 390.00 , 910.00 , 236.25 , 472.50 , 437.50 ,34%
Quezon,DR 023467,03/01/2022,HYCLENS WOUND SPRAY (60ML), 5.00 , 280.00 ," 1,400.00 ", 140.00 ," 1,260.00 ", 114.66 , 573.30 , 686.70 ,49%
Quezon,DR 023469,10/01/2022,FOLACID 5MG, 3.00 , 431.00 ," 1,293.00 ", -   ," 1,293.00 ", 236.25 , 708.75 , 584.25 ,45%
Quezon,DR 023470,10/01/2022,JAGAPLEX TAB, 5.00 ," 1,290.00 "," 6,450.00 "," 1,935.00 "," 4,515.00 ", 395.00 ," 1,975.00 "," 2,540.00 ",39%
Quezon,DR 023472,10/01/2022,IRBIN 150mg, 13.00 , 867.69 ," 11,280.00 ", -   ," 11,280.00 ", 228.00 ," 2,964.00 "," 8,316.00 ",74%
Quezon,DR 023472,10/01/2022,ATOVAS 20MG, 13.00 , 692.31 ," 9,000.00 ", -   ," 9,000.00 ", 180.00 ," 2,340.00 "," 6,660.00 ",74%
Quezon,DR 023473,10/01/2022,HYCLENS WOUND SPRAY (60ML), 60.00 , 280.00 ," 16,800.00 "," 1,680.00 "," 15,120.00 ", 114.66 ," 6,879.60 "," 8,240.40 ",49%
Quezon,DR 023474,10/01/2022,FOLACID 5MG, 2.00 , 615.00 ," 1,230.00 ", 369.00 , 861.00 , 236.25 , 472.50 , 388.50 ,32%
Quezon,DR 023474,10/01/2022,MULTI GROW OB PLUS, 2.00 , 725.00 ," 1,450.00 ", -   ," 1,450.00 ", 525.00 ," 1,050.00 ", 400.00 ,28%
Quezon,DR 023475,10/01/2022,VOXOLL 30MG TAB, 6.00 , 650.00 ," 3,900.00 ", -   ," 3,900.00 ", 168.00 ," 1,008.00 "," 2,892.00 ",74%
Quezon,DR 023475,10/01/2022,JAGAPLEX SYR 120ML, 12.00 , 185.00 ," 2,220.00 ", -   ," 2,220.00 ", 53.85 , 646.20 ," 1,573.80 ",71%
Quezon,DR 023475,10/01/2022,JAGA 300MG/100MG/100MCG, 2.00 ," 1,540.00 "," 3,080.00 ", -   ," 3,080.00 ", 530.00 ," 1,060.00 "," 2,020.00 ",66%
Quezon,DR 023476,24/01/2022,MAXXIVIT PLUS, 10.00 ," 1,400.00 "," 14,000.00 ", -   ," 14,000.00 ", 560.00 ," 5,600.00 "," 8,400.00 ",60%
Quezon,DR 023477,24/01/2022,TRIVASC 35MG MR, 10.00 ," 1,350.00 "," 13,500.00 "," 4,725.00 "," 8,775.00 ", 437.50 ," 4,375.00 "," 4,400.00 ",33%
Quezon,DR 023478,24/01/2022,HYCLENS WOUND SPRAY (60ML), 1.00 , 280.00 , 280.00 , 28.00 , 252.00 , 114.66 , 114.66 , 137.34 ,49%
Quezon,DR 023479,24/01/2022,BERCEF 250MG/5ML SUS, 20.00 , 225.00 ," 4,500.00 ", -   ," 4,500.00 ", 164.00 ," 3,280.00 "," 1,220.00 ",27%
Quezon,DR 023479,24/01/2022,BERCEF 50MG/ML DROPS, 20.00 , 87.50 ," 1,750.00 ", -   ," 1,750.00 ", 42.00 , 840.00 , 910.00 ,52%
Quezon,DR 023480,24/01/2022,ARTAL-H 50MG/12.5MG, 50.00 ," 1,200.00 "," 60,000.00 ", -   ," 60,000.00 ", 151.82 ," 7,590.91 "," 52,409.09 ",87%
Quezon,DR 023481,24/01/2022,CENDALEX 100MG/ML DROPS, 24.00 , 115.00 ," 2,760.00 ", -   ," 2,760.00 ", 32.80 , 787.20 ," 1,972.80 ",71%
Quezon,DR 023482,24/01/2022,JAGA 300MG/100MG/100MCG, 1.00 ," 1,540.00 "," 1,540.00 ", 462.00 ," 1,078.00 ", 530.00 , 530.00 , 548.00 ,36%
Quezon,DR 023482,24/01/2022,CIXTOR-Z 500mg, 1.00 , 715.00 , 715.00 , 214.50 , 500.50 , 210.00 , 210.00 , 290.50 ,41%
Quezon,DR 023487,24/01/2022,FLUIFORT-M 50MG DROPS, 24.00 , 100.00 ," 2,400.00 ", 720.00 ," 1,680.00 ", 30.00 , 720.00 , 960.00 ,40%
Quezon,DR 023487,24/01/2022,JAGA 300MG/100MG/100MCG, 2.00 ," 1,540.00 "," 3,080.00 ", 924.00 ," 2,156.00 ", 530.00 ," 1,060.00 "," 1,096.00 ",36%
Quezon,DR 023324,31/01/2022,TRIVASC 35MG MR, 10.00 ," 1,350.00 "," 13,500.00 "," 4,725.00 "," 8,775.00 ", 437.50 ," 4,375.00 "," 4,400.00 ",33%
Quezon,DR 023492,07/02/2022,FERGLOBIN 250MG, 7.00 , 750.00 ," 5,250.00 "," 1,575.00 "," 3,675.00 ", 325.00 ," 2,275.00 "," 1,400.00 ",27%
Quezon,DR 023493,07/02/2022,TRIVASC 35MG MR, 10.00 ," 1,350.00 "," 13,500.00 "," 4,725.00 "," 8,775.00 ", 437.50 ," 4,375.00 "," 4,400.00 ",33%
Quezon,DR 023491,07/02/2022,JAGA 300MG/100MG/100MCG, 1.00 ," 1,540.00 "," 1,540.00 ", 462.00 ," 1,078.00 ", 530.00 , 530.00 , 548.00 ,36%
Quezon,DR 023327,07/02/2022,EPIX BY 10'S, 30.00 , 780.00 ," 23,400.00 ", -   ," 23,400.00 ", 195.00 ," 5,850.00 "," 17,550.00 ",75%
Quezon,DR 023605,14/02/2022,HYCLENS WOUND SPRAY (60ML), 24.00 , 280.00 ," 6,720.00 ", 672.00 ," 6,048.00 ", 114.66 ," 2,751.84 "," 3,296.16 ",49%
Quezon,DR 023604,14/02/2022,BUFEN 200MG/ML, 24.00 , 113.75 ," 2,730.00 ", -   ," 2,730.00 ", 36.50 , 876.00 ," 1,854.00 ",68%
Quezon,DR 023604,14/02/2022,HYCLENS GARGLE (60ML), 12.00 , 153.00 ," 1,836.00 ", -   ," 1,836.00 ", 65.00 , 780.00 ," 1,056.00 ",58%
Quezon,DR 023604,14/02/2022,HYCLENS GARGLE (120ML), 6.00 , 208.00 ," 1,248.00 ", -   ," 1,248.00 ", 88.00 , 528.00 , 720.00 ,58%
Quezon,DR 023603,14/02/2022,BENERVA PLUS TAB, 10.00 ," 2,000.00 "," 20,000.00 "," 6,000.00 "," 14,000.00 ", 550.00 ," 5,500.00 "," 8,500.00 ",43%
Quezon,DR 023602,14/02/2022,CINNABLOC 25MG, 10.00 , 550.00 ," 5,500.00 "," 1,650.00 "," 3,850.00 ", 133.00 ," 1,330.00 "," 2,520.00 ",46%
Quezon,DR 023601,14/02/2022,TRIVASC 35MG MR, 10.00 ," 1,350.00 "," 13,500.00 "," 4,725.00 "," 8,775.00 ", 437.50 ," 4,375.00 "," 4,400.00 ",33%
Quezon,DR 023195,14/02/2022,PHYTOMEN 10MG/ML, 30.00 , 780.00 ," 23,400.00 ", -   ," 23,400.00 ", 165.00 ," 4,950.00 "," 18,450.00 ",79%
Quezon,DR 023195,14/02/2022,AMINOSOL 25MG/ML , 5.00 , 665.00 ," 3,325.00 ", -   ," 3,325.00 ", 173.00 , 865.00 ," 2,460.00 ",74%
Quezon,DR 023195,14/02/2022,ERGON 125MCG, 2.00 ," 1,000.00 "," 2,000.00 ", -   ," 2,000.00 ", 155.00 , 310.00 ," 1,690.00 ",85%
Quezon,DR 023489,14/02/2022,FERGLOBIN 250MG, 3.00 , 750.00 ," 2,250.00 ", 675.00 ," 1,575.00 ", 325.00 , 975.00 , 600.00 ,27%
Quezon,DR 023488,14/02/2022,TRIVASC 35MG MR, 10.00 ," 1,350.00 "," 13,500.00 "," 4,775.00 "," 8,725.00 ", 437.50 ," 4,375.00 "," 4,350.00 ",32%
Quezon,DR 023496,14/02/2022,JAGAPLEX TAB, 5.00 ," 1,290.00 "," 6,450.00 "," 1,935.00 "," 4,515.00 ", 395.00 ," 1,975.00 "," 2,540.00 ",39%
