MEDSHIELD PHARMA CORP,,,,,,,,,,,,
SALES SUMMARY REPORT,,,,,,,,,,,,
AS OF DEC  2021,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Area,DR Number,Date Delivered,Product, Qty , CP , Total CP , Disc , Net CP , TP/UNIT , TOTAL TP , Net Income ,%
Government,DR MS 00886,09/08/2021,ENOCEE 500mg, 5.00 , 500.00 ," 2,500.00 ", -   ," 2,500.00 ", 48.00 , 240.00 ," 2,260.00 ",90%
Government,DR MS 00886,09/08/2021,MUROPHAR, 15.00 , 25.00 , 375.00 , -   , 375.00 , 65.00 , 975.00 , (600.00),-160%
Government,DR MS 00886,09/08/2021,GENTAM 40MG, 5.00 , 497.50 ," 2,487.50 ", -   ," 2,487.50 ", 50.00 , 250.00 ," 2,237.50 ",90%
Government,DR MS 00886,09/08/2021,BETZINE 16MG, 2.00 ," 1,716.00 "," 3,432.00 ", -   ," 3,432.00 ", 390.00 , 780.00 ," 2,652.00 ",77%
Government,DR MS 00886,09/08/2021,OPTRYL EYE OINTMENT, 3.00 , 230.00 , 690.00 , -   , 690.00 , 98.00 , 294.00 , 396.00 ,57%
Government,DR MS 00886,09/08/2021,MULTIVITA, 6.00 ," 1,100.00 "," 6,600.00 ", -   ," 6,600.00 ", 75.00 , 450.00 ," 6,150.00 ",93%
Government,DR MS 00886,09/08/2021,SALRESP, 1.71 ," 1,330.00 "," 2,279.89 ", -   ," 2,279.89 ", 364.00 , 622.44 ," 1,657.45 ",73%
Government,DR MS 00886,09/08/2021,SILVEDEX 10mg, 1.00 , 185.00 , 185.00 , -   , 185.00 , 54.33 , 54.33 , 130.67 ,71%
Government,DR MS 00886,09/08/2021,LOSARTRIXX 50mg, 5.00 ," 1,300.00 "," 6,500.00 ", -   ," 6,500.00 ", 95.00 , 475.00 ," 6,025.00 ",93%
Government,DR MS 00886,09/08/2021,LODIPEX - 10MG, 6.00 ," 1,508.00 "," 9,048.00 ", -   ," 9,048.00 ", 60.00 , 360.00 ," 8,688.00 ",96%
Government,DR MS 00886,09/08/2021,JOHNVASC 5MG, 6.00 , 956.00 ," 5,736.00 ", -   ," 5,736.00 ", 38.00 , 228.00 ," 5,508.00 ",96%
Government,DR MS 00886,09/08/2021,MOHSIDEX 4mg/ml, 2.00 , 917.50 ," 1,835.00 ", -   ," 1,835.00 ", 103.50 , 207.00 ," 1,628.00 ",89%
Government,DR MS 00781,09/08/2021,VDRL-SYPHILIS RAPID TEST STRIP - RIGHT SIGN, 100.00 , 99.50 ," 9,950.00 ", -   ," 9,950.00 ", 70.20 ," 7,020.00 "," 2,930.00 ",29%
Government,DR MS 00781,09/08/2021,PREGNANCY TEST - PARTNERS, 0.99 ," 5,000.00 "," 4,950.00 ", -   ," 4,950.00 "," 1,040.00 "," 1,029.60 "," 3,920.40 ",79%
Government,DR MS 00781,09/08/2021,LAVANDER TAC 5ML - SUREGUARD, 3.00 , 285.00 , 855.00 , -   , 855.00 , 400.00 ," 1,200.00 ", (345.00),-40%
Government,DR MS 00781,09/08/2021,CAPILLARY TUBE, 5.00 , 295.00 ," 1,475.00 ", -   ," 1,475.00 "," 1,500.00 "," 7,500.00 "," (6,025.00)",-408%
Government,DR MS 00781,09/08/2021,HEMAQUICK STAIN - MEDIC, 1.00 ," 9,440.00 "," 9,440.00 ", -   ," 9,440.00 "," 4,200.00 "," 4,200.00 "," 5,240.00 ",56%
Government,DR MS 00780,09/08/2021,ACCU-CHECK INSTANT 100STRIPS, 0.50 ," 2,860.00 "," 1,430.00 ", -   ," 1,430.00 "," 1,560.00 ", 780.00 , 650.00 ,45%
Government,DR MS 00780,09/08/2021,GLUCOMETER BLOOD LANCETS - SURGITECH, 3.00 , 390.00 ," 1,170.00 ", -   ," 1,170.00 ", 180.00 , 540.00 , 630.00 ,54%
Government,DR MS 00780,09/08/2021,FACE MASK, 11.00 , 995.00 ," 10,945.00 ", -   ," 10,945.00 ", 50.00 , 550.00 ," 10,395.00 ",95%
Government,DR MS 00780,09/08/2021,ISOPROPYL ALCOHOL 500ml - ALCO-AID, 50.00 , 84.00 ," 4,200.00 ", -   ," 4,200.00 ", 72.00 ," 3,600.00 ", 600.00 ,14%
Government,DR MS 00780,09/08/2021,COTTON BALLS -300'S - UNIMEX, 5.00 , 78.00 , 390.00 , -   , 390.00 , 70.00 , 350.00 , 40.00 ,10%
Government,DR MS 00780,09/08/2021,TISSUE PAPER, 3.00 , 180.00 , 540.00 , -   , 540.00 , 76.66 , 229.98 , 310.02 ,57%
Government,DR MS 00875,03/08/2021,LUPINSULIN 30:70, 10.00 , 957.50 ," 9,575.00 ", -   ," 9,575.00 ", 430.00 ," 4,300.00 "," 5,275.00 ",55%
Government,DR MS 00867,28/07/2021,LUPINSULIN 30:70, 10.00 , 813.00 ," 8,130.00 ", -   ," 8,130.00 ", 430.00 ," 4,300.00 "," 3,830.00 ",47%
Government,DR MS 00867,28/07/2021,SALRESP, 8.57 ," 1,330.19 "," 11,399.70 ", -   ," 11,399.70 ", 364.00 ," 3,119.48 "," 8,280.22 ",73%
Government,DR 0242,23/07/2021,T SHIRT WITH PRINT, 250.00 , 349.00 ," 87,250.00 ", -   ," 87,250.00 ", 99.20 ," 24,800.00 "," 62,450.00 ",72%
Government,DR 0242,23/07/2021,TARPAULIN, 1.00 ," 1,650.00 "," 1,650.00 ", -   ," 1,650.00 ", 532.00 , 532.00 ," 1,118.00 ",68%
Government,DR 0242,23/07/2021,TRASH BAG - LARGE, 60.00 , 200.00 ," 12,000.00 ", -   ," 12,000.00 ", 45.00 ," 2,700.00 "," 9,300.00 ",78%
Government,DR MS 00862,23/07/2021,PHYTOMEN 10MG/ML, 2.00 , 650.00 ," 1,300.00 ", -   ," 1,300.00 ", 145.00 , 290.00 ," 1,010.00 ",78%
Government,DR MS 00862,23/07/2021,HYPHEN 50mg, 1.00 ," 1,740.05 "," 1,740.05 ", -   ," 1,740.05 ", 227.27 , 227.27 ," 1,512.78 ",87%
Government,DR MS 00862,23/07/2021,MOHSIDEX 4mg/ml, 1.00 , 917.50 , 917.50 , -   , 917.50 , 103.50 , 103.50 , 814.00 ,89%
Government,DR MS 00862,23/07/2021,EPIX BY 10'S, 1.00 , 861.00 , 861.00 , -   , 861.00 , 175.00 , 175.00 , 686.00 ,80%
Government,DR MS 00862,23/07/2021,TRAXAN 100MG, 1.00 , 650.00 , 650.00 , -   , 650.00 , 200.00 , 200.00 , 450.00 ,69%
Government,DR MS 00862,23/07/2021,SPASBASCINE, 1.00 , 820.00 , 820.00 , -   , 820.00 , 180.00 , 180.00 , 640.00 ,78%
Government,DR MS 00848,19/07/2021,ALLUPREX 100MG, 10.00 , 900.00 ," 9,000.00 ", -   ," 9,000.00 ", 70.00 , 700.00 ," 8,300.00 ",92%
Government,DR MS 00848,19/07/2021,ALLUPREX 300mg, 3.00 ," 1,700.00 "," 5,100.00 ", -   ," 5,100.00 ", 140.00 , 420.00 ," 4,680.00 ",92%
Government,DR MS 00848,19/07/2021,ANTITET 1500iu, 100.00 ," 1,100.10 "," 110,010.00 ", -   ," 110,010.00 ", 515.00 ," 51,500.00 "," 58,510.00 ",53%
Government,DR MS 00848,19/07/2021,BETZINE 8MG, 45.00 ," 2,050.00 "," 92,250.00 ", -   ," 92,250.00 ", 395.00 ," 17,775.00 "," 74,475.00 ",81%
Government,DR MS 00848,19/07/2021,SAPHLECOX 200MG, 10.00 ," 2,500.00 "," 25,000.00 ", -   ," 25,000.00 ", 166.00 ," 1,660.00 "," 23,340.00 ",93%
Government,DR MS 00848,19/07/2021,BUFEN 200MG/ML, 72.00 , 137.62 ," 9,908.64 ", -   ," 9,908.64 ", 35.00 ," 2,520.00 "," 7,388.64 ",75%
Government,DR MS 00848,19/07/2021,DULAX 3.35MG, 70.00 , 279.99 ," 19,599.30 ", -   ," 19,599.30 ", 95.00 ," 6,650.00 "," 12,949.30 ",66%
Government,DR MS 00848,19/07/2021,MERAZOL 40MG, 40.00 ," 6,248.10 "," 249,924.00 ", -   ," 249,924.00 ", 250.00 ," 10,000.00 "," 239,924.00 ",96%
Government,DR MS 00848,19/07/2021,CEFUSAPH, 362.00 , 594.00 ," 215,028.00 ", -   ," 215,028.00 ", 112.00 ," 40,544.00 "," 174,484.00 ",81%
Government,DR MS 00848,19/07/2021,COMXICLA 625MG TAB, 175.00 , 862.74 ," 150,979.59 ", -   ," 150,979.59 ", 170.00 ," 29,750.00 "," 121,229.59 ",80%
Government,DR MS 00848,19/07/2021,ROZITAN 200MG/5ML SUS, 30.00 , 427.00 ," 12,810.00 ", -   ," 12,810.00 ", 54.00 ," 1,620.00 "," 11,190.00 ",87%
Government,DR MS 00846,12/07/2021,MUROPHAR, 30.00 , 250.00 ," 7,500.00 ", -   ," 7,500.00 ", 65.00 ," 1,950.00 "," 5,550.00 ",74%
Government,DR MS 00846,12/07/2021,FUROXIDE 10MG/2ML, 10.00 , 480.00 ," 4,800.00 ", -   ," 4,800.00 ", 60.00 , 600.00 ," 4,200.00 ",88%
Government,DR MS 00846,12/07/2021,IBUFEN 400MG TAB, 6.00 , 850.20 ," 5,101.20 ", -   ," 5,101.20 ", 59.00 , 354.00 ," 4,747.20 ",93%
Government,DR MS 00846,12/07/2021,ATORSAPH 20MG TAB, 25.00 , 399.88 ," 9,997.00 ", -   ," 9,997.00 ", 28.00 , 700.00 ," 9,297.00 ",93%
Government,DR MS 00847,12/07/2021,NASAL OXYGEN CANNULA 2M (ADULT) - ORMED, 492.00 , 105.00 ," 51,660.00 ", -   ," 51,660.00 ", 35.00 ," 17,220.00 "," 34,440.00 ",67%
Government,DR MS 00847,12/07/2021,NASAL OXYGEN CANNULA (PEDIA) 6542 - ORMED, 105.00 , 180.00 ," 18,900.00 ", -   ," 18,900.00 ", 35.00 ," 3,675.00 "," 15,225.00 ",81%
Government,DR 0235-1,01/07/2021,BUTANE GAS GEM 250G, 1.00 , 132.90 , 132.90 , -   , 132.90 , 84.75 , 84.75 , 48.15 ,36%
Government,DR 0235-1,01/07/2021,PORTABLE BUTANE STOVE 101 GEM, 1.00 ," 1,401.98 "," 1,401.98 ", -   ," 1,401.98 ", 894.00 , 894.00 , 507.98 ,36%
Government,DR 0235-1,01/07/2021,WOK ASD CHEF CLASSIC 32CM, 1.00 ," 2,751.60 "," 2,751.60 ", -   ," 2,751.60 "," 1,375.80 "," 1,375.80 "," 1,375.80 ",50%
Government,DR MS 00836,01/07/2021,BUPIRIGHT AMPULE, 200.00 , 799.00 ," 159,800.00 ", -   ," 159,800.00 ", 185.00 ," 37,000.00 "," 122,800.00 ",77%
Government,DR MS 00836,01/07/2021,EXEL 100MG, 30.00 ," 1,302.00 "," 39,060.00 ", -   ," 39,060.00 ", 220.00 ," 6,600.00 "," 32,460.00 ",83%
Government,DR MS 00836,01/07/2021,SITIXON 1G, 484.00 , 434.78 ," 210,434.78 ", -   ," 210,434.78 ", 30.00 ," 14,520.00 "," 195,914.78 ",93%
Government,DR MS 00836,01/07/2021,PHILCLOX 500MG, 30.00 , 799.00 ," 23,970.00 ", -   ," 23,970.00 ", 220.00 ," 6,600.00 "," 17,370.00 ",72%
Government,DR MS 00836,01/07/2021,GYNE-TOCIN 10IU/ML, 50.00 ," 1,000.00 "," 50,000.00 ", -   ," 50,000.00 ", 74.00 ," 3,700.00 "," 46,300.00 ",93%
Government,DR MS 00836,01/07/2021,TRIVASC 35MG MR, 15.00 ," 1,885.00 "," 28,275.00 ", -   ," 28,275.00 ", 437.50 ," 6,562.50 "," 21,712.50 ",77%
Government,DR MS 00837,01/07/2021,SITIXON 1G, 500.00 , 380.00 ," 190,000.00 ", -   ," 190,000.00 ", 30.00 ," 15,000.00 "," 175,000.00 ",92%
Government,DR MS 00836,01/07/2021,CEFZOX 1G VIAL W/ DILUENT, 390.00 , 434.78 ," 169,564.20 ", -   ," 169,564.20 ", 24.00 ," 9,360.00 "," 160,204.20 ",94%
Government,DR MS 00837,01/07/2021,EUROXONE 1G, 200.00 , 380.00 ," 76,000.00 ", -   ," 76,000.00 ", 73.00 ," 14,600.00 "," 61,400.00 ",81%
Government,DR MS 00837,01/07/2021,CEFUSAPH, 100.00 , 594.00 ," 59,400.00 ", -   ," 59,400.00 ", 112.00 ," 11,200.00 "," 48,200.00 ",81%
Government,DR MS 00837,01/07/2021,ALLECUR 10MG, 20.00 ," 2,172.00 "," 43,440.00 ", -   ," 43,440.00 ", 28.00 , 560.00 ," 42,880.00 ",99%
Government,DR MS 00837,01/07/2021,CYFROX 500MG, 7.00 ," 1,600.00 "," 11,200.00 ", -   ," 11,200.00 ", 149.00 ," 1,043.00 "," 10,157.00 ",91%
Government,DR MS 00837,01/07/2021,LORAREX 10MG, 15.00 ," 2,160.00 "," 32,400.00 ", -   ," 32,400.00 ", 135.00 ," 2,025.00 "," 30,375.00 ",94%
Government,DR MS 00837,01/07/2021,MECID 500MG, 40.00 ," 1,449.50 "," 57,980.00 ", -   ," 57,980.00 ", 71.00 ," 2,840.00 "," 55,140.00 ",95%
Government,DR MS 00837,01/07/2021,ERGOMET 200 MCG/ML, 50.00 , 840.00 ," 42,000.00 ", -   ," 42,000.00 ", 205.00 ," 10,250.00 "," 31,750.00 ",76%
Government,DR MS 00837,01/07/2021,GYNE-TOCIN 10IU/ML, 70.00 ," 1,000.00 "," 70,000.00 ", -   ," 70,000.00 ", 74.00 ," 5,180.00 "," 64,820.00 ",93%
Government,DR MS 00754,01/07/2021,EXEL 100MG, 50.00 ," 1,301.00 "," 65,050.00 ", -   ," 65,050.00 ", 220.00 ," 11,000.00 "," 54,050.00 ",83%
Government,DR MS 00754,01/07/2021,APCEE 100MG/5ML 120ml, 200.00 , 122.00 ," 24,400.00 ", -   ," 24,400.00 ", 16.50 ," 3,300.00 "," 21,100.00 ",86%
Government,DR MS 00754,01/07/2021,MULTIVIT PLUS, 40.00 ," 1,099.00 "," 43,960.00 ", -   ," 43,960.00 ", 62.00 ," 2,480.00 "," 41,480.00 ",94%
Government,DR MS 00754,01/07/2021,ENOCEE 500mg, 31.00 , 500.00 ," 15,500.00 ", -   ," 15,500.00 ", 48.00 ," 1,488.00 "," 14,012.00 ",90%
Government,DR MS 00754,01/07/2021,SAPHLECOX 200MG, 40.00 ," 2,498.00 "," 99,920.00 ", -   ," 99,920.00 ", 166.00 ," 6,640.00 "," 93,280.00 ",93%
Government,DR MS 00754,01/07/2021,XELIC 400MG, 34.00 ," 4,479.00 "," 152,286.00 ", -   ," 152,286.00 ", 625.00 ," 21,250.00 "," 131,036.00 ",86%
Government,DR MS 00754,01/07/2021,NURAMINE FORTE 100MG/100MG/1MG SOL FOR I.V, 50.00 , 900.00 ," 45,000.00 ", -   ," 45,000.00 ", 98.00 ," 4,900.00 "," 40,100.00 ",89%
Government,DR MS 00754,01/07/2021,MECID 500MG, 41.00 ," 1,450.00 "," 59,450.00 ", -   ," 59,450.00 ", 71.00 ," 2,911.00 "," 56,539.00 ",95%
Government,DR MS 00754,01/07/2021,GYNE-TOCIN 10IU/ML, 100.00 ," 1,000.00 "," 100,000.00 ", -   ," 100,000.00 ", 74.00 ," 7,400.00 "," 92,600.00 ",93%
Government,DR MS 00754,01/07/2021,OPTRYL EYE OINTMENT, 52.00 , 230.00 ," 11,960.00 ", -   ," 11,960.00 ", 98.00 ," 5,096.00 "," 6,864.00 ",57%
Government,DR MS 00754,01/07/2021,REGIVIT 120ml, 300.00 , 127.00 ," 38,100.00 ", -   ," 38,100.00 ", 27.00 ," 8,100.00 "," 30,000.00 ",79%
Government,DR MS 00754,01/07/2021,AZMONT 10MG, 10.00 ," 3,399.00 "," 33,990.00 ", -   ," 33,990.00 ", 325.00 ," 3,250.00 "," 30,740.00 ",90%
Government,DR MS 00754,01/07/2021,BRODIX 2.5/2.5ML NEB, 10.00 , 483.00 ," 4,830.00 ", -   ," 4,830.00 ", 220.00 ," 2,200.00 "," 2,630.00 ",54%
Government,DR MS 00754,01/07/2021,ANTIZOAL 5MG/ML, 800.00 , 120.00 ," 96,000.00 ", -   ," 96,000.00 ", 21.00 ," 16,800.00 "," 79,200.00 ",83%
Government,DR MS 00754,01/07/2021,LIFERZIN 250MG, 100.00 , 390.00 ," 39,000.00 ", -   ," 39,000.00 ", 120.00 ," 12,000.00 "," 27,000.00 ",69%
Government,DR MS 00754,01/07/2021,JAGA 300MG/100MG/100MCG, 40.00 ," 1,925.00 "," 77,000.00 ", -   ," 77,000.00 ", 530.00 ," 21,200.00 "," 55,800.00 ",72%
Government,DR MS 00754,01/07/2021,HEMOSTAP 500mg, 10.00 ," 2,800.00 "," 28,000.00 ", -   ," 28,000.00 ", 420.00 ," 4,200.00 "," 23,800.00 ",85%
Government,DR MS 00754,01/07/2021,ANEPTIL 500MG/5ML (I.M/I.V), 98.00 , 656.57 ," 64,343.43 ", -   ," 64,343.43 ", 62.50 ," 6,125.00 "," 58,218.43 ",90%
Government,DR MS 00754,01/07/2021,HEMOBAS 500MG/5ML, 1.00 , 656.57 , 656.57 , -   , 656.57 , 280.00 , 280.00 , 376.57 ,57%
Government,DR MS 00814,28/06/2021,AMBIMOX 500MG, 5.00 , 700.00 ," 3,500.00 ", -   ," 3,500.00 ", 118.00 , 590.00 ," 2,910.00 ",83%
Government,DR MS 00814,28/06/2021,SHARJVAX 1500 I.U. / 0.7ML, 21.00 ," 1,100.00 "," 23,100.00 ", -   ," 23,100.00 ", 590.00 ," 12,390.00 "," 10,710.00 ",46%
Government,DR MS 00814,28/06/2021,AZIMIN 500MG, 26.66 , 315.08 ," 8,400.00 ", -   ," 8,400.00 ", 32.00 , 853.12 ," 7,546.88 ",90%
Government,DR MS 00814,28/06/2021,ZITHROBBAS 50mg, 10.00 , 420.00 ," 4,200.00 ", -   ," 4,200.00 ", 121.00 ," 1,210.00 "," 2,990.00 ",71%
Government,DR MS 00814,28/06/2021,BETZINE 16MG, 1.00 ," 2,400.00 "," 2,400.00 ", -   ," 2,400.00 ", 390.00 , 390.00 ," 2,010.00 ",84%
Government,DR MS 00814,28/06/2021,BETZINE 8MG, 1.00 ," 2,050.00 "," 2,050.00 ", -   ," 2,050.00 ", 395.00 , 395.00 ," 1,655.00 ",81%
Government,DR MS 00814,28/06/2021,EXEL 100MG, 3.00 , 645.00 ," 1,935.00 ", -   ," 1,935.00 ", 220.00 , 660.00 ," 1,275.00 ",66%
Government,DR MS 00814,28/06/2021,SAPHLECOX 200MG, 3.00 ," 2,500.00 "," 7,500.00 ", -   ," 7,500.00 ", 166.00 , 498.00 ," 7,002.00 ",93%
Government,DR MS 00814,28/06/2021,SAPHZINE 10MG, 5.00 ," 2,172.00 "," 10,860.00 ", -   ," 10,860.00 ", 42.00 , 210.00 ," 10,650.00 ",98%
Government,DR MS 00814,28/06/2021,ACCEDOME 1MG/ML, 3.00 , 343.00 ," 1,029.00 ", -   ," 1,029.00 ", 48.00 , 144.00 , 885.00 ,86%
Government,DR MS 00814,28/06/2021,RAHMACIN 250mg, 3.00 , 975.00 ," 2,925.00 ", -   ," 2,925.00 ", 240.00 , 720.00 ," 2,205.00 ",75%
Government,DR MS 00814,28/06/2021,RAHMACIN 500MG, 1.00 ," 2,880.00 "," 2,880.00 ", -   ," 2,880.00 ", 587.00 , 587.00 ," 2,293.00 ",80%
Government,DR MS 00814,28/06/2021,DALAMYCIN 150 MG, 10.00 ," 9,240.00 "," 92,400.00 ", -   ," 92,400.00 "," 1,083.33 "," 10,833.30 "," 81,566.70 ",88%
Government,DR MS 00814,28/06/2021,CLIN-GEN 300mg, 2.00 ," 1,500.00 "," 3,000.00 ", -   ," 3,000.00 ", 350.00 , 700.00 ," 2,300.00 ",77%
Government,DR MS 00814,28/06/2021,PHILCLOX 500MG, 2.00 , 800.00 ," 1,600.00 ", -   ," 1,600.00 ", 220.00 , 440.00 ," 1,160.00 ",73%
Government,DR MS 00814,28/06/2021,RANICLAV 625MG, 45.00 , 593.33 ," 26,700.00 ", -   ," 26,700.00 ", 198.00 ," 8,910.00 "," 17,790.00 ",67%
Government,DR MS 00814,28/06/2021,VONWELT COLCHICINE 500mcg, 1.00 , 400.00 , 400.00 , -   , 400.00 , 114.00 , 114.00 , 286.00 ,72%
Government,DR MS 00814,28/06/2021,ALLERIGHT 50MG, 5.00 ," 1,740.00 "," 8,700.00 ", -   ," 8,700.00 ", 280.00 ," 1,400.00 "," 7,300.00 ",84%
Government,DR MS 00814,28/06/2021,DOBUMEAN 12.5MG, 10.00 , 650.00 ," 6,500.00 ", -   ," 6,500.00 ", 196.00 ," 1,960.00 "," 4,540.00 ",70%
Government,DR MS 00814,28/06/2021,DOPNAX 40mg, 2.00 , 745.00 ," 1,490.00 ", -   ," 1,490.00 ", 265.00 , 530.00 , 960.00 ,64%
Government,DR MS 00814,28/06/2021,EPIX BY 10'S, 2.00 , 860.00 ," 1,720.00 ", -   ," 1,720.00 ", 175.00 , 350.00 ," 1,370.00 ",80%
Government,DR MS 00814,28/06/2021,ANIFER 190MG, 5.00 , 500.00 ," 2,500.00 ", -   ," 2,500.00 ", 68.00 , 340.00 ," 2,160.00 ",86%
Government,DR MS 00814,28/06/2021,FINAPROS 5MG, 1.00 ," 2,000.00 "," 2,000.00 ", -   ," 2,000.00 ", 490.00 , 490.00 ," 1,510.00 ",76%
Government,DR MS 00814,28/06/2021,FORAIR 250 25MCG/250MCG, 5.00 , 440.00 ," 2,200.00 ", -   ," 2,200.00 ", 305.00 ," 1,525.00 ", 675.00 ,31%
Government,DR MS 00814,28/06/2021,CORBAL 100MG, 5.00 ," 1,200.00 "," 6,000.00 ", -   ," 6,000.00 ", 210.00 ," 1,050.00 "," 4,950.00 ",83%
Government,DR MS 00815,28/06/2021,NITROFIX SR 30MG, 1.00 ," 1,600.00 "," 1,600.00 ", -   ," 1,600.00 ", 570.00 , 570.00 ," 1,030.00 ",64%
Government,DR MS 00815,28/06/2021,SOLVAPRINE 10MG, 2.50 , 640.00 ," 1,600.00 ", -   ," 1,600.00 ", 146.80 , 367.00 ," 1,233.00 ",77%
Government,DR MS 00815,28/06/2021,KETOROBAS 30MG, 3.00 ," 1,200.00 "," 3,600.00 ", -   ," 3,600.00 ", 170.00 , 510.00 ," 3,090.00 ",86%
Government,DR MS 00815,28/06/2021,LORAREX 10MG, 1.00 ," 2,161.00 "," 2,161.00 ", -   ," 2,161.00 ", 135.00 , 135.00 ," 2,026.00 ",94%
Government,DR MS 00815,28/06/2021,MECID 500MG, 10.00 ," 1,450.00 "," 14,500.00 ", -   ," 14,500.00 ", 71.00 , 710.00 ," 13,790.00 ",95%
Government,DR MS 00815,28/06/2021,METO 10mg, 0.50 ," 4,700.00 "," 2,350.00 ", -   ," 2,350.00 ", 80.00 , 40.00 ," 2,310.00 ",98%
Government,DR MS 00815,28/06/2021,MICROSCOT 20mg, 15.00 , 250.00 ," 3,750.00 ", -   ," 3,750.00 ", 88.00 ," 1,320.00 "," 2,430.00 ",65%
Government,DR MS 00815,28/06/2021,MUROPHAR, 15.00 , 250.00 ," 3,750.00 ", -   ," 3,750.00 ", 65.00 , 975.00 ," 2,775.00 ",74%
Government,DR MS 00815,28/06/2021,FLUCYSTEINE 200MG, 10.00 , 380.00 ," 3,800.00 ", -   ," 3,800.00 ", 80.00 , 800.00 ," 3,000.00 ",79%
Government,DR MS 00815,28/06/2021,NOREPHIMED 1MG/ML, 4.00 ," 1,400.00 "," 5,600.00 ", -   ," 5,600.00 ", 935.00 ," 3,740.00 "," 1,860.00 ",33%
Government,DR MS 00815,28/06/2021,INHIBITA 40MG, 5.00 , 899.00 ," 4,495.00 ", -   ," 4,495.00 ", 90.00 , 450.00 ," 4,045.00 ",90%
Government,DR MS 00815,28/06/2021,FEVERCARE 300MG/2ML, 5.00 , 480.00 ," 2,400.00 ", -   ," 2,400.00 ", 39.80 , 199.00 ," 2,201.00 ",92%
Government,DR MS 00815,28/06/2021,TEMPAID 500mg, 1.00 , 350.00 , 350.00 , -   , 350.00 , 75.00 , 75.00 , 275.00 ,79%
Government,DR MS 00815,28/06/2021,ALKALINSE 1.080G, 3.00 , 464.00 ," 1,392.00 ", -   ," 1,392.00 ", 118.45 , 355.35 ," 1,036.65 ",74%
Government,DR MS 00815,28/06/2021,VN2 2/5ml 60ml, 10.00 , 27.00 , 270.00 , -   , 270.00 , 8.50 , 85.00 , 185.00 ,69%
Government,DR MS 00815,28/06/2021,BIOXAL 2MG, 1.00 , 303.00 , 303.00 , -   , 303.00 , 20.00 , 20.00 , 283.00 ,93%
Government,DR MS 00815,28/06/2021,HIVENT 1MG/2.5ML, 50.00 , 303.00 ," 15,150.00 ", -   ," 15,150.00 ", 287.00 ," 14,350.00 ", 800.00 ,5%
Government,DR MS 00815,28/06/2021,AWANAY FORTE 500mg, 1.00 , 850.00 , 850.00 , -   , 850.00 , 295.00 , 295.00 , 555.00 ,65%
Government,DR MS 00815,28/06/2021,SILVEDEX 10mg, 10.00 , 185.00 ," 1,850.00 ", -   ," 1,850.00 ", 54.33 , 543.30 ," 1,306.70 ",71%
Government,DR MS 00815,28/06/2021,SULTAM 400 MCG, 1.00 ," 3,849.00 "," 3,849.00 ", -   ," 3,849.00 ", 695.00 , 695.00 ," 3,154.00 ",82%
Government,DR MS 00815,28/06/2021,IMATET, 10.00 ," 1,100.00 "," 11,000.00 ", -   ," 11,000.00 ", 667.00 ," 6,670.00 "," 4,330.00 ",39%
Government,DR MS 00815,28/06/2021,HEMOBAS 500MG/5ML, 5.00 ," 1,300.00 "," 6,500.00 ", -   ," 6,500.00 ", 280.00 ," 1,400.00 "," 5,100.00 ",78%
Government,DR MS 00815,28/06/2021,BECOME PLEX, 10.00 , 375.00 ," 3,750.00 ", -   ," 3,750.00 ", 126.00 ," 1,260.00 "," 2,490.00 ",66%
Government,DR MS 00815,28/06/2021,LODIPEX - 10MG, 2.00 ," 1,450.00 "," 2,900.00 ", -   ," 2,900.00 ", 60.00 , 120.00 ," 2,780.00 ",96%
Government,DR MS 00815,28/06/2021,AMLOTHIX 5mg, 2.00 , 900.00 ," 1,800.00 ", -   ," 1,800.00 ", 38.00 , 76.00 ," 1,724.00 ",96%
Government,DR MS 00815,28/06/2021,GIRAN 16mg - NOT THIS, 10.00 , 864.00 ," 8,640.00 ", -   ," 8,640.00 ", 252.00 ," 2,520.00 "," 6,120.00 ",71%
Government,DR MS 00815,28/06/2021,KARVIDOL 25mg, 1.00 , 750.00 , 750.00 , -   , 750.00 , 285.00 , 285.00 , 465.00 ,62%
Government,DR MS 00815,28/06/2021,GLYCINORM 80MG TAB, 5.00 , 900.00 ," 4,500.00 ", -   ," 4,500.00 ", 189.00 , 945.00 ," 3,555.00 ",79%
Government,DR MS 00815,28/06/2021,ZACZIN 20MG/ML, 30.00 , 302.50 ," 9,075.00 ", -   ," 9,075.00 ", 37.00 ," 1,110.00 "," 7,965.00 ",88%
Government,DR MS 00815,28/06/2021,NATRASOL 50MG, 3.00 ," 1,800.00 "," 5,400.00 ", -   ," 5,400.00 ", 112.00 , 336.00 ," 5,064.00 ",94%
Government,DR MS 00816,28/06/2021,ANGEL-50 50MG, 8.00 ," 1,300.00 "," 10,400.00 ", -   ," 10,400.00 ", 145.00 ," 1,160.00 "," 9,240.00 ",89%
Government,DR MS 00816,28/06/2021,MYMET 500mg, 5.00 , 501.00 ," 2,505.00 ", -   ," 2,505.00 ", 55.00 , 275.00 ," 2,230.00 ",89%
Government,DR MS 00816,28/06/2021,PROMETIN, 1.00 , 300.00 , 300.00 , -   , 300.00 , 63.00 , 63.00 , 237.00 ,79%
Government,DR MS 00816,28/06/2021,NICARDIMED 1MG/ML (10MG/ML), 2.00 ," 1,340.00 "," 2,680.00 ", -   ," 2,680.00 ", 605.00 ," 1,210.00 "," 1,470.00 ",55%
