MEDSHIELD PHARMA CORP,,,,,,,,,,,,
SALES SUMMARY REPORT,,,,,,,,,,,,
AS OF DECEMBER 2019,,,,,,,,,,,,
,,,,,,,,,,,,
DRNumber,DRDate,AREA,Product,Qty,ContractPrice,TOTAL CP,Discount,TotalCP,TransferPrice,Total TP,Net Income,
20440,2019-09-26,Marinduque,MULTI GROW 120ml,15,240,3600,0,3600,80,1200,2400,
20441,2019-09-27,Marinduque,TRIZINE FORTE TAB,1,3000,3000,0,3000,747.5,747.5,2252.5,
20441,2019-09-27,Marinduque,TOSYLAM 750mg TAB,1,4115,4115,0,4115,1265,1265,2850,
20441,2019-09-27,Marinduque,CEPROTRON 500mg,3,1750,5250,0,5250,500,1500,3750,
20441,2019-09-27,Marinduque,DOLO JAGA 500mg/50mg/100mg/100mcg,2,2000,4000,0,4000,615,1230,2770,
20443,2019-09-27,Marinduque,VICOLAX 50mg/1mg/5ml SYR,6,88,528,158.4,369.6,36.78,220.68,148.92000000000002,
20443,2019-09-27,Marinduque,VICOLAX 100mg/2mg TAB,1,880,880,264,616,225,225,391,
20445,2019-09-27,Marinduque,BENERVA FORTE,1,1540,1540,385,1155,525,525,630,
20446,2019-09-27,Marinduque,TOSYLAM 750mg TAB,2,3500,7000,2100,4900,1265,2530,2370,
20447,2019-09-27,Marinduque,BENERVA FORTE,9,1540,13860,4158,9702,525,4725,4977,
20448,2019-09-28,Marinduque,TERMAGEN 500mg,1,340,340,102,238,104.58,104.58,133.42000000000002,
20448,2019-09-28,Marinduque,GIAN ZINC 30ml,7,155,1085,325.5,759.5,60,420,339.5,
20448,2019-09-28,Marinduque,MULTI GROW 30ml drops,12,175,2100,630,1470,60,720,750,
20448,2019-09-28,Marinduque,SALMOGEN 125mg/5ml,12,125,1500,450,1050,46.08,552.96,497.03999999999996,
20448,2019-09-28,Marinduque,VICOLAX 100mg/2mg TAB,1,880,880,264,616,225,225,391,
20448,2019-09-28,Marinduque,JAGA 300MG/100MG/100MCG,2,1540,3080,924,2156,530,1060,1096,
20448,2019-09-28,Marinduque,SYNERMED 200mg/40mg/5ml,12,95,1140,342,798,32.4,388.79999999999995,409.20000000000005,
20449,2019-09-27,Marinduque,INTRAPLEM 100mg/5ml,10,100,1000,250,750,30.76,307.6,442.4,
20450,2019-09-27,Marinduque,INTRAPLEM 100mg/5ml,12,100,1200,0,1200,30.76,369.12,830.88,
20451,2019-09-11,Cam Sur,MONILIASOL 125mg/5ml,20,75,1500,0,1500,37.025,740.5,759.5,
20452,2019-09-13,Cam Sur,ZETIFEN 125mg/5ml SYR,12,68,816,0,816,32.9,394.79999999999995,421.20000000000005,
20452,2019-09-13,Cam Sur,METREX 10mg,10,500,5000,0,5000,35,350,4650,
20452,2019-09-13,Cam Sur,CENDALEX 125mg/5ml,20,100,2000,0,2000,35,700,1300,
20452,2019-09-13,Cam Sur,MONILIASOL 500mg,2,750,1500,0,1500,240,480,1020,
20453,2019-09-13,Cam Sur,MONILIASOL 125mg/5ml,20,75,1500,0,1500,37.025,740.5,759.5,
20454,2019-09-13,Cam Sur,HISTARIL 2mg/100mg CAP,2,800,1600,0,1600,225,450,1150,
20454,2019-09-13,Cam Sur,MONILIASOL 125mg/5ml,20,75,1500,0,1500,37.025,740.5,759.5,
20455,2019-09-13,Cam Norte,BROADMETZ 250mg/5ml,22,130,2860,858,2002,39.88,877.36,1124.6399999999999,
20456,2019-09-13,Cam Sur,LACTAMOX 500mg/125mg TAB,1,3000,3000,1050,1950,1173.2,1173.2,776.8,
20456,2019-09-13,Cam Sur,LACTAMOX 125mg/31.25mg/5ml,10,300,3000,1050,1950,102.64999999999999,1026.5,923.5,
20457,2019-09-17,Cam Sur,BROADMETZ 100mg/ml,30,100,3000,900,2100,31.12,933.6,1166.4,
20458,2019-09-17,Cam Sur,ZETIFEN 500MG,2,1050,2100,0,2100,104.16,208.32,1891.68,
20458,2019-09-17,Cam Sur,CLOVAS 75MG,2,975,1950,0,1950,403.2,806.4,1143.6,
20458,2019-09-17,Cam Sur,CENDALEX 250mg/5ml,20,125,2500,0,2500,59.7,1194,1306,
20460,2019-09-26,Cam Sur,SUSTACHLOR 125mg/5ml,30,75,2250,0,2250,46.79,1403.7,846.3,
20461,2019-09-26,Cam Sur,EUROXIME 250mg/5ml,10,400,4000,0,4000,139.45,1394.5,2605.5,
20461,2019-09-26,Cam Sur,ZETIFEN 125mg/5ml SYR,10,68,680,0,680,32.9,329,351,
20461,2019-09-26,Cam Sur,HISTARIL 1mg/50mg/5ml SYR,20,88,1760,0,1760,24.47,489.4,1270.6,
20462,2019-09-26,Cam Sur,KLARITHIX 500MG TAB,1,1248,1248,0,1248,225,225,1023,
20462,2019-09-26,Cam Sur,XELOR 125mg/5ml SUS,25,175,4375,0,4375,92.58,2314.5,2060.5,
20462,2019-09-26,Cam Sur,EUROXONE 1g,10,450,4500,0,4500,73,730,3770,
20462,2019-09-26,Cam Sur,CEFUSAPH,2,1200,2400,0,2400,95,190,2210,
20462,2019-09-26,Cam Sur,FEVERCARE 300mg/2ML,5,485,2425,0,2425,48,240,2185,
20464,2019-09-26,Cam Sur,MONILIASOL 125mg/5ml,10,75,750,0,750,37.025,370.25,379.75,
20501,2019-08-29,Pharma,APREZAL 20MG/ML AMP,3,3900,11700,0,11700,1083.1666666666667,3249.5,8450.5,
20502,2019-08-29,Admin,Hyclens 0.2% Wound Spray 60ml,10,229.32,2293.2,0,2293.2,128.796,1287.96,1005.2399999999998,
20502,2019-08-29,Admin,Alvica Trauma Recovery Gel Ice,10,380,3800,0,3800,98.54,985.4000000000001,2814.6,
20503,2019-08-29,Admin,MAXXIVIT PLUS,7,857.142857142,5999.999999994,0,5999.999999994,440,3080,2919.999999994,
20503,2019-08-29,Admin,Xynetrix Chewable Tablet,7,678.571428571,4749.999999997,0,4749.999999997,375,2625,2124.9999999969996,
20504,2019-08-29,Admin,LOXCIN 200 TAB,3,1000,3000,0,3000,115,345,2655,
20505,2019-08-29,Quezon,EPIX BY 10'S,63.333333333,202.5,12824.9999999325,0,12824.9999999325,245.4333333333333,15544.111111029299,-2719.1111110967995,
20506,2019-09-02,Pharma,SOLUNATE 84mg/ml (8.4%),0.9,14500,13050,0,13050,5319,4787.1,8262.9,
20507,2019-09-02,Admin,FERGLOBIN 250mg,7,517.857142857,3624.999999999,0,3624.999999999,215,1505,2119.999999999,
20507,2019-09-02,Admin,SOLVAPRINE 10mg,7,671.428571428,4699.999999996,0,4699.999999996,146.79999999999998,1027.6,3672.399999996,
20508,2019-09-02,Admin,BP LOW 250MG TAB,3,1950,5850,1755,4095,340,1020,3075,
20509,2019-09-02,Admin,GLOVES Medium -  PRO CARE,1,390,390,0,390,150,150,240,
20509,2019-09-02,Admin,GLOVES (M) - GLOMED,1,390,390,0,390,146.66666666666666,146.66666666666666,243.33333333333334,
20510,2019-09-09,Admin,MAXXIVIT PLUS,7,857.1428571,5999.9999997,0,5999.9999997,440,3080,2919.9999997000004,
20510,2019-09-09,Admin,SOLVAPRINE 10mg,7,671.428571428,4699.999999996,0,4699.999999996,146.79999999999998,1027.6,3672.399999996,
20510,2019-09-09,Admin,Xynetrix Chewable Tablet,7,678.5714,4749.9998000000005,0,4749.9998000000005,375,2625,2124.9998000000005,
20512,2019-09-11,Quezon,SANDINE,5,8200,41000,0,41000,3500,17500,23500,
20514,2019-09-11,Admin,Xynetrix Chewable Tablet,7,678.571428571,4749.999999997,0,4749.999999997,375,2625,2124.9999999969996,
20514,2019-09-11,Admin,SOLVAPRINE 10mg,7,671.428572539,4700.000007773,0,4700.000007773,146.79999999999998,1027.6,3672.400007773,
20514,2019-09-11,Admin,NITROFURANTOIN 100mg CAP,7,714.285714285,4999.9999999950005,0,4999.9999999950005,190,1330,3669.9999999950005,
20514,2019-09-11,Admin,MAXXIVIT PLUS,7,857.142857142,5999.999999994,0,5999.999999994,440,3080,2919.999999994,
20515,2019-09-11,Admin,CEFUSAPH,10,600,6000,1800,4200,95,950,3250,
20516,2019-09-12,Admin,MULTI GROW OB PLUS,1,540,540,0,540,450,450,90,
20516,2019-09-12,Admin,OMEPZOL 20mg,1,105,105,0,105,96,96,9,
20516,2019-09-12,Admin,Vonwelt Prednisone 10mg TAB,1,156,156,0,156,65,65,91,
20516,2019-09-12,Admin,CENDALEX 250mg/5ml,4,71.4,285.6,0,285.6,59.7,238.8,46.80000000000001,
20516,2019-09-12,Admin,BRISOFER 250mg,1,157.5,157.5,0,157.5,105,105,52.5,
20516,2019-09-12,Admin,MEDICINE DROPPER,20,1.5,30,0,30,0.1,2,28,
20516,2019-09-12,Admin,MICROPORE 1/2 IN - 3M,1,570,570,0,570,350,350,220,
20516,2019-09-12,Admin,FACE MASK NONE WOVE  EARLOOP OF 3 PLY BLUE -SURGITECH,2,75,150,0,150,45,90,60,
20516,2019-09-12,Admin,GLOVES Medium -  PRO CARE,2,225,450,0,450,150,300,150,
20516,2019-09-12,Admin,BROXIL-M 15mg/5ml,10,37.2,372,0,372,29.47,294.7,77.30000000000001,
20516,2019-09-12,Admin,INTRAPLEM 500mg,1,336,336,0,336,280,280,56,
20517,2019-09-12,Admin,MULTI GROW 120ml,1,112.5,112.5,0,112.5,80,80,32.5,
20517,2019-09-12,Admin,CENDALEX 125mg/5ml,1,52.5,52.5,0,52.5,35,35,17.5,
20518,2019-09-12,Admin,ALLUJEN 100MG TAB,1,112.5,112.5,0,112.5,75,75,37.5,
20519,2019-09-12,Admin,FACE MASK NONE WOVE  EARLOOP OF 3 PLY BLUE -SURGITECH,2,75,150,0,150,45,90,60,
20519,2019-09-12,Admin,PHILVASC 10MG,1,147,147,0,147,22,22,125,
20519,2019-09-12,Admin,CLODIN 75MG TAB,1,900,900,0,900,600,600,300,
20519,2019-09-12,Admin,DICYCLOVERINE 10MG/5ML SYR GENERIC/LUMAR,1,18.75,18.75,0,18.75,11.25,11.25,7.5,
20520,2019-09-12,Admin,VOXOLL 15mg/5ml SYR,1,34.5,34.5,0,34.5,23,23,11.5,
20521,2019-09-12,Admin,ATORSAPH 20MG TAB,2,75,150,0,150,34.5,69,81,
20521,2019-09-12,Admin,E-DOL 50MG CAP,1,150,150,0,150,80,80,70,
20521,2019-09-12,Admin,JAGA 300MG/100MG/100MCG,1,795,795,0,795,530,530,265,
20522,2019-09-17,Admin,MAXXIVIT PLUS,7,857.1428571,5999.9999997,0,5999.9999997,440,3080,2919.9999997000004,
20522,2019-09-17,Admin,SOLVAPRINE 10mg,7,671.4285,4699.9995,0,4699.9995,146.79999999999998,1027.6,3672.3995,
20522,2019-09-17,Admin,Xynetrix Chewable Tablet,7,678.5714285,4749.9999995,0,4749.9999995,375,2625,2124.9999995,
20523,2019-09-18,Pharma,APREZAL 20MG/ML AMP,10,3900,39000,0,39000,1083.1666666666667,10831.666666666668,28168.333333333332,
20524,2019-09-17,Admin,NERVAPLEX 500mg,2,1708,3416,1024.8,2391.2,615,1230,1161.1999999999998,
20524,2019-09-17,Admin,ERGON 125mcg,2,1000,2000,600,1400,90.66600000000001,181.33200000000002,1218.668,
20524,2019-09-17,Admin,VITASTRONG SOFTGEL,2,3720,7440,2232,5208,890,1780,3428,
20524,2019-09-17,Admin,FLACOXTO 200mg,2,840,1680,504,1176,218,436,740,
20524,2019-09-17,Admin,VONWELT TRANEXAMIC ACID,2,2100,4200,1260,2940,320,640,2300,
20525,2019-09-17,Admin,Alvica Trauma Recovery Gel Ice,10,390,3900,0,3900,98.54,985.4000000000001,2914.6,
20526,2019-09-18,Admin,LACTAMOX 500mg/125mg TAB,2,2800,5600,1680,3920,1173.2,2346.4,1573.6,
20527,2019-09-18,Admin,SOLVAPRINE 10mg,14,671.428571,9399.999994,0,9399.999994,146.79999999999998,2055.2,7344.799994,
20527,2019-09-18,Admin,HAV C 500mg,7,135.71428571,949.9999999700001,0,949.9999999700001,60,420,529.9999999700001,
20527,2019-09-18,Admin,FERGLOBIN 250mg,7,517.857142,3624.999994,0,3624.999994,215,1505,2119.999994,
20528,2019-09-21,Admin,DOPAMET 250MG TAB,35,230,8050,0,8050,201.5,7052.5,997.5,
20529,2019-09-23,Admin,Hyclens 0.2% Wound Spray 60ml,10,229.32,2293.2,0,2293.2,128.796,1287.96,1005.2399999999998,
20530,2019-09-23,Admin,ENERGEL SOFTGEL,3,2232,6696,2008.8,4687.2,565.13,1695.3899999999999,2991.81,
20531,2019-09-23,Admin,SOLVAPRINE 10mg,7,671.4285714,4699.9999998,0,4699.9999998,146.79999999999998,1027.6,3672.3999998000004,
20551,2019-08-30,Supplies,ETHOX 1000ml,2,8750,17500,0,17500,3500,7000,10500,
20552,2019-08-30,Supplies,"Autoclave Tape 3/4""",20,400,8000,0,8000,200,4000,4000,
20552,2019-08-30,Supplies,Stool Cup,300,12,3600,0,3600,87,26100,-22500,
20552,2019-08-30,Supplies,YANKAUER - SIMPLEX,30,360,10800,0,10800,130,3900,6900,
20552,2019-08-30,Supplies,Suction Connecting Tube - SIMPLEX,30,360,10800,0,10800,130,3900,6900,
20552,2019-08-30,Supplies,POVIDONE IODINE 10% - MEDICROSS,10,1200,12000,0,12000,650,6500,5500,
20552,2019-08-30,Supplies,TEGADERM FILM -SMALL,2,5000,10000,0,10000,2500,5000,5000,
20554,2019-09-02,Lower Cavite,Hyclens 0.12% Gargle 120ml,20,176,3520,0,3520,88,1760,1760,
20556,2019-09-03,Supplies,TEGADERM FILM -SMALL,2,5000,10000,0,10000,2500,5000,5000,
20556,2019-09-03,Supplies,"Autoclave Tape 3/4""",39,400,15600,0,15600,200,7800,7800,
20556,2019-09-03,Supplies,Stool Cup,200,12,2400,0,2400,87,17400,-15000,
20556,2019-09-03,Supplies,YANKAUER - SIMPLEX,20,360,7200,0,7200,130,2600,4600,
20556,2019-09-03,Supplies,THORACIC CATHETER FR 28 - UNIMEX,15,800,12000,0,12000,400,6000,6000,
20557,2019-09-05,Supplies,ARMSLING (L) - LONGBONE,45,500,22500,0,22500,250,11250,11250,
20557,2019-09-05,Supplies,ARMSLING (M) - LONGBONE,20,500,10000,0,10000,250,5000,5000,
20559,2019-09-20,Supplies,"MICROPORE 2"" - 3M",0.833333,4800,3999.9984,0,3999.9984,480,399.99984,3599.99856,
20559,2019-09-20,Supplies,"Leukoplast 2"" (5cmx5m)",1,3360,3360,0,3360,290,290,3070,
20559,2019-09-20,Supplies,THORACIC CATHETER FR 32 - UNIMEX,5,800,4000,0,4000,400,2000,2000,
20559,2019-09-20,Supplies,Cotton  Roll 400g - Unimex,7,300,2100,0,2100,150,1050,1050,
20559,2019-09-20,Supplies,OXYGEN CANNULA NEONATE-SURGITECH,50,120,6000,0,6000,60,3000,3000,
20559,2019-09-20,Supplies,CONDOM CATHETER 30mm MEDIUM,1,70,70,0,70,35,35,35,
20559,2019-09-20,Supplies,Gauze Roll 28x24 - Surgitech,5,1800,9000,0,9000,900,4500,4500,
20559,2019-09-20,Supplies,CONDOM CATHETER 25mm Small,1,70,70,0,70,35,35,35,
20559,2019-09-20,Supplies,"MICROPORE 1"" - 3M",0.833333,8640,7199.99712,0,7199.99712,380,316.66654,6883.33058,
20561,2019-09-23,Supplies,NEONATE PULSE OXIMETER PROBE,2,16000,32000,0,32000,9000,18000,14000,
20561,2019-09-23,Supplies,"BP CUFF, NEONATE",2,6000,12000,0,12000,3300,6600,5400,
20561,2019-09-23,Supplies,"BP CUFF, ADULT",4,6000,24000,0,24000,3300,13200,10800,
20562,2019-09-30,Mindoro,HISTARIL 1mg/50mg/5ml SYR,100,40,4000,0,4000,24.47,2447,1553,
20562,2019-09-30,Mindoro,Solphride 250mg/5ml,50,152,7600,0,7600,94.23,4711.5,2888.5,
20562,2019-09-30,Mindoro,ENERGEL SOFTGEL,1,915,915,0,915,565.13,565.13,349.87,
20562,2019-09-30,Mindoro,CENDALEX 100mg/ml,72,57.5,4140,0,4140,31,2232,1908,
20562,2019-09-30,Mindoro,AFENAX 100MG,6,962.5,5775,0,5775,595,3570,2205,
20601,2019-09-04,Laguna,EUROXONE 1g,50,190,9500,0,9500,73,3650,5850,
20602,2019-09-05,Laguna,Omraz 40MG,10,255,2550,0,2550,51.82,518.2,2031.8,
20602,2019-09-05,Laguna,CEFEXIL 250mg/5ml,15,198,2970,0,2970,65,975,1995,
20603,2019-09-09,Laguna,TRIVASC 35mg MR,1,1500,1500,0,1500,490,490,1010,
20604,2019-09-09,Laguna,EUROXONE 1g,40,190,7600,0,7600,73,2920,4680,
20605,2019-09-18,Laguna,MERAZOL 40MG,3,1800,5400,0,5400,260,780,4620,
20605,2019-09-18,Laguna,CEFZIME 750mg,3,950,2850,0,2850,765,2295,555,
20605,2019-09-18,Laguna,SYLVITE 2meq/ml,1,660,660,0,660,281.8,281.8,378.2,
20605,2019-09-18,Laguna,LANTIDIN 50mg,0.3,12000,3600,0,3600,662.81,198.843,3401.157,
20605,2019-09-18,Laguna,Ranirex 25mg/ml,3,450,1350,0,1350,40,120,1230,
20605,2019-09-18,Laguna,FEVERCARE 300mg/2ML,1,220,220,0,220,48,48,172,
20606,2019-09-19,Laguna,EVAPROST 125mcg/ml,1,4800,4800,0,4800,1872,1872,2928,
20606,2019-09-19,Laguna,Traman 50mg/ml,1,1400,1400,0,1400,220,220,1180,
20607,2019-09-19,Laguna,EUROXONE 1g,40,190,7600,0,7600,73,2920,4680,
20608,2019-09-19,Laguna,MAXIFER 20mg/ml,6,2450,14700,0,14700,951.382,5708.2919999999995,8991.708,
20609,2019-09-19,Laguna,ROST-20 20MGTAB,6,1100,6600,0,6600,650,3900,2700,
20609,2019-09-19,Laguna,CORSTAPH 500mg,2,1800,3600,0,3600,435,870,2730,
20610,2019-09-19,Laguna,HYLAZINE 20mg,3,2000,6000,0,6000,238.33333333333334,715,5285,
20611,2019-09-24,Laguna,EUROXONE 1g,50,190,9500,0,9500,73,3650,5850,
20611,2019-09-24,Laguna,CEPROTRON 500mg,1,1250,1250,0,1250,500,500,750,
20612,2019-09-24,Laguna,SAPHROXOL 75MG,6,1000,6000,0,6000,172.5,1035,4965,
20613,2019-09-25,Laguna,SALRESP,3,1225,3675,0,3675,475,1425,2250,
20613,2019-09-25,Laguna,Brodix 2.5/2.5ml Neb,3,360,1080,0,1080,240,720,360,
20651,2019-09-12,BATANGAS,ZEGECEF 250mg/5ml SUS,75,266.666666,19999.99995,0,19999.99995,139.45,10458.75,9541.249950000001,
20652,2019-09-24,BATANGAS,CEFZIME 750mg,5,3300,16500,0,16500,765,3825,12675,
20654,2019-09-28,BATANGAS,AMBIDAZOL 125MG SUS,42,28,1176,0,1176,16.5,693,483,
20654,2019-09-28,BATANGAS,XYCLOVIRAX 400MG TAB,7,240,1680,0,1680,195,1365,315,
20654,2019-09-28,BATANGAS,Optryl Eye Ointment,70,180,12600,0,12600,120,8400,4200,
20655,2019-09-28,BATANGAS,METOCLOR 10mg/2ml AMP,100,70,7000,0,7000,22.123333333333335,2212.3333333333335,4787.666666666666,
20655,2019-09-28,BATANGAS,HYOSAPH 10MG TAB,3,590,1770,0,1770,318.3333333333333,955,815,
20655,2019-09-28,BATANGAS,CLOXANE 500mg CAP,17,400,6800,0,6800,197.5,3357.5,3442.5,
20656,2019-09-17,BATANGAS,ZEGECEF 250mg/5ml SUS,12,400,4800,0,4800,139.45,1673.3999999999999,3126.6000000000004,
20657,2019-09-24,BATANGAS,SOLVASC 5MG,1,1200,1200,0,1200,383.93,383.93,816.0699999999999,
20658,2019-09-24,BATANGAS,SOLVASC 5MG,1,1200,1200,0,1200,383.93,383.93,816.0699999999999,
20659,2019-09-24,BATANGAS,CENDALEX 500mg,2,1300,2600,0,2600,211.65,423.3,2176.7,
20660,2019-09-24,BATANGAS,CENDALEX 500mg,2,1300,2600,0,2600,211.65,423.3,2176.7,
20661,2019-09-24,BATANGAS,JAGA 300MG/100MG/100MCG,1,1600,1600,0,1600,530,530,1070,
20662,2019-09-24,BATANGAS,JAGA 300MG/100MG/100MCG,1,1600,1600,0,1600,530,530,1070,
20663,2019-09-24,BATANGAS,TERMAGEN 500mg,2,220,440,0,440,104.58,209.16,230.84,
20664,2019-09-24,BATANGAS,HISTAMED 1MG/ML,12,160,1920,0,1920,58.575,702.9000000000001,1217.1,
20665,2019-09-24,BATANGAS,ROCIN 150,8,1950,15600,0,15600,660,5280,10320,
20666,2019-09-24,BATANGAS,LOCETIN 5MG,2,2800,5600,0,5600,303.5,607,4993,
20666,2019-09-24,BATANGAS,ALGICAP 500mg CAP,2,725,1450,0,1450,227.5,455,995,
20667,2019-09-24,BATANGAS,ZUDEM 200MG,2,6000,12000,0,12000,1600,3200,8800,
20668,2019-09-24,BATANGAS,ZUDEM 200MG,2,6000,12000,0,12000,1600,3200,8800,
20669,2019-09-24,BATANGAS,JAGA 300MG/100MG/100MCG,2,1600,3200,0,3200,530,1060,2140,
20670,2019-09-24,BATANGAS,JAGAPLEX TAB,2,1100,2200,0,2200,263.3333333333333,526.6666666666666,1673.3333333333335,
20671,2019-09-24,BATANGAS,MONILIASOL 500mg,1,1200,1200,0,1200,240,240,960,
20672,2019-09-24,BATANGAS,VOXOLL 30mg TAB,2,800,1600,0,1600,168,336,1264,
20673,2019-09-24,BATANGAS,LACTAMOX 500mg/125mg TAB,3,3360,10080,0,10080,1173.2,3519.6000000000004,6560.4,
20674,2019-09-24,BATANGAS,LACTAMOX 500mg/125mg TAB,3,3360,10080,0,10080,1173.2,3519.6000000000004,6560.4,
20675,2019-09-24,BATANGAS,MULTI GROW 30ml drops,12,160,1920,0,1920,60,720,1200,
20676,2019-09-24,BATANGAS,HISTARIL 1mg/50mg/5ml SYR,17,105,1785,0,1785,24.47,415.99,1369.01,
20677,2019-07-24,BATANGAS,BERCEF 250mg/5ml SUS,10,400,4000,0,4000,148,1480,2520,
20678,2019-09-24,BATANGAS,BERCEF 250mg/5ml SUS,10,400,4000,0,4000,148,1480,2520,
20679,2019-09-24,BATANGAS,MONILIASOL 125mg/5ml,12,95,1140,0,1140,37.025,444.29999999999995,695.7,
20680,2019-09-24,BATANGAS,MONILIASOL 125mg/5ml,12,95,1140,0,1140,37.025,444.29999999999995,695.7,
20681,2019-09-24,BATANGAS,VICEPHRIN 250mg/5ml,16,195,3120,0,3120,53.025,848.4,2271.6,
20682,2019-09-24,BATANGAS,HISTAMED 1MG/ML,12,160,1920,0,1920,58.575,702.9000000000001,1217.1,
20683,2019-09-24,BATANGAS,HISTAMED 1MG/ML,12,160,1920,0,1920,58.575,702.9000000000001,1217.1,
20684,2019-09-27,BATANGAS,VOXOLL 15mg/5ml SYR,12,75,900,0,900,23,276,624,
20685,2019-09-27,BATANGAS,VOXOLL 15mg/5ml SYR,12,75,900,0,900,23,276,624,
20686,2019-09-27,BATANGAS,TERMAGEN 100mg/ml,15,60,900,0,900,29.179999999999996,437.69999999999993,462.30000000000007,
20687,2019-09-27,BATANGAS,HISTARIL 1mg/50mg/5ml SYR,12,105,1260,0,1260,24.47,293.64,966.36,
20688,2019-09-27,BATANGAS,BERCEF 250mg/5ml SUS,12,400,4800,0,4800,148,1776,3024,
20689,2019-09-27,BATANGAS,ALGICAP 50mg/5ml SUS,15,90,1350,0,1350,24.61,369.15,980.85,
20701,2019-09-30,Quezon,SALMOGEN 125mg/5ml,12,150,1800,0,1800,46.08,552.96,1247.04,
20701,2019-09-30,Quezon,GIAN ZINC 30ml,12,155,1860,0,1860,60,720,1140,
20701,2019-09-30,Quezon,MULTI GROW 30ml drops,12,175,2100,0,2100,60,720,1380,
20702,2019-09-30,Quezon,JAGA 300MG/100MG/100MCG,10,1750,17500,5250,12250,530,5300,6950,
20702,2019-09-30,Quezon,PARADOX TAB,5,750,3750,1125,2625,230,1150,1475,
20703,2019-09-30,Quezon,CLAVIC 500mg/125mg,7,2678.57142857,18749.99999999,0,18749.99999999,1189.86,8329.019999999999,10420.97999999,
20704,2019-09-30,Admin,TRIVASC 35mg MR,30,1600,48000,0,48000,490,14700,33300,
32,2019-03-14,Cam Sur,APROCARE 150mg,1,870,870,0,870,219,219,651,
32,2019-03-14,Cam Sur,EVAPROST 125mcg/ml,2,3960,7920,0,7920,1872,3744,4176,
32,2019-03-14,Cam Sur,NERVAPLEX 500mg,3,1550,4650,0,4650,615,1845,2805,
32,2019-03-14,Cam Sur,NERVAMIN PLUS 500mg/50mg/100mg/100mcg,5,1550,7750,0,7750,244,1220,6530,
32,2019-03-14,Cam Sur,ATOVAS 20mg,1,750,750,0,750,174.49666666666667,174.49666666666667,575.5033333333333,
32,2019-03-14,Cam Sur,CEPROTRON 500mg,3,1750,5250,0,5250,500,1500,3750,
32,2019-03-14,Cam Sur,UNIDOL 50mg/ml,1,6000,6000,0,6000,1300,1300,4700,
32,2019-03-14,Cam Sur,LACTAMOX 250mg/62.5mg/5ml,4,2800,11200,0,11200,129.7,518.8,10681.2,
32,2019-03-14,Cam Sur,MAXIFER 20mg/ml,2,2450,4900,0,4900,951.382,1902.764,2997.236,
32,2019-03-14,Cam Sur,CEFZIME 750mg,5,3000,15000,0,15000,765,3825,11175,
32,2019-03-14,Cam Sur,BUPIRIGHT 1's VIALS,15,620,9300,0,9300,184,2760,6540,
32,2019-03-14,Cam Sur,Ranirex 25mg/ml,5,800,4000,0,4000,40,200,3800,
32,2019-03-14,Cam Sur,DIFLOSID 75mg/3ml,10,750,7500,0,7500,142.25,1422.5,6077.5,
32,2019-03-14,Cam Sur,ANTIZOAL 5mg/ml,10,80,800,0,800,14.966666666666667,149.66666666666666,650.3333333333334,
440.10,2018-12-31,Admin,SAPHLECOX 200mg,0.1,327,32.7,0,32.7,168,16.8,15.900000000000002,
440.10,2018-12-31,Admin,BACTIV 625mg,0.933,436.65,407.39445,0,407.39445,291.06,271.55898,135.83547,
EXP95,2019-06-20,Admin,Hyclens 0.12% Gargle 120ml,7,176,1232,0,1232,88,616,616,
EXP95,2019-06-20,Admin,HYCLENS 0.12% GARGLE 500ML,3,718,2154,0,2154,,,2154,
Expired 17,2019-06-20,Admin,AMLOTEC 5mg,9,18,162,0,162,18,162,0,
Expired 18,2019-06-20,Admin,HISTARIL 2mg/100mg CAP,1,225,225,0,225,225,225,0,
Expired 18,2019-06-20,Admin,FEXIL 100mg/ml,32,55,1760,0,1760,,,1760,
Expired 18,2019-06-20,Admin,BACTIV 625mg,0.06667,291,19.400969999999997,0,19.400969999999997,291.06,19.404970199999998,-0.00400020000000012,
Expired 18,2019-06-20,Admin,Calcigard 5mg,0.13,1600,208,0,208,170.52,22.167600000000004,185.8324,
Expired 18,2019-06-20,Admin,GOTRAM,3,45,135,0,135,,,135,
Expired 18,2019-06-20,Admin,AMPI-1,0.4,135,54,0,54,61.35,24.540000000000003,29.459999999999997,
Expired 18,2019-06-20,Admin,AMPICELO 250mg,0.4,115,46,0,46,,,46,
Expired 18,2019-06-20,Admin,SEPTIN 1g,83,150,12450,0,12450,146.93,12195.19,254.8099999999995,
Expired 18,2019-06-20,Admin,CEFAZOBAS,51,30,1530,0,1530,,,1530,
Expired 18,2019-06-20,Admin,NICTRAM 50mg/ml,0.5,69,34.5,0,34.5,,,34.5,
Expired 18,2019-06-20,Admin,AMSUTAS 500mg/250mg,80,55,4400,0,4400,,,4400,
Expired 18,2019-06-20,Admin,DOPAN 200mg/5ml,5,290,1450,0,1450,,,1450,
Expired 18,2019-06-20,Admin,KODLIV 300,15,0.01,0.15,0,0.15,,,0.15,
Expired 18,2019-06-20,Admin,Negacof 300mg,36,18,648,0,648,,,648,
Expired 18,2019-06-20,Admin,ZYMAX 500mg,0.333333,81,26.999973,0,26.999973,,,26.999973,
Expired 18,2019-06-20,Admin,CEEPRAZOL 20mg,0.216667,549.6,119.08018320000001,0,119.08018320000001,550,119.16685,-0.08666679999998905,
