MEDSHIELD PHARMA CORP,,,,,,,,,,,,
SALES SUMMARY REPORT,,,,,,,,,,,,
AS OF DECEMBER 2017,,,,,,,,,,,,
,,,,,,,,,,,,
DR,DATE,AREA,PRODUCT,GROSS SALES,UNIT PRICE,GROSS,DISCOUNT,,QTY,TP,TOTAL,NET INCOME
,,,,,,,%,AMOUNT,,,,
13309,2017-05-11,BATANGAS,#REF!,9,58,522,0.1,52.2,9,16.8,151.20000000000002,318.6
13309,2017-05-11,BATANGAS,#REF!,7,96,672,0.1,67.2,7,25,175,429.79999999999995
13310,2017-05-11,BATANGAS,#REF!,25,96,2400,,0,25,25,625,1775
13311,2017-05-11,BATANGAS,#REF!,4,3360,13440,,0,4,1173.6,4694.4,8745.6
13312,2017-05-11,BATANGAS,#REF!,2,1026,2052,,0,2,270,540,1512
13313,2017-05-11,BATANGAS,#REF!,4,1098,4392,,0,4,240,960,3432
13314,2017-05-11,BATANGAS,#REF!,3,780,2340,,0,3,227.5,682.5,1657.5
13315,2017-05-11,BATANGAS,#REF!,2,3360,6720,,0,2,860,1720,5000
13316,2017-05-11,BATANGAS,#REF!,12,170,2040,,0,12,47,564,1476
13317,2017-05-11,BATANGAS,#REF!,4,900,3600,,0,4,300,1200,2400
13318,2017-05-11,BATANGAS,#REF!,3,780,2340,,0,3,168,504,1836
13319,2017-05-11,BATANGAS,#REF!,10,600,6000,,0,10,158,1580,4420
13320,2017-05-11,BATANGAS,#REF!,10,77,770,,0,10,24.5,245,525
13320,2017-05-11,BATANGAS,#REF!,10,176,1760,,0,10,48,480,1280
13320,2017-05-11,BATANGAS,#REF!,5,480,2400,,0,5,128,640,1760
13321,2017-05-11,BATANGAS,#REF!,20,260,5200,,0,20,45,900,4300
13321,2017-05-11,BATANGAS,#REF!,3,946,2838,,0,3,310,930,1908
13322,2017-05-15,BATANGAS,#REF!,12,400,4800,,0,18,139.45,2510.1,2289.9
13323,2017-05-16,BATANGAS,#REF!,12,180,2160,,0,12,48,576,1584
13324,2017-05-16,BATANGAS,#REF!,3,3360,10080,,0,3,1173.6,3520.7999999999997,6559.200000000001
13325,2017-05-16,BATANGAS,#REF!,1,1098,1098,,0,1,345,345,753
13326,2017-05-16,BATANGAS,#REF!,1,1080,1080,,0,1,240,240,840
13327,2017-05-16,BATANGAS,#REF!,3,6000,18000,,0,3,120,360,17640
13328,2017-05-16,BATANGAS,#REF!,4,550,2200,,0,4,133,532,1668
13329,2017-05-16,BATANGAS,#REF!,10,96,960,0.1,96,10,24.47,244.7,619.3
13330,2017-05-16,BATANGAS,#REF!,12,180,2160,0.1,216,12,48,576,1368
13331,2017-05-16,BATANGAS,#REF!,12,180,2160,0.1,216,12,48.5,582,1362
13332,2017-05-16,BATANGAS,#REF!,12,144,1728,0.1,172.8,12,38,456,1099.2
13333,2017-05-16,BATANGAS,#REF!,23,150,3450,,0,23,55,1265,2185
13334,2017-05-16,BATANGAS,#REF!,12,100,1200,,0,12,22.75,273,927
13335,2017-05-16,BATANGAS,#REF!,10,150,1500,,0,10,42,420,1080
13336,2017-05-16,BATANGAS,#REF!,5,80,400,,0,5,24.47,122.35,277.65
13337,2017-05-18,BATANGAS,#REF!,2,700,1400,,0,2,240,480,920
13338,2017-05-18,BATANGAS,#REF!,2,1600,3200,,0,2,480.9,961.8,2238.2
13339,2017-05-18,BATANGAS,#REF!,1,1144,1144,0.2,228.8,1,345,345,570.2
13340,2017-05-18,BATANGAS,#REF!,1,1144,1144,0.2,228.8,1,345,345,570.2
13341,2017-05-18,BATANGAS,#REF!,1,1144,1144,0.2,228.8,1,345,345,570.2
13342,2017-05-18,BATANGAS,#REF!,2,1069,2138,0.2,427.6,2,270,540,1170.4
13343,2017-05-18,BATANGAS,#REF!,1,1009,1009,0.2,201.8,1,270,270,537.2
13344,2017-05-19,BATANGAS,#REF!,10,1600,16000,,0,10,480.9,4809,11191
13344,2017-05-19,BATANGAS,#REF!,5,915,4575,,0,5,345,1725,2850
13344,2017-05-19,BATANGAS,#REF!,3,2700,8100,,0,3,1173.6,3520.7999999999997,4579.200000000001
13345,2017-05-23,BATANGAS,#REF!,2,2700,5400,,0,2,1173.6,2347.2,3052.8
13346,2017-05-23,BATANGAS,#REF!,12,400,4800,,0,12,139.45,1673.3999999999999,3126.6000000000004
13347,2017-05-23,BATANGAS,#REF!,10,600,6000,0.1,600,10,158,1580,3820
13348,2017-05-23,BATANGAS,#REF!,3,3360,10080,0.1,1008,3,1173.6,3520.7999999999997,5551.200000000001
13349,2017-05-23,BATANGAS,#REF!,4,900,3600,0.1,360,4,300,1200,2040
13350,2017-05-23,BATANGAS,#REF!,240,1140,273600,0.1,27360,240,240,57600,188640
13351,2017-05-23,BATANGAS,#REF!,3,3360,10080,,0,3,1173.6,3520.7999999999997,6559.200000000001
13352,2017-05-23,BATANGAS,#REF!,14,350,4900,,0,14,148,2072,2828
13353,2017-05-23,BATANGAS,#REF!,11,96,1056,,0,11,24.47,269.16999999999996,786.83
13354,2017-05-23,BATANGAS,#REF!,15,180,2700,,0,15,48,720,1980
13355,2017-05-23,BATANGAS,#REF!,2,1026,2052,,0,2,270,540,1512
13356,2017-05-23,BATANGAS,#REF!,2,1080,2160,,0,2,240,480,1680
13357,2017-05-23,BATANGAS,#REF!,3,6050,18150,,0,3,2750,8250,9900
13358,2017-05-23,BATANGAS,#REF!,5,1980,9900,,0,5,550,2750,7150
13359,2017-05-23,BATANGAS,#REF!,10,74,740,,0,10,23.45,234.5,505.5
13359,2017-05-23,BATANGAS,#REF!,10,88,880,,0,10,25,250,630
13360,2017-05-23,BATANGAS,#REF!,2,4200,8400,,0,2,1235,2470,5930
13361,2017-05-23,BATANGAS,#REF!,4,990,3960,,0,4,300,1200,2760
13401,2017-05-10,CAM SUR,#REF!,1,800,800,,0,1,225,225,575
13402,2017-05-10,CAM SUR,#REF!,1,1800,1800,,0,1,540,540,1260
13403,2017-05-13,CAM SUR,#REF!,2,750,1500,0.35,525,2,227.5,455,520
13404,2017-05-15,CAM SUR,#REF!,10,88,880,,0,10,24.47,244.7,635.3
13405,2017-05-15,CAM SUR,#REF!,1,800,800,,0,1,225,225,575
13406,2017-05-15,CAM SUR,#REF!,10,88,880,,0,10,24.47,244.7,635.3
13407,2017-05-16,CAM SUR,#REF!,2,1300,2600,,0,4,345,1380,1220
13408,2017-05-16,CAM SUR,#REF!,24,95,2280,,0,24,75.6,1814.3999999999999,465.60000000000014
13409,2017-05-16,CAM SUR,#REF!,6,195,1170,,0,6,75.6,453.59999999999997,716.4000000000001
13410,2017-05-17,CAM SUR,#REF!,1,1200,1200,0.3,360,1,345,345,495
13411,2017-05-17,CAM SUR,#REF!,11,310,3410,,0,11,129.7,1426.6999999999998,1983.3000000000002
13412,2017-05-17,CAM SUR,#REF!,1,2700,2700,,0,1,1173.6,1173.6,1526.4
13413,2017-05-17,CAM SUR,#REF!,1,2700,2700,,0,1,1173.6,1173.6,1526.4
13414,2017-05-17,CAM SUR,#REF!,1,1600,1600,,0,1,480.9,480.9,1119.1
13415,2017-05-17,CAM SUR,#REF!,1,1600,1600,,0,1,480.9,480.9,1119.1
13416,2017-05-17,CAM SUR,#REF!,1,2700,2700,,0,1,1173.6,1173.6,1526.4
13417,2017-05-17,CAM SUR,#REF!,10,88,880,,0,10,24.47,244.7,635.3
13418,2017-05-17,CAM SUR,#REF!,1,1600,1600,,0,1,480.9,480.9,1119.1
13419,2017-05-17,CAM SUR,#REF!,1,1200,1200,,0,1,345,345,855
13420,2017-05-17,CAM SUR,#REF!,1,948,948,,0,1,287.5,287.5,660.5
13421,2017-05-17,CAM SUR,#REF!,1,1450,1450,,0,1,445,445,1005
13422,2017-05-17,CAM SUR,#REF!,2,2700,5400,,0,2,1173.6,2347.2,3052.8
13423,2017-05-17,CAM SUR,#REF!,1,800,800,,0,1,225,225,575
13424,2017-05-17,CAM SUR,#REF!,10,78,780,,0,10,26.25,262.5,517.5
13425,2017-05-17,CAM SUR,#REF!,1,750,750,,0,1,240,240,510
13426,2017-05-17,CAM SUR,#REF!,1,900,900,,0,1,215,215,685
13427,2017-05-17,CAM SUR,#REF!,2,750,1500,,0,2,240,480,1020
13428,2017-05-23,CAM SUR,#REF!,10,190,1900,,0,10,75,750,1150
13430,2017-05-17,CAM SUR,#REF!,20,78,1560,,0,20,26.25,525,1035
13431,2017-05-17,CAM SUR,#REF!,1,1200,1200,,0,1,345,345,855
13432,2017-05-23,CAM SUR,#REF!,1,900,900,,0,1,215,215,685
13433,2017-05-23,CAM SUR,#REF!,1,3800,3800,,0,1,890,890,2910
13434,2017-05-23,CAM SUR,#REF!,1,2700,2700,,0,1,1173.6,1173.6,1526.4
13435,2017-05-23,CAM SUR,#REF!,1,2700,2700,,0,1,1173.6,1173.6,1526.4
13436,2017-05-23,CAM SUR,#REF!,8,214,1712,,0,8,75.6,604.8,1107.2
13437,2017-05-23,CAM SUR,#REF!,1,1600,1600,,0,1,480.9,480.9,1119.1
13438,2017-05-24,CAM SUR,#REF!,2,1600,3200,,0,2,480.9,961.8,2238.2
13439,2017-05-24,CAM SUR,#REF!,1,750,750,,0,1,240,240,510
13439,2017-05-24,CAM SUR,#REF!,10,80,800,,0,10,26.25,262.5,537.5
13440,2017-05-24,CAM SUR,#REF!,12,88,1056,,0,12,24.47,293.64,762.36
13441,2017-05-24,CAM SUR,#REF!,1,1600,1600,,0,1,480.9,480.9,1119.1
13442,2017-05-29,CAM SUR,#REF!,2,1300,2600,,0,4,345,1380,1220
13443,2017-05-29,CAM SUR,#REF!,24,95,2280,,0,24,75.6,1814.3999999999999,465.60000000000014
13444,2017-05-31,CAM SUR,#REF!,2,1600,3200,,0,2,480.9,961.8,2238.2
13445,2017-05-31,CAM SUR,#REF!,6,310,1860,,0,6,129.7,778.1999999999999,1081.8000000000002
13446,2017-05-31,CAM SUR,#REF!,12,88,1056,,0,12,24.47,293.64,762.36
13447,2017-05-31,CAM SUR,#REF!,1,2700,2700,,0,1,1173.6,1173.6,1526.4
13448,2017-05-31,CAM SUR,#REF!,1,2700,2700,,0,1,1173.6,1173.6,1526.4
13451,2017-05-24,LAGUNA,#REF!,6,870,5220,,0,6,219,1314,3906
13452,2017-05-24,LAGUNA,#REF!,18,310,5580,,0,18,129.7,2334.6,3245.4
13452,2017-05-24,LAGUNA,#REF!,12,190,2280,,0,12,75.6,907.1999999999999,1372.8000000000002
13453,2017-05-24,LAGUNA,#REF!,2,1800,3600,,0,2,540,1080,2520
13454,2017-05-24,LAGUNA,#REF!,10,320,3200,,0,10,73,730,2470
13456,2017-05-26,LAGUNA,#REF!,2,1200,2400,,0,2,280,560,1840
13457,2017-05-29,LAGUNA,#REF!,50,380,19000,,0,50,45,2250,16750
13457,2017-05-29,LAGUNA,#REF!,50,255,12750,,0,50,28,1400,11350
13458,2017-05-30,LAGUNA,#REF!,3,385,1155,,0,3,168,504,651
13458,2017-05-30,LAGUNA,#REF!,3,315,945,,0,3,104.5,313.5,631.5
13458,2017-05-30,LAGUNA,#REF!,6,500,3000,,0,6,250,1500,1500
13459,2017-05-30,LAGUNA,#REF!,2,683,1366,,0,2,202.5,405,961
13459,2017-05-30,LAGUNA,#REF!,2,2270,4540,,0,2,630,1260,3280
13501,2017-05-29,ADMIN,#REF!,10,650,6500,,0,14,187.5,2625,3875
13501,2017-05-29,ADMIN,#REF!,5,1500,7500,,0,7,540,3780,3720
13502,2017-05-29,ADMIN,#REF!,2,2750,5500,0.3,1650,2,980,1960,1890
13502,2017-05-29,ADMIN,#REF!,2,650,1300,0.3,390,2,135,270,640
13502,2017-05-29,ADMIN,#REF!,2,2100,4200,0.3,1260,2,685,1370,1570
13503,2017-05-29,ADMIN,#REF!,310,950,294500,,0,7,310,2170,292330
13504,2017-05-29,ADMIN,#REF!,3,35,105,,0,3,35,105,0
13504,2017-05-29,ADMIN,#REF!,,,0,,0,0,,0,0
13505,2017-06-08,ADMIN,#REF!,,,0,,0,0,,0,0
19136,2017-05-17,GOVERNMENT,#REF!,,,0,,0,0,,0,0
19137,2017-05-17,GOVERNMENT,#REF!,,,0,,0,0,,0,0
11499,2017-06-30,GOVERNMENT,#REF!,,,0,,0,0,,0,0
12613,2017-06-15,CAM SUR,#REF!,12,190,2280,,0,12,75.6,907.1999999999999,1372.8000000000002
12614,2017-06-15,CAM SUR,#REF!,12,310,3720,,0,12,129.7,1556.3999999999999,2163.6000000000004
12615,2017-06-15,CAM SUR,#REF!,12,88,1056,,0,12,24.47,293.64,762.36
12616,2017-06-15,CAM SUR,#REF!,12,190,2280,,0,12,75.6,907.1999999999999,1372.8000000000002
12617,2017-06-15,CAM SUR,#REF!,8,88,704,,0,8,24.47,195.76,508.24
12618,2017-06-15,CAM SUR,#REF!,1,2700,2700,,0,1,1173.6,1173.6,1526.4
12619,2017-06-15,CAM SUR,#REF!,1,1600,1600,,0,1,480.9,480.9,1119.1
12620,2017-06-17,CAM SUR,#REF!,2,1200,2400,,0,2,345,690,1710
12620,2017-06-17,CAM SUR,#REF!,2,3000,6000,,0,2,1450,2900,3100
12620,2017-06-17,CAM SUR,#REF!,1,1000,1000,,0,1,319,319,681
12620,2017-06-17,CAM SUR,#REF!,1,750,750,,0,1,25,25,725
12620,2017-06-17,CAM SUR,#REF!,1,650,650,,0,1,187.5,187.5,462.5
12620,2017-06-17,CAM SUR,#REF!,2,1600,3200,,0,2,480.9,961.8,2238.2
12625,2017-06-17,CAM SUR,#REF!,1,1300,1300,,0,2,323.4,646.8,653.2
12625,2017-06-17,CAM SUR,#REF!,8,95,760,,0,8,75.6,604.8,155.20000000000005
12626,2017-06-20,CAM SUR,#REF!,2,1600,3200,,0,2,480.9,961.8,2238.2
12626,2017-06-20,CAM SUR,#REF!,10,175,1750,,0,10,42,420,1330
12626,2017-06-20,CAM SUR,#REF!,10,240,2400,,0,10,75,750,1650
12628,2017-06-20,CAM SUR,#REF!,10,175,1750,,0,10,42,420,1330
12628,2017-06-20,CAM SUR,#REF!,10,88,880,,0,10,24.47,244.7,635.3
12629,2017-06-22,CAM SUR,#REF!,5,175,875,,0,6,175,1050,-175
12630,2017-06-15,CAM SUR,#REF!,1,3000,3000,,0,1,1450,1450,1550
12631,2017-06-15,CAM SUR,#REF!,10,88,880,,0,10,24.47,244.7,635.3
12632,2017-06-15,CAM SUR,#REF!,12,75,900,,0,12,26.25,315,585
12633,2017-06-15,CAM SUR,#REF!,10,310,3100,,0,10,129.7,1297,1803
12634,2017-06-15,CAM SUR,#REF!,2,750,1500,,0,2,262.86,525.72,974.28
12635,2017-06-22,CAM SUR,#REF!,1,800,800,,0,1,225,225,575
12636,2017-06-22,CAM SUR,#REF!,24,95,2280,,0,24,75.6,1814.3999999999999,465.60000000000014
12636,2017-06-22,CAM SUR,#REF!,1,1300,1300,,0,1,345,345,955
12637,2017-06-22,CAM SUR,#REF!,2,800,1600,,0,2,225,450,1150
12638,2017-06-27,CAM SUR,#REF!,15,310,4650,,0,15,129.7,1945.4999999999998,2704.5
12638,2017-06-27,CAM SUR,#REF!,5,75,375,,0,5,24.5,122.5,252.5
12639,2017-06-27,CAM SUR,#REF!,1,3000,3000,,0,1,1450,1450,1550
12639,2017-06-27,CAM SUR,#REF!,10,190,1900,,0,10,75.6,756,1144
12639,2017-06-27,CAM SUR,#REF!,9,175,1575,,0,9,55,495,1080
12639,2017-06-27,CAM SUR,#REF!,6,125,750,,0,6,35,210,540
12639,2017-06-27,CAM SUR,#REF!,12,68,816,,0,12,21,252,564
12639,2017-06-27,CAM SUR,#REF!,8,80,640,,0,8,23.45,187.6,452.4
12640,2017-06-27,CAM SUR,#REF!,12,75,900,,0,12,24.5,294,606
12641,2017-06-28,CAM SUR,#REF!,1,885,885,,0,1,265,265,620
12641,2017-06-28,CAM SUR,#REF!,1,2700,2700,,0,1,1173.6,1173.6,1526.4
12641,2017-06-28,CAM SUR,#REF!,1,800,800,,0,1,225,225,575
12642,2017-06-28,CAM SUR,#REF!,10,190,1900,,0,10,75.6,756,1144
12642,2017-06-28,CAM SUR,#REF!,10,310,3100,,0,10,129.7,1297,1803
12643,2017-06-28,CAM SUR,#REF!,20,220,4400,,0,20,23,460,3940
12644,2017-06-28,CAM SUR,#REF!,2,1200,2400,,0,3,345,1035,1365
12645,2017-06-29,CAM SUR,#REF!,2,2700,5400,,0,2,1173,2346,3054
12645,2017-06-29,CAM SUR,#REF!,6,190,1140,,0,6,75.6,453.59999999999997,686.4000000000001
12645,2017-06-29,CAM SUR,#REF!,1,885,885,,0,1,196,196,689
12646,2017-06-29,CAM SUR,#REF!,1,855,855,,0,1,122,122,733
12647,2017-06-29,CAM SUR,#REF!,2,500,1000,,0,2,133,266,734
12648,2017-06-29,CAM SUR,#REF!,1,3000,3000,,0,1,1450,1450,1550
12649,2017-06-29,CAM SUR,#REF!,1,2720,2720,,0,1,1173.6,1173.6,1546.4
12911,2017-06-09,CAVITE,#REF!,6,80,480,,0,6,24.47,146.82,333.18
12912,2017-06-09,CAVITE,#REF!,2,3000,6000,0.2,1200,2,1450,2900,1900
12913,2017-06-14,CAVITE,#REF!,1,1150,1150,0.2,230,1,345,345,575
12914,2017-06-14,CAVITE,#REF!,1,2790,2790,0.2,558,1,1173.6,1173.6,1058.4
12915,2017-06-14,CAVITE,#REF!,10,980,9800,,0,10,280,2800,7000
12915,2017-06-14,CAVITE,#REF!,10,1150,11500,,0,10,365,3650,7850
12915,2017-06-14,CAVITE,#REF!,5,1320,6600,,0,5,300,1500,5100
12915,2017-06-14,CAVITE,#REF!,2,160,320,,0,2,40,80,240
12915,2017-06-14,CAVITE,#REF!,3,260,780,,0,3,260,780,0
12916,2017-06-15,CAVITE,#REF!,2,1150,2300,0.3,690,3,345,1035,575
12917,2017-06-15,CAVITE,#REF!,10,1980,19800,0.4,7920,10,500,5000,6880
12918,2017-06-15,cavite,#REF!,1,4800,4800,0.2,960,1,1872,1872,1968
12919,2017-06-16,CAVITE,#REF!,2,3000,6000,,0,2,1450,2900,3100
12920,2017-06-23,cavite,#REF!,1,4800,4800,0.2,960,1,1872,1872,1968
12921,2017-06-27,CAVITE,#REF!,2,1150,2300,,0,3,345,1035,1265
12922,2017-06-29,CAVITE,#REF!,1,3000,3000,,0,1,1450,1450,1550
13018,2017-06-21,RAKKK,#REF!,,,0,,0,0,,0,0
13118,2017-05-17,CAM NORTE,#REF!,2,750,1500,,0,2,227.55,455.1,1044.9
13128,2017-06-06,CAM SUR,#REF!,2,1833.3333333333333,3666.6666666666665,,0,3,980,2940,726.6666666666665
13129,2017-06-06,CAM NORTE,#REF!,2,750,1500,,0,2,227.5,455,1045
13129,2017-06-06,CAM NORTE,#REF!,1,1070,1070,,0,1,319,319,751
13129,2017-06-06,CAM NORTE,#REF!,1,1425,1425,,0,1,445,445,980
13130,2017-06-08,CAM NORTE,#REF!,1,2100,2100,,0,1,685,685,1415
13131,2017-06-14,CAM NORTE,#REF!,6,58,348,,0,6,16.8,100.80000000000001,247.2
13131,2017-06-14,CAM NORTE,#REF!,6,78,468,,0,6,24.38,146.28,321.72
13132,2017-06-14,CAM NORTE,#REF!,2,1456,2912,,0,2,333,666,2246
13133,2017-06-14,CAM NORTE,#REF!,2,750,1500,,0,2,227.5,455,1045
13134,2017-06-14,CAM NORTE,#REF!,1,2820,2820,,0,1,1173.6,1173.6,1646.4
13135,2017-06-14,CAM NORTE,#REF!,1,1165,1165,,0,1,365.89,365.89,799.11
13135,2017-06-14,CAM NORTE,#REF!,1,1900,1900,,0,1,595,595,1305
13135,2017-06-14,CAM NORTE,#REF!,1,1800,1800,,0,1,540,540,1260
13135,2017-06-14,CAM NORTE,#REF!,2,1800,3600,,0,2,535,1070,2530
13136,2017-06-16,CAM NORTE,#REF!,6,2100,12600,,0,6,685,4110,8490
13136,2017-06-16,CAM NORTE,#REF!,6,750,4500,,0,6,227.5,1365,3135
13136,2017-06-16,CAM NORTE,#REF!,8,1800,14400,,0,8,535,4280,10120
13136,2017-06-16,CAM NORTE,#REF!,10,80,800,,0,10,24.5,245,555
13136,2017-06-16,CAM NORTE,#REF!,2,198,396,,0,2,55,110,286
13136,2017-06-16,CAM NORTE,#REF!,2,1050,2100,,0,2,319,638,1462
13136,2017-06-16,CAM NORTE,#REF!,6,180,1080,,0,6,56,336,744
13137,2017-06-16,CAM NORTE,#REF!,1,1200,1200,,0,1,345,345,855
13137,2017-06-16,CAM NORTE,#REF!,1,1000,1000,,0,1,155,155,845
13137,2017-06-16,CAM NORTE,#REF!,1,1600,1600,,0,1,480.9,480.9,1119.1
13137,2017-06-16,CAM NORTE,#REF!,1,800,800,,0,1,225,225,575
13137,2017-06-16,CAM NORTE,#REF!,12,88,1056,,0,12,24.47,293.64,762.36
13137,2017-06-16,CAM NORTE,#REF!,13,145,1885,,0,13,47,611,1274
13139,2017-06-16,CAM NORTE,#REF!,1,650,650,,0,1,187.5,187.5,462.5
13139,2017-06-16,CAM NORTE,#REF!,1,850,850,,0,1,155,155,695
13139,2017-06-16,CAM NORTE,#REF!,6,88,528,,0,6,24.47,146.82,381.18
13139,2017-06-16,CAM NORTE,#REF!,6,190,1140,,0,6,75.6,453.59999999999997,686.4000000000001
13139,2017-06-16,CAM NORTE,#REF!,6,175,1050,,0,6,42,252,798
13140,2017-06-10,CAM NORTE,#REF!,1,3000,3000,,0,1,1450,1450,1550
13140,2017-06-10,CAM NORTE,#REF!,1,1800,1800,,0,1,535,535,1265
13141,2017-06-16,CAM NORTE,#REF!,2,650,1300,,0,2,155,310,990
13142,2017-06-16,CAM NORTE,#REF!,1,1600,1600,,0,1,480.9,480.9,1119.1
13143,2017-06-16,CAM NORTE,#REF!,1,1600,1600,,0,1,480.9,480.9,1119.1
13144,2017-06-19,CAM NORTE,#REF!,22,380,8360,,0,22,73,1606,6754
13145,2017-06-19,CAM NORTE,#REF!,11,380,4180,,0,11,73,803,3377
13146,2017-06-19,CAM NORTE,#REF!,30,80,2400,,0,30,23.445,703.35,1696.65
13147,2017-06-19,CAM NORTE,#REF!,20,180,3600,,0,20,56,1120,2480
13148,2017-06-20,CAM NORTE,#REF!,50,78,3900,,0,50,24.38,1219,2681
13148,2017-06-20,CAM NORTE,#REF!,30,85,2550,,0,30,24,720,1830
13149,2017-06-21,CAM NORTE,#REF!,2,800,1600,,0,2,225,450,1150
13149,2017-06-21,CAM NORTE,#REF!,1,870,870,,0,1,182.5,182.5,687.5
13149,2017-06-21,CAM NORTE,#REF!,1,3000,3000,,0,1,1450,1450,1550
13150,2017-06-21,CAM NORTE,#REF!,2,750,1500,,0,2,227.5,455,1045
13151,2017-06-30,GOVERNMENT,#REF!,,,0,,0,0,,0,0
13152,2017-06-30,GOVERNMENT,#REF!,,,0,,0,0,,0,0
13153,2017-06-30,GOVERNMENT,#REF!,,,0,,0,0,,0,0
13154,2017-06-30,GOVERNMENT,#REF!,,,0,,0,0,,0,0
13156,2017-06-30,GOVERNMENT,#REF!,,,0,,0,0,,0,0
13157,2017-06-30,GOVERNMENT,#REF!,,,0,,0,0,,0,0
13158,2017-06-30,GOVERNMENT,#REF!,,,0,,0,0,,0,0
13159,2017-06-30,GOVERNMENT,#REF!,,,0,,0,0,,0,0
13160,2017-06-30,GOVERNMENT,#REF!,,,0,,0,0,,0,0
13161,2017-06-30,GOVERNMENT,#REF!,,,0,,0,0,,0,0
13247,2017-06-09,BATANGAS,#REF!,1,2700,2700,0.05,135,1,1173.6,1173.6,1391.4
13247,2017-06-09,BATANGAS,#REF!,10,300,3000,0.05,150,10,129.7,1297,1553
13247,2017-06-09,BATANGAS,#REF!,2,1300,2600,0.05,130,2,200,400,2070
13247,2017-06-09,BATANGAS,#REF!,1,2250,2250,0.05,112.5,1,750,750,1387.5
13248,2017-06-09,BATANGAS,#REF!,1,500,500,0.05,25,1,133,133,342
13248,2017-06-09,BATANGAS,#REF!,2,1800,3600,0.05,180,2,595,1190,2230
13257,2017-06-08,HOSPITAL,#REF!,700,120,84000,,0,700,25,17500,66500
13258,2017-06-08,HOSPITAL,#REF!,15,1800,27000,,0,15,590,8850,18150
13262,2017-06-17,HOSPITAL,#REF!,1,930,930,,0,1,384,384,546
13262,2017-06-17,HOSPITAL,#REF!,2,1550,3100,,0,2,458,916,2184
13262,2017-06-17,HOSPITAL,#REF!,1,700,700,,0,1,235,235,465
13262,2017-06-17,HOSPITAL,#REF!,5,3000,15000,,0,5,750,3750,11250
13263,2017-06-06,HOSPITAL,#REF!,30,4800,144000,,0,30,1872,56160,87840
13264,2017-06-30,HOSPITAL,#REF!,1,870,870,,0,1,182.5,182.5,687.5
13264,2017-06-30,HOSPITAL,#REF!,1,1900,1900,,0,1,595,595,1305
13264,2017-06-30,HOSPITAL,#REF!,1,930,930,,0,1,384,384,546
13264,2017-06-30,HOSPITAL,#REF!,3,2800,8400,,0,3,1173.6,3520.7999999999997,4879.200000000001
13264,2017-06-30,HOSPITAL,#REF!,5,4600,23000,,0,5,120,600,22400
13264,2017-06-30,HOSPITAL,#REF!,2,800,1600,,0,2,100,200,1400
13264,2017-06-30,HOSPITAL,#REF!,1,700,700,,0,1,235,235,465
13264,2017-06-30,HOSPITAL,#REF!,5,3000,15000,,0,5,210,1050,13950
13264,2017-06-30,HOSPITAL,#REF!,2,1750,3500,,0,2,415,830,2670
13264,2017-06-30,HOSPITAL,#REF!,1,3900,3900,,0,1,1872,1872,2028
13362,2017-05-30,BATANGAS,#REF!,5,2530,12650,,0,5,750,3750,8900
13363,2017-05-30,BATANGAS,#REF!,2,2970,5940,,0,2,1173.6,2347.2,3592.8
13364,2017-05-30,BATANGAS,#REF!,12,350,4200,0.1,420,12,110,1320,2460
13364,2017-05-30,BATANGAS,#REF!,4,350,1400,0.1,140,4,45,180,1080
13366,2017-06-06,BATANGAS,#REF!,2,960,1920,0.1,192,2,225,450,1278
13367,2017-06-06,BATANGAS,#REF!,5,160,800,0.1,80,5,47,235,485
13368,2017-06-06,BATANGAS,#REF!,7,84,588,0.1,58.800000000000004,7,26.25,183.75,345.45000000000005
13369,2017-06-06,BATANGAS,#REF!,12,72,864,,0,12,23,276,588
13370,2017-06-06,BATANGAS,#REF!,3,2300,6900,,0,3,595,1785,5115
13371,2017-06-06,BATANGAS,#REF!,9,600,5400,,0,9,158,1422,3978
13372,2017-06-06,BATANGAS,#REF!,2,1020,2040,,0,2,260,520,1520
13373,2017-06-06,BATANGAS,#REF!,3,3360,10080,,0,3,1173,3519,6561
13374,2017-06-06,BATANGAS,#REF!,3,3360,10080,,0,3,1173.6,3520.7999999999997,6559.200000000001
13375,2017-06-06,BATANGAS,#REF!,2,900,1800,,0,2,225,450,1350
13376,2017-06-06,BATANGAS,#REF!,3,1098,3294,,0,3,345,1035,2259
13377,2017-06-06,BATANGAS,#REF!,5,1300,6500,,0,5,200,1000,5500
13378,2017-06-06,BATANGAS,#REF!,2,1335,2670,,0,2,445,890,1780
13379,2017-06-06,BATANGAS,#REF!,6,190,1140,,0,6,75.6,453.59999999999997,686.4000000000001
13380,2017-06-06,BATANGAS,#REF!,30,380,11400,,0,30,110,3300,8100
13381,2017-06-06,BATANGAS,#REF!,5,990,4950,,0,5,300,1500,3450
13382,2017-06-06,BATANGAS,#REF!,5,2970,14850,,0,5,1173.6,5868,8982
13383,2017-06-06,BATANGAS,#REF!,2,1980,3960,,0,2,595,1190,2770
13383,2017-06-06,BATANGAS,#REF!,4,935,3740,,0,4,260,1040,2700
13384,2017-06-06,BATANGAS,#REF!,3,1800,5400,,0,3,630,1890,3510
13385,2017-06-06,BATANGAS,#REF!,2,1800,3600,,0,2,630,1260,2340
13386,2017-06-06,BATANGAS,#REF!,1,1335,1335,,0,1,445,445,890
13387,2017-06-06,BATANGAS,#REF!,5,180,900,,0,5,48,240,660
