data_layer,source_workbook,source_sheet,source_row_number,source_header_row_number,DRNumber,DRDate,AREA,Product,Qty,ContractPrice,TOTAL CP,Discount,TotalCP,TransferPrice,Total TP,Net Income,column_13
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,157,5,14776,2018-05-11,Hospital,ANTIZOAL 5mg/ml,100,120,12000,0,12000,14.966666666666667,1496.6666666666667,10503.333333333334,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,158,5,14777 / SI2022,2018-12-12,Hospital,ANTIZOAL 5mg/ml,100,120,12000,0,12000,14.966666666666667,1496.6666666666667,10503.333333333334,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,159,5,15464,2018-03-01,Albay,VITACORE 100mg,5,1500,7500,0,7500,200,1000,6500,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,160,5,15465,2018-03-02,Albay,Alvica Trauma Recovery Gel Ice,2,368,736,0,736,98.54,197.08,538.92,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,161,5,15466,2018-03-06,Albay,MULTI GROW 120ml,10,288,2880,0,2880,80,800,2080,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,162,5,15467,2018-03-07,Albay,XYNETIN 1500mg/200iu,6,325,1950,0,1950,310,1860,90,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,163,5,15472,2018-03-22,Albay,SUSTACHLOR 125mg/5ml,6,117.6,705.5999999999999,0,705.5999999999999,46.79,280.74,424.8599999999999,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,164,5,15474,2018-04-03,Albay,OMEBLOC-20 20mg,2,290,580,0,580,,,580,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,165,5,15475,2018-04-06,Albay,OMEBLOC-20 20mg,3,290,870,0,870,,,870,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,166,5,15478,2018-04-03,Albay,SUPMAC 500mg,5,108,540,0,540,,,540,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,167,5,15479,2018-04-03,Albay,SUPMAC 500mg,10,108,1080,0,1080,,,1080,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,168,5,15479,2018-04-03,Albay,CINNARIGO 25MG,2,198,396,0,396,64,128,268,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,169,5,15480,2018-04-04,Albay,CLAXIC 500mg/125mg,2,1674,3348,0,3348,1189.86,2379.72,968.2800000000002,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,170,5,15480,2018-04-04,Albay,LOWAS 10MG,4,325,1300,0,1300,145,580,720,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,171,5,15480,2018-04-04,Albay,INHIBITA 40mg,10,600,6000,0,6000,85,850,5150,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,172,5,15480,2018-04-04,Albay,LEXI B FORTE 300mg/100mg/100mcg,10,600,6000,0,6000,,,6000,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,173,5,15481,2018-04-06,Albay,FORMET 500mg,3,132,396,0,396,74,222,174,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,174,5,15481,2018-04-06,Albay,PHILSTAT 20mg,3,206.6666,619.9997999999999,0,619.9997999999999,96,288,331.99979999999994,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,175,5,15482,2018-04-10,Albay,AMETRIS 500mg,4,390,1560,0,1560,,,1560,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,176,5,15483,2018-04-11,Albay,METMIC 500mg,5,750,3750,0,3750,227.5,1137.5,2612.5,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,177,5,15484,2018-04-11,Albay,CEEPRAZOL 20mg,2,1800,3600,0,3600,550,1100,2500,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,178,5,15485,2018-04-11,Albay,PHILSTAT 20mg,2,310,620,0,620,96,192,428,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,179,5,15486,2018-04-11,Albay,Alvica Trauma Recovery Gel Kids,3,368,1104,0,1104,97.5,292.5,811.5,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,180,5,15487,2018-04-11,Albay,Alvica Trauma Recovery Gel Ice,3,368,1104,0,1104,98.54,295.62,808.38,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,181,5,15488,2018-04-11,Albay,FORMET 500mg,2,198,396,0,396,74,148,248,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,182,5,15489,2018-04-12,Albay,AMETRIS 125mg,12,67.2,806.4000000000001,0,806.4000000000001,40,480,326.4000000000001,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,183,5,15490,2018-04-12,Albay,CLAXIC 250mg/62.5mg/5ml,7,221.42571428,1549.97999996,0,1549.97999996,154.58,1082.0600000000002,467.9199999599998,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,184,5,15491,2018-04-12,Albay,CLAXIC 125mg/31.25mg/5ml,7,135.714285714,949.999999998,0,949.999999998,,,949.999999998,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,185,5,15492,2018-04-13,Albay,BROXIL-M 30mg,3,804,2412,0,2412,210,630,1782,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,186,5,15493,2018-04-14,Albay,FEBSAN,10,325,3250,0,3250,145,1450,1800,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,187,5,15494,2018-04-16,Albay,MULTI GROW 120ml,40,144,5760,0,5760,80,3200,2560,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,188,5,15495,2018-04-16,Albay,SAPHROXOL 30mg,2,781,1562,0,1562,30,60,1502,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,189,5,15496,2018-04-17,Albay,CLAXIC 500mg/125mg,2,1650,3300,0,3300,1189.86,2379.72,920.2800000000002,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,190,5,15497,2018-04-17,Albay,AMETRIS 500mg,2,390,780,0,780,,,780,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,191,5,15498,2018-04-17,Albay,AMETRIS 125mg,8,67.2,537.6,0,537.6,40,320,217.60000000000002,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,192,5,15499,2018-04-17,Albay,Alvica Trauma Recovery Gel Ice,3,368,1104,0,1104,98.54,295.62,808.38,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,193,5,15499,2018-04-17,Albay,Alvica Trauma Recovery Gel Kids,3,368,1104,0,1104,97.5,292.5,811.5,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,194,5,15500,2018-04-19,Albay,SUSTACHLOR 500mg,1,1500,1500,0,1500,447.5,447.5,1052.5,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,195,5,15560,2018-03-01,Cavite,ZINACARE 750mg with Diluent,20,150,3000,0,3000,22,440,2560,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,196,5,15560,2018-03-01,Cavite,BUFENOL 200mg/5ml,50,112,5600,0,5600,,,5600,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,197,5,15561,2018-03-09,Cavite,PENCHLOR 1mg/800mcg,20,98,1960,0,1960,,,1960,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,198,5,15562,2018-03-05,Cavite,VITAKIDS 120ml,72,160,11520,0,11520,48.65,3502.7999999999997,8017.200000000001,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,199,5,15562,2018-03-05,Cavite,ZEGECEF 250mg/5ml SUS,72,400,28800,0,28800,139.45,10040.4,18759.6,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,200,5,15563,2018-03-05,Cavite,HYCLENS 4% SKIN CLEASER 1L,1,1460,1460,292,1168,551.25,551.25,616.75,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,201,5,15565,2018-03-07,Cavite,LACTAMOX 500mg/125mg TAB,10,2750,27500,0,27500,1173.2,11732,15768,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,202,5,15566,2018-03-09,Cavite,FUROXIDE 10mg/2ml,10,280,2800,0,2800,70,700,2100,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,203,5,15572,2018-03-27,Cavite,Hyclens OB 1% Antiseptic,11,279.2,3071.2,0,3071.2,138.6,1524.6,1546.6,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,204,5,15573,2018-03-26,Cavite,BRODIX Plus,5,1000,5000,0,5000,,,5000,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,205,5,15573,2018-03-26,Cavite,VOXOLL 30mg TAB,3,650,1950,0,1950,168,504,1446,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,206,5,15574,2018-04-04,Cavite,Tegutect 2% Chg Digluconate w/70% Alcohol 1GL,1,6210,6210,0,6210,2345,2345,3865,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,207,5,15575,2018-04-04,Cavite,ANTIZOAL 5mg/ml,30,90,2700,0,2700,14.966666666666667,449,2251,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,208,5,15576,2018-04-10,Cavite,Hyclens 0.2% Wound Care Solution,1,1250,1250,0,1250,,,1250,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,209,5,15577,2018-04-12,Cavite,PENCHLOR 1mg/800mcg,10,98,980,0,980,,,980,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,210,5,15577,2018-04-12,Cavite,FLUIFORT-M 50mg,10,78,780,0,780,28.475,284.75,495.25,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,211,5,15577,2018-04-12,Cavite,ZEGECEF 250mg/5ml SUS,10,400,4000,0,4000,139.45,1394.5,2605.5,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,212,5,15578,2018-04-14,Cavite,ZEGECEF 250mg/5ml SUS,72,400,28800,0,28800,139.45,10040.4,18759.6,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,213,5,15578,2018-04-14,Cavite,TOSYLAM 750mg TAB,10,2750,27500,0,27500,1265,12650,14850,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,214,5,15579,2018-04-19,Cavite,CEFUSAPH,60,160,9600,0,9600,95,5700,3900,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,215,5,15580,2018-04-26,Cavite,Essprin ADULT 20ML,3,635,1905,0,1905,210,630,1275,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,216,5,15581,2018-04-28,Cavite,ANTIZOAL 5mg/ml,30,120,3600,900,2700,14.966666666666667,449,2251,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,217,5,15582,2018-04-28,Cavite,TOSYLAM 750mg TAB,3,2750,8250,0,8250,1265,3795,4455,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,218,5,15583,2018-04-25,Cavite,DRILOZOLE 200mg/40mg/5ml,20,90,1800,0,1800,26,520,1280,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,219,5,15584,2018-05-04,Cavite,ZEGECEF 250mg/5ml SUS,20,400,8000,0,8000,139.45,2789,5211,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,220,5,15584,2018-05-04,Cavite,LACTAMOX 500mg/125mg TAB,4,2750,11000,0,11000,1173.2,4692.8,6307.2,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,221,5,15585,2018-05-04,Cavite,LACTAMOX 500mg/125mg TAB,4,2750,11000,0,11000,1173.2,4692.8,6307.2,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,222,5,15587,2018-05-04,Cavite,DOLO JAGA 500mg/50mg/100mg/100mcg,5,1663,8315,2494.5,5820.5,615,3075,2745.5,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,223,5,15587,2018-05-04,Cavite,JAGAPLEX TAB,5,1100,5500,1650,3850,263.3333333333333,1316.6666666666665,2533.3333333333335,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,224,5,15588,2018-05-19,Cavite,Hyclens 0.2% Wound Spray 1L,1,1228.5,1228.5,0,1228.5,,,1228.5,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,225,5,15589,2018-05-10,Cavite,ZINACARE 750mg with Diluent,30,150,4500,1350,3150,22,660,2490,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,226,5,15590,2018-05-17,Cavite,C-ZETT 600mg,3,640,1920,0,1920,,,1920,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,227,5,15590,2018-05-17,Cavite,BRODIX Plus,1,1000,1000,0,1000,,,1000,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,228,5,15590,2018-05-17,Cavite,ANEROCIN 300mg,1,3800,3800,0,3800,890,890,2910,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,229,5,15590,2018-05-17,Cavite,ANTIZOAL 5mg/ml,20,120,2400,0,2400,14.966666666666667,299.3333333333333,2100.6666666666665,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,230,5,15591,2018-05-17,Cavite,Hyclens 0.2% Wound Spray 1L,1,1228.5,1228.5,0,1228.5,,,1228.5,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,231,5,15592,2018-05-18,Cavite,OMCARE 40mg,2,1580,3160,0,3160,391.3,782.6,2377.4,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,232,5,15593,2018-05-23,Cavite,HISTARIL 1mg/50mg/5ml SYR,72,80,5760,1728,4032,24.47,1761.84,2270.16,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,233,5,15593,2018-05-23,Cavite,BUFENOL 200mg/5ml,30,112,3360,1008,2352,,,2352,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,234,5,15595,2018-05-23,Cavite,ANTIZOAL 5mg/ml,30,120,3600,0,3600,14.966666666666667,449,3151,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,235,5,15596,2018-05-25,Cavite,RENOKET 600mg,10,4800,48000,0,48000,3046,30460,17540,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,236,5,15597,2018-05-25,Cavite,Hyclens 0.2% Wound Spray 1L,1,1228.5,1228.5,0,1228.5,,,1228.5,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,237,5,15598,2018-05-31,Cavite,LACTAMOX 250mg/62.5mg/5ml,30,190,5700,0,5700,129.7,3890.9999999999995,1809.0000000000005,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,238,5,15599,2018-05-31,Cavite,TOSYLAM 750mg TAB,10,2750,27500,0,27500,1265,12650,14850,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,239,5,15599,2018-05-31,Cavite,ZEGECEF 250mg/5ml SUS,72,400,28800,0,28800,139.45,10040.4,18759.6,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,240,5,15600,2018-06-05,Cavite,VITASTRONG SOFTGEL,5,2000,10000,0,10000,890,4450,5550,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,241,5,15600,2018-06-05,Cavite,RANITEIN,1,2100,2100,0,2100,88,88,2012,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,242,5,15600,2018-06-05,Cavite,AGLOTAC 25mg/ml (50mg/2ml),1,800,800,0,800,17.9425,17.9425,782.0575,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,243,5,15600,2018-06-05,Cavite,CIFROX 500mg,1,1500,1500,0,1500,,,1500,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,244,5,15769,2018-03-01,Cam Norte,CEFEXIL 500mg,3,1200,3600,0,3600,,,3600,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,245,5,15769,2018-03-01,Cam Norte,METMIC 500mg,3,500,1500,0,1500,227.5,682.5,817.5,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,246,5,15770,2018-03-01,Cam Norte,FLUIFORT-M 250mg/5ml,5,99,495,0,495,35,175,320,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,247,5,15770,2018-03-01,Cam Norte,BROADMETZ 125mg/5ml,6,79,474,0,474,36,216,258,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,248,5,15770,2018-03-01,Cam Norte,HISTARIL 1mg/50mg/5ml SYR,6,88,528,0,528,24.47,146.82,381.18,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,249,5,15770,2018-03-01,Cam Norte,ENCLOXIL 500mg,1,1800,1800,0,1800,,,1800,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,250,5,15770,2018-03-01,Cam Norte,APROCARE 150mg,1,870,870,0,870,219,219,651,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,251,5,15770,2018-03-01,Cam Norte,HISTARIL 2mg/100mg CAP,1,800,800,0,800,225,225,575,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,252,5,15770,2018-03-01,Cam Norte,BROADMETZ 500mg,1,1070,1070,0,1070,319,319,751,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,253,5,15770,2018-03-01,Cam Norte,ARTAL-H 50mg/12.5mg,1,595,595,0,595,94,94,501,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,254,5,15770,2018-03-01,Cam Norte,JAGAPLEX TAB,1,1185,1185,0,1185,263.3333333333333,263.3333333333333,921.6666666666667,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,255,5,15770,2018-03-01,Cam Norte,ALGICAP 50mg/5ml SUS,6,80,480,0,480,24.61,147.66,332.34000000000003,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,256,5,15770,2018-03-01,Cam Norte,TERMAGEN 500mg,1,200,200,0,200,104.58,104.58,95.42,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,257,5,15771,2018-03-01,Cam Norte,METMIC 500mg,2,750,1500,0,1500,227.5,455,1045,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,258,5,15772,2018-03-01,Cam Norte,MULTI GROW 120ml,30,160,4800,0,4800,80,2400,2400,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,259,5,15773,2018-03-08,Cam Norte,CEFEXIL 500mg,3,1800,5400,0,5400,,,5400,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,260,5,15774,2018-03-07,Cam Norte,ISORANE 100% V/V 100ml,2,3429,6858,0,6858,1250,2500,4358,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,261,5,15775,2018-03-08,Cam Norte,METMIC 500mg,2,750,1500,0,1500,227.5,455,1045,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,262,5,15775,2018-03-08,Cam Norte,ALGICAP 500mg CAP,2,800,1600,0,1600,227.5,455,1145,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,263,5,15776,2018-03-05,Cam Norte,DOLO JAGA 500mg/50mg/100mg/100mcg,2,1600,3200,0,3200,615,1230,1970,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,264,5,15777,2018-03-09,Cam Norte,FOCID 5mg,1,650,650,0,650,,,650,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,265,5,15777,2018-03-09,Cam Norte,JAGAPLEX TAB,1,850,850,0,850,263.3333333333333,263.3333333333333,586.6666666666667,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,266,5,15778,2018-03-09,Cam Norte,EVAPROST 250mcg/ml,2,5500,11000,0,11000,3575,7150,3850,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,267,5,15779,2018-03-12,Cam Norte,SOLUNATE 84mg/ml (8.4%),0,12000,0,0,0,5319,0,0,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,268,5,15780,2018-03-12,Cam Norte,OMCARE 40mg,1,3600,3600,0,3600,391.3,391.3,3208.7,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,269,5,15781,2018-03-12,Cam Norte,CEPROTRON 500mg,1,1750,1750,0,1750,500,500,1250,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,270,5,15781,2018-03-12,Cam Norte,LACTAMOX 500mg/125mg TAB,1,2800.2,2800.2,0,2800.2,1173.2,1173.2,1626.9999999999998,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,271,5,15781,2018-03-12,Cam Norte,BROXIL-M 15mg/5ml,6,74,444,0,444,29.47,176.82,267.18,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,272,5,15782,2018-03-13,Cam Norte,MULTI GROW 30ml drops,30,175,5250,0,5250,60,1800,3450,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,273,5,15792,2018-04-05,Cam Norte,SODAMPEN 1g IM/IV,11,116.363636,1279.999996,0,1279.999996,43,473,806.999996,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,274,5,15793,2018-04-06,Cam Norte,CEFEXIL 500mg,2,1800,3600,0,3600,,,3600,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,275,5,15793,2018-04-06,Cam Norte,BROXIL-M 30mg,3,670,2010,0,2010,210,630,1380,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,276,5,15794,2018-03-10,Cam Norte,SOLUNATE 84mg/ml (8.4%),0.2,12000,2400,0,2400,5319,1063.8,1336.2,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,277,5,15795,2018-04-30,Cam Norte,EVAPROST 125mcg/ml,1,2880,2880,0,2880,1872,1872,1008,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,278,5,15796,2018-04-11,Cam Norte,EVAPROST 250mcg/ml,1,5500,5500,0,5500,3575,3575,1925,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,279,5,15797,2018-04-11,Cam Norte,EVAPROST 250mcg/ml,1,5500,5500,0,5500,3575,3575,1925,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,280,5,15799,2018-04-12,Cam Norte,METMIC 500mg,2,750,1500,0,1500,227.5,455,1045,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,281,5,15799,2018-04-12,Cam Norte,JAGAPLEX TAB,2,1185,2370,0,2370,263.3333333333333,526.6666666666666,1843.3333333333335,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,282,5,15799,2018-04-12,Cam Norte,TRIVASC 35mg MR,1,1425,1425,0,1425,490,490,935,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,283,5,15799,2018-04-12,Cam Norte,BROXIL-M 30mg,1,670,670,0,670,210,210,460,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,284,5,15800,2018-04-12,Cam Norte,CINNABLOC 25mg,1,500,500,0,500,133,133,367,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,285,5,15800,2018-04-12,Cam Norte,BROXIL-M 30mg,2,670,1340,0,1340,210,420,920,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,286,5,15800,2018-04-12,Cam Norte,EUROXIME 500mg,1,3000,3000,0,3000,,,3000,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,287,5,15800,2018-04-12,Cam Norte,OSTEO-PRO 750mg/10iu/10mg,1,1164,1164,0,1164,449.81,449.81,714.19,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,288,5,15800,2018-04-12,Cam Norte,ARTAL,2,350,700,0,700,,,700,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,289,5,15800,2018-04-12,Cam Norte,PHILSTAT 20mg,2,240,480,0,480,96,192,288,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,290,5,15800,2018-04-12,Cam Norte,JAGAPLEX TAB,1,1185,1185,0,1185,263.3333333333333,263.3333333333333,921.6666666666667,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,291,5,15800,2018-04-12,Cam Norte,XYNETIN 1500mg/200iu,1,1050,1050,0,1050,310,310,740,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,292,5,15801,2018-06-26,Cam Norte,JAGA 300MG/100MG/100MCG,1,1150,1150,0,1150,530,530,620,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,293,5,15802,2018-06-26,Cam Norte,LEIVICLOX 250mg Sus,30,181.33333,5439.9999,0,5439.9999,65,1950,3489.9999,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,294,5,15803,2018-06-27,Cam Norte,BUPIRIGHT 5mg/ml,2.8,2321.72857142,6500.839999976,0,6500.839999976,,,6500.839999976,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,295,5,15804,2018-07-27,Cam Norte,FOCID 5mg,1,650,650,0,650,,,650,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,296,5,15805,2018-07-03,Cam Norte,LACTAMOX 500mg/125mg TAB,1,2800,2800,0,2800,1173.2,1173.2,1626.8,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,297,5,15806,2018-07-03,Cam Norte,JAGAPLEX TAB,1,1185,1185,0,1185,263.3333333333333,263.3333333333333,921.6666666666667,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,298,5,15807,2018-07-04,Cam Norte,CEFZIME 750mg,1.1,2727.27272,2999.999992,0,2999.999992,765,841.5000000000001,2158.499992,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,299,5,15808,2018-07-04,Cam Norte,EVAPROST 250mcg/ml,2,5500,11000,0,11000,3575,7150,3850,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,300,5,15809,2018-07-06,Cam Norte,ALGICAP 50mg/5ml SUS,12,80,960,0,960,24.61,295.32,664.6800000000001,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,301,5,15809,2018-07-06,Cam Norte,CEFEXIL 500mg,6,1800,10800,0,10800,,,10800,
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2019,302,5,15809,2018-07-06,Cam Norte,METMIC 500mg,3,750,2250,0,2250,227.5,682.5,1567.5,
