data_layer,source_workbook,source_sheet,source_row_number,source_header_row_number,DR,DATE,AREA,PRODUCT,GROSS SALES,UNIT PRICE,GROSS,DISCOUNT,column_9,QTY,TP,TOTAL,NET INCOME
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3726,5,15316A,2017-12-18,BATANGAS,#REF!,3,855,2565,,0,3,270,810,1755
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3727,5,15317A,2017-12-18,BATANGAS,#REF!,2,600,1200,,0,2,95,190,1010
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3728,5,15318A,2017-12-18,BATANGAS,#REF!,2,600,1200,,0,2,95,190,1010
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3729,5,15319A,2017-12-18,BATANGAS,#REF!,1,3000,3000,,0,1,1450,1450,1550
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3730,5,15320A,2017-12-18,BATANGAS,#REF!,1,3000,3000,,0,1,1450,1450,1550
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3731,5,15307A,2017-12-18,BATANGAS,#REF!,10,60,600,,0,10,23,230,370
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3732,5,15321A,2017-12-18,BATANGAS,#REF!,4,946,3784,,0,4,310,1240,2544
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3733,5,15321A,2017-12-18,BATANGAS,#REF!,4,750,3000,,0,4,218,872,2128
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3734,5,15321A,2017-12-18,BATANGAS,#REF!,9,187,1683,,0,9,75,675,1008
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3735,5,15321A,2017-12-18,BATANGAS,#REF!,8,80,640,,0,8,30.8,246.4,393.6
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3736,5,15302A,2017-12-14,BATANGAS,#REF!,5,1800,9000,,0,5,480,2400,6600
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3737,5,15303A,2017-12-14,BATANGAS,#REF!,10,300,3000,,0,10,110,1100,1900
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3738,5,15303A,2017-12-14,BATANGAS,#REF!,3,198,594,,0,3,660,1980,-1386
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3739,5,15303A,2017-12-14,BATANGAS,#REF!,5,1925,9625,,0,5,415,2075,7550
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3740,5,15303A,2017-12-14,BATANGAS,#REF!,20,77,1540,,0,20,24.5,490,1050
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3741,5,15213A,2017-12-11,LAGUNA,#REF!,4,500,2000,,0,4,250,1000,1000
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3742,5,15213A,2017-12-11,LAGUNA,#REF!,1,520,520,,0,1,260,260,260
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3743,5,15368A,,GOVERNMENT,#REF!,,,0,,0,0,,0,0
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3744,5,15267A,,GOVERNMENT,#REF!,,,0,,0,0,,0,0
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3745,5,15265A,,GOVERNMENT,#REF!,,,0,,0,0,,0,0
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3746,5,15266A,,GOVERNMENT,#REF!,,,0,,0,0,,0,0
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3747,5,15262A,,GOVERNMENT,#REF!,,,0,,0,0,,0,0
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3748,5,9070,2016-10-03,ADMIN,CLAXIC 250mg/62.5mg/5ml,2,310,620,0.5,310,2,129.7,259.4,50.60000000000002
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3749,5,9070,2016-10-03,ADMIN,BERCEF 50mg Drops,2,175,350,0.5,175,2,42,84,91
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3750,5,9070,2016-10-03,ADMIN,HISTARIL 50mg/1mg/5ml,5,80,400,0.5,200,5,24.47,122.35,77.65
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3751,5,9070,2016-10-03,ADMIN,GIAN ZINC 120ml,2,175,350,0.5,175,2,75,150,25
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3752,5,9072,2016-10-12,ADMIN,RESPINAL 125mg/5ml,2,110,220,0.5,110,2,35,70,40
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3753,5,9073,2016-10-12,ADMIN,MULTI GROW 120ml,2,198,396,0.5,198,2,68,136,62
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3754,5,9074,2016-10-10,ADMIN,ATOVAS 20MG,2,650,1300,0.5,650,2,202.5,405,245
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3755,5,9078,2016-10-17,Admin,ATOVAS 80MG,1,900,900,0.5,450,1,,0,450
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3756,5,9078,2016-10-17,Admin,ZAFEX 500MG,10,60,600,0.5,300,10,,0,300
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3757,5,9082,2016-10-18,ADMIN,MULTI GROW 120ml,6,198,1188,0.5,594,6,68,408,186
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3758,5,9082,2016-10-18,ADMIN,VOXOLL 15mg/5ml,4,74,296,0.5,148,4,23,92,56
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3759,5,9083,2016-10-18,ADMIN,,,,0,0.5,0,0,,0,0
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3760,5,9089,2016-10-21,ADMIN,INTRAPLEM 50mg/ml Drops,1,74,74,0.5,37,1,22.75,22.75,14.25
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3761,5,9092,2016-10-21,ADMIN,CAPSUGEN FORTE,1,1100,1100,0.5,550,2,310,620,-70
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3762,5,9096,2016-10-29,admin,JAGAPLEX,1,855,855,,0,2,270,540,315
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3763,5,9100,2016-11-03,Admin,MULTI GROW 120ml,2,198,396,0.5,198,2,68,136,62
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3764,5,9100,2016-11-03,Admin,GIAN ZINC 120ML,2,175,350,0.5,175,2,75,150,25
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3765,5,9595,2017-01-09,Supplies,#REF!,,,0,,0,0,,0,0
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3766,5,9596,2016-01-09,SUPPLLIES,#REF!,,,0,,0,0,,0,0
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3767,5,9597,2017-01-09,Supplies,#REF!,,,0,,0,0,,0,0
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3768,5,9598,2017-01-09,Supplies,#REF!,,,0,,0,0,,0,0
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3769,5,9599,2017-01-06,Supplies,#REF!,,,0,,0,0,,0,0
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3770,5,9600,2017-01-13,Supplies,#REF!,,,0,,0,0,,0,0
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3771,5,10214,2016-08-30,Supplies,#REF!,,,0,,0,0,,0,0
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3772,5,10228,2016-11-21,SUPPLIES,#REF!,,,0,,0,0,,0,0
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3773,5,10229,2016-12-05,EQUIPMENT,#REF!,,,0,,0,0,,0,0
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3774,5,10230,2016-12-13,SUPPLIES,#REF!,,,0,,0,0,,0,0
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3775,5,10232,2017-01-09,EQUIPMENT,#REF!,,,0,,0,0,,0,0
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3776,5,10233,2017-01-16,,#REF!,288,60,17280,,0,288,20.5,5904,11376
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3777,5,10391,2016-11-12,ADMIN,HISTARIL 50mg/1mg/5ml,2,80,160,0.5,80,2,24.47,48.94,31.060000000000002
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3778,5,10396,2016-11-19,ADMIN,Capsugen forte,1,1100,1100,0.5,550,1,310,310,240
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3779,5,10396,2016-11-19,ADMIN,FERGLOBIN 250MG,1,725,725,0.5,362.5,1,215,215,147.5
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3780,5,10396,2016-11-19,ADMIN,HAVC 500MG,1,135,135,0.5,67.5,1,35,35,32.5
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3781,5,10397,2016-11-19,ADMIN,HAVC 500MG,2,135,270,0.5,135,2,35,70,65
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3782,5,10750,2017-01-03,CAM SUR,MONILIASOL 125mg/5mL,20,75,1500,,0,20,26.25,525,975
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3783,5,10807,2017-01-26,Hospital,RENOKET,1,2900,2900,,0,1,1450,1450,1450
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3784,5,10825,2017-01-11,HOSPITAL,EVAPROST 125,3,4800,14400,,0,3,1872,5616,8784
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3785,5,10826,2017-01-11,HOSPITAL,EVAPROST 125,2,4800,9600,,0,2,1872,3744,5856
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3786,5,10827,2016-01-11,HOSPITAL,CETOCIN,3,500,1500,,0,3,120,360,1140
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3787,5,10828,2016-01-11,HOSPITAL,SODAMPEN 1g IM/IV,300,128,38400,,0,300,4.5,1350,37050
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3788,5,10828,2016-01-11,HOSPITAL,ERGOTEC 125mg,2000,20,40000,,0,2000,5,10000,30000
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3789,5,10828,2016-01-11,HOSPITAL,MAXIFER,500,490,245000,,0,500,163,81500,163500
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3790,5,10828,2016-01-11,HOSPITAL,EVAPROST 250,100,960,96000,,0,100,357.5,35750,60250
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3791,5,10828,2016-01-11,HOSPITAL,EVAPROST 125,300,480,144000,,0,300,187.2,56160,87840
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3792,5,10829,2017-01-16,HOSPITAL,ANTIZOAL,400,120,48000,,0,400,25,10000,38000
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3793,5,10830,2017-01-18,HOSPITAL,CEFZIME 750mg IM/IV,4,3000,12000,,0,4,750,3000,9000
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3794,5,10831,2017-01-26,Hospital,AMSUTAS,200,280,56000,,0,200,45,9000,47000
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3795,5,10858,2016-11-28,ADMIN,SNEEZ 12.5mg,1,135,135,0.5,67.5,1,42,42,25.5
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3796,5,10858,2016-11-28,ADMIN,VOXOLL 15mg/5ml,1,74,74,0.5,37,1,23,23,14
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3797,5,10861,2016-12-05,ADMIN,APROCARE 150MG,2,650,1300,0.5,650,2,219,438,212
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3798,5,10870,2016-12-17,ADMIN,MAXXI-VIT PLUS,5,1200,6000,,0,7,420,2940,3060
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3799,5,10870,2016-12-17,ADMIN,XYNETIN 1500MG,5,950,4750,,0,7,310,2170,2580
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3800,5,10872,2016-12-17,HOSPITAL,ANTIZOAL,100,120,12000,,0,100,25,2500,9500
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3801,5,10874,2016-12-21,ADMIN,CORSTAPH 500mg,5,1500,7500,,0,7,435,3045,4455
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3802,5,10874,2016-12-21,ADMIN,FERGLOBIN 250MG,5,725,3625,,0,7,215,1505,2120
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3803,5,10874,2016-12-21,ADMIN,SURITRAM,5,1750,8750,,0,7,500,3500,5250
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3804,5,10875,2017-12-21,ADMIN,DOPACARE 250MG,2,1950,3900,,0,2,590,1180,2720
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3805,5,10879,2017-01-03,ADMIN,MAXXI-VIT PLUS,5,1200,6000,,0,7,420,2940,3060
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3806,5,10879,2017-01-03,ADMIN,FOCID 5MG,5,650,3250,,0,7,187.5,1312.5,1937.5
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3807,5,10879,2017-01-03,ADMIN,XYNETIN 1500MG,5,950,4750,,0,7,310,2170,2580
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3808,5,10879,2017-01-03,ADMIN,OB-DILAN 10MG,5,1100,5500,,0,7,318.4,2228.7999999999997,3271.2000000000003
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3809,5,10879,2017-01-03,ADMIN,HAVC 500MG,5,125,625,,0,7,35,245,380
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3810,5,10880,2017-01-03,admin,EUROXIME 500MG,2,3000,6000,,0,2,1450,2900,3100
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3811,5,10880,2017-01-03,admin,LACTAMOX 625mg,2,2800,5600,,0,2,1173.6,2347.2,3252.8
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3812,5,10883,2017-01-05,CAM SUR,NERVAPLEX 500mg/50mg/100mg/100mcg,2,1550,3100,,0,2,480.9,961.8,2138.2
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3813,5,10886,2017-01-18,HOSPITAL,MAXIFER,6,2450,14700,,0,6,815,4890,9810
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3814,5,10888,2017-01-14,ADMIN,MAXXI-VIT PLUS,5,1200,6000,,0,7,420,2940,3060
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3815,5,10888,2017-01-14,ADMIN,XYNETIN 1500MG,5,950,4750,,0,7,310,2170,2580
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3816,5,10888,2017-01-14,ADMIN,OB-DILAN 10MG,5,1100,5500,,0,7,318.4,2228.7999999999997,3271.2000000000003
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3817,5,10888,2017-01-14,ADMIN,MULTI GROW OB PLUS ,5,1100,5500,,0,7,450,3150,2350
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3818,5,10888,2017-01-14,ADMIN,LEXI B FORTE 300mg/100mg/100ug,5,1000,5000,,0,7,323,2261,2739
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3819,5,10889,2017-01-24,ADMIN,DOPACARE 250MG,2,1950,3900,,0,2,590,1180,2720
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3820,5,10889,2017-01-24,ADMIN,HEMOTRAN 500MG,2,2100,4200,,0,2,685,1370,2830
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3821,5,10889,2017-01-24,ADMIN,ANEROCIN 300MG,2,3800,7600,,0,2,890,1780,5820
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3822,5,10890,2017-01-24,HOSPITAL,ERGOTEC 125mg,3,2000,6000,,0,3,500,1500,4500
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3823,5,10890,2017-01-24,HOSPITAL,NERVAPLEX 500mg/50mg/100mg/100mcg,2,1550,3100,,0,2,480.9,961.8,2138.2
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3824,5,10890,2017-01-24,HOSPITAL,CEFZIME 750mg IM/IV,8,3000,24000,,0,8,750,6000,18000
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3825,5,10890,2017-01-24,HOSPITAL,SODAMPEN 1g IM/IV,50,128,6400,,0,50,45,2250,4150
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3826,5,10890,2017-01-24,HOSPITAL,EVAPROST 125,2,3960,7920,,0,2,1872,3744,4176
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3827,5,10890,2017-01-24,HOSPITAL,MAXIFER,3,2450,7350,,0,3,815,2445,4905
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3828,5,10890,2017-01-24,HOSPITAL,QUALRAN 25mg/2ml,5,800,4000,,0,5,100,500,3500
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3829,5,10890,2017-01-24,HOSPITAL,LACTAMOX 625MG,3,2800,8400,,0,3,1173,3519,4881
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3830,5,10890,2017-01-24,HOSPITAL,CIFROX 500mg,1,1750,1750,,0,1,450,450,1300
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3831,5,10890,2017-01-24,HOSPITAL,Azeclo 100mg,2,1900,3800,,0,2,595,1190,2610
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3832,5,10892,2017-01-19,ADMIN,FOCID 5MG,5,650,3250,,0,7,187.5,1312.5,1937.5
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3833,5,10892,2017-01-19,ADMIN,EUROXIME 500MG,5,3000,15000,,0,7,1450,10150,4850
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3834,5,10892,2017-01-19,ADMIN,OB-DILAN 10MG,5,1100,5500,,0,7,318.4,2228.7999999999997,3271.2000000000003
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3835,5,10892,2017-01-19,ADMIN,FERGLOBIN 250MG,5,725,3625,,0,7,215,1505,2120
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3836,5,10893,2017-01-19,ADMIN,TOSYLAM 750MG,2,2750,5500,,0,2,980,1960,3540
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3837,5,10894,2017-01-18,ADMIN,FOCID 5MG,5,650,3250,,0,7,187.5,1312.5,1937.5
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3838,5,10894,2017-01-18,ADMIN,FERGLOBIN FA 60mg/400mcg,-519,9,-4671,,0,-519,2.4,-1245.6,-3425.4
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3839,5,10894,2017-01-18,ADMIN,FERGLOBIN FA 60mg/400mcg,5,900,4500,,0,7,240,1680,2820
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3840,5,10894,2017-01-18,ADMIN,SURITRAM,5,1750,8750,,0,7,500,3500,5250
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3841,5,10895,2017-01-23,ADMIN,MAXXI-VIT PLUS,5,1200,6000,,0,7,420,2940,3060
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3842,5,10895,2017-01-23,ADMIN,XYNETIN 1500MG,5,950,4750,,0,7,310,2170,2580
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3843,5,10895,2017-01-23,ADMIN,HAVC 500MG,5,125,625,,0,7,35,245,380
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3844,5,10897,2017-01-23,HOSPITAL,EVAPROST 125,3,3960,11880,,0,3,1872,5616,6264
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3845,5,10897,2017-01-23,HOSPITAL,Evaprost 250,2,7920,15840,,0,2,3575,7150,8690
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3846,5,10900,2017-01-25,Quezon,jagaplex,6,805,4830,0.25,1207.5,6,270,1620,2002.5
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3847,5,10900,2017-01-25,Quezon,JAGA 300mg/100mg/100mcg,12,915.02,10980.24,0.25,2745.06,12,323.4,3880.7999999999997,4354.380000000001
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3848,5,11012,2016-09-29,Marinduque,JAGAPLEX,5,950,4750,,0,10,270,2700,2050
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3849,5,11012,2016-09-29,Marinduque,JAGA 300mg/100mg/100mcg,10,600,6000,,0,10,345,3450,2550
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3850,5,11098,2016-11-14,CAM NORTE,CEFZIME 750mg IM/IV,1,3000,3000,,0,1,750,750,2250
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3851,5,11099,2016-11-14,CAM NORTE,ENERGEL SOFTGEL,1,1750,1750,,0,1,550,550,1200
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3852,5,11100,2016-11-14,CAM NORTE,COZEC,3,320,960,,0,3,85,255,705
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3853,5,11378,2016-12-07,CAM SUR,HISTARIL 100mg/2mg,2,850,1700,,0,2,225,450,1250
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3854,5,11382,2016-12-08,CAM SUR,LACTAMOX 156.25mg/5ml,6,190,1140,,0,6,75.6,453.59999999999997,686.4000000000001
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3855,5,11382,2016-12-08,CAM SUR,HISTARIL 100mg/2mg,1,800,800,,0,1,225,225,575
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3856,5,11383,2016-12-08,CAM SUR,LACTAMOX 156.25mg/5ml,9,190,1710,,0,9,75.6,680.4,1029.6
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3857,5,11383,2016-12-08,CAM SUR,LACTAMOX 625MG,1,2700,2700,,0,1,1173.6,1173.6,1526.4
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3858,5,11454,2016-12-01,GOVERNMENT,#REF!,,,0,,0,0,,0,0
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3859,5,11460,2017-01-17,GOVERNMENT,#REF!,,,0,,0,0,,0,0
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3860,5,11473,2017-01-30,GOVERNMENT,EUROGYL 500MG,1000,138,138000,,0,1000,23,23000,115000
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3861,5,11473,2017-01-30,GOVERNMENT,ZELEX 200mg,30,2800,84000,,0,30,750,22500,61500
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3862,5,11523,2016-12-27,QUEZON,APROCARE 150mg,10,750,7500,,0,10,219,2190,5310
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3863,5,11523,2016-12-27,QUEZON,KLOPIDO,10,1100,11000,,0,10,307,3070,7930
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3864,5,11524,2016-12-27,QUEZON,ATOVAS 20MG,10,750,7500,,0,10,202.5,2025,5475
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3865,5,11525,2017-01-03,QUEZON,LEXI B FORTE 300mg/100mg/100ug,1,915,915,,0,1,323,323,592
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3866,5,11525,2017-01-03,QUEZON,FORTIFLEX,1,900,900,,0,1,215,215,685
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3867,5,11525,2017-01-03,QUEZON,MYZIN 500mg,1,6250,6250,,0,1,2022,2022,4228
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3868,5,11525,2017-01-03,QUEZON,FEXIL 250mg/5ml,6,198,1188,,0,6,65,390,798
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3869,5,11525,2017-01-03,QUEZON,CEPROTRON 500mg,1,1750,1750,,0,1,415,415,1335
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3870,5,11525,2017-01-03,QUEZON,ZYMAX,5,360,1800,,0,5,81,405,1395
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3871,5,11526,2017-01-03,QUEZON,CINNABLOC 25MG,1,500,500,,0,1,133,133,367
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3872,5,11526,2017-01-03,QUEZON,NUTRI Z Drops,6,120,720,,0,6,48.5,291,429
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3873,5,11526,2017-01-03,QUEZON,SNEEZ 6.25mg/2ml/ml Drops,6,120,720,,0,6,38,228,492
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3874,5,11527,2017-01-03,QUEZON,BERCEF 250mg/5ml,30,450,13500,,0,30,148,4440,9060
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3875,5,11528,2016-01-07,EASTERN,NERVAMIN,5,1650,8250,,0,5,458,2290,5960
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3876,5,11528,2016-01-07,EASTERN,AMETRIS 125mg,2,650,1300,,0,2,170,340,960
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3877,5,11528,2016-01-07,EASTERN,ATOVAS 20MG,2,750,1500,,0,2,202.5,405,1095
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3878,5,11528,2016-01-07,EASTERN,CLAVIC 500mg,5,2790,13950,,0,5,1173.6,5868,8082
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3879,5,11528,2016-01-07,EASTERN,INTRAPLEM 500mg,3,980,2940,,0,3,280,840,2100
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3880,5,11528,2016-01-07,EASTERN,CAPSUGEN FORTE,3,1100,3300,,0,3,310,930,2370
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3881,5,11528,2016-01-07,EASTERN,CORSTAPH 500mg,2,1500,3000,,0,2,435,870,2130
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3882,5,11528,2016-01-07,EASTERN,VITAIR,5,1200,6000,,0,5,351,1755,4245
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3883,5,11528,2016-01-07,EASTERN,ROSADOC 10MG,10,780,7800,,0,10,210,2100,5700
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3884,5,11528,2016-01-07,EASTERN,ROSADOC 20MG,10,1120,11200,,0,10,330,3300,7900
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3885,5,11528,2016-01-07,EASTERN,LOWAS,10,540,5400,,0,10,165,1650,3750
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3886,5,11528,2016-01-07,EASTERN,MONILIASOL 125mg/5mL,24,75,1800,,0,24,26.25,630,1170
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3887,5,11529,2017-01-09,QUEZON,ATOVAS 20MG,10,750,7500,,0,10,202.5,2025,5475
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,3888,5,11530,2017-01-09,QUEZON,KLOPIDO,10,1100,11000,,0,10,307,3070,7930
