product,quantity,revenue,gross_margin_amount,row_count,active_months,estimated_contract_rows,rank,gross_margin_rate,revenue_share,cumulative_revenue_share,abc_class,method,status
LATEX EXAMINATION GLOVES MEDIUM,53.0,10070.0,7579.0,1,1,0,1312,0.752632,4.6e-05,0.974415,C,ABC/Pareto using total_trade_price revenue,draft
POPICIN,100.0,10000.0,90000.0,1,1,0,1313,9.0,4.5e-05,0.97446,C,ABC/Pareto using total_trade_price revenue,draft
TEGADERM FILM 4X4 - BIG,200.0,10000.0,24000.0,2,1,0,1314,2.4,4.5e-05,0.974506,C,ABC/Pareto using total_trade_price revenue,draft
AMBUBAG DISPOSABLE - TOPCARE,10.0,10000.0,7250.0,2,2,0,1315,0.725,4.5e-05,0.974551,C,ABC/Pareto using total_trade_price revenue,draft
PULSE OXIMTER ADULT (NO BRAND),20.0,10000.0,27000.0,1,1,0,1316,2.7,4.5e-05,0.974596,C,ABC/Pareto using total_trade_price revenue,draft
ISOPROPHYL ALCOHOL 70% 500ML (SAFEWELL),200.0,10000.0,19000.0,2,2,0,1317,1.9,4.5e-05,0.974641,C,ABC/Pareto using total_trade_price revenue,draft
APREZOBAS HYDRAZALINE 20MG,51.0,9985.0,26205.0,6,5,0,1318,2.624437,4.5e-05,0.974687,C,ABC/Pareto using total_trade_price revenue,draft
BLEACHING LIQUID ORIGINAL 3785ML (ZONROX),5.2192,9960.67,1663.53,4,4,2,1319,0.16701,4.5e-05,0.974732,C,ABC/Pareto using total_trade_price revenue,draft
BOBCOC 6'' OLTEN,20.0,9960.0,9840.0,1,1,0,1320,0.987952,4.5e-05,0.974777,C,ABC/Pareto using total_trade_price revenue,draft
LUBRICATING JELLY 3G SACHET - SURGITECH,19.0,9950.0,21550.0,10,9,0,1321,2.165829,4.5e-05,0.974822,C,ABC/Pareto using total_trade_price revenue,draft
AZITHROM,220.33,9915.0,51488.0,16,13,0,1322,5.19294,4.5e-05,0.974867,C,ABC/Pareto using total_trade_price revenue,draft
TRASH BAG - YELLOW - LARGE,30.0,9900.0,10642.0,3,3,0,1323,1.074949,4.5e-05,0.974911,C,ABC/Pareto using total_trade_price revenue,draft
CLOXID 500MG,30.0,9900.0,3890.0,2,2,0,1324,0.392929,4.5e-05,0.974956,C,ABC/Pareto using total_trade_price revenue,draft
SALBUSAPH 1MG/ML (2.5MG/2.5ML),61.0,9882.0,74228.0,2,1,0,1325,7.511435,4.5e-05,0.975001,C,ABC/Pareto using total_trade_price revenue,draft
VAGINAL RETRACTOR/SPECULA 75X23MM 2'S/SET,10.0,9850.0,9850.0,1,1,0,1326,1.0,4.5e-05,0.975046,C,ABC/Pareto using total_trade_price revenue,draft
PAPER MULTICOPY 80GSM 210X297 A4 (HARDCOPY),50.0,9800.0,3450.0,1,1,0,1327,0.352041,4.4e-05,0.97509,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE SYRINGE 5CC 23GX1 (TERUMO),14.0,9800.0,5490.0,5,5,0,1328,0.560204,4.4e-05,0.975134,C,ABC/Pareto using total_trade_price revenue,draft
GLOVES SMALL NITRILE NONSTERILE (SURGITECH),49.0,9800.0,10941.0,5,5,0,1329,1.116429,4.4e-05,0.975179,C,ABC/Pareto using total_trade_price revenue,draft
FOLDER 14PTS LONG,7.6832,9798.96,6996.52,9,5,5,1330,0.714006,4.4e-05,0.975223,C,ABC/Pareto using total_trade_price revenue,draft
NEEDLE HOLDER 8'' (OLTEN),20.0,9760.0,7780.0,3,2,0,1331,0.797131,4.4e-05,0.975267,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE SYRINGE - 5CC PRIME,36.1,9747.0,32353.0,5,5,0,1332,3.319278,4.4e-05,0.975311,C,ABC/Pareto using total_trade_price revenue,draft
SQCEF 125MG/5ML,116.0,9744.0,12944.0,2,2,0,1333,1.328407,4.4e-05,0.975355,C,ABC/Pareto using total_trade_price revenue,draft
INHIBITA 40MG,98.0,9740.0,88609.6,19,10,0,1334,9.097495,4.4e-05,0.975399,C,ABC/Pareto using total_trade_price revenue,draft
REGIVIT 120ML,360.0,9720.0,36014.4,2,2,0,1335,3.705185,4.4e-05,0.975443,C,ABC/Pareto using total_trade_price revenue,draft
OXYGEN MASK WITH TUBE - HEXACARE (XL),162.0,9720.0,12150.0,1,1,0,1336,1.25,4.4e-05,0.975487,C,ABC/Pareto using total_trade_price revenue,draft
HYOSAPH 10MG TAB,37.0,9665.0,21457.0,13,5,0,1337,2.220072,4.4e-05,0.975531,C,ABC/Pareto using total_trade_price revenue,draft
FUROXIDE 10MG/ML (20MG/2ML) 2ML,159.0,9635.0,11325.0,4,3,0,1338,1.175402,4.4e-05,0.975575,C,ABC/Pareto using total_trade_price revenue,draft
FACE SHIELD 150PHP,385.0,9625.0,48125.0,1,1,0,1339,5.0,4.4e-05,0.975618,C,ABC/Pareto using total_trade_price revenue,draft
TRIZEF 200MG,6.0,9600.0,46900.0,5,2,0,1340,4.885417,4.3e-05,0.975662,C,ABC/Pareto using total_trade_price revenue,draft
FOLEY CATHETER FR.14 SIMPLEX,240.0,9600.0,4374.0,2,2,0,1341,0.455625,4.3e-05,0.975705,C,ABC/Pareto using total_trade_price revenue,draft
FACEMASK (CROSSPOINT),160.0,9600.0,5660.0,2,2,0,1342,0.589583,4.3e-05,0.975749,C,ABC/Pareto using total_trade_price revenue,draft
BOND PAPER A4 80GSM (DOUBLE A),40.0,9600.0,1800.0,1,1,0,1343,0.1875,4.3e-05,0.975792,C,ABC/Pareto using total_trade_price revenue,draft
CORBIMAX 500MG,200.0,9600.0,36400.0,1,1,0,1344,3.791667,4.3e-05,0.975836,C,ABC/Pareto using total_trade_price revenue,draft
STABUFOST-40 40MG,22.0,9570.0,28170.0,2,2,0,1345,2.943574,4.3e-05,0.975879,C,ABC/Pareto using total_trade_price revenue,draft
BODYWASH PURE WHITE 450ML (SAFEGUARD),60.0,9570.0,5730.0,4,2,0,1346,0.598746,4.3e-05,0.975922,C,ABC/Pareto using total_trade_price revenue,draft
SURGICAL BLADE #21 SURGITECH,34.0,9520.0,9792.0,2,1,0,1347,1.028571,4.3e-05,0.975965,C,ABC/Pareto using total_trade_price revenue,draft
CARVIDA,100.0,9500.0,23000.0,1,1,0,1348,2.421053,4.3e-05,0.976008,C,ABC/Pareto using total_trade_price revenue,draft
3D LATERAL FILING CABINET 90(W)X130(H)X45(D),1.0,9500.0,1340.0,1,1,0,1349,0.141053,4.3e-05,0.976051,C,ABC/Pareto using total_trade_price revenue,draft
0.9% SODIUM CHLORIDE 9MG/ML 50ML (PHILRX ),294.0,9485.18,14284.82,3,3,0,1350,1.506015,4.3e-05,0.976094,C,ABC/Pareto using total_trade_price revenue,draft
EDTA LAVENDER TUBE 3ML QUALITUBE,24.0,9480.0,9480.0,1,1,0,1351,1.0,4.3e-05,0.976137,C,ABC/Pareto using total_trade_price revenue,draft
MAYO SCISSOR CURVED SIZE 7'' (OLTEN),20.0,9460.0,12980.0,1,1,0,1352,1.372093,4.3e-05,0.97618,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE SYRINGE 3CC 23GX1 (INDOPLAS),35.0,9450.0,2910.0,2,2,0,1353,0.307937,4.3e-05,0.976223,C,ABC/Pareto using total_trade_price revenue,draft
VICRYL 0-0 ROUND NEEDLE ETHICON,2.0,9408.0,23712.0,1,1,0,1354,2.520408,4.3e-05,0.976265,C,ABC/Pareto using total_trade_price revenue,draft
VICRYL 3-0 ROUND NEEDLE ETHICON,2.0,9408.0,23712.0,1,1,0,1355,2.520408,4.3e-05,0.976308,C,ABC/Pareto using total_trade_price revenue,draft
POVIDONE IODINE 10% 1G (JCHIEME),8.0,9400.0,2450.0,2,2,0,1356,0.260638,4.3e-05,0.97635,C,ABC/Pareto using total_trade_price revenue,draft
HISTARIL 50MG/1MG/5ML,272.0,9378.0,16587.3,26,14,0,1357,1.768746,4.2e-05,0.976393,C,ABC/Pareto using total_trade_price revenue,draft
IMATET 40IU/0.5ML IM,18.0,9360.0,8640.0,1,1,0,1358,0.923077,4.2e-05,0.976435,C,ABC/Pareto using total_trade_price revenue,draft
MAYO STRAIGHT SIZE 8'',18.0,9324.0,7916.0,3,1,0,1359,0.848992,4.2e-05,0.976477,C,ABC/Pareto using total_trade_price revenue,draft
FLAGEX 500MG,112.0,9303.25,38898.75,24,17,0,1360,4.1812,4.2e-05,0.976519,C,ABC/Pareto using total_trade_price revenue,draft
SAPHRIN 80MG,143.0,9295.0,3575.0,3,2,0,1361,0.384615,4.2e-05,0.976562,C,ABC/Pareto using total_trade_price revenue,draft
ZINLUM 10MG/ML SYRUP (ORAL DROPS),523.0,9292.0,35657.04,7,7,0,1362,3.837391,4.2e-05,0.976604,C,ABC/Pareto using total_trade_price revenue,draft
ISOPROPHYL ALCOHOL 500ML - GUARDIAN,154.0,9240.0,4610.0,3,2,0,1363,0.498918,4.2e-05,0.976645,C,ABC/Pareto using total_trade_price revenue,draft
"IV CANNULA G.20 X 1 1/4"" INTROCAN - B BRAUN",4.18,9196.0,15434.0,2,2,0,1364,1.678338,4.2e-05,0.976687,C,ABC/Pareto using total_trade_price revenue,draft
BLOOD CONNECTING RED TOP,23.0,9140.0,10376.0,3,3,0,1365,1.13523,4.1e-05,0.976728,C,ABC/Pareto using total_trade_price revenue,draft
DALAMYCIN-600 150MG/ML (600MG/4ML) 4ML,14.0,9100.0,14300.0,2,2,0,1366,1.571429,4.1e-05,0.97677,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE SYRINGE W/ NEEDLE 3CC - INDOPLAS,30.15,9045.0,13950.0,3,3,0,1367,1.542289,4.1e-05,0.976811,C,ABC/Pareto using total_trade_price revenue,draft
ALL SILICONE STOMACH TUBE FR16 (ORMED),45.0,9045.0,1805.0,2,2,0,1368,0.199558,4.1e-05,0.976851,C,ABC/Pareto using total_trade_price revenue,draft
CHROMIC BROWN CATOUT ABSORBABLE SUTURE 2-0 CURVED CUTTING TUDOR 75CM,30.0,9000.0,13470.0,1,1,0,1369,1.496667,4.1e-05,0.976892,C,ABC/Pareto using total_trade_price revenue,draft
CHROMIC BROWN CATOUT ABSORBABLE SUTURE 3-0 CURVED CUTTING - TUDOR 75CM,30.0,9000.0,13470.0,1,1,0,1370,1.496667,4.1e-05,0.976933,C,ABC/Pareto using total_trade_price revenue,draft
IV CANNULA G26 STERILE 100'S BIOFLON,5.0,9000.0,4500.0,1,1,0,1371,0.5,4.1e-05,0.976974,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE NEEDLE G.20 100'S-ORMED,60.0,9000.0,9180.0,2,1,0,1372,1.02,4.1e-05,0.977014,C,ABC/Pareto using total_trade_price revenue,draft
CENDALEX 250MG/5ML,144.0,9000.0,8031.6,14,8,0,1373,0.8924,4.1e-05,0.977055,C,ABC/Pareto using total_trade_price revenue,draft
GIGIL SAW WIRE #20,10.0,9000.0,13500.0,1,1,0,1374,1.5,4.1e-05,0.977096,C,ABC/Pareto using total_trade_price revenue,draft
NERVESAPH 100MG/5MG/50MCG,150.0,9000.0,85350.0,1,1,0,1375,9.483333,4.1e-05,0.977137,C,ABC/Pareto using total_trade_price revenue,draft
VACUTAINER YELLOW TOP : GEL AND CLOT ACTIVATOR 4ML (KINGMED),13.0,8970.0,1326.0,2,2,0,1376,0.147826,4.1e-05,0.977177,C,ABC/Pareto using total_trade_price revenue,draft
VAGINAL SPECULUM (PEDERSON TYPE) LARGE,18.0,8964.0,986.0,2,1,0,1377,0.109996,4.1e-05,0.977218,C,ABC/Pareto using total_trade_price revenue,draft
VAGINAL SPECULUM (PEDERSON TYPE) MEDIUM,18.0,8964.0,986.0,2,1,0,1378,0.109996,4.1e-05,0.977258,C,ABC/Pareto using total_trade_price revenue,draft
VAGINAL SPECULUM (PEDERSON TYPE) SMALL,18.0,8964.0,986.0,2,1,0,1379,0.109996,4.1e-05,0.977299,C,ABC/Pareto using total_trade_price revenue,draft
TOCEF 20MG/ML,116.0,8934.0,11318.5,5,4,0,1380,1.266902,4e-05,0.977339,C,ABC/Pareto using total_trade_price revenue,draft
LUCAZT 10MG,29.0,8932.0,50337.23,8,8,0,1381,5.635606,4e-05,0.97738,C,ABC/Pareto using total_trade_price revenue,draft
TANAFEN 450MG/35MG TAB,51.0,8925.0,20179.0,13,10,0,1382,2.260952,4e-05,0.97742,C,ABC/Pareto using total_trade_price revenue,draft
AMBUBAG MANUAL RESUSCITATOR ADULT REUSABLE SILICONE (PARTNERS),6.0,8864.0,6136.0,4,4,0,1383,0.692238,4e-05,0.97746,C,ABC/Pareto using total_trade_price revenue,draft
MEDRIZINE 5MG/5ML SYRUP,472.0,8828.0,26486.0,4,4,0,1384,3.000227,4e-05,0.9775,C,ABC/Pareto using total_trade_price revenue,draft
NITRILE EXAMINATION GLOVES MEDIUM,44.0,8800.0,5801.0,2,2,0,1385,0.659205,4e-05,0.97754,C,ABC/Pareto using total_trade_price revenue,draft
NASAL OXYGEN CANNULA NEONATE (HEXACARE),400.0,8800.0,12700.0,2,1,0,1386,1.443182,4e-05,0.97758,C,ABC/Pareto using total_trade_price revenue,draft
GLOVES (M) - SHIP TO NON STERILE AMBIDEXTROUS DISPOSABLE GLOVES,13.0,8775.0,15456.39,1,1,0,1387,1.761412,4e-05,0.97762,C,ABC/Pareto using total_trade_price revenue,draft
RABAPHEN 50MG/ML,48.5,8772.5,40147.5,9,7,0,1388,4.576518,4e-05,0.977659,C,ABC/Pareto using total_trade_price revenue,draft
TOILET TISSUE,90.5,8750.0,7054.0,7,5,0,1389,0.806171,4e-05,0.977699,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE SYRINGE - 3CC PRIME,33.0,8750.0,31170.0,3,3,0,1390,3.562286,4e-05,0.977738,C,ABC/Pareto using total_trade_price revenue,draft
ECOLUM TUBE SET,50.0,8750.0,13600.0,1,1,0,1391,1.554286,4e-05,0.977778,C,ABC/Pareto using total_trade_price revenue,draft
REAGENT STRIPS FOR URINALYSIS,25.0,8750.0,21970.0,2,1,0,1392,2.510857,4e-05,0.977818,C,ABC/Pareto using total_trade_price revenue,draft
IRONOVA 100MG/5ML/AMPULE,70.0,8750.0,53200.0,1,1,0,1393,6.08,4e-05,0.977857,C,ABC/Pareto using total_trade_price revenue,draft
LATEX EXAMINATION GLOVES SMALL,46.0,8740.0,6470.0,2,2,0,1394,0.740275,4e-05,0.977897,C,ABC/Pareto using total_trade_price revenue,draft
FIXER AUTOMATIC FUJI,6.0,8700.0,15717.0,2,1,0,1395,1.806552,3.9e-05,0.977936,C,ABC/Pareto using total_trade_price revenue,draft
HEMOXIN 500MG,20.0,8700.0,12575.0,6,3,0,1396,1.445402,3.9e-05,0.977976,C,ABC/Pareto using total_trade_price revenue,draft
SURGICAL BLADE #10 SURGITECH,31.0,8680.0,5850.0,4,3,0,1397,0.673963,3.9e-05,0.978015,C,ABC/Pareto using total_trade_price revenue,draft
MUPISAPH MUPIROCIN 20MG/G OINMENT,173.0,8650.0,11568.0,4,3,0,1398,1.337341,3.9e-05,0.978054,C,ABC/Pareto using total_trade_price revenue,draft
ESSPRIN ADULT 20ML,41.0,8610.0,8610.0,4,4,0,1399,1.0,3.9e-05,0.978093,C,ABC/Pareto using total_trade_price revenue,draft
KIDNEY BASIN STAINLESS STEEL 12'' (OLTEN),15.0,8610.0,8610.0,1,1,0,1400,1.0,3.9e-05,0.978132,C,ABC/Pareto using total_trade_price revenue,draft
BIOGIC 250MG SUS,659.0,8597.0,47490.2,18,11,0,1401,5.524043,3.9e-05,0.978171,C,ABC/Pareto using total_trade_price revenue,draft
CORSIN 300MG/2ML,120.0,8590.0,20610.0,2,2,0,1402,2.399302,3.9e-05,0.97821,C,ABC/Pareto using total_trade_price revenue,draft
SITIVAST -40 40MG,50.0,8550.0,13950.0,3,2,0,1403,1.631579,3.9e-05,0.978248,C,ABC/Pareto using total_trade_price revenue,draft
COTTON BALLS 1000S (TENDERSOFT),48.0,8540.0,3621.0,11,9,0,1404,0.424005,3.9e-05,0.978287,C,ABC/Pareto using total_trade_price revenue,draft
STERILE LATEX - SURGICAL GLOVES,10.0,8500.0,18500.0,1,1,0,1405,2.176471,3.8e-05,0.978326,C,ABC/Pareto using total_trade_price revenue,draft
MEDISCRUB WITH POVIDONE (MEDBAR),125.0,8500.0,2875.0,3,3,0,1406,0.338235,3.8e-05,0.978364,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE SYRINGE 10CC (TERUMO) 100'S,10.0,8500.0,2980.0,3,2,0,1407,0.350588,3.8e-05,0.978402,C,ABC/Pareto using total_trade_price revenue,draft
"IV CANNULA WINGED G.18X 1 1/4"" INTROCAN SAFETY (B BRAUN)",2.0,8500.0,5500.0,1,1,0,1408,0.647059,3.8e-05,0.978441,C,ABC/Pareto using total_trade_price revenue,draft
STETHOSCOPE LITTMAN,1.0,8500.0,5750.0,1,1,0,1409,0.676471,3.8e-05,0.978479,C,ABC/Pareto using total_trade_price revenue,draft
PREGNANCY TEST - PARTNERS,11.24,8484.6,17910.4,9,8,0,1410,2.11093,3.8e-05,0.978518,C,ABC/Pareto using total_trade_price revenue,draft
METZENBAUM STRAIGHT SIZE 7'' (OLTEN),20.0,8460.0,17020.0,1,1,0,1411,2.01182,3.8e-05,0.978556,C,ABC/Pareto using total_trade_price revenue,draft
NEBULIZER KIT WITH MASK PEDIA (HEXACARE),301.0,8428.0,18722.0,5,5,0,1412,2.221405,3.8e-05,0.978594,C,ABC/Pareto using total_trade_price revenue,draft
DISHWASHING LIQUID 40ML CONCENTRATE (JOY),800.0,8408.0,3592.0,1,1,0,1413,0.427212,3.8e-05,0.978632,C,ABC/Pareto using total_trade_price revenue,draft
UMBILICAL CORD CLAMP,27.0,8400.0,10743.0,5,3,0,1414,1.278929,3.8e-05,0.97867,C,ABC/Pareto using total_trade_price revenue,draft
COTTON BALLS,105.0,8400.0,3550.0,3,3,0,1415,0.422619,3.8e-05,0.978708,C,ABC/Pareto using total_trade_price revenue,draft
SURGICAL BLADE #11 SURGITECH,30.0,8400.0,8640.0,2,1,0,1416,1.028571,3.8e-05,0.978746,C,ABC/Pareto using total_trade_price revenue,draft
LUBRICATING JELLY 10ML (EZ),10.0,8400.0,2500.0,1,1,0,1417,0.297619,3.8e-05,0.978784,C,ABC/Pareto using total_trade_price revenue,draft
EMATEP 4000IU/0.4ML,20.0,8400.0,16800.0,1,1,0,1418,2.0,3.8e-05,0.978822,C,ABC/Pareto using total_trade_price revenue,draft
MYDOPA 250MG,30.0,8400.0,15600.0,1,1,0,1419,1.857143,3.8e-05,0.97886,C,ABC/Pareto using total_trade_price revenue,draft
MEOXICLAV 400MG/57MG 70ML,62.0,8370.0,7132.0,3,3,0,1420,0.852091,3.8e-05,0.978898,C,ABC/Pareto using total_trade_price revenue,draft
RAPID-C PLUS,49.0,8330.0,11367.0,9,6,0,1421,1.364586,3.8e-05,0.978936,C,ABC/Pareto using total_trade_price revenue,draft
FORTIS VITAMIN,170.0,8330.0,44365.0,6,5,0,1422,5.32593,3.8e-05,0.978974,C,ABC/Pareto using total_trade_price revenue,draft
BLOOD GLUCOSE TEST STRIPS ACCU-CHEK (INSTANT),5.0,8325.0,6035.0,2,2,0,1423,0.724925,3.8e-05,0.979011,C,ABC/Pareto using total_trade_price revenue,draft
ATORBET 40MG,45.0,8325.0,11925.0,4,2,0,1424,1.432432,3.8e-05,0.979049,C,ABC/Pareto using total_trade_price revenue,draft
APELOS RETRACTOR,10.0,8320.0,-8320.0,2,1,0,1425,-1.0,3.8e-05,0.979087,C,ABC/Pareto using total_trade_price revenue,draft
DIXIN 250MCG TAB,33.1,8275.0,13529.0,9,6,0,1426,1.634924,3.7e-05,0.979124,C,ABC/Pareto using total_trade_price revenue,draft
HEMOCLOT,7.0,8225.0,6585.0,3,3,0,1427,0.800608,3.7e-05,0.979161,C,ABC/Pareto using total_trade_price revenue,draft
CARVIDOL 6.25MG,70.66,8201.89,4631.33,5,3,0,1428,0.564666,3.7e-05,0.979198,C,ABC/Pareto using total_trade_price revenue,draft
LOSARTRIXX 100MG,40.0,8200.0,43800.0,2,2,0,1429,5.341463,3.7e-05,0.979236,C,ABC/Pareto using total_trade_price revenue,draft
CEFUROX 250MG/5ML,100.0,8200.0,13556.0,2,2,0,1430,1.653171,3.7e-05,0.979273,C,ABC/Pareto using total_trade_price revenue,draft
"LEUKOPLAST 2"" (5CMX5M) 01524-0",23.0,8180.0,26586.0,8,8,0,1431,3.250122,3.7e-05,0.97931,C,ABC/Pareto using total_trade_price revenue,draft
COPIDE 75MG,83.0,8175.5,111570.5,3,3,0,1432,13.646933,3.7e-05,0.979347,C,ABC/Pareto using total_trade_price revenue,draft
VERTISAPH-16,23.01,8168.55,25332.45,8,6,0,1433,3.101217,3.7e-05,0.979384,C,ABC/Pareto using total_trade_price revenue,draft
APCEE 100/5ML 60ML,662.0,8161.3,32920.0,13,9,0,1434,4.033671,3.7e-05,0.979421,C,ABC/Pareto using total_trade_price revenue,draft
UNDERPAD 600MMX700MM LARGE HEXACARE,60.0,8100.0,3475.0,3,3,0,1435,0.429012,3.7e-05,0.979457,C,ABC/Pareto using total_trade_price revenue,draft
TACHYBAN 3MG,7.0,8073.0,13982.56,4,4,0,1436,1.732015,3.7e-05,0.979494,C,ABC/Pareto using total_trade_price revenue,draft
STERILE SURGICAL GLOVES 50 PAIRS/BOX SIZE 7.5 HEXACARE,10.0,8070.0,18925.0,2,1,0,1437,2.345105,3.7e-05,0.97953,C,ABC/Pareto using total_trade_price revenue,draft
GRAM STAIN SET - MEDIC,3.0,8058.0,5634.0,2,2,0,1438,0.699181,3.6e-05,0.979567,C,ABC/Pareto using total_trade_price revenue,draft
ERGON 125MCG TAB,47.26,8034.2,72384.2,19,13,0,1439,9.009509,3.6e-05,0.979603,C,ABC/Pareto using total_trade_price revenue,draft
KEEF - 125 125MG/5ML,87.0,8004.0,24514.44,5,3,0,1440,3.062774,3.6e-05,0.979639,C,ABC/Pareto using total_trade_price revenue,draft
GLYCEMET,208.0,8004.0,94426.0,3,2,0,1441,11.797351,3.6e-05,0.979676,C,ABC/Pareto using total_trade_price revenue,draft
UMBILICAL CORD CLAMP STERILE DISPOSABLE,20.0,8000.0,11260.0,2,2,0,1442,1.4075,3.6e-05,0.979712,C,ABC/Pareto using total_trade_price revenue,draft
SOLVOMOX,100.0,8000.0,104500.0,1,1,0,1443,13.0625,3.6e-05,0.979748,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE ISOLATION GOWN 60GSM LAMINATED WITH SHOE COVER AND HEAD COVER),200.0,8000.0,6000.0,2,2,0,1444,0.75,3.6e-05,0.979784,C,ABC/Pareto using total_trade_price revenue,draft
IV CANNULA WITH WINGS & PORT G24 (PRIMAFLON),4.0,8000.0,6000.0,2,2,0,1445,0.75,3.6e-05,0.97982,C,ABC/Pareto using total_trade_price revenue,draft
UV LIGHT GERMICIDAL TUBE 40W (ECOSHIFT),10.0,8000.0,17800.0,1,1,0,1446,2.225,3.6e-05,0.979857,C,ABC/Pareto using total_trade_price revenue,draft
EMERGENCY LAMP 2 HEAD RECHARGABLE (FIREFLY),5.0,7995.0,495.0,1,1,0,1447,0.061914,3.6e-05,0.979893,C,ABC/Pareto using total_trade_price revenue,draft
EXEL 250MG/5ML,310.0,7982.5,6897.5,2,1,0,1448,0.864078,3.6e-05,0.979929,C,ABC/Pareto using total_trade_price revenue,draft
LOCAINE 50ML,114.0,7980.0,3804.0,2,2,0,1449,0.476692,3.6e-05,0.979965,C,ABC/Pareto using total_trade_price revenue,draft
DRUM FOR BROTHER MPC-L2750DW,2.0,7980.0,20.0,1,1,0,1450,0.002506,3.6e-05,0.980001,C,ABC/Pareto using total_trade_price revenue,draft
VESTFLO-20 20MG,40.0,7920.0,34080.0,1,1,0,1451,4.30303,3.6e-05,0.980037,C,ABC/Pareto using total_trade_price revenue,draft
ZEFTACARE 1G,190.0,7900.0,40850.0,6,6,0,1452,5.170886,3.6e-05,0.980073,C,ABC/Pareto using total_trade_price revenue,draft
ACID FAST STAIN - MEDIC,2.0,7890.0,4950.0,2,2,0,1453,0.627376,3.6e-05,0.980108,C,ABC/Pareto using total_trade_price revenue,draft
BROADMETZ 250MG/5ML SUS,194.0,7808.81,8891.19,12,11,0,1454,1.13861,3.5e-05,0.980144,C,ABC/Pareto using total_trade_price revenue,draft
ACCU CHECK ACTIVE,5.0,7800.0,14540.0,2,2,0,1455,1.864103,3.5e-05,0.980179,C,ABC/Pareto using total_trade_price revenue,draft
"NI8P MODULE; PN: 02,01,210759",2.0,7800.0,5850.0,2,2,0,1456,0.75,3.5e-05,0.980214,C,ABC/Pareto using total_trade_price revenue,draft
KETSOKANT 20MG/G(2% W/W),200.0,7800.0,22200.0,1,1,0,1457,2.846154,3.5e-05,0.98025,C,ABC/Pareto using total_trade_price revenue,draft
APPELINC 30MG TAB,20.0,7800.0,6185.0,1,1,0,1458,0.792949,3.5e-05,0.980285,C,ABC/Pareto using total_trade_price revenue,draft
NEBULIZER KIT WITH MASK ADULT (HEXACARE),276.0,7728.0,16772.0,5,5,0,1459,2.17029,3.5e-05,0.98032,C,ABC/Pareto using total_trade_price revenue,draft
KN95 FACEMASK - CHRISTINE,1100.0,7700.0,172300.0,2,2,0,1460,22.376623,3.5e-05,0.980355,C,ABC/Pareto using total_trade_price revenue,draft
UNISOL - M,20.0,7700.0,12118.5,4,4,0,1461,1.573831,3.5e-05,0.98039,C,ABC/Pareto using total_trade_price revenue,draft
HYDROGEN PEROXIDE 3% 10VOL (AGUAPER),24.0,7680.0,5280.0,1,1,0,1462,0.6875,3.5e-05,0.980424,C,ABC/Pareto using total_trade_price revenue,draft
STORAGE BOX 155LITERS,10.0,7668.09,7668.09,1,1,0,1463,1.0,3.5e-05,0.980459,C,ABC/Pareto using total_trade_price revenue,draft
OFPLEMED 300MG/5ML 120ML,150.0,7650.0,10350.0,2,2,0,1464,1.352941,3.5e-05,0.980494,C,ABC/Pareto using total_trade_price revenue,draft
MIXTER 7'' (OLTEN),15.0,7650.0,7770.0,2,2,0,1465,1.015686,3.5e-05,0.980528,C,ABC/Pareto using total_trade_price revenue,draft
BRICALIN 500MCG/ML AMP,1.3,7647.7,2652.3,3,3,0,1466,0.34681,3.5e-05,0.980563,C,ABC/Pareto using total_trade_price revenue,draft
DOBUCARE 50 MG,4.0,7640.0,15720.0,2,2,0,1467,2.057592,3.5e-05,0.980598,C,ABC/Pareto using total_trade_price revenue,draft
PROLENE MESH 7.6CMX15CM,2.0,7636.66,6113.34,1,1,0,1468,0.800525,3.5e-05,0.980632,C,ABC/Pareto using total_trade_price revenue,draft
SKIN STAPLER 35 - SURGITECH,20.0,7600.0,8400.0,3,3,0,1469,1.105263,3.4e-05,0.980667,C,ABC/Pareto using total_trade_price revenue,draft
ECG PAPER 80X20,152.0,7600.0,10090.0,5,5,0,1470,1.327632,3.4e-05,0.980701,C,ABC/Pareto using total_trade_price revenue,draft
OSCIVIT 1250MG/250IU,40.0,7600.0,4140.0,2,2,0,1471,0.544737,3.4e-05,0.980735,C,ABC/Pareto using total_trade_price revenue,draft
AMSUMED 500MG/250MG,400.0,7600.0,7048.0,2,1,0,1472,0.927368,3.4e-05,0.98077,C,ABC/Pareto using total_trade_price revenue,draft
DIACEF 250MG/5ML,230.0,7590.0,29627.5,2,2,0,1473,3.903491,3.4e-05,0.980804,C,ABC/Pareto using total_trade_price revenue,draft
GIRAN-16 16MG,30.33,7583.33,32549.14,7,5,0,1474,4.292196,3.4e-05,0.980838,C,ABC/Pareto using total_trade_price revenue,draft
INTRAPLEM 500MG,27.0,7560.0,17920.0,9,6,0,1475,2.37037,3.4e-05,0.980873,C,ABC/Pareto using total_trade_price revenue,draft
