MEDSHIELD PHARMA CORP,,,,,,,,,,,,,,,,,,,
SALES SUMMARY REPORT,,,,,,,,,,,,,,,,,,,
AS OF DECEMBER 2018,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
DRNumber,DRDate,SalesRep,Product,Qty, CP/UNIT , TOTAL CP , Discount , NET CP , TP/UNIT , Total TP , Net Income ,,,,,,,,
17889,25-Jul-18,Quezon,VICOLAX 50mg/1mg/5ml,48,80.00," 3,840.00 ","1,152.00","2,688.00",24.00,"1,152.00","1,536.00",,,,,,,,
17889A,16-Nov-18,Quezon,INTRAPLEM 100mg/5ml,3,78.00, 234.00 ,70.20,163.80,27.00,81.00,82.80,,,,,,,,
17889A,16-Nov-18,Quezon,Bufen 200mg/ml,6,112.00, 672.00 ,201.60,470.40,35.00,210.00,260.40,,,,,,,,
17889A,16-Nov-18,Quezon,JAGA 300mg/100mg/100mcg,1,"1,540.00"," 1,540.00 ",462.00,"1,078.00",345.00,345.00,733.00,,,,,,,,
17890A,29-Nov-18,Quezon,CENDALEX 500mg,10,"1,100.00"," 11,000.00 ",0.00,"11,000.00",300.00,"3,000.00","8,000.00",,,,,,,,
17891,26-Jul-18,Quezon,INTRAPLEM 50mg/ml - Drops,20,92.00," 1,840.00 ",0.00,"1,840.00",23.00,460.00,"1,380.00",,,,,,,,
17891,26-Jul-18,Quezon,FEXIL 100mg/ml,20,170.00," 3,400.00 ",0.00,"3,400.00",55.00,"1,100.00","2,300.00",,,,,,,,
17891,26-Jul-18,Quezon,VICOLAX 100mg/2mg,3,800.00," 2,400.00 ",0.00,"2,400.00",225.00,675.00,"1,725.00",,,,,,,,
17891,26-Jul-18,Quezon,CEFEXIL 250mg/5ml,20,198.00," 3,960.00 ",0.00,"3,960.00",65.00,"1,300.00","2,660.00",,,,,,,,
17891,26-Jul-18,Quezon,INTRAPLEM 100mg/5ml,20,78.00," 1,560.00 ",0.00,"1,560.00",27.00,540.00,"1,020.00",,,,,,,,
17891,26-Jul-18,Quezon,FERGLOBIN FA 60mg/400mcg,3,900.00," 2,700.00 ",0.00,"2,700.00",240.00,720.00,"1,980.00",,,,,,,,
17891A,19-Nov-18,Quezon,CLAVIC 250mg/62.5mg/5ml,12,310.00," 3,720.00 ",0.00,"3,720.00",130.00,"1,560.00","2,160.00",,,,,,,,
17891A,19-Nov-18,Quezon,EUROXIME 250mg/5ml,12,400.00," 4,800.00 ",0.00,"4,800.00",139.00,"1,668.00","3,132.00",,,,,,,,
17892,26-Jul-18,Quezon,BUFENOL 100mg/5ml,12,95.00," 1,140.00 ",0.00,"1,140.00",30.00,360.00,780.00,,,,,,,,
17892,26-Jul-18,Quezon,TRIZINE ,30,298.00," 8,940.00 ",0.00,"8,940.00",175.00,"5,250.00","3,690.00",,,,,,,,
17892,26-Jul-18,Quezon,TRIZINE FORTE,1,"2,900.00"," 2,900.00 ",0.00,"2,900.00","1,350.00","1,350.00","1,550.00",,,,,,,,
17892,26-Jul-18,Quezon,ANEROCIN 150mg ,2,"3,800.00"," 7,600.00 ",0.00,"7,600.00",560.00,"1,120.00","6,480.00",,,,,,,,
17892,26-Jul-18,Quezon,JAGA 300mg/100mg/100mcg,2,"1,540.00"," 3,080.00 ",0.00,"3,080.00",345.00,690.00,"2,390.00",,,,,,,,
17892A,22-Nov-18,Quezon,VICOLAX 100mg/2mg,5,800.00," 4,000.00 ",0.00,"4,000.00",225.00,"1,125.00","2,875.00",,,,,,,,
17892A,22-Nov-18,Quezon,CENDALEX 100mg/ml,24,85.00," 2,040.00 ",0.00,"2,040.00",31.00,744.00,"1,296.00",,,,,,,,
17892A,22-Nov-18,Quezon,AMOLTEX 2mg/5ml,24,78.00," 1,872.00 ",0.00,"1,872.00",20.00,480.00,"1,392.00",,,,,,,,
17892A,22-Nov-18,Quezon,BERCEF 50mg/ml,24,175.00," 4,200.00 ",0.00,"4,200.00",42.00,"1,008.00","3,192.00",,,,,,,,
17892A,22-Nov-18,Quezon,Bufen 200mg/ml,24,112.00," 2,688.00 ",0.00,"2,688.00",35.00,840.00,"1,848.00",,,,,,,,
17893,27-Jul-18,Quezon,MONILIASOL 125mg/5ml,12,75.00, 900.00 ,0.00,900.00,26.00,312.00,588.00,,,,,,,,
17893,27-Jul-18,Quezon,APROCARE 150mg,5,870.00," 4,350.00 ",0.00,"4,350.00",219.00,"1,095.00","3,255.00",,,,,,,,
17893,27-Jul-18,Quezon,ATOVAS 20mg,3,650.00," 1,950.00 ",0.00,"1,950.00",202.00,606.00,"1,344.00",,,,,,,,
17893A,22-Nov-18,Quezon,Bufen 200mg/ml,12,112.00," 1,344.00 ",336.00,"1,008.00",35.00,420.00,588.00,,,,,,,,
17893A,22-Nov-18,Quezon,VICOLAX 100mg/2mg,5,800.00," 4,000.00 ","1,000.00","3,000.00",225.00,"1,125.00","1,875.00",,,,,,,,
17893A,22-Nov-18,Quezon,BERCEF 50mg/ml,12,175.00," 2,100.00 ",525.00,"1,575.00",42.00,504.00,"1,071.00",,,,,,,,
17894,27-Jul-18,Quezon,MULTI GROW 30ml,24,175.00," 4,200.00 ","1,260.00","2,940.00",55.00,"1,320.00","1,620.00",,,,,,,,
17894,27-Jul-18,Quezon,VITAKIDS 120ml,24,160.00," 3,840.00 ","1,152.00","2,688.00",49.00,"1,176.00","1,512.00",,,,,,,,
17894A,23-Nov-18,Quezon,CAPSUGEN FORTE,10,"1,540.00"," 15,400.00 ","4,620.00","10,780.00",310.00,"3,100.00","7,680.00",,,,,,,,
17895,23-Nov-18,Quezon,INTRAPLEM 50mg/ml - Drops,50,78.00," 3,900.00 ",0.00,"3,900.00",23.00,"1,150.00","2,750.00",,,,,,,,
17895,23-Nov-18,Quezon,INTRAPLEM 100mg/5ml,50,92.00," 4,600.00 ",0.00,"4,600.00",27.00,"1,350.00","3,250.00",,,,,,,,
17895,23-Nov-18,Quezon,MULTI GROW 120ml,24,240.00," 5,760.00 ",0.00,"5,760.00",75.00,"1,800.00","3,960.00",,,,,,,,
17895,23-Nov-18,Quezon,MULTI GROW 30ml,24,175.00," 4,200.00 ",0.00,"4,200.00",55.00,"1,320.00","2,880.00",,,,,,,,
17896,27-Jul-18,Quezon,TOSYLAM 750mg,1,"2,790.00"," 2,790.00 ",0.00,"2,790.00",980.00,980.00,"1,810.00",,,,,,,,
17896A,26-Nov-18,Quezon,NERVAPLEX 500mg,1,"1,650.00"," 1,650.00 ",0.00,"1,650.00",458.00,458.00,"1,192.00",,,,,,,,
17896A,26-Nov-18,Quezon,CINNABLOC 25mg,1,500.00, 500.00 ,0.00,500.00,133.00,133.00,367.00,,,,,,,,
17897,30-Jul-18,Quezon,CINNABLOC 75mg,3,160.00, 480.00 ,0.00,480.00,40.00,120.00,360.00,,,,,,,,
17897,30-Jul-18,Quezon,VOXOLL 15mg/5ml,6,74.00, 444.00 ,0.00,444.00,23.00,138.00,306.00,,,,,,,,
17897,30-Jul-18,Quezon,BERCEF 250mg/5ml,6,450.00," 2,700.00 ",0.00,"2,700.00",148.00,888.00,"1,812.00",,,,,,,,
17897,30-Jul-18,Quezon,LEXI B FORTE 300mg/100mg/100mcg,3,"1,000.00"," 3,000.00 ",0.00,"3,000.00",323.00,969.00,"2,031.00",,,,,,,,
17897,30-Jul-18,Quezon,INTRAPLEM 50mg/ml - Drops,6,78.00, 468.00 ,0.00,468.00,23.00,138.00,330.00,,,,,,,,
17897,30-Jul-18,Quezon,LACTAMOX 500mg/125mg,1,"2,800.00"," 2,800.00 ",0.00,"2,800.00","1,174.00","1,174.00","1,626.00",,,,,,,,
17897A,26-Nov-18,Quezon,CEEPRAZOL 20mg,1,"1,800.00"," 1,800.00 ",0.00,"1,800.00",550.00,550.00,"1,250.00",,,,,,,,
17897A,26-Nov-18,Quezon,CAPSUGEN FORTE,1,"1,540.00"," 1,540.00 ",0.00,"1,540.00",310.00,310.00,"1,230.00",,,,,,,,
17897A,26-Nov-18,Quezon,CENDALEX 500mg,1,980.00, 980.00 ,0.00,980.00,300.00,300.00,680.00,,,,,,,,
17897A,26-Nov-18,Quezon,FEXIL 100mg/ml,5,170.00, 850.00 ,0.00,850.00,55.00,275.00,575.00,,,,,,,,
17897A,26-Nov-18,Quezon,INTRAPLEM 100mg/5ml,12,78.00, 936.00 ,0.00,936.00,27.00,324.00,612.00,,,,,,,,
17897A,26-Nov-18,Quezon,BERCEF 50mg/ml,6,175.00," 1,050.00 ",0.00,"1,050.00",42.00,252.00,798.00,,,,,,,,
17898,31-Jul-18,Quezon,PENCHLOR 1mg/800mcg,26,98.00," 2,548.00 ",0.00,"2,548.00",31.00,806.00,"1,742.00",,,,,,,,
17898,31-Jul-18,Quezon,MULTI GROW 30ml,21,175.00," 3,675.00 ",0.00,"3,675.00",55.00,"1,155.00","2,520.00",,,,,,,,
17898A,27-Nov-18,Quezon,EUROXIME 250mg/5ml,12,400.00," 4,800.00 ",0.00,"4,800.00",139.00,"1,668.00","3,132.00",,,,,,,,
17899,31-Jul-18,Quezon,JOSILVITE,4,750.00," 3,000.00 ",0.00,"3,000.00",350.00,"1,400.00","1,600.00",,,,,,,,
17899,31-Jul-18,Quezon,MULTI GROW OB PLUS,4,975.00," 3,900.00 ",0.00,"3,900.00",450.00,"1,800.00","2,100.00",,,,,,,,
17900,31-Jul-18,Quezon,CEEPRAZOL 20mg,4,"1,800.00"," 7,200.00 ",0.00,"7,200.00",550.00,"2,200.00","5,000.00",,,,,,,,
17900,31-Jul-18,Quezon,TOSYLAM 750mg,6,"2,790.00"," 16,740.00 ",0.00,"16,740.00",980.00,"5,880.00","10,860.00",,,,,,,,
17900A,28-Nov-18,Quezon,LACTAMOX 500mg/125mg,5,"3,000.00"," 15,000.00 ",0.00,"15,000.00","1,174.00","5,870.00","9,130.00",,,,,,,,
17900A,28-Nov-18,Quezon,SPASCLOMIN 10mg/5ml,12,105.00," 1,260.00 ",0.00,"1,260.00",40.00,480.00,780.00,,,,,,,,
17900A,28-Nov-18,Quezon,DUOTRAM 325mg,5,980.00," 4,900.00 ",0.00,"4,900.00",275.00,"1,375.00","3,525.00",,,,,,,,
17900A,28-Nov-18,Quezon,MONILIASOL 500mg,5,850.00," 4,250.00 ",0.00,"4,250.00",240.00,"1,200.00","3,050.00",,,,,,,,
17900A,28-Nov-18,Quezon,METMIC 500mg,5,800.00," 4,000.00 ",0.00,"4,000.00",228.00,"1,140.00","2,860.00",,,,,,,,
17900A,28-Nov-18,Quezon,DEHYDROSOL 250ml,10,29.00, 290.00 ,0.00,290.00,58.00,580.00,-290.00,,,,,,,,
17900A,28-Nov-18,Quezon,MONILIASOL 125mg/5ml,12,85.00," 1,020.00 ",0.00,"1,020.00",26.00,312.00,708.00,,,,,,,,
17900A,28-Nov-18,Quezon,Pregnancy test,100,30.00," 3,000.00 ",0.00,"3,000.00",10.00,"1,000.00","2,000.00",,,,,,,,
17900A,28-Nov-18,Quezon,TERMAGEN 100mg/ml,12,59.00, 708.00 ,0.00,708.00,17.00,204.00,504.00,,,,,,,,
17900A,28-Nov-18,Quezon,Hyclens 0.2% Wound Spray,15,269.79," 4,046.85 ",0.00,"4,046.85",115.00,"1,725.00","2,321.85",,,,,,,,
17900A,28-Nov-18,Quezon,CENDALEX 500mg,5,"1,250.00"," 6,250.00 ",0.00,"6,250.00",300.00,"1,500.00","4,750.00",,,,,,,,
17900A,28-Nov-18,Quezon,TERMAGEN 250MG,12,88.00," 1,056.00 ",0.00,"1,056.00",23.00,276.00,780.00,,,,,,,,
17900A,28-Nov-18,Quezon,ALGICAP 50mg/5ml,12,80.00, 960.00 ,0.00,960.00,24.00,288.00,672.00,,,,,,,,
18076A,29-Oct-18,Quezon,APROCARE 150mg,20,870.00," 17,400.00 ",0.00,"17,400.00",219.00,"4,380.00","13,020.00",,,,,,,,
18201,01-Aug-18,Quezon,INTRAPLEM 50mg/ml - Drops,12,78.00, 936.00 ,0.00,936.00,23.00,276.00,660.00,,,,,,,,
18201,01-Aug-18,Quezon,VOXOLL 15mg/5ml,12,74.00, 888.00 ,0.00,888.00,23.00,276.00,612.00,,,,,,,,
18201,01-Aug-18,Quezon,CLAVIC 500mg/125mg,2,"2,790.00"," 5,580.00 ",0.00,"5,580.00","1,174.00","2,348.00","3,232.00",,,,,,,,
18202,02-Aug-18,Quezon,TERMAGEN 100mg/ml,24,58.00," 1,392.00 ",0.00,"1,392.00",17.00,408.00,984.00,,,,,,,,
18202,02-Aug-18,Quezon,XYNETIN 1500mg/200iu,10,"1,050.00"," 10,500.00 ",0.00,"10,500.00",310.00,"3,100.00","7,400.00",,,,,,,,
18203,02-Aug-18,Quezon,BERCEF 250mg/5ml,45,266.67," 12,000.00 ",0.00,"12,000.00",148.00,"6,660.00","5,340.00",,,,,,,,
18204,02-Aug-18,Quezon,LEIVICLOX 250mg,12,125.00," 1,500.00 ",450.00,"1,050.00",68.00,816.00,234.00,,,,,,,,
18205,03-Aug-18,Quezon,CORVI PLUS 1mg/50mg,12,118.00," 1,416.00 ",0.00,"1,416.00",39.00,468.00,948.00,,,,,,,,
18206,03-Aug-18,Quezon,BERCEF 250mg/5ml,15,450.00," 6,750.00 ","2,025.00","4,725.00",148.00,"2,220.00","2,505.00",,,,,,,,
18209,06-Aug-18,Quezon,APROCARE 150mg,10,"1,200.00"," 12,000.00 ",0.00,"12,000.00",219.00,"2,190.00","9,810.00",,,,,,,,
18209,06-Aug-18,Quezon,PROCARV 6.25mg,4,870.00," 3,480.00 ",0.00,"3,480.00",365.00,"1,460.00","2,020.00",,,,,,,,
18210,07-Aug-18,Quezon,VITAFER OB,3,600.00," 1,800.00 ",540.00,"1,260.00",155.00,465.00,795.00,,,,,,,,
18210,07-Aug-18,Quezon,MULTI GROW OB PLUS,3,"1,300.00"," 3,900.00 ","1,170.00","2,730.00",450.00,"1,350.00","1,380.00",,,,,,,,
18211,07-Aug-18,Quezon,CLAVIC 500mg/125mg,2,"2,790.00"," 5,580.00 ",0.00,"5,580.00","1,174.00","2,348.00","3,232.00",,,,,,,,
18211,07-Aug-18,Quezon,CLAVIC 250mg/62.5mg/5ml,12,310.00," 3,720.00 ",0.00,"3,720.00",130.00,"1,560.00","2,160.00",,,,,,,,
18212,07-Aug-18,Quezon,ALGESIC FORTE 325mg+400mg,4,770.00," 3,080.00 ",924.00,"2,156.00",218.00,872.00,"1,284.00",,,,,,,,
18212,07-Aug-18,Quezon,PROCARV 6.25mg,2,"1,200.00"," 2,400.00 ",720.00,"1,680.00",365.00,730.00,950.00,,,,,,,,
18213,07-Aug-18,Quezon,INTRAPLEM 500mg,1,980.00, 980.00 ,294.00,686.00,280.00,280.00,406.00,,,,,,,,
18213,07-Aug-18,Quezon,INTRAPLEM 100mg/5ml,5,92.00, 460.00 ,138.00,322.00,27.00,135.00,187.00,,,,,,,,
18214,08-Aug-18,Quezon,CEEPRAZOL 20mg,1,"1,800.00"," 1,800.00 ",0.00,"1,800.00",550.00,550.00,"1,250.00",,,,,,,,
18214,08-Aug-18,Quezon,INTRAPLEM 100mg/5ml,3,92.00, 276.00 ,0.00,276.00,27.00,81.00,195.00,,,,,,,,
18214,08-Aug-18,Quezon,VOXOLL 15mg/5ml,2,74.00, 148.00 ,0.00,148.00,23.00,46.00,102.00,,,,,,,,
18214,08-Aug-18,Quezon,FEXIL 100mg/ml,3,170.00, 510.00 ,0.00,510.00,55.00,165.00,345.00,,,,,,,,
18214,08-Aug-18,Quezon,INTRAPLEM 100mg/5ml,3,78.00, 234.00 ,0.00,234.00,27.00,81.00,153.00,,,,,,,,
18215,09-Aug-18,Quezon,PROCARV 6.25mg,3,"1,200.00"," 3,600.00 ","1,080.00","2,520.00",365.00,"1,095.00","1,425.00",,,,,,,,
18216,09-Aug-18,Quezon,TOSYLAM 750mg,2,"2,750.00"," 5,500.00 ",0.00,"5,500.00",980.00,"1,960.00","3,540.00",,,,,,,,
18217,09-Aug-18,Quezon,CLAVIC 250mg/62.5mg/5ml,27,310.00," 8,370.00 ","2,686.77","5,683.23",130.00,"3,510.00","2,173.23",,,,,,,,
18217,09-Aug-18,Quezon,CLAVIC 500mg/125mg,10,"2,790.00"," 27,900.00 ","8,955.90","18,944.10","1,174.00","11,740.00","7,204.10",,,,,,,,
18218,12-Jul-18,Quezon,GIAN ZINC 120ml,3,175.00, 525.00 ,157.50,367.50,75.00,225.00,142.50,,,,,,,,
18219,07-Aug-18,Quezon,TRIVASC 35mg MR,2,"1,425.00"," 2,850.00 ",0.00,"2,850.00",445.00,890.00,"1,960.00",,,,,,,,
18219,07-Aug-18,Quezon,CALIBRAL 500mg,2,750.00," 1,500.00 ",0.00,"1,500.00",235.00,470.00,"1,030.00",,,,,,,,
18220,10-Aug-18,Quezon,GIAN ZINC 30ml,20,155.00," 3,100.00 ",0.00,"3,100.00",55.00,"1,100.00","2,000.00",,,,,,,,
18220,10-Aug-18,Quezon,MULTI GROW 120ml,12,240.00," 2,880.00 ",0.00,"2,880.00",75.00,900.00,"1,980.00",,,,,,,,
18222,10-Aug-18,Quezon,ATOVAS 20mg,10,750.00," 7,500.00 ",0.00,"7,500.00",202.00,"2,020.00","5,480.00",,,,,,,,
18222,10-Aug-18,Quezon,INTRAPLEM 500mg,2,980.00," 1,960.00 ",0.00,"1,960.00",280.00,560.00,"1,400.00",,,,,,,,
18222,10-Aug-18,Quezon,TRIVASC 35mg MR,5,"1,425.00"," 7,125.00 ",0.00,"7,125.00",445.00,"2,225.00","4,900.00",,,,,,,,
18223,10-Aug-18,Quezon,FERGLOBIN 250mg,5,725.00," 3,625.00 ",0.00,"3,625.00",215.00,"1,075.00","2,550.00",,,,,,,,
18224,13-Aug-18,Quezon,MULTI GROW 30ml,6,175.00," 1,050.00 ",0.00,"1,050.00",55.00,330.00,720.00,,,,,,,,
18224,13-Aug-18,Quezon,NERVAMIN PLUS 500mg/50mg/100mg/100mcg,1,"1,650.00"," 1,650.00 ",0.00,"1,650.00",488.00,488.00,"1,162.00",,,,,,,,
18225,13-Aug-18,Quezon,VICOLAX 100mg/2mg,1,800.00, 800.00 ,0.00,800.00,225.00,225.00,575.00,,,,,,,,
18225,13-Aug-18,Quezon,ZELEX 200mg,1,"2,800.00"," 2,800.00 ",0.00,"2,800.00",750.00,750.00,"2,050.00",,,,,,,,
18225,13-Aug-18,Quezon,CEFEXIL 500mg,1,"1,800.00"," 1,800.00 ",0.00,"1,800.00",535.00,535.00,"1,265.00",,,,,,,,
18225,13-Aug-18,Quezon,SYNERMED 200mg/40mg/5ml,12,90.00," 1,080.00 ",0.00,"1,080.00",26.00,312.00,768.00,,,,,,,,
18225,13-Aug-18,Quezon,SYNERMED 800mg/160mg,1,550.00, 550.00 ,0.00,550.00,95.00,95.00,455.00,,,,,,,,
18226,13-Aug-18,Quezon,CLAVIC 500mg/125mg,4,"2,790.00"," 11,160.00 ","2,790.00","8,370.00","1,174.00","4,696.00","3,674.00",,,,,,,,
18226,13-Aug-18,Quezon,FEXIL 500MG,10,"1,800.00"," 18,000.00 ","4,500.00","13,500.00",535.00,"5,350.00","8,150.00",,,,,,,,
18227,13-Aug-18,Quezon,FERGLOBIN 250mg,5,725.00," 3,625.00 ","1,087.00","2,538.00",215.00,"1,075.00","1,463.00",,,,,,,,
18228,14-Aug-18,Quezon,Hyclens 0.2% Wound Spray,12,270.00," 3,240.00 ",0.00,"3,240.00",115.00,"1,380.00","1,860.00",,,,,,,,
18229,14-Aug-18,Quezon,MULTI GROW 30ml,12,175.00," 2,100.00 ",0.00,"2,100.00",55.00,660.00,"1,440.00",,,,,,,,
18229,14-Aug-18,Quezon,CINNABLOC 25mg,2,500.00," 1,000.00 ",0.00,"1,000.00",133.00,266.00,734.00,,,,,,,,
18230,16-Aug-18,Quezon,VOXOLL 15mg/5ml,6,74.00, 444.00 ,0.00,444.00,23.00,138.00,306.00,,,,,,,,
18231,16-Aug-18,Quezon,JAGA 300mg/100mg/100mcg,2,"1,540.00"," 3,080.00 ","1,078.00","2,002.00",345.00,690.00,"1,312.00",,,,,,,,
18232,17-Aug-18,Quezon,MULTI GROW 30ml,20,175.00," 3,500.00 ",0.00,"3,500.00",55.00,"1,100.00","2,400.00",,,,,,,,
18232,17-Aug-18,Quezon,PENCHLOR 1mg/800mcg,20,98.00," 1,960.00 ",0.00,"1,960.00",31.00,620.00,"1,340.00",,,,,,,,
18233,20-Aug-18,Quezon,ZINCAVIT 55mg/ml,25,88.00," 2,200.00 ",0.00,"2,200.00",25.00,625.00,"1,575.00",,,,,,,,
18233,20-Aug-18,Quezon,EUROXIME 250mg/5ml,13,400.00," 5,200.00 ",0.00,"5,200.00",139.00,"1,807.00","3,393.00",,,,,,,,
18235,22-Aug-18,Quezon,ATOVAS 20mg,20,750.00," 15,000.00 ",0.00,"15,000.00",202.00,"4,040.00","10,960.00",,,,,,,,
18235,22-Aug-18,Quezon,APROCARE 150mg,20,870.00," 17,400.00 ",0.00,"17,400.00",219.00,"4,380.00","13,020.00",,,,,,,,
18236,23-Aug-18,Quezon,MONILIASOL 500mg,5,750.00," 3,750.00 ","1,203.75","2,546.25",240.00,"1,200.00","1,346.25",,,,,,,,
18236,23-Aug-18,Quezon,LACTAMOX 500mg/125mg,10,"2,790.00"," 27,900.00 ","8,955.90","18,944.10","1,174.00","11,740.00","7,204.10",,,,,,,,
18237,25-Aug-18,Quezon,VICOLAX 50mg/1mg/5ml,12,80.00, 960.00 ,0.00,960.00,24.00,288.00,672.00,,,,,,,,
18237,25-Aug-18,Quezon,TRIZINE FORTE,3,"2,900.00"," 8,700.00 ",0.00,"8,700.00","1,350.00","4,050.00","4,650.00",,,,,,,,
18237,25-Aug-18,Quezon,TRIZINE ,15,298.00," 4,470.00 ",0.00,"4,470.00",175.00,"2,625.00","1,845.00",,,,,,,,
18237,25-Aug-18,Quezon,SALMOGEN 125mg/5ml,30,98.00," 2,940.00 ",0.00,"2,940.00",29.00,870.00,"2,070.00",,,,,,,,
18237,25-Aug-18,Quezon,APROCARE 150mg,6,870.00," 5,220.00 ",0.00,"5,220.00",219.00,"1,314.00","3,906.00",,,,,,,,
18238,24-Aug-18,Quezon,DOLO JAGA 500mg/50mg/100mg/100mcg,5,"1,650.00"," 8,250.00 ","2,475.00","5,775.00",481.00,"2,405.00","3,370.00",,,,,,,,
18239,24-Aug-18,Quezon,LACTAMOX 500mg/125mg,11,"2,790.00"," 30,690.00 ","7,672.50","23,017.50","1,174.00","12,914.00","10,103.50",,,,,,,,
18239,24-Aug-18,Quezon,VICOLAX 100mg/2mg,4,800.00," 3,200.00 ",800.00,"2,400.00",225.00,900.00,"1,500.00",,,,,,,,
18240,24-Aug-18,Quezon,JAGA 300mg/100mg/100mcg,1,"1,540.00"," 1,540.00 ",462.00,"1,078.00",345.00,345.00,733.00,,,,,,,,
18241,24-Aug-18,Quezon,GIAN ZINC 30ml,3,155.00, 465.00 ,0.00,465.00,55.00,165.00,300.00,,,,,,,,
18241,24-Aug-18,Quezon,GIAN ZINC 120ml,3,175.00, 525.00 ,0.00,525.00,75.00,225.00,300.00,,,,,,,,
18242,28-Aug-18,Quezon,MULTI GROW 30ml,12,165.00," 1,980.00 ",0.00,"1,980.00",55.00,660.00,"1,320.00",,,,,,,,
18242,28-Aug-18,Quezon,BERCEF 50mg/ml,12,175.00," 2,100.00 ",0.00,"2,100.00",42.00,504.00,"1,596.00",,,,,,,,
18243,28-Aug-18,Quezon,MULTI GROW OB PLUS,1,"1,300.00"," 1,300.00 ",390.00,910.00,450.00,450.00,460.00,,,,,,,,
18243,28-Aug-18,Quezon,APROCARE 150mg,3,870.00," 2,610.00 ",783.00,"1,827.00",219.00,657.00,"1,170.00",,,,,,,,
18244,29-Aug-18,Quezon,BERCEF 50mg/ml,3,175.00, 525.00 ,0.00,525.00,42.00,126.00,399.00,,,,,,,,
18244,29-Aug-18,Quezon,VOXOLL 15mg/5ml,10,74.00, 740.00 ,0.00,740.00,23.00,230.00,510.00,,,,,,,,
18244,29-Aug-18,Quezon,SYNERMED 200mg/40mg/5ml,10,90.00, 900.00 ,0.00,900.00,26.00,260.00,640.00,,,,,,,,
18244,29-Aug-18,Quezon,LEXI B FORTE 300mg/100mg/100mcg,1,"1,000.00"," 1,000.00 ",0.00,"1,000.00",323.00,323.00,677.00,,,,,,,,
18244,29-Aug-18,Quezon,FEXIL 100mg/ml,3,170.00, 510.00 ,0.00,510.00,55.00,165.00,345.00,,,,,,,,
18244,29-Aug-18,Quezon,INTRAPLEM 500mg,1,980.00, 980.00 ,0.00,980.00,280.00,280.00,700.00,,,,,,,,
18245,30-Aug-18,Quezon,MONILIASOL 125mg/5ml,12,75.00, 900.00 ,270.00,630.00,26.00,312.00,318.00,,,,,,,,
18245,30-Aug-18,Quezon,MULTI GROW 30ml,12,175.00," 2,100.00 ",630.00,"1,470.00",55.00,660.00,810.00,,,,,,,,
18245,30-Aug-18,Quezon,VISTREP 250mg/5ml,12,105.00," 1,260.00 ",378.00,882.00,28.00,336.00,546.00,,,,,,,,
18246,30-Aug-18,Quezon,Hyclens 0.2% Wound Spray,12,270.00," 3,240.00 ",648.00,"2,592.00",115.00,"1,380.00","1,212.00",,,,,,,,
18247,30-Aug-18,Quezon,ZEGECEF 250mg/5ml,6,400.00," 2,400.00 ",0.00,"2,400.00",139.00,834.00,"1,566.00",,,,,,,,
18248,31-Aug-18,Quezon,BUFENOL 100mg/5ml,6,95.00, 570.00 ,0.00,570.00,30.00,180.00,390.00,,,,,,,,
18248,31-Aug-18,Quezon,VICEPHRIN 100mg/ml,6,85.00, 510.00 ,0.00,510.00,25.00,150.00,360.00,,,,,,,,
18248,31-Aug-18,Quezon,BERCEF 250mg/5ml,10,450.00," 4,500.00 ",0.00,"4,500.00",148.00,"1,480.00","3,020.00",,,,,,,,
18248,31-Aug-18,Quezon,ROCIN 150,4,"2,200.00"," 8,800.00 ",0.00,"8,800.00",680.00,"2,720.00","6,080.00",,,,,,,,
18248,31-Aug-18,Quezon,TOSYLAM 750mg,2,"5,060.00"," 10,120.00 ",0.00,"10,120.00",980.00,"1,960.00","8,160.00",,,,,,,,
18249,03-Sep-18,Quezon,DOLO JAGA 500mg/50mg/100mg/100mcg,4,"1,650.00"," 6,600.00 ",0.00,"6,600.00",481.00,"1,924.00","4,676.00",,,,,,,,
18249,03-Sep-18,Quezon,VITAFER OB,4,600.00," 2,400.00 ",0.00,"2,400.00",155.00,620.00,"1,780.00",,,,,,,,
18250,03-Sep-18,Quezon,FERGLOBIN 250mg,10,725.00," 7,250.00 ",0.00,"7,250.00",215.00,"2,150.00","5,100.00",,,,,,,,
18250,03-Sep-18,Quezon,CEFEXIL 500mg,10,"1,800.00"," 18,000.00 ",0.00,"18,000.00",535.00,"5,350.00","12,650.00",,,,,,,,
18451,28-Nov-18,Quezon,DOLO JAGA 500mg/50mg/100mg/100mcg,5,"1,650.00"," 8,250.00 ","2,475.00","5,775.00",481.00,"2,405.00","3,370.00",,,,,,,,
18452,28-Nov-18,Quezon,VICOLAX 100mg/2mg,8,800.00," 6,400.00 ",0.00,"6,400.00",225.00,"1,800.00","4,600.00",,,,,,,,
18453,28-Nov-18,Quezon,SALMOGEN 125mg/5ml,36,98.00," 3,528.00 ",0.00,"3,528.00",29.00,"1,044.00","2,484.00",,,,,,,,
18453,28-Nov-18,Quezon,GIAN ZINC 30ml,12,155.00," 1,860.00 ",0.00,"1,860.00",55.00,660.00,"1,200.00",,,,,,,,
18453,28-Nov-18,Quezon,GIAN ZINC 120ml,12,175.00," 2,100.00 ",0.00,"2,100.00",75.00,900.00,"1,200.00",,,,,,,,
18453,28-Nov-18,Quezon,VICOLAX 50mg/1mg/5ml,5,80.00, 400.00 ,0.00,400.00,24.00,120.00,280.00,,,,,,,,
