MEDSHIELD PHARMA CORP,,,,,,,,,,,,
SALES SUMMARY REPORT,,,,,,,,,,,,
AS OF DECEMBER 2023,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Area,DR Number,Date Delivered,Product, Qty , CP , Total CP , Disc , Net CP , TP/UNIT , TOTAL TP , Net Income ,%
Government,DR MS 001941,23/05/2023,, 10.00 , 400.00 ," 4,000.00 ", -   ," 4,000.00 ",,," 4,000.00 ",100%
Government,DR MS 001941,23/05/2023,EMICOX 200MG, 15.00 , 360.00 ," 5,400.00 ", -   ," 5,400.00 ", 198.00 ," 2,970.00 "," 2,430.00 ",45%
Government,DR MS 001941,23/05/2023,RANICLAV 625MG, 100.00 , 250.00 ," 25,000.00 ", -   ," 25,000.00 ", 130.00 ," 12,999.99 "," 12,000.01 ",48%
Government,DR MS 001941,23/05/2023,, 43.00 , 250.00 ," 10,750.00 ", -   ," 10,750.00 ",,," 10,750.00 ",100%
Government,DR MS 001941,23/05/2023,, 36.00 , 160.00 ," 5,760.00 ", -   ," 5,760.00 ",,," 5,760.00 ",100%
Government,DR MS 001941,23/05/2023,ACRESIL - 300 300MG, 3.00 , 500.00 ," 1,500.00 ", -   ," 1,500.00 ", 416.00 ," 1,248.00 ", 252.00 ,17%
Government,DR MS 001941,23/05/2023,SAPHRIDONE 10MG, 5.00 , 90.00 , 450.00 , -   , 450.00 , 58.00 , 290.00 , 160.00 ,36%
Government,DR MS 001941,23/05/2023,HYOSWELL 100MG, 1.00 , 350.00 , 350.00 , -   , 350.00 , 210.00 , 210.00 , 140.00 ,40%
Government,DR MS 001941,23/05/2023,, 4.00 , 350.00 ," 1,400.00 ", -   ," 1,400.00 ",,," 1,400.00 ",100%
Government,DR MS 001941,23/05/2023,MECID 500MG, 15.00 , 180.00 ," 2,700.00 ", -   ," 2,700.00 ", 80.00 ," 1,200.00 "," 1,500.00 ",56%
Government,DR MS 001941,23/05/2023,MYMET 500mg, 10.00 , 160.00 ," 1,600.00 ", -   ," 1,600.00 ", 39.75 , 397.50 ," 1,202.50 ",75%
Government,DR MS 001941,23/05/2023,INHIBITA 40MG CAP, 10.00 , 499.00 ," 4,990.00 ", -   ," 4,990.00 ", 335.00 ," 3,350.00 "," 1,640.00 ",33%
Government,DR MS 001941,23/05/2023,MILGESIC FORTE 500MG TAB, 10.00 , 104.00 ," 1,040.00 ", -   ," 1,040.00 ", 47.00 , 470.00 , 570.00 ,55%
Government,DR MS 001941,23/05/2023,PARA 250MG, 72.00 , 28.00 ," 2,016.00 ", -   ," 2,016.00 ", 12.75 , 918.00 ," 1,098.00 ",54%
Government,DR MS 001941,23/05/2023,, 36.00 , 20.00 , 720.00 , -   , 720.00 ,,, 720.00 ,100%
Government,DR MS 001941,23/05/2023,, 36.00 , 20.00 , 720.00 , -   , 720.00 ,,, 720.00 ,100%
Government,DR MS 001941,23/05/2023,, 3.00 , 40.00 , 120.00 , -   , 120.00 ,,, 120.00 ,100%
Government,DR MS 001941,23/05/2023,FIRSTMED VITAMIN B COMPLEX 100MG/5MG/50MCG, 20.00 , 100.00 ," 2,000.00 ", -   ," 2,000.00 ", 85.00 ," 1,700.00 ", 300.00 ,15%
Government,DR MS 001941,23/05/2023,REGIVASC 5MG, 30.00 , 83.00 ," 2,490.00 ", -   ," 2,490.00 ", 22.50 , 675.00 ," 1,815.00 ",73%
Government,DR MS 001941,23/05/2023,REGIVASC 10MG, 10.00 , 128.00 ," 1,280.00 ", -   ," 1,280.00 ",,," 1,280.00 ",100%
Government,DR MS 001941,23/05/2023,CLOPINOVA, 10.00 , 160.00 ," 1,600.00 ", -   ," 1,600.00 ", 98.00 , 980.00 , 620.00 ,39%
Government,DR MS 001941,23/05/2023,SAPHLOR-100, 10.00 , 280.00 ," 2,800.00 ", -   ," 2,800.00 ", 152.00 ," 1,520.00 "," 1,280.00 ",46%
Government,DR MS 001941,23/05/2023,SAPHLOR-50, 30.00 , 180.00 ," 5,400.00 ", -   ," 5,400.00 ", 63.00 ," 1,890.00 "," 3,510.00 ",65%
Government,DR MS 001941,23/05/2023,PROMETIN, 3.00 , 100.00 , 300.00 , -   , 300.00 , 63.00 , 189.00 , 111.00 ,37%
Government,DR MS 001884,08/05/2023,COTTON ROLL 400G - SUREGUARD, 20.00 , 267.00 ," 5,340.00 ", -   ," 5,340.00 ", 168.00 ," 3,360.00 "," 1,980.00 ",37%
Government,DR MS 001884,08/05/2023,ACTIVATED GLUTARALDEHYDE AIDEX 5L.(AIDEX), 2.00 ," 1,560.00 "," 3,120.00 ", -   ," 3,120.00 "," 1,500.00 "," 3,000.00 ", 120.00 ,4%
Government,DR MS 001884,08/05/2023,AMBU BAG MANUAL RESUSCITATOR ADULT-PARTNERS, 1.00 ," 2,329.00 "," 2,329.00 ", -   ," 2,329.00 "," 1,500.00 "," 1,500.00 ", 829.00 ,36%
Government,DR MS 001884,08/05/2023,AMBU BAG MANUAL RESUSCITATOR PEDIA-PARTNERS, 1.00 ," 2,329.00 "," 2,329.00 ", -   ," 2,329.00 "," 1,650.00 "," 1,650.00 ", 679.00 ,29%
Government,DR MS 001884,08/05/2023,BP APPARATUS DESK TYPE ADULT-TOPCARE, 6.00 ," 1,165.00 "," 6,990.00 ", -   ," 6,990.00 "," 1,080.00 "," 6,480.00 ", 510.00 ,7%
Government,DR MS 001884,08/05/2023,, 10.00 , 836.00 ," 8,360.00 ", -   ," 8,360.00 ",,," 8,360.00 ",100%
Government,DR MS 001884,08/05/2023,, 10.00 ," 1,040.00 "," 10,400.00 ", -   ," 10,400.00 ",,," 10,400.00 ",100%
Government,DR MS 001884,08/05/2023,, 25.00 , 751.00 ," 18,775.00 ", -   ," 18,775.00 ",,," 18,775.00 ",100%
Government,DR MS 001884,08/05/2023,, 20.00 , 807.00 ," 16,140.00 ", -   ," 16,140.00 ",,," 16,140.00 ",100%
Government,DR MS 001884,08/05/2023,ELASTIC BANDAGE 2X5Y PARTNERS, 10.00 , 19.00 , 190.00 , -   , 190.00 ,,, 190.00 ,100%
Government,DR MS 001884,08/05/2023,ELASTIC BANDAGE 3X5Y PARTNERS, 10.00 , 26.00 , 260.00 , -   , 260.00 , 22.00 , 220.00 , 40.00 ,15%
Government,DR MS 001884,08/05/2023,ELASTIC BANDAGE 4X5-PARTNERS, 10.00 , 27.00 , 270.00 , -   , 270.00 , 24.00 , 240.00 , 30.00 ,11%
Government,DR MS 001884,08/05/2023,ELASTIC BANDAGE 6X5Y PARTNERS, 10.00 , 38.00 , 380.00 , -   , 380.00 , 42.00 , 420.00 , (40.00),-11%
Government,DR MS 001884,08/05/2023,ENDOTRACHEAL TUBE PARTNERS 7.0, 4.00 , 89.00 , 356.00 , -   , 356.00 , 60.00 , 240.00 , 116.00 ,33%
Government,DR MS 001884,08/05/2023,ENDOTRACHEAL TUBE PARTNERS 3.0, 4.00 , 89.00 , 356.00 , -   , 356.00 , 60.00 , 240.00 , 116.00 ,33%
Government,DR MS 001884,08/05/2023,GLOVES SMALL NITRILE NONSTERILE (SURGITECH), 20.00 , 247.00 ," 4,940.00 ", -   ," 4,940.00 ", 200.00 ," 4,000.00 ", 940.00 ,19%
Government,DR MS 001884,08/05/2023,GLOVES MEDIUM LATEX NONSTERILE (INDOPLAS), 38.00 , 247.00 ," 9,386.00 ", -   ," 9,386.00 ", 200.00 ," 7,600.00 "," 1,786.00 ",19%
Government,DR MS 001884,08/05/2023,GLOVES MEDIUM LATEX NONSTERILE (PROCARE), 10.00 , 247.00 ," 2,470.00 ", -   ," 2,470.00 ", 200.00 ," 2,000.00 ", 470.00 ,19%
Government,DR MS 001884,08/05/2023,, 12.00 , 247.00 ," 2,964.00 ", -   ," 2,964.00 ",,," 2,964.00 ",100%
Government,DR MS 001884,08/05/2023,GAUZE PAD 4X4 PROHEALTH CARE, 30.00 , 343.00 ," 10,290.00 ", -   ," 10,290.00 ", 250.00 ," 7,500.00 "," 2,790.00 ",27%
Government,DR MS 001884,08/05/2023,, 10.00 , 346.00 ," 3,460.00 ", -   ," 3,460.00 ",,," 3,460.00 ",100%
Government,DR MS 001884,08/05/2023,IV CANNULA WITH INJECTION VALVE 20G CAN CARE, 1.00 ," 11,700.00 "," 11,700.00 ", -   ," 11,700.00 "," 1,800.00 "," 1,800.00 "," 9,900.00 ",85%
Government,DR MS 001884,08/05/2023,IV Cannula G.22 - CATHULA, 2.00 ," 11,700.00 "," 23,400.00 ", -   ," 23,400.00 ", 22.00 , 44.00 ," 23,356.00 ",100%
Government,DR MS 001884,08/05/2023,IV CANNULA G24 - CAN CARE / BOX, 2.00 ," 11,700.00 "," 23,400.00 ", -   ," 23,400.00 "," 2,200.00 "," 4,400.00 "," 19,000.00 ",81%
Government,DR MS 001884,08/05/2023,IV CANNULA WITH WINGS G26 0.6X19MM (PANACAN), 1.00 ," 11,700.00 "," 11,700.00 ", -   ," 11,700.00 "," 2,000.00 "," 2,000.00 "," 9,700.00 ",83%
Government,DR MS 001884,08/05/2023,IV INFUSION SET (ADULT) 20ML DROPS - TUDOR, 300.00 , 70.00 ," 21,000.00 ", -   ," 21,000.00 ",,," 21,000.00 ",100%
Government,DR MS 001884,08/05/2023,STOPPER HEPLOCK -FIRST AID, 1.00 ," 3,600.00 "," 3,600.00 ", -   ," 3,600.00 ", 550.00 , 550.00 ," 3,050.00 ",85%
Government,DR MS 001885,08/05/2023,MATERNITY PADS 8s (SANITEX), 60.00 , 102.00 ," 6,120.00 ", -   ," 6,120.00 ", 90.00 ," 5,400.00 ", 720.00 ,12%
Government,DR MS 001885,08/05/2023,MEDICINE CUP 30ML PLASTIC-TOP CARE, 100.00 , 3.00 , 300.00 , -   , 300.00 , 5.00 , 500.00 , (200.00),-67%
Government,DR MS 001885,08/05/2023,POVIDONE IODINE 10% SOLUTION -HAVIDONE, 8.33 , 360.00 ," 3,000.00 ", -   ," 3,000.00 ", 348.00 ," 2,900.00 ", 100.00 ,3%
Government,DR MS 001885,08/05/2023,, 20.00 , 296.00 ," 5,920.00 ", -   ," 5,920.00 ",,," 5,920.00 ",100%
Government,DR MS 001885,08/05/2023,STERILE WATER INJECTION 50 ML -SAHAR, 100.00 , 46.00 ," 4,600.00 ", -   ," 4,600.00 ", 49.00 ," 4,900.00 ", (300.00),-7%
Government,DR MS 001885,08/05/2023,STETHOSCOPE - ADULT, 6.00 , 836.00 ," 5,016.00 ", -   ," 5,016.00 "," 1,000.00 "," 6,000.00 ", (984.00),-20%
Government,DR MS 001885,08/05/2023,GLOVES STERILE LATEX (7.5) SURE-GUARD, 2.00 ," 1,028.00 "," 2,056.00 ", -   ," 2,056.00 ", 800.00 ," 1,600.00 ", 456.00 ,22%
Government,DR MS 001885,08/05/2023,GLOVES STERILE LATEX (7.5) SURE-GUARD, 2.00 ," 1,028.00 "," 2,056.00 ", -   ," 2,056.00 ", 800.00 ," 1,600.00 ", 456.00 ,22%
Government,DR MS 001885,08/05/2023,GLOVES S8 LATEX STERILE (GLOMED), 2.00 ," 1,028.00 "," 2,056.00 ", -   ," 2,056.00 ", 800.00 ," 1,600.00 ", 456.00 ,22%
Government,DR MS 001885,08/05/2023,TRANSPORE 1X10 2.5CMX9.1M (3M), 15.00 ," 1,069.00 "," 16,035.00 ", -   ," 16,035.00 ", 770.00 ," 11,550.00 "," 4,485.00 ",28%
Government,DR MS 001885,08/05/2023,SPECIMEN CUP NON STERILE GREEN 60ML, 300.00 , 4.00 ," 1,200.00 ", -   ," 1,200.00 ", 6.00 ," 1,800.00 ", (600.00),-50%
Government,DR MS 001857,26/06/2023,FLUCYSTEINE 200MG, 5.00 , 420.00 ," 2,100.00 ", -   ," 2,100.00 ", 80.00 , 400.00 ," 1,700.00 ",81%
Government,DR MS 001857,26/06/2023,, 350.00 , 14.00 ," 4,900.00 ", -   ," 4,900.00 ",,," 4,900.00 ",100%
Government,DR MS 001857,26/06/2023,ACTEINSAPH-600MG, 50.00 , 610.00 ," 30,500.00 ", -   ," 30,500.00 ", 267.00 ," 13,350.00 "," 17,150.00 ",56%
Government,DR MS 001857,26/06/2023,URISOL 100mg, 10.00 , 240.00 ," 2,400.00 ", -   ," 2,400.00 ", 60.00 , 600.00 ," 1,800.00 ",75%
Government,DR MS 001857,26/06/2023,SHARJVAX 1500 I.U. / 0.7ML, 100.00 ," 2,040.00 "," 204,000.00 ", -   ," 204,000.00 "," 1,020.00 "," 102,000.00 "," 102,000.00 ",50%
Government,DR MS 001857,26/06/2023,MYREVIT-C 500MG, 50.00 , 130.00 ," 6,500.00 ", -   ," 6,500.00 ", 65.00 ," 3,250.00 "," 3,250.00 ",50%
Government,DR MS 001857,26/06/2023,APCEE100MG/ML 15ML, 100.00 , 27.00 ," 2,700.00 ", -   ," 2,700.00 ", 13.00 ," 1,300.00 "," 1,400.00 ",52%
Government,DR MS 001857,26/06/2023,NOVACEE 100MG/5ML SYRUP, 500.00 , 45.00 ," 22,500.00 ", -   ," 22,500.00 ", 39.00 ," 19,500.00 "," 3,000.00 ",13%
Government,DR MS 001857,26/06/2023,VERTISAPH-8, 5.00 , 700.00 ," 3,500.00 ", -   ," 3,500.00 ", 255.00 ," 1,275.00 "," 2,225.00 ",64%
Government,DR MS 001857,26/06/2023,SAPHLECOX 200MG, 30.00 , 400.00 ," 12,000.00 ", -   ," 12,000.00 ", 145.00 ," 4,350.00 "," 7,650.00 ",64%
Government,DR MS 001857,26/06/2023,ALLECUR 10MG, 10.00 , 120.00 ," 1,200.00 ", -   ," 1,200.00 ", 24.00 , 240.00 , 960.00 ,80%
Government,DR MS 001857,26/06/2023,ALLECUR 5MG/5ML, 144.00 , 44.00 ," 6,336.00 ", -   ," 6,336.00 ", 20.00 ," 2,880.00 "," 3,456.00 ",55%
Government,DR MS 001857,26/06/2023,MEDRIZINE 5MG/5ML, 156.00 , 44.00 ," 6,864.00 ", -   ," 6,864.00 ", 17.75 ," 2,769.00 "," 4,095.00 ",60%
Government,DR MS 001857,26/06/2023,MEDRIZINE 2.5MG/ML Drops, 300.00 , 44.00 ," 13,200.00 ", -   ," 13,200.00 ", 28.00 ," 8,400.00 "," 4,800.00 ",36%
Government,DR MS 001857,26/06/2023,CHLORAMPHENICOL 125MG SUSP CHLOROLEM, 50.00 , 51.00 ," 2,550.00 ", -   ," 2,550.00 ", 35.00 ," 1,750.00 ", 800.00 ,31%
Government,DR MS 001857,26/06/2023,VERTEX 25mg, 10.00 , 190.00 ," 1,900.00 ", -   ," 1,900.00 ", 65.00 , 650.00 ," 1,250.00 ",66%
Government,DR MS 001857,26/06/2023,FERRICORE 325MG, 80.00 , 180.00 ," 14,400.00 ", -   ," 14,400.00 ", 65.00 ," 5,200.00 "," 9,200.00 ",64%
Government,DR MS 001857,26/06/2023,AMECIRON 60MG, 20.00 , 140.00 ," 2,800.00 ", -   ," 2,800.00 ", 69.00 ," 1,380.00 "," 1,420.00 ",51%
Government,DR MS 001857,26/06/2023,FEROLEM 150MG, 500.00 , 32.00 ," 16,000.00 ", -   ," 16,000.00 ", 19.00 ," 9,500.00 "," 6,500.00 ",41%
Government,DR MS 001857,26/06/2023,FEROLEM 75MG, 300.00 , 27.00 ," 8,100.00 ", -   ," 8,100.00 ", 17.00 ," 5,100.00 "," 3,000.00 ",37%
Government,DR MS 001857,26/06/2023,, 50.00 , 856.80 ," 42,840.00 ", -   ," 42,840.00 ",,," 42,840.00 ",100%
Government,DR MS 001857,26/06/2023,, 500.00 , 6.00 ," 3,000.00 ", -   ," 3,000.00 ",,," 3,000.00 ",100%
Government,DR MS 001858,26/06/2023,HYOSAPH 10MG TAB, 5.00 , 770.00 ," 3,850.00 ", -   ," 3,850.00 ", 195.00 , 975.00 ," 2,875.00 ",75%
Government,DR MS 001858,26/06/2023,FEVRAL 200MG, 2.00 , 120.00 , 240.00 , -   , 240.00 , 108.00 , 216.00 , 24.00 ,10%
Government,DR MS 001858,26/06/2023,IBUPROFEN 100MG/5ML SUSP (IBUSAPH), 50.00 , 100.00 ," 5,000.00 ", -   ," 5,000.00 ", 27.00 ," 1,350.00 "," 3,650.00 ",73%
Government,DR MS 001858,26/06/2023,HIVENT PLUS, 16.00 ," 1,023.00 "," 16,368.00 ", -   ," 16,368.00 ", 330.00 ," 5,280.00 "," 11,088.00 ",68%
Government,DR MS 001858,26/06/2023,HIVENT PLUS, 0.67 ," 1,023.00 ", 682.34 , -   , 682.34 , 330.00 , 220.11 , 462.23 ,68%
Government,DR MS 001858,26/06/2023,OFPLEMED 600mg, 5.00 , 570.00 ," 2,850.00 ", -   ," 2,850.00 ", 153.00 , 765.00 ," 2,085.00 ",73%
Government,DR MS 001858,26/06/2023,LOCAINE 2% 50ml, 50.00 , 85.00 ," 4,250.00 ", -   ," 4,250.00 ", 50.00 ," 2,500.00 "," 1,750.00 ",41%
Government,DR MS 001858,26/06/2023,MECID 500MG, 20.00 , 160.00 ," 3,200.00 ", -   ," 3,200.00 ", 80.00 ," 1,600.00 "," 1,600.00 ",50%
Government,DR MS 001858,26/06/2023,ERGON 125MCG, 1.00 , 290.00 , 290.00 , -   , 290.00 , 120.00 , 120.00 , 170.00 ,59%
Government,DR MS 001858,26/06/2023,ANTIZOAL 5MG/ML, 100.00 , 32.00 ," 3,200.00 ", -   ," 3,200.00 ", 16.00 ," 1,600.00 "," 1,600.00 ",50%
Government,DR MS 001858,26/06/2023,AUROHEX 4MG, 6.00 ," 1,010.00 "," 6,060.00 ", -   ," 6,060.00 ", 245.00 ," 1,470.00 "," 4,590.00 ",76%
Government,DR MS 001858,26/06/2023,MULTIVITAMINS+MINERAL+IRON CAPSULE (REOROGEN-OB), 20.00 , 63.00 ," 1,260.00 ", -   ," 1,260.00 ", 93.00 ," 1,860.00 ", (600.00),-48%
Government,DR MS 001858,26/06/2023,," 1,400.00 ", 2.10 ," 2,940.00 ", -   ," 2,940.00 ",,," 2,940.00 ",100%
Government,DR MS 001858,26/06/2023,MULTILEM 100MG-DROPS, 100.00 , 28.50 ," 2,850.00 ", -   ," 2,850.00 ", 15.50 ," 1,550.00 "," 1,300.00 ",46%
Government,DR MS 001858,26/06/2023,OMEPHIL-20, 10.00 , 240.00 ," 2,400.00 ", -   ," 2,400.00 ", 70.00 , 700.00 ," 1,700.00 ",71%
Government,DR MS 001858,26/06/2023,INHIBITA 40MG CAP, 20.00 , 700.00 ," 14,000.00 ", -   ," 14,000.00 ", 335.00 ," 6,700.00 "," 7,300.00 ",52%
Government,DR MS 001858,26/06/2023,OMEFREE," 2,000.00 ", 102.00 ," 204,000.00 ", -   ," 204,000.00 ", 47.00 ," 94,000.00 "," 110,000.00 ",54%
Government,DR MS 001858,26/06/2023,DEHYDROSOL 250ML, 20.00 , 145.00 ," 2,900.00 ", -   ," 2,900.00 ", 50.00 ," 1,000.00 "," 1,900.00 ",66%
Government,DR MS 001858,26/06/2023,BIOGIC 250MG/5ML, 300.00 , 30.00 ," 9,000.00 ", -   ," 9,000.00 ", 15.00 ," 4,500.00 "," 4,500.00 ",50%
Government,DR MS 001858,26/06/2023,AEROVENT 1MG 30'S, 16.00 , 429.00 ," 6,864.00 ", -   ," 6,864.00 ", 265.00 ," 4,240.00 "," 2,624.00 ",38%
Government,DR MS 001858,26/06/2023,AEROVENT 1MG 30'S, 0.67 , 429.00 , 285.71 , -   , 285.71 , 265.00 , 176.49 , 109.22 ,38%
Government,DR MS 001858,26/06/2023,VN2 2/5ml 60ml, 500.00 , 22.50 ," 11,250.00 ", -   ," 11,250.00 ", 11.75 ," 5,875.00 "," 5,375.00 ",48%
Government,DR MS 001858,26/06/2023,AWANAY FORTE 500mg, 20.00 , 600.00 ," 12,000.00 ", -   ," 12,000.00 ", 285.00 ," 5,700.00 "," 6,300.00 ",53%
Government,DR MS 001858,26/06/2023,LUNGEX 2.5MG TABLET, 5.00 , 240.00 ," 1,200.00 ", -   ," 1,200.00 ", 57.00 , 285.00 , 915.00 ,76%
Government,DR MS 001858,26/06/2023,FORTIS VITAMIN, 50.00 , 160.00 ," 8,000.00 ", -   ," 8,000.00 ", 49.00 ," 2,450.00 "," 5,550.00 ",69%
Government,DR MS 001858,26/06/2023,ZINLUM 10MG/ML SYRUP 15ML (ORAL DROPS), 200.00 , 51.77 ," 10,354.00 ", -   ," 10,354.00 ", 14.25 ," 2,850.00 "," 7,504.00 ",72%
Government,DR MS 001858,26/06/2023,ZINCBOS 60ML, 400.00 , 56.85 ," 22,740.00 ", -   ," 22,740.00 ", 17.00 ," 6,800.00 "," 15,940.00 ",70%
Government,DR MS 001858,26/06/2023,AMOXICILLIN 250MG/ML SUSP EPPITREXIL, 100.00 , 31.00 ," 3,100.00 ", -   ," 3,100.00 ", 24.00 ," 2,400.00 ", 700.00 ,23%
Government,DR MS 001858,26/06/2023,AXMEL 500MG, 10.00 , 270.00 ," 2,700.00 ", -   ," 2,700.00 ", 146.00 ," 1,460.00 "," 1,240.00 ",46%
Government,DR MS 001859,26/06/2023,AMPI-1, 32.00 , 310.00 ," 9,920.00 ", -   ," 9,920.00 ", 200.00 ," 6,400.00 "," 3,520.00 ",35%
Government,DR MS 001859,26/06/2023,, 68.00 , 310.00 ," 21,080.00 ", -   ," 21,080.00 ",,," 21,080.00 ",100%
Government,DR MS 001859,26/06/2023,AMBILLIN 500MG," 1,000.00 ", 26.00 ," 26,000.00 ", -   ," 26,000.00 ",,," 26,000.00 ",100%
Government,DR MS 001859,26/06/2023,VAZI2R 20MG, 14.00 , 480.00 ," 6,720.00 ", -   ," 6,720.00 ", 84.00 ," 1,176.00 "," 5,544.00 ",83%
Government,DR MS 001859,26/06/2023,ATORSAPH 20MG TAB, 6.00 , 480.00 ," 2,880.00 ", -   ," 2,880.00 ", 97.00 , 582.00 ," 2,298.00 ",80%
Government,DR MS 001859,26/06/2023,MAYOR 40mg, 9.00 , 510.00 ," 4,590.00 ", -   ," 4,590.00 ", 280.00 ," 2,520.00 "," 2,070.00 ",45%
Government,DR MS 001859,26/06/2023,FREDTOR 40MG, 21.00 , 510.00 ," 10,710.00 ", -   ," 10,710.00 ", 185.00 ," 3,885.00 "," 6,825.00 ",64%
Government,DR MS 001859,26/06/2023,ATORSAPH-80MG NELPA, 10.00 ," 2,250.00 "," 22,500.00 ", -   ," 22,500.00 ", 340.00 ," 3,400.00 "," 19,100.00 ",85%
Government,DR MS 001859,26/06/2023,EXEL 250MG/5ML, 300.00 , 48.00 ," 14,400.00 ", -   ," 14,400.00 ", 25.75 ," 7,725.00 "," 6,675.00 ",46%
Government,DR MS 001859,26/06/2023,EXEL 500MG, 20.00 , 450.00 ," 9,000.00 ", -   ," 9,000.00 ", 228.00 ," 4,560.00 "," 4,440.00 ",49%
Government,DR MS 001859,26/06/2023,SANIX 200MG, 33.00 , 420.00 ," 13,860.00 ", -   ," 13,860.00 ", 145.00 ," 4,785.00 "," 9,075.00 ",65%
Government,DR MS 001859,26/06/2023,SANIX 200MG, 0.33 , 420.00 , 140.00 , -   , 140.00 , 145.00 , 48.33 , 91.67 ,65%
Government,DR MS 001859,26/06/2023,CEFIXIME 100MG/5ML SUSP EMACIF, 400.00 , 115.00 ," 46,000.00 ", -   ," 46,000.00 ", 92.00 ," 36,800.00 "," 9,200.00 ",20%
Government,DR MS 001859,26/06/2023,TOLLMAN 20mg, 80.00 , 229.00 ," 18,320.00 ", -   ," 18,320.00 ", 82.00 ," 6,560.00 "," 11,760.00 ",64%
Government,DR MS 001859,26/06/2023,TOCEF 20MG/ML, 20.00 , 229.00 ," 4,580.00 ", -   ," 4,580.00 ", 74.00 ," 1,480.00 "," 3,100.00 ",68%
Government,DR MS 001859,26/06/2023,HAIXONNE 1G POWDER," 1,500.00 ", 65.00 ," 97,500.00 ", -   ," 97,500.00 ", 36.00 ," 54,000.00 "," 43,500.00 ",45%
Government,DR MS 001859,26/06/2023,AEROX 500mg," 2,000.00 ", 255.00 ," 510,000.00 ", -   ," 510,000.00 ", 95.00 ," 190,000.00 "," 320,000.00 ",63%
Government,DR MS 001859,26/06/2023,ZINACARE 750MG WITH DILUENT," 1,460.00 ", 68.00 ," 99,280.00 ", -   ," 99,280.00 ", 26.00 ," 37,960.00 "," 61,320.00 ",62%
Government,DR MS 001859,26/06/2023,GEMICEF 750MG VIAL W/ DILUENT, 540.00 , 68.00 ," 36,720.00 ", -   ," 36,720.00 ", 38.00 ," 20,520.00 "," 16,200.00 ",44%
Government,DR MS 001859,26/06/2023,CLARITHROMED 125MG, 200.00 , 230.00 ," 46,000.00 ", -   ," 46,000.00 ", 120.00 ," 24,000.00 "," 22,000.00 ",48%
Government,DR MS 001859,26/06/2023,RAHMACIN 250MG/5ML, 200.00 , 467.00 ," 93,400.00 ", -   ," 93,400.00 ", 225.00 ," 45,000.00 "," 48,400.00 ",52%
Government,DR MS 001859,26/06/2023,CLOPINOVA, 20.00 , 430.00 ," 8,600.00 ", -   ," 8,600.00 ", 98.00 ," 1,960.00 "," 6,640.00 ",77%
Government,DR MS 001859,26/06/2023,DIALOX 250MG/5ML, 50.00 , 45.00 ," 2,250.00 ", -   ," 2,250.00 ", 32.00 ," 1,600.00 ", 650.00 ,29%
Government,DR MS 001859,26/06/2023,CLOXID 500MG, 20.00 , 460.00 ," 9,200.00 ", -   ," 9,200.00 ", 330.00 ," 6,600.00 "," 2,600.00 ",28%
Government,DR MS 001859,26/06/2023,NATRAVOX 228.5MG, 300.00 , 430.00 ," 129,000.00 ", -   ," 129,000.00 ", 237.00 ," 71,100.00 "," 57,900.00 ",45%
Government,DR MS 001859,26/06/2023,, 50.00 , 49.00 ," 2,450.00 ", -   ," 2,450.00 ",,," 2,450.00 ",100%
Government,DR MS 001859,26/06/2023,DM FUROSEMIDE 20MG, 2.00 , 120.00 , 240.00 , -   , 240.00 , 36.00 , 72.00 , 168.00 ,70%
Government,DR MS 001859,26/06/2023,GENTAM 40MG, 10.00 ," 1,200.00 "," 12,000.00 ", -   ," 12,000.00 ", 40.00 , 400.00 ," 11,600.00 ",97%
Government,DR MS 001859,26/06/2023,SAPHCLAZIDE 60 GLICLAZIDE TABLET, 40.00 ," 1,510.00 "," 60,400.00 ", -   ," 60,400.00 ", 495.00 ," 19,800.00 "," 40,600.00 ",67%
Government,DR MS 001859,26/06/2023,ELCILIN, 100.00 , 220.00 ," 22,000.00 ", -   ," 22,000.00 ", 195.00 ," 19,500.00 "," 2,500.00 ",11%
Government,DR MS 001860,26/06/2023,SAPHCLAZIDE 80 GLICLAZIDE 80MG TABLET, 15.00 , 340.00 ," 5,100.00 ", -   ," 5,100.00 ", 95.00 ," 1,425.00 "," 3,675.00 ",72%
Government,DR MS 001860,26/06/2023,LYCORTIS 100MG, 150.00 , 700.00 ," 105,000.00 ", -   ," 105,000.00 ", 529.00 ," 79,350.00 "," 25,650.00 ",24%
Government,DR MS 001860,26/06/2023,HYCORT 250MG, 10.00 ," 1,210.00 "," 12,100.00 ", -   ," 12,100.00 ",,," 12,100.00 ",100%
Government,DR MS 001860,26/06/2023,SAPHLOR-50, 50.00 , 240.00 ," 12,000.00 ", -   ," 12,000.00 ", 63.00 ," 3,150.00 "," 8,850.00 ",74%
Government,DR MS 001860,26/06/2023,MYMET 500mg, 20.00 , 140.00 ," 2,800.00 ", -   ," 2,800.00 ", 39.75 , 795.00 ," 2,005.00 ",72%
Government,DR MS 001860,26/06/2023,NICARDSAPH 1MG/ML 10ML AMP, 100.00 , 264.00 ," 26,400.00 ", -   ," 26,400.00 ", 110.00 ," 11,000.00 "," 15,400.00 ",58%
Government,DR MS 001860,26/06/2023,AMADOL 150MG, 20.00 , 140.00 ," 2,800.00 ", -   ," 2,800.00 ", 55.00 ," 1,100.00 "," 1,700.00 ",61%
