MEDSHIELD PHARMA CORP,,,,,,,,,,,,
SALES SUMMARY REPORT,,,,,,,,,,,,
AS OF DECEMBER 2017,,,,,,,,,,,,
,,,,,,,,,,,,
DR,DATE,AREA,PRODUCT, GROSS SALES ,UNIT PRICE,GROSS,DISCOUNT,, QTY , TP , TOTAL , NET INCOME 
,,,,,,,%, AMOUNT ,,,,
10832,2/4/17,Hospital,LACTAMOX 625mg, 2.00 ," 2,800.00 "," 5,600.00 ",, -   ,2," 1,173.60 "," 2,347.20 "," 3,252.80 "
10832,2/4/17,Hospital,ERGOTEC 125mg, 1.00 ," 2,000.00 "," 2,000.00 ",, -   ,1, 500.00 , 500.00 ," 1,500.00 "
10832,2/4/17,Hospital,NERVAPLEX 500mg/50mg/100mg/100mcg, 2.00 ," 1,550.00 "," 3,100.00 ",, -   ,2, 480.90 , 961.80 ," 2,138.20 "
10832,2/4/17,Hospital,CEFZIME 750mg IM/IV, 5.00 ," 3,000.00 "," 15,000.00 ",, -   ,5, 750.00 ," 3,750.00 "," 11,250.00 "
10832,2/4/17,Hospital,SODAMPEN 1g IM/IV, 50.00 , 128.00 ," 6,400.00 ",, -   ,50, 45.00 ," 2,250.00 "," 4,150.00 "
10832,2/4/17,Hospital,Evaprost 125, 1.00 ," 3,960.00 "," 3,960.00 ",, -   ,1," 1,872.00 "," 1,872.00 "," 2,088.00 "
10832,2/4/17,Hospital,QUALRAN 25mg/2ml, 5.00 , 800.00 ," 4,000.00 ",, -   ,5, 100.00 , 500.00 ," 3,500.00 "
10833,2/4/17,Hospital,EVAPROST 125, 1.00 ," 3,960.00 "," 3,960.00 ",, -   ,1," 1,872.00 "," 1,872.00 "," 2,088.00 "
10834,2/4/17,Hospital,SODAMPEN 1g IM/IV, 500.00 , 128.00 ," 64,000.00 ",, -   ,500, 45.00 ," 22,500.00 "," 41,500.00 "
10834,2/4/17,Hospital,MAXIFER, 500.00 , 490.00 ," 245,000.00 ",, -   ,500, 163.00 ," 81,500.00 "," 163,500.00 "
10835,2/4/17,Hospital,antizoal, 400.00 , 120.00 ," 48,000.00 ",, -   ,400, 25.00 ," 10,000.00 "," 38,000.00 "
10836,2/18/17,HOSPITAL,CEFZIME 750mg IM/IV, 3.00 ," 3,000.00 "," 9,000.00 ",, -   ,3, 750.00 ," 2,250.00 "," 6,750.00 "
10837,2/18/17,HOSPITAL,LACTAMOX 625mg, 4.00 ," 2,800.00 "," 11,200.00 ",, -   ,4," 1,173.60 "," 4,694.40 "," 6,505.60 "
10837,2/18/17,HOSPITAL,FENADEF, 10.00 , 460.00 ," 4,600.00 ",, -   ,10, 12.00 , 120.00 ," 4,480.00 "
10837,2/18/17,HOSPITAL,FENADEF, 40.00 , 460.00 ," 18,400.00 ",, -   ,40, 12.00 , 480.00 ," 17,920.00 "
10837,2/18/17,HOSPITAL,ERGOTEC 125MG, 2.00 ," 2,000.00 "," 4,000.00 ",, -   ,2, 500.00 ," 1,000.00 "," 3,000.00 "
10837,2/18/17,HOSPITAL,NERVAPLEX 500mg/50mg/100mg/100mcg, 1.00 ," 1,550.00 "," 1,550.00 ",, -   ,1, 480.90 , 480.90 ," 1,069.10 "
10837,2/18/17,HOSPITAL,CEPROTRON 500MG, 1.00 ," 1,750.00 "," 1,750.00 ",, -   ,1, 415.00 , 415.00 ," 1,335.00 "
10838,3/2/17,HOSPITAL,CETOCIN, 4.00 , 500.00 ," 2,000.00 ",, -   ,4,120      , 480.00 ," 1,520.00 "
11461,2/1/17,GOVERNMENT,#REF!,,, -   ,, -   , -   ,, -   , -   
11462,2/1/17,GOVERNMENT,#REF!,,, -   ,, -   , -   ,, -   , -   
11463,2/1/17,GOVERNMENT,#REF!,,, -   ,, -   , -   ,, -   , -   
11476,2/3/17,GOVERNMENT,#REF!,,, -   ,, -   , -   ,, -   , -   
11477,2/3/17,GOVERNMENT,#REF!,,, -   ,, -   , -   ,, -   , -   
11478,3/10/17,GOVERNMENT,#REF!,,, -   ,, -   , -   ,, -   , -   
11480,2/1/17,GOVERNMENT,#REF!,,, -   ,, -   , -   ,, -   , -   
11481,2/22/17,GOVERNMENT,#REF!,,, -   ,, -   , -   ,, -   , -   
11482,2/22/17,GOVERNMENT,#REF!,,, -   ,, -   , -   ,, -   , -   
11483,2/22/17,GOVERNMENT,#REF!,,, -   ,, -   , -   ,, -   , -   
11484,2/24/17,ADMIN,DOLO-JAGA 500mg/50mg/100mg/100mcg, 20.00 ," 1,550.00 "," 31,000.00 ",, -   ,20, 480.90 ," 9,618.00 "," 21,382.00 "
11859,1/31/17,CAM SUR,OBYDOSE, 5.00 , 855.00 ," 4,275.00 ",, -   ,5, 265.00 ," 1,325.00 "," 2,950.00 "
11859,1/31/17,CAM SUR,DOPACARE 250MG, 5.00 ," 1,800.00 "," 9,000.00 ",, -   ,5, 590.00 ," 2,950.00 "," 6,050.00 "
11860,2/2/17,CAM SUR,JAGA 300mg/100mg/100mcg, 1.00 ," 1,300.00 "," 1,300.00 ",, -   ,2, 345.00 , 690.00 , 610.00 
11861,2/2/17,CAM SUR,SNEEZ 6.25mg/2ml/ml Drops, 11.00 , 78.00 , 858.00 ,, -   ,11, 38.00 , 418.00 , 440.00 
11861,2/2/17,CAM SUR,SNEEZ 12.5mg, 10.00 , 95.00 , 950.00 ,, -   ,10, 42.00 , 420.00 , 530.00 
11862,2/2/17,CAM SUR,NERVAPLEX 500mg/50mg/100mg/100mcg, 4.00 ," 1,600.00 "," 6,400.00 ",, -   ,6, 480.90 ," 2,885.40 "," 3,514.60 "
11863,2/3/17,CAM SUR,CLAXIC 250mg/62.5mg/5ml, 24.00 , 310.00 ," 7,440.00 ",, -   ,24, 129.70 ," 3,112.80 "," 4,327.20 "
11864,2/3/17,CAM SUR,LACTAMOX 625mg, 1.00 ," 2,700.00 "," 2,700.00 ",, -   ,1," 1,173.60 "," 1,173.60 "," 1,526.40 "
11865,2/3/17,CAM SUR,VISTREP 500mg, 2.00 , 780.00 ," 1,560.00 ",, -   ,2, 319.00 , 638.00 , 922.00 
11866,2/3/17,CAM SUR,HISTARIL 100mg/2mg, 2.00 , 800.00 ," 1,600.00 ",, -   ,2, 225.00 , 450.00 ," 1,150.00 "
11867,2/6/17,CAM SUR,HISTARIL 50mg/1mg/5ml, 12.00 , 88.00 ," 1,056.00 ",, -   ,12, 24.47 , 293.64 , 762.36 
11868,2/6/17,CAM SUR,HISTARIL 100mg/2mg, 1.00 , 880.00 , 880.00 ,, -   ,1, 225.00 , 225.00 , 655.00 
11869,2/6/17,CAM SUR,MONILIASOL 500mg, 2.00 , 750.00 ," 1,500.00 ",, -   ,2, 240.00 , 480.00 ," 1,020.00 "
11870,2/6/17,CAM SUR,HISTARIL 50mg/1mg/5ml, 8.00 , 88.00 , 704.00 ,, -   ,8, 24.47 , 195.76 , 508.24 
11871,2/7/17,CAM SUR,HISTARIL 100mg/2mg, 2.00 , 800.00 ," 1,600.00 ",, -   ,2, 225.00 , 450.00 ," 1,150.00 "
11872,2/7/17,CAM SUR,NERVAPLEX 500mg/50mg/100mg/100mcg, 1.00 ," 1,600.00 "," 1,600.00 ",, -   ,1, 480.90 , 480.90 ," 1,119.10 "
11873,2/8/17,CAM SUR,BERCEF 50mg Drops, 8.00 , 175.00 ," 1,400.00 ",, -   ,8, 42.00 , 336.00 ," 1,064.00 "
11874,2/8/17,CAM SUR,EUROGYL 500MG, 20.00 , 120.00 ," 2,400.00 ",, -   ,20, 23.00 , 460.00 ," 1,940.00 "
11874,2/8/17,CAM SUR,FERGLOBIN 250MG, 2.00 , 725.00 ," 1,450.00 ",, -   ,2, 215.00 , 430.00 ," 1,020.00 "
11875,2/8/17,CAM SUR,EUROGYL 500MG, 30.00 , 120.00 ," 3,600.00 ",, -   ,30, 23.00 , 690.00 ," 2,910.00 "
11876,2/8/17,CAM SUR,NERVAPLEX 500mg/50mg/100mg/100mcg, 1.00 ," 1,600.00 "," 1,600.00 ",, -   ,1, 480.90 , 480.90 ," 1,119.10 "
11877,2/8/17,CAM SUR,HISTARIL 50mg/1mg/5ml, 10.00 , 88.00 , 880.00 ,, -   ,10, 24.47 , 244.70 , 635.30 
11879,2/10/17,CAM SUR,HISTARIL 50mg/1mg/5ml, 9.00 , 88.00 , 792.00 ,, -   ,9, 24.47 , 220.23 , 571.77 
11880,2/10/17,CAM SUR,JAGA 300mg/100mg/100mcg, 1.00 ," 1,300.00 "," 1,300.00 ",, -   ,2, 345.00 , 690.00 , 610.00 
11881,2/10/17,CAM SUR,LACTAMOX 156.25mg/5ml, 12.00 , 95.00 ," 1,140.00 ",, -   ,12, 75.60 , 907.20 , 232.80 
11882,2/11/17,CAM SUR,JAGAPLEX OB, 2.00 , 850.00 ," 1,700.00 ",, -   ,2, 155.00 , 310.00 ," 1,390.00 "
11883,2/11/17,CAM SUR,GIAN ZINC 30ml Drops, 6.00 , 175.00 ," 1,050.00 ",, -   ,6, 75.00 , 450.00 , 600.00 
11883,2/11/17,CAM SUR,MULTI GROW 120ml, 6.00 , 210.00 ," 1,260.00 ",, -   ,6, 75.00 , 450.00 , 810.00 
11883,2/11/17,CAM SUR,ZINCAVIT 55mg, 6.00 , 85.00 , 510.00 ,, -   ,6, 24.00 , 144.00 , 366.00 
11884,2/15/17,CAM SUR,JAGA 300mg/100mg/100mcg, 2.00 ," 1,200.00 "," 2,400.00 ",, -   ,2, 345.00 , 690.00 ," 1,710.00 "
11884,2/15/17,CAM SUR,NERVAPLEX 500mg/50mg/100mg/100mcg, 2.00 ," 1,600.00 "," 3,200.00 ",, -   ,2, 480.90 , 961.80 ," 2,238.20 "
11884,2/15/17,CAM SUR,HISTARIL 50mg/1mg/5ml, 10.00 , 83.50 , 835.00 ,, -   ,10, 24.47 , 244.70 , 590.30 
11885,2/15/17,CAM SUR,EUROXIME 500MG, 2.00 ," 3,000.00 "," 6,000.00 ",, -   ,2," 1,450.00 "," 2,900.00 "," 3,100.00 "
11886,2/15/17,CAM SUR,JAGA 300mg/100mg/100mcg, 2.00 ," 1,200.00 "," 2,400.00 ",, -   ,2, 345.00 , 690.00 ," 1,710.00 "
11887,2/15/17,CAM SUR,MONILIASOL 500mg, 2.00 , 750.00 ," 1,500.00 ",, -   ,2, 240.00 , 480.00 ," 1,020.00 "
11888,2/15/17,CAM SUR,MONILIASOL 125mg/5mL, 20.00 , 75.00 ," 1,500.00 ",, -   ,20, 26.25 , 525.00 , 975.00 
11889,2/15/17,CAM SUR,HISTARIL 100mg/2mg, 20.00 , 88.00 ," 1,760.00 ",, -   ,20, 24.47 , 489.40 ," 1,270.60 "
11890,2/15/17,CAM SUR,MONILIASOL 500mg, 3.00 , 800.00 ," 2,400.00 ",, -   ,3, 240.00 , 720.00 ," 1,680.00 "
11891,2/16/17,CAM SUR,JAGA 300mg/100mg/100mcg, 2.00 ," 1,300.00 "," 2,600.00 ",, -   ,4, 345.00 ," 1,380.00 "," 1,220.00 "
11892,2/16/17,CAM SUR,SNEEZ 12.5mg, 10.00 , 135.00 ," 1,350.00 ",, -   ,10, 42.00 , 420.00 , 930.00 
11892,2/16/17,CAM SUR,SNEEZ 6.25mg/2ml/ml Drops, 10.00 , 120.00 ," 1,200.00 ",, -   ,10, 38.00 , 380.00 , 820.00 
11893,2/16/17,CAM SUR,JAGA 300mg/100mg/100mcg, 2.00 ," 1,200.00 "," 2,400.00 ",, -   ,3, 345.00 ," 1,035.00 "," 1,365.00 "
11893,2/16/17,CAM SUR,EUROXIME 500MG, 2.00 ," 3,000.00 "," 6,000.00 ",, -   ,3," 1,450.00 "," 4,350.00 "," 1,650.00 "
11893,2/16/17,CAM SUR,BERCEF 250mg/5ml, 13.00 , 250.00 ," 3,250.00 ",, -   ,13, 148.00 ," 1,924.00 "," 1,326.00 "
11893,2/16/17,CAM SUR,LACTAMOX 312.5mg/5ml, 8.00 , 210.00 ," 1,680.00 ",, -   ,8, 129.70 ," 1,037.60 ", 642.40 
11894,2/21/17,CAM SUR,HISTARIL 50mg/1mg/5ml, 20.00 , 88.00 ," 1,760.00 ",, -   ,30, 24.47 , 734.10 ," 1,025.90 "
11895,2/21/17,CAM SUR,BICOTEX-B, 10.00 , 120.00 ," 1,200.00 ",, -   ,10, 30.00 , 300.00 , 900.00 
11897,2/22/17,CAM SUR,CLAXIC 125mg/31.25mg/5ml, 29.00 , 190.00 ," 5,510.00 ",, -   ,29, 75.60 ," 2,192.40 "," 3,317.60 "
11897,2/22/17,CAM SUR,CLAXIC 250mg/62.5mg/5ml, 30.00 , 310.00 ," 9,300.00 ",, -   ,30, 129.70 ," 3,891.00 "," 5,409.00 "
11898,2/8/17,CAM SUR,MULTI GROW 120ml, 10.00 , 240.00 ," 2,400.00 ",, -   ,10, 75.00 , 750.00 ," 1,650.00 "
11899,2/24/17,CAM SUR,HEMOTRAN 500mg, 2.00 ," 2,100.00 "," 4,200.00 ",, -   ,2, 685.00 ," 1,370.00 "," 2,830.00 "
11899,2/24/17,CAM SUR,METMIC 500mg, 2.00 , 750.00 ," 1,500.00 ",, -   ,2, 227.50 , 455.00 ," 1,045.00 "
11899,2/24/17,CAM SUR,BROADMETZ 250mg/5ml, 10.00 , 95.00 , 950.00 ,, -   ,10, 28.00 , 280.00 , 670.00 
11900,2/24/17,CAM SUR,HISTARIL 100mg/2mg, 14.00 , 88.00 ," 1,232.00 ",, -   ,14, 24.47 , 342.58 , 889.42 
11926,1/23/17,BATANGAS,ZEGECEF 250mg/5ml, 12.00 , 400.00 ," 4,800.00 ",, -   ,12, 139.45 ," 1,673.40 "," 3,126.60 "
11927,1/23/17,BATANGAS,PROPHALAN, 5.00 ," 1,150.00 "," 5,750.00 ",, -   ,5, 365.00 ," 1,825.00 "," 3,925.00 "
11928,1/23/17,BATANGAS,GIAN ZINC 30ml Drops, 5.00 , 170.00 , 850.00 ,, -   ,5, 75.00 , 375.00 , 475.00 
11929,1/23/17,BATANGAS,HISTARIL 100mg/2mg, 2.00 , 750.00 ," 1,500.00 ",, -   ,2, 225.00 , 450.00 ," 1,050.00 "
11930,1/25/17,BATANGAS,CENDALEX 250mg/5ml, 24.00 , 150.00 ," 3,600.00 ",, -   ,24, 55.00 ," 1,320.00 "," 2,280.00 "
11931,1/25/17,BATANGAS,VITAKIDS 120ML, 15.00 , 150.00 ," 2,250.00 ",, -   ,15, 48.65 , 729.75 ," 1,520.25 "
11932,1/25/17,BATANGAS,LACTAMOX 625MG, 2.00 ," 3,360.00 "," 6,720.00 ",, -   ,2," 1,173.60 "," 2,347.20 "," 4,372.80 "
11933,1/25/17,BATANGAS,ALGICAP 500MG, 2.00 , 780.00 ," 1,560.00 ",, -   ,2, 227.50 , 455.00 ," 1,105.00 "
11934,1/25/17,BATANGAS,JAGAPLEX, 2.00 ," 1,026.00 "," 2,052.00 ",, -   ,2, 270.00 , 540.00 ," 1,512.00 "
11935,1/25/17,BATANGAS,NOZAL 5mg, 2.00 ," 1,020.00 "," 2,040.00 ",, -   ,2, 260.00 , 520.00 ," 1,520.00 "
11936,1/25/17,BATANGAS,CELENCE 200mg, 1.00 ," 3,360.00 "," 3,360.00 ",, -   ,1, 860.00 , 860.00 ," 2,500.00 "
11937,1/25/17,BATANGAS,ZELEX 200MG, 2.00 ," 2,250.00 "," 4,500.00 ",, -   ,2, 750.00 ," 1,500.00 "," 3,000.00 "
11938,1/25/17,BATANGAS,CLAVIC 125mg/31.25mg/5ml, 6.00 , 180.00 ," 1,080.00 ",, -   ,6, 75.60 , 453.60 , 626.40 
11939,1/25/17,BATANGAS,LACTAMOX 625MG, 2.00 ," 3,360.00 "," 6,720.00 ",, -   ,2," 1,173.60 "," 2,347.20 "," 4,372.80 "
11940,1/25/17,BATANGAS,CELENCE 200mg, 1.00 ," 3,360.00 "," 3,360.00 ",, -   ,1, 860.00 , 860.00 ," 2,500.00 "
11941,1/25/17,BATANGAS,NOZAL 5mg, 2.00 ," 1,020.00 "," 2,040.00 ",, -   ,2, 260.00 , 520.00 ," 1,520.00 "
11942,1/25/17,BATANGAS,VICEPHRIN 100mg/ml Drops, 15.00 , 96.00 ," 1,440.00 ",, -   ,15, 25.00 , 375.00 ," 1,065.00 "
11943,1/25/17,BATANGAS,SPLENDAMET, 3.00 , 480.00 ," 1,440.00 ",, -   ,3, 128.00 , 384.00 ," 1,056.00 "
11943,1/25/17,BATANGAS,AZECLO 100MG, 3.00 ," 1,980.00 "," 5,940.00 ",, -   ,3, 595.00 ," 1,785.00 "," 4,155.00 "
11943,1/25/17,BATANGAS,ZYNERVA 1G, 2.00 ," 3,300.00 "," 6,600.00 ",, -   ,2," 1,560.00 "," 3,120.00 "," 3,480.00 "
11944,1/31/17,BATANGAS,VICEPHRIN 100mg/ml Drops, 10.00 , 88.00 , 880.00 ,, -   ,10, 25.00 , 250.00 , 630.00 
11944,1/31/17,BATANGAS,SNEEZ 6.25mg/2ml/ml Drops, 6.00 , 132.00 , 792.00 ,, -   ,6, 38.00 , 228.00 , 564.00 
11944,1/31/17,BATANGAS,CEFRALON 500mg, 1.00 ," 2,250.00 "," 2,250.00 ",, -   ,1, 747.00 , 747.00 ," 1,503.00 "
11945,1/31/17,BATANGAS,BERCEF 250mg/5ml, 10.00 , 350.00 ," 3,500.00 ",, -   ,10, 148.00 ," 1,480.00 "," 2,020.00 "
11946,1/31/17,BATANGAS,VICEPHRIN 250mg/5ml, 8.00 , 180.00 ," 1,440.00 ",, -   ,8, 48.00 , 384.00 ," 1,056.00 "
11947,1/31/17,BATANGAS,VOXOLL 15mg/5ml, 6.00 , 72.00 , 432.00 ,, -   ,6, 23.00 , 138.00 , 294.00 
11948,1/31/17,BATANGAS,ALLERCEF 1mg, 9.00 , 264.00 ," 2,376.00 ",, -   ,9, 80.00 , 720.00 ," 1,656.00 "
11949,1/31/17,BATANGAS,ALTOSAR 50mg/12.5mg, 8.00 , 600.00 ," 4,800.00 ",, -   ,8, 158.00 ," 1,264.00 "," 3,536.00 "
11950,1/31/17,BATANGAS,HISTARIL 100mg/2mg, 5.00 , 750.00 ," 3,750.00 ",, -   ,5, 225.00 ," 1,125.00 "," 2,625.00 "
11952,1/27/17,SUPPLIES,#REF!,,, -   ,, -   ,0,, -   , -   
11953,1/27/17,SUPPLIES,#REF!,,, -   ,, -   ,0,, -   , -   
11954,1/19/17,PHARMA,HISTARIL 100mg/2mg, 7.00 , 750.00 ," 5,250.00 ",, -   ,7, 225.00 ," 1,575.00 "," 3,675.00 "
11955,2/8/17,SUPPLIES,#REF!,,, -   ,, -   ,0,, -   , -   
11956,1/30/17,SUPPLIES,#REF!,,, -   ,, -   ,0,, -   , -   
11957,2/8/17,SUPPLIES,#REF!,,, -   ,, -   ,0,, -   , -   
11958,2/10/17,SUPPLIES,#REF!,,, -   ,, -   ,0,, -   , -   
11960,2/20/17,SUPPLIES,#REF!,,, -   ,, -   ,0,, -   , -   
11961,2/20/17,SUPPLIES,#REF!,,, -   ,, -   ,0,, -   , -   
11962,2/20/17,PHARMA,JAGA 300mg/100mg/100mcg, 7.00 , 915.00 ," 6,405.00 ",, -   ,7, 345.00 ," 2,415.00 "," 3,990.00 "
11964,2/20/17,SUPPLIES,#REF!,,, -   ,, -   ,0,, -   , -   
11965,2/20/17,SUPPLIES,#REF!,,, -   ,, -   ,0,, -   , -   
11966,2/20/17,SUPPLIES,#REF!,,, -   ,, -   ,0,, -   , -   
11968,2/20/17,SUPPLIES,#REF!,,, -   ,, -   ,0,, -   , -   
12008,1/19/17,LAGUNA,ENCLOXIL 500MG, 1.00 ," 1,800.00 "," 1,800.00 ",, -   ,1, 540.00 , 540.00 ," 1,260.00 "
12018,1/30/17,LAGUNA,EUROXONE, 50.00 , 190.00 ," 9,500.00 ",, -   ,50, 73.00 ," 3,650.00 "," 5,850.00 "
12018,1/30/17,LAGUNA,ZINAXIME 500mg , 2.00 ," 2,100.00 "," 4,200.00 ",, -   ,2," 1,450.00 "," 2,900.00 "," 1,300.00 "
12019,1/30/17,LAGUNA,MONILIASOL 500mg, 1.00 , 820.00 , 820.00 ,, -   ,1, 240.00 , 240.00 , 580.00 
12020,1/30/17,LAGUNA,AMBRODAY 75mg SR, 10.00 , 500.00 ," 5,000.00 ",, -   ,10, 250.00 ," 2,500.00 "," 2,500.00 "
12020,1/30/17,LAGUNA,PREDNIMED 10mg, 2.00 , 385.00 , 770.00 ,, -   ,2, 168.00 , 336.00 , 434.00 
12021,1/30/17,LAGUNA,THROMBICARE 75mg tab, 2.00 , 990.00 ," 1,980.00 ",, -   ,2, 384.00 , 768.00 ," 1,212.00 "
12022,2/1/17,LAGUNA,SODAMPEN 1g IM/IV, 10.00 , 128.00 ," 1,280.00 ",, -   ,10, 45.00 , 450.00 , 830.00 
12023,2/1/17,LAGUNA,SODAMPEN 1g IM/IV, 10.00 , 128.00 ," 1,280.00 ",, -   ,10, 45.00 , 450.00 , 830.00 
12024,2/2/17,LAGUNA,ENCLOXIL 500MG, 2.00 ," 1,800.00 "," 3,600.00 ",, -   ,2, 540.00 ," 1,080.00 "," 2,520.00 "
12025,2/2/17,LAGUNA,QUALRAN 25mg/2ml, 1.00 , 800.00 , 800.00 ,, -   ,1, 100.00 , 100.00 , 700.00 
12026,2/2/17,LAGUNA,MAXIFER, 10.00 , 490.00 ," 4,900.00 ",, -   ,10, 163.00 ," 1,630.00 "," 3,270.00 "
12027,2/2/17,LAGUNA,EUROXONE, 50.00 , 190.00 ," 9,500.00 ",, -   ,50, 73.00 ," 3,650.00 "," 5,850.00 "
12027,2/2/17,LAGUNA,CEPROTRON 500MG, 2.00 ," 1,225.00 "," 2,450.00 ",, -   ,2, 415.00 , 830.00 ," 1,620.00 "
12028,2/2/17,LAGUNA,SPASMOSON, 10.00 , 120.00 ," 1,200.00 ",, -   ,10, 28.00 , 280.00 , 920.00 
12028,2/2/17,LAGUNA,KOLTIN, 5.00 , 350.00 ," 1,750.00 ",, -   ,5, 110.00 , 550.00 ," 1,200.00 "
12029,2/2/17,LAGUNA,ROSADOC 10MG, 2.00 , 805.00 ," 1,610.00 ",, -   ,2, 210.00 , 420.00 ," 1,190.00 "
12030,2/7/17,LAGUNA,COZEC, 20.00 , 640.00 ," 12,800.00 ",, -   ,20, 85.00 ," 1,700.00 "," 11,100.00 "
12031,2/7/17,LAGUNA,LEVICLOX, 1.00 ," 1,800.00 "," 1,800.00 ",, -   ,1, 540.00 , 540.00 ," 1,260.00 "
12032,2/7/17,LAGUNA,QUIFLOX 500MG, 1.00 ," 2,270.00 "," 2,270.00 ",, -   ,1, 630.00 , 630.00 ," 1,640.00 "
12032,2/7/17,LAGUNA,TRIVASC 35mg MR, 2.00 ," 1,500.00 "," 3,000.00 ",, -   ,2, 445.00 , 890.00 ," 2,110.00 "
12033,2/17/17,LAGUNA,EUROXONE, 50.00 , 190.00 ," 9,500.00 ",, -   ,50, 73.00 ," 3,650.00 "," 5,850.00 "
12033,2/17/17,LAGUNA,ZINAXIME 500mg , 2.00 ," 2,100.00 "," 4,200.00 ",, -   ,2," 1,450.00 "," 2,900.00 "," 1,300.00 "
12034,2/9/17,LAGUNA,ENCLOXIL 500MG, 2.00 ," 1,800.00 "," 3,600.00 ",, -   ,2, 540.00 ," 1,080.00 "," 2,520.00 "
12035,2/9/17,LAGUNA,APROCARE 150mg, 3.00 , 750.00 ," 2,250.00 ",, -   ,3, 219.00 , 657.00 ," 1,593.00 "
12036,2/9/17,LAGUNA,CLAVIC 250mg/62.5mg/5ml, 12.00 , 310.00 ," 3,720.00 ",, -   ,12, 129.70 ," 1,556.40 "," 2,163.60 "
12036,2/9/17,LAGUNA,CLAVIC 125mg/31.25mg/5ml, 12.00 , 190.00 ," 2,280.00 ",, -   ,12, 75.60 , 907.20 ," 1,372.80 "
12037,2/9/17,LAGUNA,KLOPIDO, 1.00 , 990.00 , 990.00 ,, -   ,1, 307.00 , 307.00 , 683.00 
12037,2/9/17,LAGUNA,ANTIZOAL, 10.00 , 157.50 ," 1,575.00 ",, -   ,10, 25.00 , 250.00 ," 1,325.00 "
12038,2/9/17,LAGUNA,SURITRAM, 1.00 ," 2,000.00 "," 2,000.00 ",, -   ,1, 500.00 , 500.00 ," 1,500.00 "
12038,2/9/17,LAGUNA,SPASMOSON, 20.00 , 120.00 ," 2,400.00 ",, -   ,20, 28.00 , 560.00 ," 1,840.00 "
12038,2/9/17,LAGUNA,ALDAZOLE 500MG, 1.00 , 820.00 , 820.00 ,, -   ,1, 180.00 , 180.00 , 640.00 
12038,2/9/17,LAGUNA,EUROGYL 500MG, 10.00 , 125.00 ," 1,250.00 ",, -   ,10, 23.00 , 230.00 ," 1,020.00 "
12038,2/9/17,LAGUNA,CLOXAKID 250mg, 12.00 , 210.00 ," 2,520.00 ",, -   ,12, 65.00 , 780.00 ," 1,740.00 "
12040,2/15/17,LAGUNA,FUROSE, 2.00 , 800.00 ," 1,600.00 ",, -   ,2, 85.00 , 170.00 ," 1,430.00 "
12040,2/15/17,LAGUNA,COZEC, 8.00 , 350.00 ," 2,800.00 ",, -   ,8, 85.00 , 680.00 ," 2,120.00 "
12041,2/15/17,LAGUNA,SODAMPEN 1g IM/IV, 10.00 , 128.00 ," 1,280.00 ",, -   ,10, 45.00 , 450.00 , 830.00 
12042,2/15/17,LAGUNA,SODAMPEN 1g IM/IV, 10.00 , 128.00 ," 1,280.00 ",, -   ,10, 45.00 , 450.00 , 830.00 
12043,2/16/17,LAGUNA,AMSUTAS, 20.00 , 200.00 ," 4,000.00 ",, -   ,20, 45.00 , 900.00 ," 3,100.00 "
12044,2/16/17,LAGUNA,EUROXONE, 10.00 , 300.00 ," 3,000.00 ",, -   ,10, 73.00 , 730.00 ," 2,270.00 "
12045,2/16/17,LAGUNA,ZYMAX, 6.00 , 285.00 ," 1,710.00 ",, -   ,6, 81.00 , 486.00 ," 1,224.00 "
12046,2/16/17,LAGUNA,ALTOCLAV 250mg/62.5mg/5ml, 24.00 , 200.00 ," 4,800.00 ",, -   ,24, 155.00 ," 3,720.00 "," 1,080.00 "
12047,2/16/17,LAGUNA,ENCLOXIL 500MG, 2.00 ," 1,800.00 "," 3,600.00 ",, -   ,2, 540.00 ," 1,080.00 "," 2,520.00 "
12048,2/16/17,LAGUNA,SODAMPEN 1g IM/IV, 20.00 , 128.00 ," 2,560.00 ",, -   ,20, 45.00 , 900.00 ," 1,660.00 "
12049,2/17/17,LAGUNA,ZINAXIME 500mg , 2.00 ," 3,000.00 "," 6,000.00 ",, -   ,2," 1,450.00 "," 2,900.00 "," 3,100.00 "
12050,2/17/17,LAGUNA,PREDNIMED 10mg, 2.00 , 390.00 , 780.00 ,, -   ,2, 168.00 , 336.00 , 444.00 
12065,2/20/17,BATANGAS,JAGAPLEX OB, 1.00 , 850.00 , 850.00 ,, -   ,1, 155.00 , 155.00 , 695.00 
12066,1/30/17,BATANGAS,JAGAPLEX OB, 1.00 , 850.00 , 850.00 ,, -   ,1, 155.00 , 155.00 , 695.00 
12067,2/3/17,BATANGAS,JAGAPLEX OB, 2.00 , 850.00 ," 1,700.00 ",, -   ,2, 155.00 , 310.00 ," 1,390.00 "
12068,2/3/17,BATANGAS,ERGOTEC 125mg, 2.00 ," 2,000.00 "," 4,000.00 ",, -   ,2, 500.00 ," 1,000.00 "," 3,000.00 "
12069,2/3/17,BATANGAS,BRODIX, 1.00 ," 1,000.00 "," 1,000.00 ",, -   ,1, 253.00 , 253.00 , 747.00 
12071,2/3/17,BATANGAS,LACTAMOX 312.5mg/5ml, 6.00 , 190.00 ," 1,140.00 ",, -   ,6, 75.60 , 453.60 , 686.40 
12072,2/3/17,BATANGAS,BERCEF 250mg/5ml, 6.00 , 365.00 ," 2,190.00 ",, -   ,6, 148.00 , 888.00 ," 1,302.00 "
