MEDSHIELD PHARMA CORP,,,,,,,,,,,,
SALES SUMMARY REPORT,,,,,,,,,,,,
AS OF DECEMBER 2025,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Area,DR Number,Date Delivered,Product, Qty , CP , Total CP , Disc , Net CP , TP/UNIT , TOTAL TP , Net Income ,%
Quezon,DR 0026239,20/09/2025,HYCLENS WOUND SPRAY 2% 120ML BOV, 20.00 , 550.00 ," 11,000.00 "," 1,100.00 ","9,900.00", 392.00 ," 7,840.00 ","2,060.00",19%
Quezon,DR 0026238,20/09/2025,BENERVA PLUS 500MG/50MG/100MG/100MCG, 2.00 ," 1,200.00 "," 2,400.00 ", -   ,"2,400.00", 615.00 ," 1,230.00 ","1,170.00",49%
Quezon,DR 0026237,20/09/2025,OPTRYL 5MG/G (0.5%) 5G, 30.00 , 215.00 ," 6,450.00 ", -   ,"6,450.00", 136.10 ," 4,083.00 ","2,367.00",37%
Quezon,DR 0026237,20/09/2025,CETHERGO 200MCG/ML IV, 1.00 ," 4,375.00 "," 4,375.00 ", -   ,"4,375.00"," 1,222.00 "," 1,222.00 ","3,153.00",72%
Quezon,DR 0026236,20/09/2025,IRBEQ 150 150MG, 2.00 ," 1,000.00 "," 2,000.00 ", 600.00 ,"1,400.00", 353.00 , 706.00 ,694.00,35%
Quezon,DR 0026236,20/09/2025,AMO-5 5MG, 3.00 , 305.00 , 915.00 , 274.50 ,640.50, 76.00 , 228.00 ,412.50,45%
Quezon,DR 0026236,20/09/2025,FEBULAS 40-40MG, 3.00 , 735.00 ," 2,205.00 ", 661.50 ,"1,543.50", 210.00 , 630.00 ,913.50,41%
Quezon,DR 0026236,20/09/2025,CARDIZAR 50MG TAB, 3.00 , 420.00 ," 1,260.00 ", 378.00 ,882.00, 120.00 , 360.00 ,522.00,41%
Hospital,DR MS 03420,20/09/2025,PHYTOBAS 10MG/ML IV, 20.00 , 900.00 ," 18,000.00 ", -   ,"18,000.00", 140.00 ," 2,800.00 ","15,200.00",84%
Hospital,DR MS 03427,20/09/2025,GENTAM 40MG/ML (80MG/2ML) 2ML, 10.00 , 315.00 ," 3,150.00 ", -   ,"3,150.00", 43.00 , 430.00 ,"2,720.00",86%
Hospital,DR MS 03426,20/09/2025,RAXIDINE 25MG/ML 2ML, 12.00 ," 1,300.00 "," 15,600.00 ", -   ,"15,600.00", 100.00 ," 1,200.00 ","14,400.00",92%
Hospital,DR MS 03428,20/09/2025,SYLVITE 2MEQ/ML 20ML, 20.00 , 450.00 ," 9,000.00 ", -   ,"9,000.00", 140.00 ," 2,800.00 ","6,200.00",69%
Hospital,DR MS 03400,20/09/2025,NELATON STRAIGHT CATHETER FR.16 STERILE (KENXIN), 11.00 , 58.00 , 638.00 , -   ,638.00, 35.00 , 385.00 ,253.00,40%
Hospital,DR MS 03425,20/09/2025,NELATON STRAIGHT CATHETER FR.16 STERILE (KENXIN), 20.00 , 58.00 ," 1,160.00 ", -   ,"1,160.00", 35.00 , 700.00 ,460.00,40%
Hospital,DR MS 03425,20/09/2025,FOLEY CATHETER 2WAY FR16 30ML (PARTNERS), 50.00 , 70.00 ," 3,500.00 ", -   ,"3,500.00", 38.00 ," 1,900.00 ","1,600.00",46%
Hospital,DR MS 03418,20-Sep-25,PAPER TOWEL 175PULL-UPS (FEMME),60.00,80.00,"4,800.00",0.00,"4,800.00",53.75,"3,225.00","1,575.00",33%
Hospital,DR MS 03418,20-Sep-25,NON VENTED MASK LARGE (EASEFIT),2.00,"6,200.00","12,400.00",0.00,"12,400.00",4500,9000,"3,400.00",27%
Hospital,DR MS 03418,20-Sep-25,BATHROOM TISSUE 2PLY 12'S (FEMME),5.00,168.00,840.00,0.00,840.00,107,535,305.00,36%
Hospital,DR MS 03418,20-Sep-25,BODYWASH PURE WHITE 450ML (SAFEGUARD),12.00,255.00,"3,060.00",0.00,"3,060.00",159.50,"1,914.00","1,146.00",37%
Quezon,DR 0026243,20-Sep-25,HYCLENS WOUND SPRAY 2% 60ML,10.00,280.00,"2,800.00",280.00,"2,520.00",114.66,"1,146.60","1,373.40",49%
Hospital,DR MS 03430,20-Sep-25,MERGOT 125MCG,1.00,"2,000.00","2,000.00",0.00,"2,000.00",680.00,680.00,"1,320.00",66%
Hospital,DR MS 03430,20-Sep-25,BENERVA PLUS 500MG/50MG/100MG/100MCG,6.00,"1,550.00","9,300.00",0.00,"9,300.00",615.00,"3,690.00","5,610.00",60%
Hospital,DR MS 03430,20-Sep-25,ENDOPROST 125MCG/ML,6.00,"1,980.00","11,880.00",0.00,"11,880.00",940,5640,"6,240.00",53%
Hospital,DR MS 03430,20-Sep-25,ENDOPROST 250MCG/ML,2.00,"4,800.00","9,600.00",0.00,"9,600.00",1325,2650,"6,950.00",72%
Hospital,DR MS 03430,20-Sep-25,AMINOSOL 25MG/ML (250MG/10ML) 10ML,2.00,641.00,"1,282.00",0.00,"1,282.00",85.00,170.00,"1,112.00",87%
Hospital,DR MS 03430,20-Sep-25,ENHAMOX 500MG/125MG,4.00,"2,800.20","11,200.80",0.00,"11,200.80","1,115.00","4,460.00","6,740.80",60%
Hospital,DR MS 03430,20-Sep-25,AMBIDOL 50MG/ML (100MG/2ML) 2ML,5.00,"1,200.00","6,000.00",0.00,"6,000.00",62.00,310.00,"5,690.00",95%
Hospital,DR MS 03430,20-Sep-25,TROPIN 1MG/ML IM/IV/SC,3.00,900.00,"2,700.00",0.00,"2,700.00",210.00,630.00,"2,070.00",77%
Hospital,DR MS 03449,30-Sep-25,"QMC # 31,500.00",1.00,"30,750.00","30,750.00",0.00,"30,750.00","10,335.00","10,335.00","20,415.00",66%
Hospital,DR MS 03439,30-Sep-25,ANTITET 1500IU/0.7ML,150.00,"2,750.00","412,500.00",0.00,"412,500.00","1,195.00","179,250.00","233,250.00",57%
Hospital,DR MS 03439,30-Sep-25,SAPHIXIME-200 200MG,3.33,207.90,693.00,0.00,693.00,262.00,873.33,-180.33,-26%
Hospital,DR MS 03439,30-Sep-25,BISACODEN 10MG,10.00,"2,812.50","28,125.00",0.00,"28,125.00","1,665.00","16,650.00","11,475.00",41%
Hospital,DR MS 03439,30-Sep-25,FEDVITS CAP,3.00,101.00,303.00,0.00,303.00,68.00,204.00,99.00,33%
Hospital,DR MS 03438,30-Sep-25,CORPILYN 250MG,"3,960.00",24.51,"97,059.60",0.00,"97,059.60",11.80,"46,728.00","50,331.60",52%
Hospital,DR MS 03438,30-Sep-25,CORPILYN 500MG,"5,040.00",21.13,"106,495.20",0.00,"106,495.20",13.50,"68,040.00","38,455.20",36%
Hospital,DR MS 03438,30-Sep-25,ZEFTACARE 1G IV,"1,000.00",59.15,"59,150.00",0.00,"59,150.00",44.00,"44,000.00","15,150.00",26%
Hospital,DR MS 03438,30-Sep-25,DIFLU 150MG CAP,8.33,170.40,"1,420.00",0.00,"1,420.00",150.00,"1,250.00",170.00,12%
Hospital,DR MS 03438,30-Sep-25,MECID 500MG CAP,30.00,113.00,"3,390.00",0.00,"3,390.00",89.00,"2,670.00",720.00,21%
Hospital,DR MS 03438,30-Sep-25,ANTIZOAL 5MG/ML (500MG/100ML) 100ML,"1,000.00",22.54,"22,540.00",0.00,"22,540.00",15.00,"15,000.00","7,540.00",33%
Hospital,DR MS 03438,30-Sep-25,IV CANNULA 18G - HEXACARE,16.00,"1,972.00","31,552.00",0.00,"31,552.00",700.00,"11,200.00","20,352.00",65%
Hospital,DR MS 03438,30-Sep-25,IV CANNULA 20G - HEXACARE,19.00,"2,817.00","53,523.00",0.00,"53,523.00",650.00,"12,350.00","41,173.00",77%
Hospital,DR MS 03438,30-Sep-25,IV CANNULA 24G - HEXACARE,10.00,"1,972.00","19,720.00",0.00,"19,720.00",800.00,"8,000.00","11,720.00",59%
Hospital,DR MS 03438,30-Sep-25,IV CANNULA 26G - HEXACARE,10.00,"2,817.00","28,170.00",0.00,"28,170.00",800.00,"8,000.00","20,170.00",72%
Hospital,DR MS 03438,30-Sep-25,IV CANNULA 22G - HEXACARE,10.00,"1,972.00","19,720.00",0.00,"19,720.00",700.00,"7,000.00","12,720.00",65%
Admin,DR 025830,30-Sep-25,CALCI-MAX 600- 1500MG/200IU,7.00,678.57,"4,749.99",0.00,"4,749.99",350.00,"2,450.00","2,299.99",48%
Admin,DR 025830,30-Sep-25,SANOMAX-FA,7.00,857.14,"5,999.98",0.00,"5,999.98",560.00,"3,920.00","2,079.98",35%
Admin,DR 025830,30-Sep-25,DIACYSTEINE 600- 600MG,7.00,385.00,"2,695.00",0.00,"2,695.00",115.00,805.00,"1,890.00",70%
Admin,DR 025830,30-Sep-25,FERGLOBIN 250MG CAP,7.00,517.86,"3,625.00",0.00,"3,625.00",325.00,"2,275.00","1,350.00",37%
Admin,DR 025830,30-Sep-25,ZELEX 200MG CAP,7.00,"2,800.00","19,600.00",0.00,"19,600.00",925.00,"6,475.00","13,125.00",67%
Admin,DR 025830,30-Sep-25,DUVAGEN 10MG,7.00,"1,678.57","11,749.99",0.00,"11,749.99",365.00,"2,555.00","9,194.99",78%
Admin,DR 025830,30-Sep-25,APCELAC 500MG,7.00,655.00,"4,585.00",0.00,"4,585.00",400.00,"2,800.00","1,785.00",39%
Admin,DR 025830,30-Sep-25,CIXTOR-Z 500MG/10MG,7.00,630.00,"4,410.00",0.00,"4,410.00",210.00,"1,470.00","2,940.00",67%
Admin,DR 025830,30-Sep-25,HYCLENS OB WASH 1% 100ML,15.00,152.50,"2,287.50",0.00,"2,287.50",138.60,"2,079.00",208.50,9%
Quezon,DR 026053,30-Sep-25,PHYTOBAS 10MG/ML IV,20.00,830.00,"16,600.00",0.00,"16,600.00",140.00,"2,800.00","13,800.00",83%
Quezon,DR 026053,30-Sep-25,AMINOSOL 25MG/ML (250MG/10ML) 10ML,5.00,665.00,"3,325.00",0.00,"3,325.00",85.00,425.00,"2,900.00",87%
Quezon,DR 026053,30-Sep-25,TROPIN 1MG/ML IM/IV/SC,5.00,780.00,"3,900.00",0.00,"3,900.00",210.00,"1,050.00","2,850.00",73%
Quezon,DR 026053,30-Sep-25,EUROMED MAGNESIUM SULFATE 250MG/ML (25%) 20ML,50.00,100.00,"5,000.00",0.00,"5,000.00",57.75,"2,887.50","2,112.50",42%
Quezon,DR 026052,30-Sep-25,HISTARIL 50MG/1MG/5ML,15.00,98.00,"1,470.00",441.00,"1,029.00",35.00,525.00,504.00,34%
Quezon,DR 026052,30-Sep-25,VOXOLL 15MG/5ML,14.00,80.00,"1,120.00",336.00,784.00,33.00,462.00,322.00,29%
Quezon,DR 026051,30-Sep-25,HISTARIL 50MG/1MG/5ML,10.00,98.00,980.00,294.00,686.00,35.00,350.00,336.00,34%
Batangas,DR 025994,30-Sep-25,CENDALEX 500MG,6.00,"1,100.00","6,600.00",330.00,"6,270.00",287.50,"1,725.00","4,545.00",69%
Batangas,DR 025994,30-Sep-25,ENHAMOX 500MG/125MG,3.00,"3,600.00","10,800.00",540.00,"10,260.00","1,115.00","3,345.00","6,915.00",64%
Batangas,DR 025994,30-Sep-25,BENERVA FORTE 300MG/100MG/100MCG,2.00,"1,590.00","3,180.00",159.00,"3,021.00",525.00,"1,050.00","1,971.00",62%
Batangas,DR 025994,30-Sep-25,ZELEX 200MG CAP,2.00,"2,800.00","5,600.00",280.00,"5,320.00",925.00,"1,850.00","3,470.00",62%
Batangas,DR 025995,30-Sep-25,HISTARIL 100MG/2MG,2.00,960.00,"1,920.00",96.00,"1,824.00",300.00,600.00,"1,224.00",64%
Batangas,DR 025995,30-Sep-25,HISTARIL 50MG/1MG/5ML,20.00,96.00,"1,920.00",96.00,"1,824.00",35.00,700.00,"1,124.00",59%
Batangas,DR 025996,30-Sep-25,DOLOGESIC 325MG/37.5MG TAB,5.00,"1,080.00","5,400.00",0.00,"5,400.00",270.00,"1,350.00","4,050.00",75%
Batangas,DR 025996,30-Sep-25,AFENAX 100MG TAB,3.00,"1,980.00","5,940.00",0.00,"5,940.00",595.00,"1,785.00","4,155.00",70%
Batangas,DR 025996,30-Sep-25,TRIDEN 160MG TAB,3.00,"2,560.00","7,680.00",0.00,"7,680.00",720.00,"2,160.00","5,520.00",72%
Batangas,DR 025997,30-Sep-25,EMZART-40 40MG,10.00,548.00,"5,480.00",0.00,"5,480.00",156.00,"1,560.00","3,920.00",72%
Batangas,DR 025997,30-Sep-25,BENERVA PLUS 500MG/50MG/100MG/100MCG,5.00,"1,800.00","9,000.00",0.00,"9,000.00",615.00,"3,075.00","5,925.00",66%
Batangas,DR 025998,30-Sep-25,HYCLENS GARGLE 0.12% 120ML,5.00,193.00,965.00,0.00,965.00,88.00,440.00,525.00,54%
Batangas,DR 025998,30-Sep-25,HYCLENS WOUND SPRAY 2% 60ML,12.00,286.00,"3,432.00",0.00,"3,432.00",114.66,"1,375.92","2,056.08",60%
Batangas,DR 025999,30-Sep-25,DIACYSTEINE 600- 600MG,8.00,240.00,"1,920.00",0.00,"1,920.00",115.00,920.00,"1,000.00",52%
Batangas,DR 025999,30-Sep-25,MERGOT 125MCG,1.00,"1,360.00","1,360.00",0.00,"1,360.00",680.00,680.00,680.00,50%
Hospital,DR MS 03429,30-Sep-25,ANTIZOAL 5MG/ML (500MG/100ML) 100ML,100.00,120.00,"12,000.00",0.00,"12,000.00",15.00,"1,500.00","10,500.00",88%
Government,DR MS 03434,04-Oct-25,DISPOSABLE SYRINGE/TUBERCULIN 1CC (CAREPLUS),50.00,395.00,"19,750.00",0.00,"19,750.00",220.00,"11,000.00","8,750.00",44%
Government,DR MS 03434,04-Oct-25,ISOPROPHYL ALCOHOL 70% 500ML (SAFEWELL),100.00,145.00,"14,500.00",0.00,"14,500.00",50.00,"5,000.00","9,500.00",66%
Government,DR MS 03435,04-Oct-25,"GENVAC-B 10MCG/0.5ML MONODOSE, PEDIATRIC",0.60,"40,250.00","24,150.00",0.00,"24,150.00","16,150.00","9,690.00","14,460.00",60%
Government,DR MS 03435,04-Oct-25,SPEEDA 2.5IU/0.5ML,20.00,"9,365.00","187,300.00",0.00,"187,300.00","4,750.00","95,000.00","92,300.00",49%
Government,DR MS 03435,04-Oct-25,BCG VACCINE 500MG/ML+1ML DILUENT IN AMPULE,0.68,"43,950.00","29,886.00",0.00,"29,886.00","29,500.00","20,060.00","9,826.00",33%
Government,DR RT 0001258,04-Oct-25,"TOURISM # 300,000.00",1.00,"299,200.00","299,200.00",0.00,"299,200.00","196,873.60","196,873.60","102,326.40",34%
Hospital,DR RT 0001260,04-Oct-25,"QMC # 61,900.00",1.00,"61,850.00","61,850.00",0.00,"61,850.00","30,995.00","30,995.00","30,855.00",50%
Government,DR RT 0001270,04-Oct-25,"PPDC # 190,296.00",1.00,"189,600.00","189,600.00",0.00,"189,600.00","115,980.00","115,980.00","73,620.00",39%
Government,DR RT 0001259,04-Oct-25,"TOURISM # 368,000.00",1.00,"367,680.00","367,680.00",0.00,"367,680.00","241,933.44","241,933.44","125,746.56",34%
Government,DR RT 0001243,04-Oct-25,"PAGBILAO # 135,160.00",1.00,"134,840.00","134,840.00",0.00,"134,840.00","88,724.72","88,724.72","46,115.28",34%
Admin,DR 025831,06-Oct-25,CALCI-MAX 600- 1500MG/200IU,7.00,678.57,"4,749.99",0.00,"4,749.99",350.00,"2,450.00","2,299.99",48%
Admin,DR 025831,06-Oct-25,CIXTOR-Z 500MG/10MG,7.00,630.00,"4,410.00",0.00,"4,410.00",210.00,"1,470.00","2,940.00",67%
Admin,DR 025831,06-Oct-25,APCELAC 500MG,7.00,655.00,"4,585.00",0.00,"4,585.00",400.00,"2,800.00","1,785.00",39%
Admin,DR 025831,06-Oct-25,SANOMAX-FA,7.00,857.14,"5,999.98",0.00,"5,999.98",560.00,"3,920.00","2,079.98",35%
Admin,DR 025831,06-Oct-25,HYCLENS OB WASH 1% 100ML,15.00,152.50,"2,287.50",0.00,"2,287.50",138.60,"2,079.00",208.50,9%
Admin,DR 025831,06-Oct-25,HYCLENS WOUND SPRAY 2% 60ML,10.00,229.32,"2,293.20",0.00,"2,293.20",114.66,"1,146.60","1,146.60",50%
Admin,DR 025831,06-Oct-25,GLOVES MEDIUM NITRILE NONSTERILE (LTN),2.00,450.00,900.00,0.00,900.00,220.00,440.00,460.00,51%
Hospital,DR MS 03463,11-Oct-25,ZYTACT 200MG/5ML,15.00,100.75,"1,511.25",0.00,"1,511.25",42.00,630.00,881.25,58%
Hospital,DR MS 03463,11-Oct-25,ALLERJEC 2.5MG/ML,20.00,35.50,710.00,0.00,710.00,18.00,360.00,350.00,49%
Hospital,DR MS 03463,11-Oct-25,AMBIDAZOL 125MG/5ML,60.00,26.76,"1,605.60",0.00,"1,605.60",17.00,"1,020.00",585.60,36%
Hospital,DR MS 03463,11-Oct-25,MUCORIGHT 600MG,50.00,324.00,"16,200.00",0.00,"16,200.00",329.00,"16,450.00",-250.00,-2%
Hospital,DR MS 03253,11-Oct-25,MATERNITY PADS 8s (MAXIFREE),"1,000.00",90.16,"90,160.00",0.00,"90,160.00",60.00,"60,000.00","30,160.00",33%
Hospital,DR MS 03257,11-Oct-25,MATERNITY PADS 8s (MAXIFREE),"1,536.00",90.16,"138,485.76",0.00,"138,485.76",60.00,"92,160.00","46,325.76",33%
Hospital,DR MS 03274,11-Oct-25,MATERNITY PADS 8s (MAXIFREE),"1,464.00",90.16,"131,994.24",0.00,"131,994.24",60.00,"87,840.00","44,154.24",33%
Hospital,DR MS 03298,11-Oct-25,MATERNITY PADS 8s (MAXIFREE),"2,336.00",90.16,"210,613.76",0.00,"210,613.76",60.00,"140,160.00","70,453.76",33%
Hospital,DR MS 03310,11-Oct-25,MATERNITY PADS 8s (MAXIFREE),"1,488.00",90.16,"134,158.08",0.00,"134,158.08",60.00,"89,280.00","44,878.08",33%
Hospital,DR MS 03464,11-Oct-25,MATERNITY PADS 8s (MAXIFREE),"1,488.00",90.16,"134,158.08",0.00,"134,158.08",60.00,"89,280.00","44,878.08",33%
Quezon,DR 026054,04-Oct-25,FOLACID 5MG CAP,10.00,615.00,"6,150.00","1,845.00","4,305.00",236.25,"2,362.50","1,942.50",32%
Quezon,DR 026055,04-Oct-25,CENDALEX 100MG/ML,20.00,125.00,"2,500.00",0.00,"2,500.00",35.70,714.00,"1,786.00",71%
Quezon,DR 026056,04-Oct-25,KZIDINE 35MG,10.00,"1,350.00","13,500.00","4,725.00","8,775.00",600.00,"6,000.00","2,775.00",21%
Quezon,DR 026057,04-Oct-25,BENERVA FORTE 300MG/100MG/100MCG,1.00,"1,540.00","1,540.00",0.00,"1,540.00",525.00,525.00,"1,015.00",66%
Quezon,DR 026058,04-Oct-25,BENERVA PLUS 500MG/50MG/100MG/100MCG,1.00,"2,000.00","2,000.00",600.00,"1,400.00",615.00,615.00,785.00,39%
Quezon,DR 026059,04-Oct-25,EXECORE 500MG TAB,1.00,"3,400.00","3,400.00","1,020.00","2,380.00",78.00,78.00,"2,302.00",68%
Quezon,DR 026060,04-Oct-25,CARVIDA 6.25MG,50.00,528.00,"26,400.00",0.00,"26,400.00",132.00,"6,600.00","19,800.00",75%
Quezon,DR 026061,04-Oct-25,EMZART-40 40MG,13.00,396.00,"5,148.00",0.00,"5,148.00",156.00,"2,028.00","3,120.00",61%
Quezon,DR 026062,04-Oct-25,KIDDIREL 15ML,12.00,80.00,960.00,0.00,960.00,41.00,492.00,468.00,49%
Quezon,DR 026063,04-Oct-25,EMZART-40 40MG,3.00,429.00,"1,287.00",386.10,900.90,156.00,468.00,432.90,34%
Quezon,DR 0026244,04-Oct-25,SANOMAX-FA,5.00,"1,400.00","7,000.00","2,100.00","4,900.00",560.00,"2,800.00","2,100.00",30%
Quezon,DR 0026245,04-Oct-25,KZIDINE 35MG,10.00,"1,350.00","13,500.00","4,725.00","8,775.00",600.00,"6,000.00","2,775.00",21%
Quezon,DR 0026250,04-Oct-25,BENERVA PLUS 500MG/50MG/100MG/100MCG,1.00,"2,000.00","2,000.00",600.00,"1,400.00",615.00,615.00,785.00,39%
Batangas,DR 026002,04-Oct-25,EMZART-80 80MG,10.00,948.00,"9,480.00",0.00,"9,480.00",264.00,"2,640.00","6,840.00",72%
Batangas,DR 026002,04-Oct-25,EMLOR PLUS 5MG/50MG,10.00,590.00,"5,900.00",0.00,"5,900.00",216.00,"2,160.00","3,740.00",63%
Batangas,DR 026000,04-Oct-25,DOLOGESIC 325MG/37.5MG TAB,5.00,"1,080.00","5,400.00",0.00,"5,400.00",270.00,"1,350.00","4,050.00",75%
Batangas,DR 026000,04-Oct-25,VOXOLL 30MG,5.00,715.00,"3,575.00",0.00,"3,575.00",168.00,840.00,"2,735.00",77%
Batangas,DR 026000,04-Oct-25,BENERVA PLUS 500MG/50MG/100MG/100MCG,5.00,"1,800.00","9,000.00",0.00,"9,000.00",615.00,"3,075.00","5,925.00",66%
Batangas,DR 026004,11-Oct-25,EMZART-80 80MG,10.00,948.00,"9,480.00",0.00,"9,480.00",264.00,"2,640.00","6,840.00",72%
Batangas,DR 026004,11-Oct-25,ROSVA 20-20MG,3.00,"1,080.00","3,240.00",0.00,"3,240.00",273.00,819.00,"2,421.00",75%
Batangas,DR 026006,11-Oct-25,HYCLENS WOUND SPRAY 2% 60ML,12.00,286.00,"3,432.00",0.00,"3,432.00",114.66,"1,375.92","2,056.08",60%
Batangas,DR 026005,11-Oct-25,DOLOGESIC 325MG/37.5MG TAB,5.00,"1,080.00","5,400.00",0.00,"5,400.00",270.00,"1,350.00","4,050.00",75%
Batangas,DR 026005,11-Oct-25,AFENAX 100MG TAB,3.00,"1,980.00","5,940.00",0.00,"5,940.00",595.00,"1,785.00","4,155.00",70%
Batangas,DR 026003,11-Oct-25,CENDALEX 500MG,4.00,"1,100.00","4,400.00",220.00,"4,180.00",287.50,"1,150.00","3,030.00",69%
Batangas,DR 026003,11-Oct-25,ENHAMOX 500MG/125MG,2.00,"3,600.00","7,200.00",360.00,"6,840.00","1,115.00","2,230.00","4,610.00",64%
Batangas,DR 026003,11-Oct-25,ZELEX 200MG CAP,2.00,"2,800.00","5,600.00",280.00,"5,320.00",925.00,"1,850.00","3,470.00",62%
Batangas,DR 026003,11-Oct-25,EMLOR PLUS 5MG/50MG,5.00,590.00,"2,950.00",147.50,"2,802.50",216.00,"1,080.00","1,722.50",58%
Batangas,DR 026003,11-Oct-25,VOXOLL 15MG/5ML,6.00,72.00,432.00,21.60,410.40,33.00,198.00,212.40,49%
Hospital,DR RT 0002106,11-Oct-25,"QMC # 985,170.00",1.00,"981,300.00","981,300.00",0.00,"981,300.00","667,900.00","667,900.00","313,400.00",32%
Hospital,DR RT 0002105,11-Oct-25,"QMC # 407,373.75",1.00,"406,885.00","406,885.00",0.00,"406,885.00","249,688.65","249,688.65","157,196.35",39%
Marinduque,DR RT 0001215,11-Oct-25,"MARINDUQUE # 253,607.00",1.00,"253,607.00","253,607.00",0.00,"253,607.00","163,858.00","163,858.00","89,749.00",35%
Government,DR RT 0001297,18-Oct-25,"PAGBILAO # 19,000.00-2",1.00,"18,840.00","18,840.00",0.00,"18,840.00","12,396.72","12,396.72","6,443.28",34%
Hospital,DR RM 0002114,18-Oct-25,"QMC # 102,275.00",1.00,"102,150.00","102,150.00",0.00,"102,150.00","53,318.00","53,318.00","48,832.00",48%
Hospital,DR RT 0001295,18-Oct-25,"QMC # 23,686.00",1.00,"23,560.00","23,560.00",0.00,"23,560.00","13,490.00","13,490.00","10,070.00",43%
Hospital,DR RM 0002111,18-Oct-25,"QMC # 83,732.50",1.00,"83,565.00","83,565.00",0.00,"83,565.00","53,118.00","53,118.00","30,447.00",36%
Quezon,DR 026064,11-Oct-25,DUVAGEN 10MG,10.00,"1,300.00","13,000.00","3,900.00","9,100.00",365.00,"3,650.00","5,450.00",42%
Quezon,DR 026065,11-Oct-25,CIXTOR-Z 500MG/10MG,6.00,630.83,"3,785.00",0.00,"3,785.00",210.00,"1,260.00","2,525.00",67%
Quezon,DR 026065,11-Oct-25,SOLVAPRINE 10MG TAB,1.00,700.00,700.00,0.00,700.00,150.00,150.00,550.00,79%
Quezon,DR 026066,11-Oct-25,VOXOLL 15MG/5ML,15.00,80.00,"1,200.00",360.00,840.00,33.00,495.00,345.00,29%
Quezon,DR 026067,11-Oct-25,HISTARIL 50MG/1MG/5ML,15.00,98.00,"1,470.00",441.00,"1,029.00",35.00,525.00,504.00,34%
Quezon,DR 026068,11-Oct-25,VOXOLL 15MG/5ML,20.00,80.00,"1,600.00",480.00,"1,120.00",33.00,660.00,460.00,29%
Hospital,DR MS 03305,13-Sep-25,BIOLAC 3.33G/5ML,290.00,121.13,"35,127.70",0.00,"35,127.70",105.00,"30,450.00","4,677.70",13%
Hospital,DR MS 03320,13-Sep-25,ZINACARE 750MG W/ DILUENT,"2,500.00",49.30,"123,250.00",0.00,"123,250.00",26.00,"65,000.00","58,250.00",47%
Hospital,DR MS 03320,13-Sep-25,DEXTAR-S 4MG/ML 2ML,90.00,211.30,"19,017.00",0.00,"19,017.00",420.00,"37,800.00","-18,783.00",-99%
Hospital,DR MS 03320,13-Sep-25,ELECTAB 600MG,223.33,382.50,"85,425.00",0.00,"85,425.00",365.00,"81,516.67","3,908.33",5%
Hospital,DR MS 03320,13-Sep-25,APFOLIC 5MG,5.00,225.00,"1,125.00",0.00,"1,125.00",72.80,364.00,761.00,68%
Hospital,DR MS 03320,13-Sep-25,CARDOZ 6.25MG,77.14,98.00,"7,560.00",0.00,"7,560.00",43.00,"3,317.14","4,242.86",56%
Hospital,DR MS 03320,13-Sep-25,CLOPINOVA 75MG,2.00,138.00,276.00,0.00,276.00,87.00,174.00,102.00,37%
Hospital,DR MS 03320,13-Sep-25,SCHEEPRIL 5MG TAB,10.00,370.00,"3,700.00",0.00,"3,700.00",263.00,"2,630.00","1,070.00",29%
Hospital,DR MS 03320,13-Sep-25,CORPILYN 1G,800.00,29.58,"23,664.00",0.00,"23,664.00",14.00,"11,200.00","12,464.00",53%
Hospital,DR MS 03340,13-Sep-25,ZEFTACARE 1G IV,240.00,59.15,"14,196.00",0.00,"14,196.00",44.00,"10,560.00","3,636.00",26%
Hospital,DR MS 03341,13-Sep-25,EXECORE 500MG TAB,400.00,140.00,"56,000.00",0.00,"56,000.00",78.00,"31,200.00","24,800.00",44%
Hospital,DR MS 03341,13-Sep-25,VELON 6.25MG TAB,18.00,105.00,"1,890.00",0.00,"1,890.00",55.00,990.00,900.00,48%
Hospital,DR MS 03341,13-Sep-25,CELEKOP 200MG CAP,17.00,254.00,"4,318.00",0.00,"4,318.00",130.00,"2,210.00","2,108.00",49%
Hospital,DR MS 03341,13-Sep-25,CELEKOP 200MG CAP,3.00,254.00,762.00,0.00,762.00,130.00,390.00,372.00,49%
Hospital,DR MS 03351,13-Sep-25,COCINE 250MG/ML (500MG/2ML),20.00,537.50,"10,750.00",0.00,"10,750.00",580.00,"11,600.00",-850.00,-8%
Hospital,DR MS 03351,13-Sep-25,VAZI2R 80MG,15.00,479.00,"7,185.00",0.00,"7,185.00",295.00,"4,425.00","2,760.00",38%
Hospital,DR MS 03351,13-Sep-25,GOUTSAPH 500MCG TAB,5.00,183.00,915.00,0.00,915.00,148.00,740.00,175.00,19%
Hospital,DR MS 03351,13-Sep-25,DIUFED 10MG/ML (20MG/2ML) 2ML,"1,000.00",81.70,"81,700.00",0.00,"81,700.00",48.00,"48,000.00","33,700.00",41%
Hospital,DR MS 03351,13-Sep-25,ELECTAB 600MG,233.33,382.50,"89,250.00",0.00,"89,250.00",365.00,"85,166.67","4,083.33",5%
Hospital,DR MS 03357,13-Sep-25,ZEFTACARE 1G IV,"2,400.00",59.15,"141,960.00",0.00,"141,960.00",44.00,"105,600.00","36,360.00",26%
