MEDSHIELD PHARMA CORP,,,,,,,,,,,,
SALES SUMMARY REPORT,,,,,,,,,,,,
AS OF DECEMBER 2019,,,,,,,,,,,,
,,,,,,,,,,,,
DRNumber,DRDate,AREA,Product, Qty , ContractPrice , TOTAL CP , Discount , TotalCP , TransferPrice , Total TP , Net Income ,
18454,28-Nov-18,Marinduque,TRIVASC 35mg MR, 1.00 ," 1,425.00 "," 1,425.00 ", -   ," 1,425.00 ", 490.00 , 490.00 , 935.00 ,
18454,28-Nov-18,Marinduque,GIAN ZINC 30ml, 12.00 , 155.00 ," 1,860.00 ", -   ," 1,860.00 ", 60.00 , 720.00 ," 1,140.00 ",
18455A,28-Nov-18,Marinduque,FERGLOBIN FA 60mg/400mcg, 3.00 , 725.00 ," 2,175.00 ", 652.50 ," 1,522.50 ", 250.00 , 750.00 , 772.50 ,
18455A,28-Nov-18,Marinduque,CAPSUGEN FORTE, 3.00 ," 1,540.00 "," 4,620.00 "," 1,386.00 "," 3,234.00 ",,," 3,234.00 ",
18456,29-Nov-18,Quezon,MULTI GROW OB PLUS, 8.00 ," 1,300.00 "," 10,400.00 ", -   ," 10,400.00 ", 450.00 ," 3,600.00 "," 6,800.00 ",
18456,29-Nov-18,Quezon,XYNETIN 1500mg/200iu, 8.00 ," 1,050.00 "," 8,400.00 ", -   ," 8,400.00 ", 310.00 ," 2,480.00 "," 5,920.00 ",
18457 / SI 2108,03-Dec-18,Quezon,ZEGECEF 250mg/5ml SUS, 20.00 , 400.00 ," 8,000.00 ", -   ," 8,000.00 ", 139.45 ," 2,789.00 "," 5,211.00 ",
18458,04-Dec-18,Quezon,CORVI PLUS 1mg/50mg, 6.00 , 118.00 , 708.00 , -   , 708.00 , 39.00 , 234.00 , 474.00 ,
18458,04-Dec-18,Quezon,ZAFEX 500mg, 2.00 ," 3,000.00 "," 6,000.00 ", -   ," 6,000.00 "," 1,000.00 "," 2,000.00 "," 4,000.00 ",
18459,05-Dec-18,Quezon,CENDALEX 100mg/ml, 1.00 , 980.00 , 980.00 , -   , 980.00 , 31.00 , 31.00 , 949.00 ,
18459,05-Dec-18,Quezon,VICOLAX 100mg/2mg TAB, 1.00 , 800.00 , 800.00 , -   , 800.00 , 225.00 , 225.00 , 575.00 ,
18459,05-Dec-18,Quezon,INTRAPLEM 100mg/5ml, 3.00 , 92.00 , 276.00 , -   , 276.00 , 30.76 , 92.28 , 183.72 ,
18459,05-Dec-18,Quezon,VOXOLL 15mg/5ml SYR, 6.00 , 74.00 , 444.00 , -   , 444.00 , 23.00 , 138.00 , 306.00 ,
18459,05-Dec-18,Quezon,INTRAPLEM 50mg/ml - Drops, 3.00 , 78.00 , 234.00 , -   , 234.00 , 29.95 , 89.85 , 144.15 ,
18459,05-Dec-18,Quezon,SYNERMED 800mg/160mg, 2.00 , 550.00 ," 1,100.00 ", -   ," 1,100.00 ", 95.00 , 190.00 , 910.00 ,
18459,05-Dec-18,Quezon,CAPSUGEN FORTE, 1.00 ," 1,540.00 "," 1,540.00 ", -   ," 1,540.00 ",,," 1,540.00 ",
18459,05-Dec-18,Quezon,CEEPRAZOL 20mg, 1.00 ," 1,800.00 "," 1,800.00 ", -   ," 1,800.00 ", 550.00 , 550.00 ," 1,250.00 ",
18459,05-Dec-18,Quezon,SYNERMED 200mg/40mg/5ml, 12.00 , 90.00 ," 1,080.00 ", -   ," 1,080.00 ", 32.40 , 388.80 , 691.20 ,
18460,08-Dec-18,Quezon,TRIVASC 35mg MR, 3.00 ," 1,425.00 "," 4,275.00 "," 1,282.50 "," 2,992.50 ", 490.00 ," 1,470.00 "," 1,522.50 ",
18461,06-Dec-18,Quezon,CINNABLOC 25mg, 6.00 , 500.00 ," 3,000.00 ", 900.00 ," 2,100.00 ", 133.00 , 798.00 ," 1,302.00 ",
18462,06-Dec-18,Admin,APROCARE 150mg, 8.00 , 870.00 ," 6,960.00 ", -   ," 6,960.00 ", 219.00 ," 1,752.00 "," 5,208.00 ",
18463,06-Dec-18,Quezon,VOXOLL 15mg/5ml SYR, 6.00 , 650.00 ," 3,900.00 ", -   ," 3,900.00 ", 23.00 , 138.00 ," 3,762.00 ",
18463,06-Dec-18,Quezon,TOSYLAM 750mg TAB, 6.00 ," 2,750.00 "," 16,500.00 ", -   ," 16,500.00 "," 1,265.00 "," 7,590.00 "," 8,910.00 ",
18465,12-Dec-18,Marinduque,INTRAPLEM 100mg/5ml, 30.00 , 92.00 ," 2,760.00 ", -   ," 2,760.00 ", 30.76 , 922.80 ," 1,837.20 ",
18465,12-Dec-18,Marinduque,INTRAPLEM 50mg/ml - Drops, 30.00 , 78.00 ," 2,340.00 ", -   ," 2,340.00 ", 29.95 , 898.50 ," 1,441.50 ",
18465,12-Dec-18,Marinduque,ORNEXIN 325mg/10mg/5mg, 12.00 , 140.00 ," 1,680.00 ", -   ," 1,680.00 ", 53.05 , 636.60 ," 1,043.40 ",
18465,12-Dec-18,Marinduque,VICOLAX 100mg/2mg TAB, 2.00 , 800.00 ," 1,600.00 ", -   ," 1,600.00 ", 225.00 , 450.00 ," 1,150.00 ",
18465,12-Dec-18,Marinduque,FERGLOBIN FA 60mg/400mcg, 5.00 , 900.00 ," 4,500.00 ", -   ," 4,500.00 ", 250.00 ," 1,250.00 "," 3,250.00 ",
18466,12-Dec-18,Marinduque,MULTI GROW 30ml drops, 36.00 , 175.00 ," 6,300.00 ", -   ," 6,300.00 ", 60.00 ," 2,160.00 "," 4,140.00 ",
18467,12-Dec-18,Marinduque,MULTI GROW 30ml drops, 50.00 , 175.00 ," 8,750.00 ", -   ," 8,750.00 ", 60.00 ," 3,000.00 "," 5,750.00 ",
18467,12-Dec-18,Marinduque,GIAN ZINC 30ml, 50.00 , 155.00 ," 7,750.00 ", -   ," 7,750.00 ", 60.00 ," 3,000.00 "," 4,750.00 ",
18468,13-Dec-18,Marinduque,JAGA 300MG/100MG/100MCG, 10.00 ," 1,540.00 "," 15,400.00 "," 4,620.00 "," 10,780.00 ", 530.00 ," 5,300.00 "," 5,480.00 ",
18468,13-Dec-18,Marinduque,DOLO JAGA 500mg/50mg/100mg/100mcg, 5.00 ," 1,650.00 "," 8,250.00 "," 2,475.00 "," 5,775.00 ", 615.00 ," 3,075.00 "," 2,700.00 ",
18469,13-Dec-18,Marinduque,CLAVIC 500mg/125mg, 4.00 ," 2,790.00 "," 11,160.00 "," 3,348.00 "," 7,812.00 "," 1,189.86 "," 4,759.44 "," 3,052.56 ",
18470,13-Dec-18,Marinduque,CAPSUGEN FORTE, 1.00 ," 1,540.00 "," 1,540.00 ", 385.00 ," 1,155.00 ",,," 1,155.00 ",
18470,13-Dec-18,Marinduque,INTRAPLEM 50mg/ml - Drops, 5.00 , 78.00 , 390.00 , 97.50 , 292.50 , 29.95 , 149.75 , 142.75 ,
18471,13-Dec-18,Marinduque,CLAVIC 500mg/125mg, 6.00 ," 2,790.00 "," 16,740.00 "," 5,373.54 "," 11,366.46 "," 1,189.86 "," 7,139.16 "," 4,227.30 ",
18472,14-Dec-18,Quezon,FERGLOBIN 250mg, 3.00 , 725.00 ," 2,175.00 ", 652.50 ," 1,522.50 ", 215.00 , 645.00 , 877.50 ,
18473,18-Dec-18,Quezon,ALGESIC FORTE 325mg+400mg, 2.00 , 770.00 ," 1,540.00 ", 569.00 , 971.00 , 232.50 , 465.00 , 506.00 ,
18473,18-Dec-18,Quezon,SALMOGEN 500mg, 5.00 ," 1,200.00 "," 6,000.00 "," 2,217.00 "," 3,783.00 ", 330.00 ," 1,650.00 "," 2,133.00 ",
18473,18-Dec-18,Quezon,VISTREP 250mg/5ml, 12.00 , 105.00 ," 1,260.00 ", 465.58 , 794.42 , 39.88 , 478.56 , 315.86 ,
18473,18-Dec-18,Quezon,SALMOGEN 125mg/5ml, 36.00 , 98.00 ," 3,528.00 "," 1,303.59 "," 2,224.41 ", 46.08 ," 1,658.88 ", 565.53 ,
18473,18-Dec-18,Quezon,LEIVICLOX 250mg Sus, 12.00 , 130.00 ," 1,560.00 ", 576.45 , 983.55 , 65.00 , 780.00 , 203.55 ,
18474,19-Dec-18,Admin,APROCARE 150mg, 15.00 , 870.00 ," 13,050.00 ", -   ," 13,050.00 ", 219.00 ," 3,285.00 "," 9,765.00 ",
18474,19-Dec-18,Admin,ATOVAS 20mg, 18.00 , 750.00 ," 13,500.00 ", -   ," 13,500.00 ", 174.50 ," 3,140.94 "," 10,359.06 ",
18475,20-Dec-18,Quezon,CLAVIC 500mg/125mg, 14.00 ," 1,992.86 "," 27,900.04 ", -   ," 27,900.04 "," 1,189.86 "," 16,658.04 "," 11,242.00 ",
18476,27-Dec-18,Marinduque,APROCARE 150mg, 10.00 , 870.00 ," 8,700.00 ", -   ," 8,700.00 ", 219.00 ," 2,190.00 "," 6,510.00 ",
18476,27-Dec-18,Marinduque,TRIZINE SYR, 50.00 , 298.00 ," 14,900.00 ", -   ," 14,900.00 ", 195.00 ," 9,750.00 "," 5,150.00 ",
18477,27-Dec-18,Marinduque,MONILIASOL 125mg/5ml, 24.00 , 75.00 ," 1,800.00 ", 450.00 ," 1,350.00 ", 37.03 , 888.60 , 461.40 ,
18477,27-Dec-18,Marinduque,SYNERMED 200mg/40mg/5ml, 24.00 , 90.00 ," 2,160.00 ", 540.00 ," 1,620.00 ", 32.40 , 777.60 , 842.40 ,
18478,27-Dec-18,Marinduque,HISTARIL 1mg/50mg/5ml SYR, 5.00 , 98.00 , 490.00 , 122.50 , 367.50 , 24.47 , 122.35 , 245.15 ,
18478,27-Dec-18,Marinduque,AMOLTEX 2mg/5ml SYR, 5.00 , 72.00 , 360.00 , 90.00 , 270.00 , 20.67 , 103.33 , 166.67 ,
18478,27-Dec-18,Marinduque,HISTARIL 2mg/100mg CAP, 1.00 , 850.00 , 850.00 , 212.50 , 637.50 , 225.00 , 225.00 , 412.50 ,
18478,27-Dec-18,Marinduque,CAPSUGEN FORTE, 1.00 ," 1,540.00 "," 1,540.00 ", 385.00 ," 1,155.00 ",,," 1,155.00 ",
18479,27-Dec-18,Marinduque,MONILIASOL 125mg/5ml, 12.00 , 75.00 , 900.00 , -   , 900.00 , 37.03 , 444.30 , 455.70 ,
18480,27-Dec-18,Marinduque,CLAVIC 500mg/125mg, 4.00 ," 2,790.00 "," 11,160.00 "," 3,582.36 "," 7,577.64 "," 1,189.86 "," 4,759.44 "," 2,818.20 ",
18481,26-Mar-19,Quezon,MULTI GROW OB PLUS, 3.00 ," 1,450.00 "," 4,350.00 "," 1,522.50 "," 2,827.50 ", 450.00 ," 1,350.00 "," 1,477.50 ",
18482,26-Mar-19,Quezon,VOXOLL 15mg/5ml SYR, 20.00 , 74.00 ," 1,480.00 ", -   ," 1,480.00 ", 23.00 , 460.00 ," 1,020.00 ",
18482,26-Mar-19,Quezon,CORSTAPH 500mg, 2.00 ," 1,500.00 "," 3,000.00 ", -   ," 3,000.00 ", 435.00 , 870.00 ," 2,130.00 ",
18483,27-Mar-19,Quezon,APROCARE 150mg, 22.00 , 870.00 ," 19,140.00 ", -   ," 19,140.00 ", 219.00 ," 4,818.00 "," 14,322.00 ",
18483,27-Mar-19,Quezon,ATOVAS 20mg, 20.00 , 750.00 ," 15,000.00 ", -   ," 15,000.00 ", 174.50 ," 3,489.93 "," 11,510.07 ",
18484,27-Mar-19,Quezon,MONILIASOL 500mg, 1.00 , 780.00 , 780.00 , 234.00 , 546.00 , 240.00 , 240.00 , 306.00 ,
18484,27-Mar-19,Quezon,ANEROCIN 300mg, 1.00 ," 3,800.00 "," 3,800.00 "," 1,140.00 "," 2,660.00 ", 890.00 , 890.00 ," 1,770.00 ",
18485,28-Mar-19,Quezon,CINNABLOC 25mg, 2.00 , 500.00 ," 1,000.00 ", -   ," 1,000.00 ", 133.00 , 266.00 , 734.00 ,
18485,28-Mar-19,Quezon,MULTI GROW 120ml, 12.00 , 175.00 ," 2,100.00 ", -   ," 2,100.00 ", 80.00 , 960.00 ," 1,140.00 ",
18487,29-Mar-19,Quezon,INTRAPLEM 50mg/ml - Drops, 8.00 , 66.00 , 528.00 , 15.84 , 512.16 , 29.95 , 239.60 , 272.56 ,
18487,29-Mar-19,Quezon,INTRAPLEM 100mg/5ml, 8.00 , 75.00 , 600.00 , 18.00 , 582.00 , 30.76 , 246.08 , 335.92 ,
18487,29-Mar-19,Quezon,VOXOLL 15mg/5ml SYR, 16.00 , 56.25 , 900.00 , 27.00 , 873.00 , 23.00 , 368.00 , 505.00 ,
18488,29-Mar-19,Admin,ATOVAS 20mg, 24.00 , 750.00 ," 18,000.00 ", -   ," 18,000.00 ", 174.50 ," 4,187.92 "," 13,812.08 ",
18489,01-Apr-19,Quezon,MONILIASOL 125mg/5ml, 12.00 , 78.00 , 936.00 , -   , 936.00 , 37.03 , 444.30 , 491.70 ,
18489,01-Apr-19,Quezon,VICOLAX 50mg/1mg/5ml SYR, 12.00 , 88.00 ," 1,056.00 ", -   ," 1,056.00 ", 36.78 , 441.36 , 614.64 ,
18489,01-Apr-19,Quezon,VISTREP 250mg/5ml, 12.00 , 105.00 ," 1,260.00 ", -   ," 1,260.00 ", 39.88 , 478.56 , 781.44 ,
18489,01-Apr-19,Quezon,BERCEF 250mg/5ml SUS, 12.00 , 450.00 ," 5,400.00 ", -   ," 5,400.00 ", 148.00 ," 1,776.00 "," 3,624.00 ",
18489,01-Apr-19,Quezon,BERCEF 50mg/ml DROPS, 12.00 , 175.00 ," 2,100.00 ", -   ," 2,100.00 ", 42.00 , 504.00 ," 1,596.00 ",
18489,01-Apr-19,Quezon,FEXIL 250mg/5ml, 12.00 , 198.00 ," 2,376.00 ", -   ," 2,376.00 ",,," 2,376.00 ",
18490,02-Apr-19,Quezon,OSTEO-PRO 750mg/10iu/10mg, 5.00 ," 1,400.00 "," 7,000.00 ", -   ," 7,000.00 ", 449.81 ," 2,249.05 "," 4,750.95 ",
18491,02-Apr-19,Quezon,APROCARE 150mg, 3.20 , 870.00 ," 2,784.00 ", -   ," 2,784.00 ", 219.00 , 700.80 ," 2,083.20 ",
18492,02-Apr-19,Quezon,JOSILVITE, 10.00 ," 1,150.00 "," 11,500.00 ", -   ," 11,500.00 ", 350.00 ," 3,500.00 "," 8,000.00 ",
18492,02-Apr-19,Quezon,OSTEO-PRO 750mg/10iu/10mg, 1.00 ," 1,400.00 "," 1,400.00 ", -   ," 1,400.00 ", 449.81 , 449.81 , 950.19 ,
18492,02-Apr-19,Quezon,CLAVIC 500mg/125mg, 5.00 ," 3,900.00 "," 19,500.00 ", -   ," 19,500.00 "," 1,189.86 "," 5,949.30 "," 13,550.70 ",
18493,02-Apr-19,Quezon,OSTEO-PRO 750mg/10iu/10mg, 1.00 ," 1,400.00 "," 1,400.00 ", -   ," 1,400.00 ", 449.81 , 449.81 , 950.19 ,
18494,03-Apr-19,Quezon,MULTI GROW 30ml drops, 12.00 , 180.00 ," 2,160.00 ", -   ," 2,160.00 ", 60.00 , 720.00 ," 1,440.00 ",
18495,04-Apr-19,Marinduque,MONILIASOL 125mg/5ml, 50.00 , 98.00 ," 4,900.00 "," 1,574.36 "," 3,325.64 ", 37.03 ," 1,851.25 "," 1,474.39 ",
18495,04-Apr-19,Marinduque,FLUIFORT-M 100mg/5ml, 48.00 , 108.00 ," 5,184.00 "," 1,662.60 "," 3,521.40 ",,," 3,521.40 ",
18496,04-Apr-19,Marinduque,TRIZINE SYR, 50.00 , 300.00 ," 15,000.00 ", -   ," 15,000.00 ", 195.00 ," 9,750.00 "," 5,250.00 ",
18496,04-Apr-19,Marinduque,TRIZINE FORTE TAB, 3.00 ," 3,000.00 "," 9,000.00 ", -   ," 9,000.00 ", 747.50 ," 2,242.50 "," 6,757.50 ",
18496,04-Apr-19,Marinduque,ZUDEM 200MG, 3.00 ," 5,800.00 "," 17,400.00 ", -   ," 17,400.00 "," 1,600.00 "," 4,800.00 "," 12,600.00 ",
18497,04-Apr-19,Marinduque,TRIZINE SYR, 36.00 , 300.00 ," 10,800.00 ", -   ," 10,800.00 ", 195.00 ," 7,020.00 "," 3,780.00 ",
18497,04-Apr-19,Marinduque,TRIZINE FORTE TAB, 1.00 ," 3,000.00 "," 3,000.00 ", -   ," 3,000.00 ", 747.50 , 747.50 ," 2,252.50 ",
18498,05-Apr-19,Marinduque,DOLO JAGA 500mg/50mg/100mg/100mcg, 5.00 ," 2,000.00 "," 10,000.00 "," 3,000.00 "," 7,000.00 ", 615.00 ," 3,075.00 "," 3,925.00 ",
18499,05-Apr-19,Marinduque,CLAVIC 500mg/125mg, 2.00 ," 3,500.00 "," 7,000.00 ", -   ," 7,000.00 "," 1,189.86 "," 2,379.72 "," 4,620.28 ",
18499,05-Apr-19,Marinduque,ZELEX 200mg, 2.00 ," 2,800.00 "," 5,600.00 ", -   ," 5,600.00 ", 750.00 ," 1,500.00 "," 4,100.00 ",
18499,05-Apr-19,Marinduque,VICOLAX 100mg/2mg TAB, 5.00 , 880.00 ," 4,400.00 ", -   ," 4,400.00 ", 225.00 ," 1,125.00 "," 3,275.00 ",
18499,05-Apr-19,Marinduque,MONILIASOL 500mg, 0.12 ," 9,800.00 "," 1,176.00 ", -   ," 1,176.00 ", 240.00 , 28.80 ," 1,147.20 ",
18499,05-Apr-19,Marinduque,SPASCLOMIN 10mg/5ml, 12.00 , 125.00 ," 1,500.00 ", -   ," 1,500.00 ", 40.00 , 480.00 ," 1,020.00 ",
18500,05-Apr-19,Marinduque,FERGLOBIN 250mg, 10.00 , 400.00 ," 4,000.00 ", -   ," 4,000.00 ", 215.00 ," 2,150.00 "," 1,850.00 ",
18500,05-Apr-19,Marinduque,JAGA 300MG/100MG/100MCG, 10.00 ," 1,940.00 "," 19,400.00 "," 5,820.00 "," 13,580.00 ", 530.00 ," 5,300.00 "," 8,280.00 ",
18504 / si 2003,03-Dec-18,Quezon,PHYTOMEN 10mg/ml, 10.00 , 780.00 ," 7,800.00 ", -   ," 7,800.00 ", 190.00 ," 1,900.00 "," 5,900.00 ",
18505,04-Dec-18,Hospital,SODAMPEN 1g IM/IV, 500.00 , 128.00 ," 64,000.00 ", -   ," 64,000.00 ", 43.00 ," 21,500.00 "," 42,500.00 ",
18505,04-Dec-18,Hospital,DOPAMET 250MG TAB, 50.00 , 720.00 ," 36,000.00 ", -   ," 36,000.00 ", 201.50 ," 10,075.00 "," 25,925.00 ",
18505,04-Dec-18,Hospital,PROFUREX 750mg ," 1,500.00 ", 377.44 ," 566,160.00 ", -   ," 566,160.00 ", 198.70 ," 298,042.80 "," 268,117.20 ",
18506,04-Dec-18,Hospital,EVAPROST 250mcg/ml, 10.00 ," 9,600.00 "," 96,000.00 ", -   ," 96,000.00 "," 3,575.00 "," 35,750.00 "," 60,250.00 ",
18507,05-Dec-18,Admin,Pregnancy Test, 37.00 , 22.50 , 832.50 , -   , 832.50 ,,, 832.50 ,
18507,05-Dec-18,Admin,CORVI PLUS 1mg/50mg, 10.00 , 58.50 , 585.00 , -   , 585.00 , 39.00 , 390.00 , 195.00 ,
18507,05-Dec-18,Admin,Philclox 500mg, 1.00 , 360.00 , 360.00 , -   , 360.00 , 187.50 , 187.50 , 172.50 ,
18507,05-Dec-18,Admin,COMOX 625mg, 3.00 ," 1,760.40 "," 5,281.20 ", -   ," 5,281.20 "," 1,173.60 "," 3,520.80 "," 1,760.40 ",
18507,05-Dec-18,Admin,SAPHLECOX 200mg, 2.00 , 300.00 , 600.00 , -   , 600.00 , 168.00 , 336.00 , 264.00 ,
18507,05-Dec-18,Admin,RENOKET 600mg, 0.86 ," 2,239.00 "," 1,925.54 ", -   ," 1,925.54 "," 3,046.00 "," 2,619.56 ", (694.02),
18507,05-Dec-18,Admin,FLUIFORT-M 100mg/5ml, 10.00 , 40.43 , 404.30 , -   , 404.30 ,,, 404.30 ,
18507,05-Dec-18,Admin,FLUIFORT-M 50mg, 10.00 , 34.13 , 341.30 , -   , 341.30 , 28.48 , 284.75 , 56.55 ,
18507,05-Dec-18,Admin,Bufen 200mg/ml, 6.00 , 52.50 , 315.00 , -   , 315.00 , 35.00 , 210.00 , 105.00 ,
18507,05-Dec-18,Admin,OMEBLOC-20 20mg, 2.00 , 139.95 , 279.90 , -   , 279.90 ,,, 279.90 ,
18507,05-Dec-18,Admin,CEVIT 500mg, 1.00 , 81.00 , 81.00 , -   , 81.00 , -   , -   , 81.00 ,
18507,05-Dec-18,Admin,MICROPORE, 2.00 , 525.00 ," 1,050.00 ", -   ," 1,050.00 ",,," 1,050.00 ",
18509,31-Dec-18,Admin,JAGA 300MG/100MG/100MCG, 1.00 , 795.00 , 795.00 , -   , 795.00 , 530.00 , 530.00 , 265.00 ,
18510,31-Dec-18,Admin,GIAN ZINC 120ml, 2.00 , 112.50 , 225.00 , -   , 225.00 , 75.00 , 150.00 , 75.00 ,
18511,31-Dec-18,Admin,Alvica Trauma Recovery Gel Ice, 1.00 , 390.00 , 390.00 , -   , 390.00 , 98.54 , 98.54 , 291.46 ,
18512,31-Dec-18,Admin,CEPROTRON 500mg, 1.00 , 622.50 , 622.50 , -   , 622.50 , 500.00 , 500.00 , 122.50 ,
18513,31-Dec-18,Admin,JAGA 300MG/100MG/100MCG, 2.00 , 795.00 ," 1,590.00 ", -   ," 1,590.00 ", 530.00 ," 1,060.00 ", 530.00 ,
18514,07-Dec-18,Admin,MAXXIVIT PLUS, 7.00 , 857.14 ," 6,000.00 ", -   ," 6,000.00 ", 440.00 ," 3,080.00 "," 2,920.00 ",
18514,07-Dec-18,Admin,HAV C 500mg, 7.00 , 135.72 , 950.01 , -   , 950.01 , 60.00 , 420.00 , 530.01 ,
18514,07-Dec-18,Admin,XYNETIN 1500mg/200iu, 7.00 , 678.57 ," 4,750.00 ", -   ," 4,750.00 ", 310.00 ," 2,170.00 "," 2,580.00 ",
18514,07-Dec-18,Admin,JAGAPLEX OB, 7.00 , 607.14 ," 4,250.00 ", -   ," 4,250.00 ", 165.00 ," 1,155.00 "," 3,095.00 ",
18515,30-Apr-19,Government,AXMEL 500mg, 125.00 , 250.00 ," 31,250.00 ", -   ," 31,250.00 ",,," 31,250.00 ",
18515,30-Apr-19,Government,ZOLBACH 400MG, 250.00 , 30.00 ," 7,500.00 ", -   ," 7,500.00 ",,," 7,500.00 ",
18515,30-Apr-19,Government,RAPICLAV 625mg, 50.00 ," 1,550.00 "," 77,500.00 ", -   ," 77,500.00 ",,," 77,500.00 ",
18515,30-Apr-19,Government,Moxylor 250/5ml, 805.00 , 28.00 ," 22,540.00 ", -   ," 22,540.00 ", 16.50 ," 13,282.50 "," 9,257.50 ",
18515,30-Apr-19,Government,CLOXANE 500mg CAP, 50.00 , 475.00 ," 23,750.00 ", -   ," 23,750.00 ", 197.50 ," 9,875.00 "," 13,875.00 ",
18515,30-Apr-19,Government,PARASAPH 500mg, 100.00 , 100.00 ," 10,000.00 ", -   ," 10,000.00 ", 39.00 ," 3,900.00 "," 6,100.00 ",
18515,30-Apr-19,Government,Novamol 100mg, 250.00 , 20.00 ," 5,000.00 ", -   ," 5,000.00 ", 12.50 ," 3,125.00 "," 1,875.00 ",
18515,30-Apr-19,Government,EXEL 500MG CAP, 50.00 , 370.00 ," 18,500.00 ", -   ," 18,500.00 ", 221.67 ," 11,083.33 "," 7,416.67 ",
18515,30-Apr-19,Government,EXEL 250mg/5ml sus, 250.00 , 35.00 ," 8,750.00 ", -   ," 8,750.00 ", 25.50 ," 6,375.00 "," 2,375.00 ",
18515,30-Apr-19,Government,CIPROSAN 500mg, 50.00 , 250.00 ," 12,500.00 ", -   ," 12,500.00 ",,," 12,500.00 ",
18515,30-Apr-19,Government,NOVAMOL 250Mg, 500.00 , 22.00 ," 11,000.00 ", -   ," 11,000.00 ", 13.00 ," 6,500.00 "," 4,500.00 ",
18515,30-Apr-19,Government,ZOLBACH 800MG, 50.00 , 210.00 ," 10,500.00 ", -   ," 10,500.00 ",,," 10,500.00 ",
18516,30-Apr-19,Government,ERYSAPH, 30.00 , 700.00 ," 21,000.00 ", -   ," 21,000.00 ",,," 21,000.00 ",
18516,30-Apr-19,Government,HAV C 500mg, 174.00 , 125.00 ," 21,750.00 ", -   ," 21,750.00 ", 60.00 ," 10,440.00 "," 11,310.00 ",
18516,30-Apr-19,Government,MULTIVITA, 400.00 , 200.00 ," 80,000.00 ", -   ," 80,000.00 ",,," 80,000.00 ",
18516,30-Apr-19,Government,DEHYDROSOL 250ml, 375.00 , 5.50 ," 2,062.50 ", -   ," 2,062.50 ", 53.33 ," 20,000.00 "," (17,937.50)",
18516,30-Apr-19,Government,XOPRAZOLE 40MG, 10.00 ," 1,740.00 "," 17,400.00 ", -   ," 17,400.00 ", 235.00 ," 2,350.00 "," 15,050.00 ",
18516,30-Apr-19,Government,Saphtram 50mg, 40.00 , 350.00 ," 14,000.00 ", -   ," 14,000.00 ",,," 14,000.00 ",
18516,30-Apr-19,Government,Erythromycin 200mg/5ml (Generic) Sup, 200.00 , 74.00 ," 14,800.00 ", -   ," 14,800.00 ",,," 14,800.00 ",
18516,30-Apr-19,Government,MYREVIT 100MG 60ml SYRU[, 525.00 , 44.00 ," 23,100.00 ", -   ," 23,100.00 ", 13.00 ," 6,825.00 "," 16,275.00 ",
18516,30-Apr-19,Government,AMECIRON, 40.00 , 135.00 ," 5,400.00 ", -   ," 5,400.00 ",,," 5,400.00 ",
18516,30-Apr-19,Government,Saphfen 400mg, 50.00 , 180.00 ," 9,000.00 ", -   ," 9,000.00 ",,," 9,000.00 ",
18516,30-Apr-19,Government,MULTIVITA," 1,354.00 ", 74.00 ," 100,196.00 ", -   ," 100,196.00 ",,," 100,196.00 ",
18517,30-Apr-19,Government,ZYROVA, 2.00 ," 2,000.00 "," 4,000.00 ", -   ," 4,000.00 ",,," 4,000.00 ",
18517,30-Apr-19,Government,LYVIFAM 250MG, 122.00 , 210.00 ," 25,620.00 ", -   ," 25,620.00 ",,," 25,620.00 ",
18517,30-Apr-19,Government,PYRAMIN 250mg SYR, 64.00 , 130.00 ," 8,320.00 ", -   ," 8,320.00 ",,," 8,320.00 ",
18517,30-Apr-19,Government,BIOXAL 2MG, 125.00 , 100.00 ," 12,500.00 ", -   ," 12,500.00 ", 15.00 ," 1,875.00 "," 10,625.00 ",
18517,30-Apr-19,Government,VN2," 1,351.00 ", 20.00 ," 27,020.00 ", -   ," 27,020.00 ",,," 27,020.00 ",
18517,30-Apr-19,Government,HIVENT 1mg/2.5ml, 25.00 , 10.00 , 250.00 , -   , 250.00 , 250.00 ," 6,250.00 "," (6,000.00)",
18517,30-Apr-19,Government,STALPRIL-10 10mg, 4.00 , 680.00 ," 2,720.00 ", -   ," 2,720.00 ", 730.00 ," 2,920.00 ", (200.00),
18517,30-Apr-19,Government,Saphlopid 75mg, 2.00 , 500.00 ," 1,000.00 ", -   ," 1,000.00 ", 95.00 , 190.00 , 810.00 ,
18517,30-Apr-19,Government,LOZAK 100MG TAB, 46.00 , 700.00 ," 32,200.00 ", -   ," 32,200.00 ", 4.95 , 227.70 ," 31,972.30 ",
18517,30-Apr-19,Government,Lopidex 25mg, 40.00 , 645.00 ," 25,800.00 ", -   ," 25,800.00 ",,," 25,800.00 ",
18517,30-Apr-19,Government,PHILSTAT 20mg, 6.00 , 500.00 ," 3,000.00 ", -   ," 3,000.00 ", 96.00 , 576.00 ," 2,424.00 ",
18517,30-Apr-19,Government,Dopathyl 250mg, 2.00 ," 2,090.00 "," 4,180.00 ", -   ," 4,180.00 ", 520.00 ," 1,040.00 "," 3,140.00 ",
18518,30-Apr-19,Government,HIZON, 1.00 ," 1,150.00 "," 1,150.00 ", -   ," 1,150.00 ",,," 1,150.00 ",
18518,30-Apr-19,Government,AXMEL 500mg, 16.00 , 250.00 ," 4,000.00 ", -   ," 4,000.00 ",,," 4,000.00 ",
