source_workbook,source_sheet,source_row_number,date_delivered,area,product,quantity,unit_cost,total_cost,discount,net_cost,trade_price_unit,total_trade_price,net_income,margin_pct,quality_status,quality_notes,allocation_status,allocation_confidence,allocation_method,allocation_profile_level,allocation_profile_rows,allocation_profile_products,allocation_weight,allocation_child_number,allocation_child_count,original_area,original_product,embedded_area_amount,allocated_embedded_area_amount,parent_source_hash,estimated
2025s.csv,2025-12-27,3799,2025-12-27,PHO,FOLDER ORDINARY WHITE LONG 100'S,0.172909,55935.08724242231,9671.68,0,9671.68,36805.31377776749,6363.97,3307.72,0.3420005624669137,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,585,372,0.17290929005098282,3,5,Government,"PHO # 56,500-1",56500,9769.37,20fc191a55cd00a193fea465dd544d418951ceb5cf9833372b902848098bd4fa,true
2025s.csv,2025-12-27,3799,2025-12-27,PHO,NUTRIBOARD WITHOUT BAG,0.202761,55934.869131637744,11341.41,0,11341.41,36805.15483746874,7462.65,3878.76,0.34199980425714266,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,585,372,0.2027605657081205,4,5,Government,"PHO # 56,500-1",56500,11455.97,20fc191a55cd00a193fea465dd544d418951ceb5cf9833372b902848098bd4fa,true
2025s.csv,2025-12-27,3799,2025-12-27,PHO,INK EPSON #003 YELLOW,0.152027,55934.932610654694,8503.62,0,8503.62,36805.17276536405,5595.38,2908.24,0.3420002304900736,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,585,372,0.1520268337842925,5,5,Government,"PHO # 56,500-1",56500,8589.52,20fc191a55cd00a193fea465dd544d418951ceb5cf9833372b902848098bd4fa,true
2025s.csv,2025-12-27,3801,2025-12-27,PPDC,ELECTRICAL WIRE #14,0.164951,14958.745324369056,2467.46,0,2467.46,9842.862425811301,1623.59,843.87,0.3419994650369206,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,585,372,0.1649508479392535,1,5,Government,"PPDC # 15,000",15000,2474.26,215011a8a5267327b87026cbb5402ecaf22bac4011a628d31de33a22ac47c03b,true
2025s.csv,2025-12-27,3801,2025-12-27,PPDC,HARD COPY SUB#20 A4,0.265562,14958.76669101754,3972.48,0,3972.48,9842.861553987392,2613.89,1358.58,0.3419979458675689,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,585,372,0.2655619826879571,2,5,Government,"PPDC # 15,000",15000,3983.43,215011a8a5267327b87026cbb5402ecaf22bac4011a628d31de33a22ac47c03b,true
2025s.csv,2025-12-27,3801,2025-12-27,PPDC,BOND PAPER A4 (HARDCOPY),0.20354,14958.730470669156,3044.7,0,3044.7,9842.831875798369,2003.41,1041.29,0.3420008539429172,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,585,372,0.20353994554661078,3,5,Government,"PPDC # 15,000",15000,3053.1,215011a8a5267327b87026cbb5402ecaf22bac4011a628d31de33a22ac47c03b,true
2025s.csv,2025-12-27,3801,2025-12-27,PPDC,HBW BLACK BALLPEN,0.187212,14958.76332713715,2800.46,0,2800.46,9842.905369313934,1842.71,957.76,0.3420009569856381,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,585,372,0.18721240626173577,4,5,Government,"PPDC # 15,000",15000,2808.19,215011a8a5267327b87026cbb5402ecaf22bac4011a628d31de33a22ac47c03b,true
2025s.csv,2025-12-27,3801,2025-12-27,PPDC,INK EPSON #003 MAGENTA,0.178735,14958.7377961787,2673.65,0,2673.65,9842.839958597924,1759.26,914.39,0.3420006358349073,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,585,372,0.17873481756444284,5,5,Government,"PPDC # 15,000",15000,2681.02,215011a8a5267327b87026cbb5402ecaf22bac4011a628d31de33a22ac47c03b,true
2025s.csv,2025-12-27,3802,2025-12-27,PPDC,ANTITET 1500IU/0.7ML,0.191009,29849.95471417577,5701.61,0,5701.61,19641.273447848005,3751.66,1949.95,0.3419998912587848,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2918,1664,0.19100861362919627,1,5,Government,"PPDC # 30,000",30000,5730.26,0ee43a95ad792aaed83d5a5ef99f1de1641db87e1e6b1e22d943377eff9db74b,true
2025s.csv,2025-12-27,3802,2025-12-27,PPDC,ANTIZOAL 5MG/ML (500MG/100ML) 100ML,0.131571,29849.890933412382,3927.38,0,3927.38,19641.258332003254,2584.22,1343.16,0.3419989916942084,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2918,1664,0.1315705437367787,2,5,Government,"PPDC # 30,000",30000,3947.12,0ee43a95ad792aaed83d5a5ef99f1de1641db87e1e6b1e22d943377eff9db74b,true
2025s.csv,2025-12-27,3802,2025-12-27,PPDC,MUCORIGHT 600MG,0.179015,29850.068430019826,5343.61,0,5343.61,19641.370834846242,3516.1,1827.52,0.342001006810003,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2918,1664,0.1790155007470465,3,5,Government,"PPDC # 30,000",30000,5370.46,0ee43a95ad792aaed83d5a5ef99f1de1641db87e1e6b1e22d943377eff9db74b,true
2025s.csv,2025-12-27,3802,2025-12-27,PPDC,CLOXANE 500MG,0.181071,29850.003589752087,5404.97,0,5404.97,19641.300926156036,3556.47,1848.5,0.34200004810387474,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2918,1664,0.18107117433410863,4,5,Government,"PPDC # 30,000",30000,5432.14,0ee43a95ad792aaed83d5a5ef99f1de1641db87e1e6b1e22d943377eff9db74b,true
2025s.csv,2025-12-27,3802,2025-12-27,PPDC,HYTRIX 100MG,0.317334,29850.03182766423,9472.43,0,9472.43,19641.292770393342,6232.85,3239.57,0.34199988809629633,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,2918,1664,0.31733416755286986,5,5,Government,"PPDC # 30,000",30000,9520.02,0ee43a95ad792aaed83d5a5ef99f1de1641db87e1e6b1e22d943377eff9db74b,true
2025s.csv,2025-12-27,3718,2025-12-27,PPOC,BOND PAPER LEGAL 80GSM (DOUBLE A),0.138889,116500.01079999135,16180.57,0,16180.57,64000.02879997695,8888.9,7291.67,0.450643580541353,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,585,372,0.138889035774656,1,5,Government,"PPOC # 116,890",116890,16234.74,fe11997f6ba4acb7d39525d5882cf032f563cc255ba123a643762f1edefab6de,true
2025s.csv,2025-12-27,3718,2025-12-27,PPOC,STAPLE WIRE #35,0.216012,116499.91667129604,25165.38,0,25165.38,63999.96296502046,13824.76,11340.62,0.4506437017839588,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,585,372,0.2160118200274853,2,5,Government,"PPOC # 116,890",116890,25249.62,fe11997f6ba4acb7d39525d5882cf032f563cc255ba123a643762f1edefab6de,true
2025s.csv,2025-12-27,3718,2025-12-27,PPOC,CORRECTION TAPE JOY,0.250894,116500.27501654085,29229.22,0,29229.22,64000.13551539694,16057.25,13171.97,0.4506439104430429,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,585,372,0.2508946140140276,3,5,Government,"PPOC # 116,890",116890,29327.07,fe11997f6ba4acb7d39525d5882cf032f563cc255ba123a643762f1edefab6de,true
2025s.csv,2025-12-27,3718,2025-12-27,PPOC,INK EPSON #003 CYAN,0.205873,116499.92956822895,23984.19,0,23984.19,63999.94171163776,13175.86,10808.33,0.45064394503212324,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,585,372,0.2058728577179011,4,5,Government,"PPOC # 116,890",116890,24064.48,fe11997f6ba4acb7d39525d5882cf032f563cc255ba123a643762f1edefab6de,true
2025s.csv,2025-12-27,3718,2025-12-27,PPOC,AIRCON SPLIT TYPE 2HP INVERTER (CARRIER),0.188332,116499.79822866002,21940.64,0,21940.64,63999.90442410212,12053.23,9887.41,0.45064364576420746,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,585,372,0.18833167246593005,5,5,Government,"PPOC # 116,890",116890,22014.09,fe11997f6ba4acb7d39525d5882cf032f563cc255ba123a643762f1edefab6de,true
2025s.csv,2025-12-27,3800,2025-12-27,Tourism,STAPLE WIRE #35,0.166559,39899.915345313064,6645.69,0,6645.69,20254.14417713843,3373.51,3272.18,0.4923762619080938,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,585,372,0.16655862812907704,1,5,Government,"TOURISM # 40,000",40000,6662.34,97e350b551e1bc2e361b24dd945a3862f6725e4bc971c90be1cc613888c73a11,true
2025s.csv,2025-12-27,3800,2025-12-27,Tourism,HARD COPY SUB#20 (8 1/2X13) LONG,0.273138,39899.940689321884,10898.19,0,10898.19,20254.15723919777,5532.18,5366.01,0.49237625697478205,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,585,372,0.2731376344214802,2,5,Government,"TOURISM # 40,000",40000,10925.51,97e350b551e1bc2e361b24dd945a3862f6725e4bc971c90be1cc613888c73a11,true
2025s.csv,2025-12-27,3800,2025-12-27,Tourism,BOND PAPER LONG (HARDCOPY),0.200578,39900.03888761479,8003.07,0,8003.07,20254.215317731756,4062.55,3940.52,0.4923760506905475,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,585,372,0.20057818581920725,3,5,Government,"TOURISM # 40,000",40000,8023.13,97e350b551e1bc2e361b24dd945a3862f6725e4bc971c90be1cc613888c73a11,true
2025s.csv,2025-12-27,3800,2025-12-27,Tourism,HBW BLACK BALLPEN,0.16627,39900.04210019847,6634.18,0,6634.18,20254.225055632407,3367.67,3266.51,0.49237584750489133,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,585,372,0.16627010687802918,4,5,Government,"TOURISM # 40,000",40000,6650.8,97e350b551e1bc2e361b24dd945a3862f6725e4bc971c90be1cc613888c73a11,true
2025s.csv,2025-12-27,3800,2025-12-27,Tourism,CORRECTION TAPE JOY,0.193455,39900.0801219922,7718.87,0,7718.87,20254.27101910005,3918.29,3800.58,0.4923751792684681,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,585,372,0.1934554447522064,5,5,Government,"TOURISM # 40,000",40000,7738.22,97e350b551e1bc2e361b24dd945a3862f6725e4bc971c90be1cc613888c73a11,true
2025s.csv,2025-12-31,4107,2025-12-31,Aboitiz,T SHIRT WITH PRINT,0.345908,68307.75813222013,23628.2,0,23628.2,44400.042785943086,15358.33,8269.87,0.35000000000000003,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,585,372,0.3459083740233946,1,5,Government,"ABOITIZ # 68,307.69",68307.69,23628.2,c362e811be73e974e90b3bfb1ee7fa24e36e312cd488ed3a451114c8dc4473c9,true
2025s.csv,2025-12-31,4107,2025-12-31,Aboitiz,CLEAR BOOK LEGAL/LONG,0.196218,68307.69858015065,13403.2,0,13403.2,44400.00407709792,8712.08,4691.12,0.35,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,585,372,0.19621800237276296,2,5,Government,"ABOITIZ # 68,307.69",68307.69,13403.2,c362e811be73e974e90b3bfb1ee7fa24e36e312cd488ed3a451114c8dc4473c9,true
2025s.csv,2025-12-31,4107,2025-12-31,Aboitiz,BATHROOM TISSUE 2PLY 12'S (FEMME),0.128722,68307.5931076273,8792.69,0,8792.69,44399.94717297742,5715.25,3077.44,0.3499998294037433,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,585,372,0.12872183566031492,3,5,Government,"ABOITIZ # 68,307.69",68307.69,8792.69,c362e811be73e974e90b3bfb1ee7fa24e36e312cd488ed3a451114c8dc4473c9,true
2025s.csv,2025-12-31,4107,2025-12-31,Aboitiz,HARD COPY SUB#20 A4,0.201472,68307.65565438374,13762.08,0,13762.08,44399.96624841169,8945.35,4816.73,0.3500001453268692,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,585,372,0.2014719003357827,4,5,Government,"ABOITIZ # 68,307.69",68307.69,13762.08,c362e811be73e974e90b3bfb1ee7fa24e36e312cd488ed3a451114c8dc4473c9,true
2025s.csv,2025-12-31,4107,2025-12-31,Aboitiz,MARKER BLACK (PILOT),0.12768,68307.6441102757,8721.52,0,8721.52,44399.9843358396,5668.99,3052.53,0.3499997706821747,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,585,372,0.12767988760774485,5,5,Government,"ABOITIZ # 68,307.69",68307.69,8721.52,c362e811be73e974e90b3bfb1ee7fa24e36e312cd488ed3a451114c8dc4473c9,true
2025s.csv,2025-12-31,3955,2025-12-31,Pagbilao,CORRECTION TAPE JOY,0.194828,1044524.9656106925,203502.71,0,203502.71,132249.98460180263,25766,177736.71,0.8733874354793605,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,585,372,0.19482799779790477,1,5,Government,"PAGBILAO # 1,100,000",1100000,214310.8,b3d147656f3f926f5580c2eb6a7f35193a85e96285651f15696701cac50d2f38,true
2025s.csv,2025-12-31,3955,2025-12-31,Pagbilao,T SHIRT WITH PRINT,0.407814,1044525.7887174054,425972.24,0,425972.24,132250.09440578302,53933.44,372038.8,0.8733874301292497,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,585,372,0.4078143055654861,2,5,Government,"PAGBILAO # 1,100,000",1100000,448595.74,b3d147656f3f926f5580c2eb6a7f35193a85e96285651f15696701cac50d2f38,true
2025s.csv,2025-12-31,3955,2025-12-31,Pagbilao,MARKER BLACK (PILOT),0.15053,1044526.9381518635,157232.64,0,157232.64,132250.2491197768,19907.63,137325.01,0.8733874213394878,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,585,372,0.15053028087695322,3,5,Government,"PAGBILAO # 1,100,000",1100000,165583.31,b3d147656f3f926f5580c2eb6a7f35193a85e96285651f15696701cac50d2f38,true
2025s.csv,2025-12-31,3955,2025-12-31,Pagbilao,INK CARTRIDGE TRI COLOR (HP680),0.118506,1044521.2900612627,123782.04,0,123782.04,132249.50635410866,15672.36,108109.68,0.8733874478074525,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,585,372,0.11850557809203296,4,5,Government,"PAGBILAO # 1,100,000",1100000,130356.13,b3d147656f3f926f5580c2eb6a7f35193a85e96285651f15696701cac50d2f38,true
2025s.csv,2025-12-31,3955,2025-12-31,Pagbilao,MASKING TAPE 1INCH,0.128322,1044523.6981967239,134035.37,0,134035.37,132249.88700300807,16970.57,117064.8,0.8733873752875827,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,585,372,0.12832183766762295,5,5,Government,"PAGBILAO # 1,100,000",1100000,141154.02,b3d147656f3f926f5580c2eb6a7f35193a85e96285651f15696701cac50d2f38,true
2025s.csv,2025-12-31,3249,2025-12-31,Pagbilao,INK EPSON #003 MAGENTA,0.150652,135119.94530441015,20356.09,0,20356.09,166307.05201391285,25054.49,-4698.4,-0.23081053385006647,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,585,372,0.1506519381671696,1,5,Government,"PAGBILAO # 253,100.00",253100,38130.01,81f88911ad7a7e44df6f4c97f8f69281cf7e7e31e8aeb0c0d39f6d1958966c9a,true
2025s.csv,2025-12-31,3249,2025-12-31,Pagbilao,CORRECTION TAPE JOY,0.183597,135120.45403792,24807.71,0,24807.71,166307.61940554585,30533.58,-5725.88,-0.23081050205762646,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,585,372,0.1835975868597008,2,5,Government,"PAGBILAO # 253,100.00",253100,46468.55,81f88911ad7a7e44df6f4c97f8f69281cf7e7e31e8aeb0c0d39f6d1958966c9a,true
2025s.csv,2025-12-31,3249,2025-12-31,Pagbilao,BALLPEN FINEPOINT,0.130792,135119.73209370606,17672.58,0,17672.58,166306.73129855038,21751.59,-4079.01,-0.2308101024298659,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,585,372,0.13079174704797839,3,5,Government,"PAGBILAO # 253,100.00",253100,33103.39,81f88911ad7a7e44df6f4c97f8f69281cf7e7e31e8aeb0c0d39f6d1958966c9a,true
2025s.csv,2025-12-31,3249,2025-12-31,Pagbilao,INK EPSON #003 YELLOW,0.150652,135119.94530441015,20356.09,0,20356.09,166307.05201391285,25054.49,-4698.4,-0.23081053385006647,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,585,372,0.1506519381671696,4,5,Government,"PAGBILAO # 253,100.00",253100,38130,81f88911ad7a7e44df6f4c97f8f69281cf7e7e31e8aeb0c0d39f6d1958966c9a,true
2025s.csv,2025-12-31,3249,2025-12-31,Pagbilao,T SHIRT WITH PRINT,0.384307,135119.9171495705,51927.53,0,51927.53,166307.0149645986,63912.95,-11985.41,-0.2308103235412892,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,585,372,0.3843067897579816,5,5,Government,"PAGBILAO # 253,100.00",253100,97268.05,81f88911ad7a7e44df6f4c97f8f69281cf7e7e31e8aeb0c0d39f6d1958966c9a,true
2025s.csv,2025-12-31,3956,2025-12-31,Pagbilao,INK EPSON #003 BLACK,0.227449,57329.99485598969,13039.65,0,13039.65,37729.732819225406,8581.59,4458.06,0.3418849432308383,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,585,372,0.22744899629347312,1,5,Government,"PAGBILAO # 57,540",57540,13087.41,2091902a203f9ba86d3dc9d90167f43943e6d8a4f312763fee75736d022a05f1,true
2025s.csv,2025-12-31,3956,2025-12-31,Pagbilao,STAPLER STANDARD TYPE (JOY),0.130959,57330.00404706817,7507.88,0,7507.88,37729.67111844165,4941.04,2566.83,0.3418847930441083,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,585,372,0.13095898867456826,2,5,Government,"PAGBILAO # 57,540",57540,7535.38,2091902a203f9ba86d3dc9d90167f43943e6d8a4f312763fee75736d022a05f1,true
2025s.csv,2025-12-31,3956,2025-12-31,Pagbilao,ELECTRICAL WIRE #14,0.169787,57330.125392403424,9733.91,0,9733.91,37729.80263506629,6406.03,3327.88,0.34188522392337717,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,585,372,0.1697873086004488,3,5,Government,"PAGBILAO # 57,540",57540,9769.56,2091902a203f9ba86d3dc9d90167f43943e6d8a4f312763fee75736d022a05f1,true
2025s.csv,2025-12-31,3956,2025-12-31,Pagbilao,CORRECTION TAPE 20MM,0.287829,57330.04665964861,16501.25,0,16501.25,37729.76315798616,10859.72,5641.54,0.3418856147261571,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,585,372,0.2878292737096674,4,5,Government,"PAGBILAO # 57,540",57540,16561.7,2091902a203f9ba86d3dc9d90167f43943e6d8a4f312763fee75736d022a05f1,true
2025s.csv,2025-12-31,3956,2025-12-31,Pagbilao,INK EPSON #003 YELLOW,0.183976,57329.81475844675,10547.31,0,10547.31,37729.59516458669,6941.34,3605.97,0.3418852769094679,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,585,372,0.18397543272184233,5,5,Government,"PAGBILAO # 57,540",57540,10585.95,2091902a203f9ba86d3dc9d90167f43943e6d8a4f312763fee75736d022a05f1,true
2025s.csv,2025-12-31,3958,2025-12-31,Pagbilao,BOND PAPER LEGAL 80GSM (DOUBLE A),0.14714,62716.80032621993,9228.15,0,9228.15,41467.17411988582,6101.48,3126.67,0.338818723146026,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,585,372,0.14714006971921526,1,5,Government,"PAGBILAO # 63,250",63250,9306.61,b3b2405174705436ae94c8a7351e25f8efd085178c66c63baff48ad0aa329a86,true
2025s.csv,2025-12-31,3958,2025-12-31,Pagbilao,HBW BLACK BALLPEN,0.228448,62716.767054209275,14327.52,0,14327.52,41467.161016949154,9473.09,4854.43,0.3388185813036729,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,585,372,0.22844810063745855,2,5,Government,"PAGBILAO # 63,250",63250,14449.34,b3b2405174705436ae94c8a7351e25f8efd085178c66c63baff48ad0aa329a86,true
2025s.csv,2025-12-31,3958,2025-12-31,Pagbilao,ELECTRICAL WIRE #14,0.201283,62716.821589503335,12623.83,0,12623.83,41467.18798905024,8346.64,4277.18,0.33881793401843974,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,585,372,0.20128317702181392,3,5,Government,"PAGBILAO # 63,250",63250,12731.16,b3b2405174705436ae94c8a7351e25f8efd085178c66c63baff48ad0aa329a86,true
2025s.csv,2025-12-31,3958,2025-12-31,Pagbilao,FOLDER ORDINARY WHITE LONG 100'S,0.248062,62716.740169796256,15557.64,0,15557.64,41467.17352919835,10286.43,5271.21,0.3388180983748178,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,585,372,0.24806195641019213,4,5,Government,"PAGBILAO # 63,250",63250,15689.92,b3b2405174705436ae94c8a7351e25f8efd085178c66c63baff48ad0aa329a86,true
2025s.csv,2025-12-31,3958,2025-12-31,Pagbilao,MASKING TAPE 1INCH,0.175067,62716.617066608786,10979.61,0,10979.61,41467.09545488299,7259.52,3720.1,0.3388189562288642,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,585,372,0.17506669621132007,5,5,Government,"PAGBILAO # 63,250",63250,11072.97,b3b2405174705436ae94c8a7351e25f8efd085178c66c63baff48ad0aa329a86,true
2025s.csv,2025-12-31,3957,2025-12-31,Pagbilao,INK EPSON #003 YELLOW,0.20375,63541.05521472393,12946.49,0,12946.49,42108.760736196324,8579.66,4366.83,0.3372983719911729,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,585,372,0.20375021426477516,1,5,Government,"PAGBILAO # 64,165",64165,13073.63,f80feb853782445925b385c3e6b932ce5cc0bfd18562648d256a4447db4df564,true
2025s.csv,2025-12-31,3957,2025-12-31,Pagbilao,STAPLE WIRE #35,0.213785,63540.89388871998,13584.09,0,13584.09,42108.660570199034,9002.2,4581.89,0.33729826583893363,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,585,372,0.21378463922928873,2,5,Government,"PAGBILAO # 64,165",64165,13717.49,f80feb853782445925b385c3e6b932ce5cc0bfd18562648d256a4447db4df564,true
2025s.csv,2025-12-31,3957,2025-12-31,Pagbilao,INK CARTRIDGE TRI COLOR (HP680),0.151035,63541.03353527328,9596.92,0,9596.92,42108.71652266031,6359.89,3237.03,0.33729884171171587,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,585,372,0.15103505055117217,3,5,Government,"PAGBILAO # 64,165",64165,9691.16,f80feb853782445925b385c3e6b932ce5cc0bfd18562648d256a4447db4df564,true
2025s.csv,2025-12-31,3957,2025-12-31,Pagbilao,TRASH BAG - BLACK - MEDIUM,0.14902,63541.13541806468,9468.9,0,9468.9,42108.77734532277,6275.05,3193.85,0.3372989470793862,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,585,372,0.1490202760756862,4,5,Government,"PAGBILAO # 64,165",64165,9561.89,f80feb853782445925b385c3e6b932ce5cc0bfd18562648d256a4447db4df564,true
2025s.csv,2025-12-31,3957,2025-12-31,Pagbilao,RECORD BOOK 500PAGES (VALIANT),0.28241,63540.95109946531,17944.6,0,17944.6,42108.67178924259,11891.91,6052.69,0.33729868595566354,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_same_channel_prior_3y,585,372,0.28240981987907776,5,5,Government,"PAGBILAO # 64,165",64165,18120.83,f80feb853782445925b385c3e6b932ce5cc0bfd18562648d256a4447db4df564,true
2025s.csv,2025-12-31,4134,2025-12-31,Pagbilao,CLOXANE 500MG,0.197577,675999.8380378282,133562.02,0,133562.02,494210.5103326804,97644.63,35917.39,0.2689191882542657,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,3028,1712,0.19757695515935167,1,5,Government,"PAGBILAO # 921,080-1",921080,181984.18,47bc0e93cd8c57552d3ae051a7458e41db90ffb174922514b506525b74fe11a7,true
2025s.csv,2025-12-31,4134,2025-12-31,Pagbilao,FLUCYSTEINE 200MG 30'S,0.158776,676000.3401017786,107332.63,0,107332.63,494210.9008918225,78468.83,28863.8,0.26891915347644046,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,3028,1712,0.15877607664692509,2,5,Government,"PAGBILAO # 921,080-1",921080,146245.47,47bc0e93cd8c57552d3ae051a7458e41db90ffb174922514b506525b74fe11a7,true
2025s.csv,2025-12-31,4134,2025-12-31,Pagbilao,AMLOTHIN 10MG TAB,0.18521,676001.2958263592,125202.2,0,125202.2,494211.59764591535,91532.93,33669.27,0.26891915637265157,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,3028,1712,0.18521035879423958,3,5,Government,"PAGBILAO # 921,080-1",921080,170593.56,47bc0e93cd8c57552d3ae051a7458e41db90ffb174922514b506525b74fe11a7,true
2025s.csv,2025-12-31,4134,2025-12-31,Pagbilao,HYTRIX 100MG,0.259115,675999.8070354862,175161.69,0,175161.69,494210.48569168133,128057.35,47104.34,0.26891919117702046,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,3028,1712,0.2591149285447121,4,5,Government,"PAGBILAO # 921,080-1",921080,238665.58,47bc0e93cd8c57552d3ae051a7458e41db90ffb174922514b506525b74fe11a7,true
2025s.csv,2025-12-31,4134,2025-12-31,Pagbilao,MUCORIGHT 600MG,0.199322,675998.9363943769,134741.46,0,134741.46,494209.8714642638,98506.9,36234.56,0.26891915821603835,valid,,estimated_backward_allocation,medium,prior_comparable_product_mix_value_frequency_blend,same_area_prior_3y,3028,1712,0.19932168085477164,5,5,Government,"PAGBILAO # 921,080-1",921080,183591.21,47bc0e93cd8c57552d3ae051a7458e41db90ffb174922514b506525b74fe11a7,true
