product,quantity,revenue,gross_margin_amount,row_count,active_months,estimated_contract_rows,net_income_clean,revenue_clean,rank,gross_margin_rate,revenue_share,cumulative_revenue_share,abc_class,method,status
SILICONE NASOGASTRIC TUBE FR.12 (SURGITECH),5.0,900.0,600.0,1,1,0,600.0,900.0,3324,0.666667,4e-06,0.998683,C,ABC/Pareto using total_trade_price revenue,draft
PORTABLE BUTANE STOVE 101 GEM,1.0,894.0,507.98,1,1,0,507.98,894.0,3325,0.56821,4e-06,0.998687,C,ABC/Pareto using total_trade_price revenue,draft
CALCIUM CARBONATE,519.0,884.0,884.0,6,4,0,0.0,0.0,3326,0.0,4e-06,0.99869,C,ABC/Pareto using total_trade_price revenue,draft
AMIODEX 50MG/ML (150MG/3ML),0.5,882.5,882.5,1,1,0,0.0,0.0,3327,0.0,4e-06,0.998694,C,ABC/Pareto using total_trade_price revenue,draft
BATHROOM SOAP SAFEGUARD,24.0,882.0,318.0,1,1,0,318.0,882.0,3328,0.360544,4e-06,0.998698,C,ABC/Pareto using total_trade_price revenue,draft
LETTER ENVELOPE LONG,402.0,880.38,880.38,4,2,0,0.0,0.0,3329,0.0,4e-06,0.998702,C,ABC/Pareto using total_trade_price revenue,draft
RANITEIN,10.0,880.0,880.0,4,2,0,0.0,0.0,3330,0.0,4e-06,0.998705,C,ABC/Pareto using total_trade_price revenue,draft
HBW MARKER,40.0,880.0,790.0,3,3,0,130.0,220.0,3331,0.590909,4e-06,0.998709,C,ABC/Pareto using total_trade_price revenue,draft
LIDOPHIL 20MG/ML (2% W/V),20.0,880.0,880.0,1,1,0,0.0,0.0,3332,0.0,4e-06,0.998713,C,ABC/Pareto using total_trade_price revenue,draft
DUAVENT,20.0,875.6,0.0,1,1,0,0.0,0.0,3333,0.0,4e-06,0.998717,C,ABC/Pareto using total_trade_price revenue,draft
LORAREX,520.0,875.0,875.0,2,1,0,0.0,0.0,3334,0.0,4e-06,0.998721,C,ABC/Pareto using total_trade_price revenue,draft
IV ABBOCATH GAUGE 20 BIOFLON,35.0,875.0,875.0,2,1,0,0.0,0.0,3335,0.0,4e-06,0.998724,C,ABC/Pareto using total_trade_price revenue,draft
NOVAFENAC 25MG/ML 3ML,15.0,875.0,590.5,2,2,0,315.5,600.0,3336,0.525833,4e-06,0.998728,C,ABC/Pareto using total_trade_price revenue,draft
PHILPRIN 80MG,17.0,874.0,656.0,3,3,0,656.0,874.0,3337,0.750572,4e-06,0.998732,C,ABC/Pareto using total_trade_price revenue,draft
ROSEMIDE 10MG/ML (20MG/2ML),15.0,870.0,790.0,2,2,0,210.0,290.0,3338,0.724138,4e-06,0.998735,C,ABC/Pareto using total_trade_price revenue,draft
ARMSLING LARGE,18.0,864.0,864.0,2,1,0,0.0,0.0,3339,0.0,4e-06,0.998739,C,ABC/Pareto using total_trade_price revenue,draft
DIALIX 2.5MG/ML,41.0,861.0,594.5,2,1,0,594.5,861.0,3340,0.690476,4e-06,0.998743,C,ABC/Pareto using total_trade_price revenue,draft
CLODIN 150MG TAB,2.0,860.0,860.0,2,2,0,0.0,0.0,3341,0.0,4e-06,0.998747,C,ABC/Pareto using total_trade_price revenue,draft
DOMEX - 1LITER,5.0,857.5,857.5,1,1,0,0.0,0.0,3342,0.0,4e-06,0.99875,C,ABC/Pareto using total_trade_price revenue,draft
GENERIC MEBENDAZOLE 100MG,46.0,856.0,666.0,2,2,0,0.0,0.0,3343,0.0,4e-06,0.998754,C,ABC/Pareto using total_trade_price revenue,draft
HEMOSTAPH,300.0,855.0,855.0,2,2,0,0.0,0.0,3344,0.0,4e-06,0.998758,C,ABC/Pareto using total_trade_price revenue,draft
DISINFECTANT SPRAY 170G 227ML (LYSOL),4.0,854.56,225.44,3,2,0,225.44,854.56,3345,0.263808,4e-06,0.998761,C,ABC/Pareto using total_trade_price revenue,draft
URINOX 400MG,7.0,850.5,850.5,1,1,0,0.0,0.0,3346,0.0,4e-06,0.998765,C,ABC/Pareto using total_trade_price revenue,draft
MICROSCOT,10.0,850.0,850.0,1,1,0,0.0,0.0,3347,0.0,4e-06,0.998769,C,ABC/Pareto using total_trade_price revenue,draft
BACTROFAR 20MG,20.0,850.0,850.0,2,1,0,0.0,0.0,3348,0.0,4e-06,0.998772,C,ABC/Pareto using total_trade_price revenue,draft
IV SET (ADULT) COSMED,50.0,850.0,850.0,1,1,0,0.0,0.0,3349,0.0,4e-06,0.998776,C,ABC/Pareto using total_trade_price revenue,draft
GENERIC AMLODIPINE 5MG,50.0,850.0,824.5,5,4,0,25.5,51.0,3350,0.5,4e-06,0.99878,C,ABC/Pareto using total_trade_price revenue,draft
POVIDONE IODINE 10% 1G (BETASOL),1.0,850.0,850.0,1,1,0,0.0,0.0,3351,0.0,4e-06,0.998783,C,ABC/Pareto using total_trade_price revenue,draft
CARVESAPH 12.50MG,10.0,850.0,850.0,1,1,0,0.0,0.0,3352,0.0,4e-06,0.998787,C,ABC/Pareto using total_trade_price revenue,draft
OREX LUBRICATING JELLY,1.3,845.0,0.0,1,1,0,0.0,0.0,3353,0.0,4e-06,0.99879,C,ABC/Pareto using total_trade_price revenue,draft
VENTOLIN NEBULES,20.0,843.0,0.0,1,1,0,0.0,0.0,3354,0.0,4e-06,0.998794,C,ABC/Pareto using total_trade_price revenue,draft
ERGON,700.0,840.0,840.0,2,1,0,0.0,0.0,3355,0.0,4e-06,0.998798,C,ABC/Pareto using total_trade_price revenue,draft
HYDROZONE 100MG VIA,40.0,840.0,840.0,1,1,0,0.0,0.0,3356,0.0,4e-06,0.998801,C,ABC/Pareto using total_trade_price revenue,draft
LIVER GOLD,2.0,840.0,840.0,1,1,0,0.0,0.0,3357,0.0,4e-06,0.998805,C,ABC/Pareto using total_trade_price revenue,draft
GIRAN 16MG,3.33,840.0,840.0,1,1,0,0.0,0.0,3358,0.0,4e-06,0.998808,C,ABC/Pareto using total_trade_price revenue,draft
METSOBET 1G,30.0,840.0,840.0,1,1,0,0.0,0.0,3359,0.0,4e-06,0.998812,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE SYRINGE 20CC 23GX1 (SURESHOT),2.0,840.0,714.0,1,1,0,714.0,840.0,3360,0.85,4e-06,0.998816,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE DIAPER PANTS PEDIA MEDIUM (HAPPY),5.0,840.0,560.0,1,1,0,560.0,840.0,3361,0.666667,4e-06,0.998819,C,ABC/Pareto using total_trade_price revenue,draft
RETAPROBAN 20MG/G (2% W/W) 5G,20.0,840.0,616.0,2,2,0,616.0,840.0,3362,0.733333,4e-06,0.998823,C,ABC/Pareto using total_trade_price revenue,draft
IRRIGATION SYRINGE ASEPTO BULB (SIMPLEX),20.0,840.0,400.0,1,1,0,400.0,840.0,3363,0.47619,4e-06,0.998826,C,ABC/Pareto using total_trade_price revenue,draft
SOLZINC 29.27MG DROPS,32.0,832.0,832.0,2,2,0,0.0,0.0,3364,0.0,4e-06,0.99883,C,ABC/Pareto using total_trade_price revenue,draft
VONWELT PREDNISONE 10MG TAB,12.0,830.0,797.5,4,4,0,32.5,65.0,3365,0.5,4e-06,0.998834,C,ABC/Pareto using total_trade_price revenue,draft
MULTILEM,12.0,828.0,0.0,1,1,0,0.0,0.0,3366,0.0,4e-06,0.998837,C,ABC/Pareto using total_trade_price revenue,draft
DERMAID HAND SANITIZER,8.0,828.0,0.0,1,1,0,0.0,0.0,3367,0.0,4e-06,0.998841,C,ABC/Pareto using total_trade_price revenue,draft
CLODIN 150MCG,2.0,826.0,826.0,1,1,0,0.0,0.0,3368,0.0,4e-06,0.998844,C,ABC/Pareto using total_trade_price revenue,draft
PHILCLOX,500.0,825.0,825.0,1,1,0,0.0,0.0,3369,0.0,4e-06,0.998848,C,ABC/Pareto using total_trade_price revenue,draft
STERILE LUBRICATING JELLY,1.0,825.0,825.0,1,1,0,0.0,0.0,3370,0.0,4e-06,0.998851,C,ABC/Pareto using total_trade_price revenue,draft
INK EPSON L3100 MAGENTA 003,3.0,825.0,825.0,1,1,0,0.0,0.0,3371,0.0,4e-06,0.998855,C,ABC/Pareto using total_trade_price revenue,draft
INK EPSON L3110 CYAN 003,3.0,825.0,825.0,1,1,0,0.0,0.0,3372,0.0,4e-06,0.998858,C,ABC/Pareto using total_trade_price revenue,draft
INK EPSON L3110 YELLOW 003,3.0,825.0,825.0,1,1,0,0.0,0.0,3373,0.0,4e-06,0.998862,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE NEEDLE G18 (ORMED),5.5,825.0,572.0,2,1,0,572.0,825.0,3374,0.693333,4e-06,0.998865,C,ABC/Pareto using total_trade_price revenue,draft
GABASAPH 300MG,7.0,823.2,823.2,3,3,0,0.0,0.0,3375,0.0,4e-06,0.998869,C,ABC/Pareto using total_trade_price revenue,draft
ROZATIN-20 20MG,3.0,819.0,819.0,1,1,0,0.0,0.0,3376,0.0,4e-06,0.998873,C,ABC/Pareto using total_trade_price revenue,draft
TOILET TISSUE - PER PCS,100.0,816.67,816.67,1,1,0,0.0,0.0,3377,0.0,4e-06,0.998876,C,ABC/Pareto using total_trade_price revenue,draft
IMODIUM 2MG,50.0,812.5,0.0,1,1,0,0.0,0.0,3378,0.0,3e-06,0.99888,C,ABC/Pareto using total_trade_price revenue,draft
ACETIC ACID 5%,3.0,812.25,812.25,1,1,0,0.0,0.0,3379,0.0,3e-06,0.998883,C,ABC/Pareto using total_trade_price revenue,draft
XYPHEN,90.0,810.0,810.0,2,1,0,0.0,0.0,3380,0.0,3e-06,0.998886,C,ABC/Pareto using total_trade_price revenue,draft
OVUM FORCEPS STAINLESS STEEL 6.5'' OLTEN,3.0,810.0,690.0,1,1,0,690.0,810.0,3381,0.851852,3e-06,0.99889,C,ABC/Pareto using total_trade_price revenue,draft
TISSUE FORCEPS WITH TEETH STAINLESS STEEL 6.5'' OLTEN,3.0,810.0,690.0,1,1,0,690.0,810.0,3382,0.851852,3e-06,0.998893,C,ABC/Pareto using total_trade_price revenue,draft
SISTER NET NIGHT,30.0,802.5,547.5,1,1,0,547.5,802.5,3383,0.682243,3e-06,0.998897,C,ABC/Pareto using total_trade_price revenue,draft
K-ZOL,23.0,802.0,802.0,2,2,0,0.0,0.0,3384,0.0,3e-06,0.9989,C,ABC/Pareto using total_trade_price revenue,draft
URISOL 100MG TAB,13.0,802.0,802.0,4,4,0,0.0,0.0,3385,0.0,3e-06,0.998904,C,ABC/Pareto using total_trade_price revenue,draft
NAHALGESIC 500MG,19.56,801.96,820.0,3,3,0,0.0,0.0,3386,0.0,3e-06,0.998907,C,ABC/Pareto using total_trade_price revenue,draft
AMINOSOL,50.0,800.0,800.0,1,1,0,0.0,0.0,3387,0.0,3e-06,0.998911,C,ABC/Pareto using total_trade_price revenue,draft
CETRINOVA 10MG,20.0,800.0,760.0,6,4,0,0.0,40.0,3388,0.0,3e-06,0.998914,C,ABC/Pareto using total_trade_price revenue,draft
BLEACHING LIQUID ORIGINAL 3785ML ZONROX,20.0,800.0,240.0,1,1,0,240.0,800.0,3389,0.3,3e-06,0.998917,C,ABC/Pareto using total_trade_price revenue,draft
GLASS SLIDE MICROSCOPE (SAILBRAND),10.0,800.0,0.0,1,1,0,0.0,0.0,3390,0.0,3e-06,0.998921,C,ABC/Pareto using total_trade_price revenue,draft
SIGN HERE FLAG STICKY NOTES 1X1,20.0,800.0,760.0,1,1,0,760.0,800.0,3391,0.95,3e-06,0.998924,C,ABC/Pareto using total_trade_price revenue,draft
COCINE 125MG/ML (250MG/2ML),2.0,794.0,794.0,1,1,0,0.0,0.0,3392,0.0,3e-06,0.998928,C,ABC/Pareto using total_trade_price revenue,draft
LONG THUMB SIZE 10'',2.0,794.0,0.0,1,1,0,0.0,0.0,3393,0.0,3e-06,0.998931,C,ABC/Pareto using total_trade_price revenue,draft
COLD AID 12.5MG/4MG/5ML,18.0,792.0,792.0,2,2,0,0.0,0.0,3394,0.0,3e-06,0.998935,C,ABC/Pareto using total_trade_price revenue,draft
DULCOLAX 5MG,10.0,792.0,568.0,1,1,0,568.0,792.0,3395,0.717172,3e-06,0.998938,C,ABC/Pareto using total_trade_price revenue,draft
ROSEANNE 1000MG/992MG,7.0,784.0,784.0,1,1,0,0.0,0.0,3396,0.0,3e-06,0.998941,C,ABC/Pareto using total_trade_price revenue,draft
BINDER CLIP 1'',26.0,780.0,0.0,2,2,0,0.0,780.0,3397,0.0,3e-06,0.998945,C,ABC/Pareto using total_trade_price revenue,draft
INK CYAN BT-5000 (BROTHER),2.0,780.0,0.0,1,1,0,0.0,0.0,3398,0.0,3e-06,0.998948,C,ABC/Pareto using total_trade_price revenue,draft
INK MAGENTA BT-5000 (BROTHER),2.0,780.0,0.0,1,1,0,0.0,0.0,3399,0.0,3e-06,0.998951,C,ABC/Pareto using total_trade_price revenue,draft
INK YELLOW BT-5000 (BROTHER),2.0,780.0,0.0,1,1,0,0.0,0.0,3400,0.0,3e-06,0.998955,C,ABC/Pareto using total_trade_price revenue,draft
NASAL OXYGEN CANNULA ADULT (SURGITECH),39.0,780.0,390.0,1,1,0,390.0,780.0,3401,0.5,3e-06,0.998958,C,ABC/Pareto using total_trade_price revenue,draft
OMEGA 30ML,24.0,777.36,777.36,2,2,0,0.0,0.0,3402,0.0,3e-06,0.998961,C,ABC/Pareto using total_trade_price revenue,draft
DETERGENT POWDER 500G (PRIDE),17.0,776.05,168.95,2,2,0,168.95,776.05,3403,0.217705,3e-06,0.998965,C,ABC/Pareto using total_trade_price revenue,draft
CALCIGARD,500.0,775.0,775.0,1,1,0,0.0,0.0,3404,0.0,3e-06,0.998968,C,ABC/Pareto using total_trade_price revenue,draft
BATTERY AA EVEREADY 4S,10.0,769.0,481.0,1,1,0,481.0,769.0,3405,0.625488,3e-06,0.998971,C,ABC/Pareto using total_trade_price revenue,draft
VISTREP 125MG/5ML,180.0,768.0,768.0,10,7,0,0.0,0.0,3406,0.0,3e-06,0.998975,C,ABC/Pareto using total_trade_price revenue,draft
ABSOLUTE WATER 6000ML,12.0,768.0,633.0,3,2,0,185.0,320.0,3407,0.578125,3e-06,0.998978,C,ABC/Pareto using total_trade_price revenue,draft
PREGNANCY TEST (PARTNERS),100.0,768.0,507.0,1,1,0,507.0,768.0,3408,0.660156,3e-06,0.998981,C,ABC/Pareto using total_trade_price revenue,draft
TOURNIQUET,47.0,767.0,527.0,4,4,0,0.0,0.0,3409,0.0,3e-06,0.998984,C,ABC/Pareto using total_trade_price revenue,draft
FUROSE 20MG/2ML,9.0,765.0,765.0,4,3,0,0.0,0.0,3410,0.0,3e-06,0.998988,C,ABC/Pareto using total_trade_price revenue,draft
TRIODONE 200MG TAB,1.0,760.5,409.5,1,1,0,409.5,760.5,3411,0.538462,3e-06,0.998991,C,ABC/Pareto using total_trade_price revenue,draft
ALDOXY 100MG,200.0,760.0,760.0,1,1,0,0.0,0.0,3412,0.0,3e-06,0.998994,C,ABC/Pareto using total_trade_price revenue,draft
STONEKEY,10.0,760.0,760.0,2,1,0,0.0,0.0,3413,0.0,3e-06,0.998998,C,ABC/Pareto using total_trade_price revenue,draft
CENTRAMED IRBESARTAN 150MG,2.0,760.0,760.0,1,1,0,0.0,0.0,3414,0.0,3e-06,0.999001,C,ABC/Pareto using total_trade_price revenue,draft
STAMPAD INK,40.0,760.0,560.0,2,2,0,180.0,380.0,3415,0.473684,3e-06,0.999004,C,ABC/Pareto using total_trade_price revenue,draft
TRASH BAG BLACK SMALL,8.0,760.0,544.0,1,1,0,544.0,760.0,3416,0.715789,3e-06,0.999007,C,ABC/Pareto using total_trade_price revenue,draft
ENDOTRACHEAL TUBE UNCUFFED 3.0MM (SEDASENZ),10.0,760.0,540.0,1,1,0,540.0,760.0,3417,0.710526,3e-06,0.999011,C,ABC/Pareto using total_trade_price revenue,draft
NASAL OXYGEN CANNULA PEDIA (SURGITECH),38.0,760.0,570.0,1,1,0,570.0,760.0,3418,0.75,3e-06,0.999014,C,ABC/Pareto using total_trade_price revenue,draft
ZETIFEN 100MG,45.0,756.0,756.0,1,1,0,0.0,0.0,3419,0.0,3e-06,0.999017,C,ABC/Pareto using total_trade_price revenue,draft
IRBEQ 300MG,1.0,755.0,755.0,1,1,0,0.0,0.0,3420,0.0,3e-06,0.99902,C,ABC/Pareto using total_trade_price revenue,draft
COCINE 50MG/ML (100MG/2ML),2.0,754.0,754.0,1,1,0,0.0,0.0,3421,0.0,3e-06,0.999024,C,ABC/Pareto using total_trade_price revenue,draft
TRANEXT 500MG,15.0,750.0,750.0,6,3,0,0.0,0.0,3422,0.0,3e-06,0.999027,C,ABC/Pareto using total_trade_price revenue,draft
SELECAP 400MG,5.0,750.0,750.0,1,1,0,0.0,0.0,3423,0.0,3e-06,0.99903,C,ABC/Pareto using total_trade_price revenue,draft
INSULIN SYRINGE - TERUMO,1.0,750.0,187.5,1,1,0,187.5,750.0,3424,0.25,3e-06,0.999033,C,ABC/Pareto using total_trade_price revenue,draft
BANTAM PLASTIC STRIPS,15.0,750.0,375.0,1,1,0,375.0,750.0,3425,0.5,3e-06,0.999036,C,ABC/Pareto using total_trade_price revenue,draft
BEDDINGS,5.0,750.0,750.0,1,1,0,750.0,750.0,3426,1.0,3e-06,0.99904,C,ABC/Pareto using total_trade_price revenue,draft
"NEEDLE HOLDER - 5""",5.0,750.0,750.0,2,2,0,0.0,0.0,3427,0.0,3e-06,0.999043,C,ABC/Pareto using total_trade_price revenue,draft
TUDOR 3/0 CHROMIC BROWN DVR-4682 (A-B),3.0,750.0,1000.0,3,3,0,750.0,750.0,3428,1.0,3e-06,0.999046,C,ABC/Pareto using total_trade_price revenue,draft
GLOVES XLARGE SYNTHETIC NONSTERILE (NOBRAND),3.0,750.0,750.0,1,1,0,0.0,0.0,3429,0.0,3e-06,0.999049,C,ABC/Pareto using total_trade_price revenue,draft
DENTAL SHEET 100/PACK,5.0,750.0,750.0,1,1,0,0.0,0.0,3430,0.0,3e-06,0.999053,C,ABC/Pareto using total_trade_price revenue,draft
TUDOR - SILK BLACK BRAIDED NON ABSORBABLE SUTURE 2-0 CURVED CUTTING - 75CM,3.0,750.0,750.0,1,1,0,0.0,0.0,3431,0.0,3e-06,0.999056,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE ANIMAL RECTAL THERMOMETER DIGITAL FEXIBLE TIP,5.0,750.0,250.0,1,1,0,250.0,750.0,3432,0.333333,3e-06,0.999059,C,ABC/Pareto using total_trade_price revenue,draft
TELMISAPH-40MG,10.0,750.0,750.0,1,1,0,0.0,0.0,3433,0.0,3e-06,0.999062,C,ABC/Pareto using total_trade_price revenue,draft
PLASTIC MOLDING 3/4,10.0,750.0,250.0,1,1,0,250.0,750.0,3434,0.333333,3e-06,0.999065,C,ABC/Pareto using total_trade_price revenue,draft
TRASH BIN,6.0,750.0,750.0,1,1,0,750.0,750.0,3435,1.0,3e-06,0.999069,C,ABC/Pareto using total_trade_price revenue,draft
CEFRALON 500MG,1.0,747.0,747.0,1,1,0,0.0,0.0,3436,0.0,3e-06,0.999072,C,ABC/Pareto using total_trade_price revenue,draft
ZENOBLOC 50,500.0,725.0,725.0,1,1,0,0.0,0.0,3437,0.0,3e-06,0.999075,C,ABC/Pareto using total_trade_price revenue,draft
TOBRASON 3MG/ML,5.0,725.0,0.0,1,1,0,0.0,725.0,3438,0.0,3e-06,0.999078,C,ABC/Pareto using total_trade_price revenue,draft
MEDIPLAST ASSORTED,14.0,724.5,724.5,1,1,0,0.0,0.0,3439,0.0,3e-06,0.999081,C,ABC/Pareto using total_trade_price revenue,draft
PARAGESIC 250MG,2.0,722.0,722.0,1,1,0,0.0,0.0,3440,0.0,3e-06,0.999084,C,ABC/Pareto using total_trade_price revenue,draft
BLOOD LANCETS 100'S,4.0,720.0,0.0,1,1,0,0.0,0.0,3441,0.0,3e-06,0.999087,C,ABC/Pareto using total_trade_price revenue,draft
HOT WATER BAG 500ML,12.0,720.0,300.0,1,1,0,300.0,720.0,3442,0.416667,3e-06,0.99909,C,ABC/Pareto using total_trade_price revenue,draft
DOSIFIX SOLUSET (BBRAUN),2.0,720.0,260.0,1,1,0,260.0,720.0,3443,0.361111,3e-06,0.999093,C,ABC/Pareto using total_trade_price revenue,draft
ELASTIC BANDAGE 6X5-SURGITECH,12.0,720.0,0.0,1,1,0,0.0,0.0,3444,0.0,3e-06,0.999097,C,ABC/Pareto using total_trade_price revenue,draft
PROLOL 50MG TAB,12.0,720.0,720.0,3,3,0,120.0,120.0,3445,1.0,3e-06,0.9991,C,ABC/Pareto using total_trade_price revenue,draft
IRRIGATION SOLUTION 1L (EUROMED),8.0,720.0,0.0,1,1,0,0.0,0.0,3446,0.0,3e-06,0.999103,C,ABC/Pareto using total_trade_price revenue,draft
DIGITAL FOREHEAD THERMOMETER INFRARED (HI8US),3.0,720.0,720.0,1,1,0,0.0,0.0,3447,0.0,3e-06,0.999106,C,ABC/Pareto using total_trade_price revenue,draft
EMETIL-10MG,10.0,710.0,190.0,1,1,0,190.0,710.0,3448,0.267606,3e-06,0.999109,C,ABC/Pareto using total_trade_price revenue,draft
GAUZE ROLL 3X6,37.0,707.44,707.44,1,1,0,0.0,0.0,3449,0.0,3e-06,0.999112,C,ABC/Pareto using total_trade_price revenue,draft
GLOBANTIN,10.0,700.0,700.0,1,1,0,0.0,0.0,3450,0.0,3e-06,0.999115,C,ABC/Pareto using total_trade_price revenue,draft
CARTOLINA BLUE,100.0,700.0,200.0,2,2,0,200.0,700.0,3451,0.285714,3e-06,0.999118,C,ABC/Pareto using total_trade_price revenue,draft
CARTOLINA GREEN,100.0,700.0,200.0,2,2,0,200.0,700.0,3452,0.285714,3e-06,0.999121,C,ABC/Pareto using total_trade_price revenue,draft
CARTOLINA ORANGE,100.0,700.0,200.0,2,2,0,200.0,700.0,3453,0.285714,3e-06,0.999124,C,ABC/Pareto using total_trade_price revenue,draft
CARTOLINA PINK,100.0,700.0,200.0,2,2,0,200.0,700.0,3454,0.285714,3e-06,0.999127,C,ABC/Pareto using total_trade_price revenue,draft
CARTOLINA RED,100.0,700.0,200.0,2,2,0,200.0,700.0,3455,0.285714,3e-06,0.99913,C,ABC/Pareto using total_trade_price revenue,draft
CARTOLINA WHITE,100.0,700.0,200.0,2,2,0,200.0,700.0,3456,0.285714,3e-06,0.999133,C,ABC/Pareto using total_trade_price revenue,draft
CARTOLINA YELLOW,100.0,700.0,200.0,2,2,0,200.0,700.0,3457,0.285714,3e-06,0.999136,C,ABC/Pareto using total_trade_price revenue,draft
OMEPHIL-20 20MG,10.0,700.0,700.0,2,2,0,0.0,0.0,3458,0.0,3e-06,0.999139,C,ABC/Pareto using total_trade_price revenue,draft
NELATON CATHETER FR.8 (ORMED),50.0,700.0,670.0,3,2,0,110.0,140.0,3459,0.785714,3e-06,0.999142,C,ABC/Pareto using total_trade_price revenue,draft
KATHREX 480MG/5ML,20.0,700.0,0.0,1,1,0,0.0,700.0,3460,0.0,3e-06,0.999145,C,ABC/Pareto using total_trade_price revenue,draft
PROVIT CEE 100MG/5ML,40.0,697.0,667.96,5,3,0,462.96,492.0,3461,0.940976,3e-06,0.999148,C,ABC/Pareto using total_trade_price revenue,draft
SULTAM 400 MCG,1.0,695.0,695.0,1,1,0,0.0,0.0,3462,0.0,3e-06,0.999151,C,ABC/Pareto using total_trade_price revenue,draft
SONAP 500MG,2.0,692.0,388.0,1,1,0,388.0,692.0,3463,0.560694,3e-06,0.999154,C,ABC/Pareto using total_trade_price revenue,draft
ZINC VITA,50.0,687.5,687.5,1,1,0,0.0,0.0,3464,0.0,3e-06,0.999157,C,ABC/Pareto using total_trade_price revenue,draft
MOXYLOR 100MG/ML 10ML,39.0,687.0,260.0,3,3,0,185.0,612.0,3465,0.302288,3e-06,0.99916,C,ABC/Pareto using total_trade_price revenue,draft
PREVAHIST 10MG,5.0,685.0,685.0,2,1,0,0.0,0.0,3466,0.0,3e-06,0.999163,C,ABC/Pareto using total_trade_price revenue,draft
"WOODEN APPLICATOR 6""",4.0,683.33,683.33,2,2,0,350.0,350.0,3467,1.0,3e-06,0.999166,C,ABC/Pareto using total_trade_price revenue,draft
PROMEZIN,10.1,680.0,680.0,3,3,0,0.0,0.0,3468,0.0,3e-06,0.999169,C,ABC/Pareto using total_trade_price revenue,draft
AMBU BAG PEDIATRIC PROHEALTH CARE,1.0,680.0,680.0,1,1,0,0.0,0.0,3469,0.0,3e-06,0.999171,C,ABC/Pareto using total_trade_price revenue,draft
LIDOCANE 2%,15.0,675.0,675.0,1,1,0,0.0,0.0,3470,0.0,3e-06,0.999174,C,ABC/Pareto using total_trade_price revenue,draft
MINERAL WATER ABSOLUTE 8L,10.0,675.0,0.0,1,1,0,0.0,675.0,3471,0.0,3e-06,0.999177,C,ABC/Pareto using total_trade_price revenue,draft
TEMPAID 125MG/5ML,60.0,675.0,525.0,1,1,0,525.0,675.0,3472,0.777778,3e-06,0.99918,C,ABC/Pareto using total_trade_price revenue,draft
DIACIEL 10MG/5ML,56.0,672.0,654.0,2,2,0,54.0,72.0,3473,0.75,3e-06,0.999183,C,ABC/Pareto using total_trade_price revenue,draft
IBUFEN 400MG,10.0,670.0,670.0,1,1,0,0.0,0.0,3474,0.0,3e-06,0.999186,C,ABC/Pareto using total_trade_price revenue,draft
ARTERY FORCEP 8 1/2 OLTEN,1.0,668.0,668.0,1,1,0,0.0,0.0,3475,0.0,3e-06,0.999189,C,ABC/Pareto using total_trade_price revenue,draft
DARYL 125MG/5ML,37.0,666.0,732.0,4,4,0,732.0,846.0,3476,0.865248,3e-06,0.999192,C,ABC/Pareto using total_trade_price revenue,draft
ONDEX,60.0,660.0,660.0,2,1,0,0.0,0.0,3477,0.0,3e-06,0.999194,C,ABC/Pareto using total_trade_price revenue,draft
DM,4.0,660.0,660.0,2,1,0,0.0,0.0,3478,0.0,3e-06,0.999197,C,ABC/Pareto using total_trade_price revenue,draft
FERROUS 220MG/5ML,110.0,660.0,550.0,2,1,0,550.0,660.0,3479,0.833333,3e-06,0.9992,C,ABC/Pareto using total_trade_price revenue,draft
WADDING SHEET 6X5,11.0,660.0,151.0,2,2,0,151.0,660.0,3480,0.228788,3e-06,0.999203,C,ABC/Pareto using total_trade_price revenue,draft
PROPOFOL 10MG/ML (20MG/20ML),6.0,660.0,660.0,1,1,0,0.0,0.0,3481,0.0,3e-06,0.999206,C,ABC/Pareto using total_trade_price revenue,draft
RAPH C 100MG/5ML 60ML,36.0,657.0,657.0,1,1,0,0.0,0.0,3482,0.0,3e-06,0.999209,C,ABC/Pareto using total_trade_price revenue,draft
GLOVES (MEDIUM),5.0,650.0,520.0,2,2,0,130.0,260.0,3483,0.5,3e-06,0.999211,C,ABC/Pareto using total_trade_price revenue,draft
URINE COLLECTOR (PEDIA),2.0,650.0,550.0,2,1,0,550.0,650.0,3484,0.846154,3e-06,0.999214,C,ABC/Pareto using total_trade_price revenue,draft
GLUCOSE STRIP,1.0,650.0,325.0,1,1,0,325.0,650.0,3485,0.5,3e-06,0.999217,C,ABC/Pareto using total_trade_price revenue,draft
FOLEY BALLOON CATHETER SILICONE COATED 2 WAY FR.16 - SIMPLEX,20.0,650.0,650.0,1,1,0,0.0,0.0,3486,0.0,3e-06,0.99922,C,ABC/Pareto using total_trade_price revenue,draft
MUCOMED 25MG TAB,10.0,650.0,550.0,1,1,0,550.0,650.0,3487,0.846154,3e-06,0.999223,C,ABC/Pareto using total_trade_price revenue,draft
TRANSPORE 0.5X10 1.25CMX9.1M (3M),1.0,650.0,450.0,1,1,0,450.0,650.0,3488,0.692308,3e-06,0.999225,C,ABC/Pareto using total_trade_price revenue,draft
SPHYGMOMANOMETER PEDIA TOPCARE,1.0,650.0,650.0,1,1,0,0.0,0.0,3489,0.0,3e-06,0.999228,C,ABC/Pareto using total_trade_price revenue,draft
