period,area,product,row_count,estimated_contract_rows,estimated_date_rows,unique_products,unique_dr_numbers,net_income_clean,revenue_clean,quantity,total_trade_price,net_income,net_cost,discount,total_cost,gross_margin_rate
2025-12,QMC,LACTAMOX 500MG/125MG,2,2,0,1,2,19067.38,22460.11,0.349,75721.27,72328.54,157196.43,0.0,157196.43,0.848944
2025-12,QMC,LIFERZIN 1G IV,2,2,0,1,2,0.0,0.0,0.3398,60631.56,60631.56,137836.44,0.0,137836.44,0.0
2025-12,QMC,MINERAL WATER 330ML (NATURE SPRING),5,5,0,1,5,66164.33,158723.69,0.7541,176818.6,84259.24,270951.09,0.0,270951.09,0.416852
2025-12,QMC,MUCOLIFAR 500MG TAB,1,1,0,1,1,0.0,0.0,0.1518,17025.26,17025.26,36935.49,0.0,36935.49,0.0
2025-12,QMC,PAPER TOWEL 175PULL-UPS (FEMME),3,3,0,1,3,0.0,0.0,0.4854,104393.9,104393.9,225942.2,0.0,225942.2,0.0
2025-12,QMC,PHYTOBAS 10MG/ML IV,2,2,0,1,2,39979.74,47093.5,0.649,83440.95,76327.19,165927.3,0.0,165927.3,0.848944
2025-12,QMC,"QMC 787,170",5,5,0,1,5,137317.94,329416.4,1.5652,366970.72,174872.26,562333.98,0.0,562333.98,0.416852
2025-12,Tourism,BALLPEN FINEPOINT,1,1,0,1,1,21834.55,42009.17,0.1797,42009.17,21834.55,63843.72,0.0,63843.72,0.519757
2025-12,Tourism,BOND PAPER A4 (HARDCOPY),1,1,0,1,1,26695.34,51361.2,0.2197,51361.2,26695.34,78056.54,0.0,78056.54,0.519757
2025-12,Tourism,INK EPSON #003 BLACK,1,1,0,1,1,31596.02,60790.0,0.26,60790.0,31596.02,92386.02,0.0,92386.02,0.519757
2025-12,Tourism,INK EPSON #003 CYAN,1,1,0,1,1,3239.49,3339.81,0.1649,3339.81,3239.49,6579.3,0.0,6579.3,0.969962
2025-12,Tourism,MARKER BLACK (PILOT),1,1,0,1,1,23196.61,44629.73,0.1909,44629.73,23196.61,67826.34,0.0,67826.34,0.519757
2025-12,Tourism,NUTRIBOARD WITHOUT BAG,1,1,0,1,1,2264.54,2334.67,0.1153,2334.67,2264.54,4599.2,0.0,4599.2,0.969961
2025-12,Tourism,REFRIGERATOR 22CU.FT TWO DOOR UPRIGHT CHILLER (FUJIDENZO),1,1,0,1,1,2849.15,2937.38,0.145,2937.38,2849.15,5786.53,0.0,5786.53,0.969963
2025-12,Tourism,STAPLER STANDARD TYPE (JOY),1,1,0,1,1,18190.08,34997.3,0.1497,34997.3,18190.08,53187.38,0.0,53187.38,0.519757
2025-12,Tourism,T SHIRT WITH PRINT,1,1,0,1,1,8886.86,9162.08,0.4524,9162.08,8886.86,18048.94,0.0,18048.94,0.969961
2025-12,Tourism,TRASH BAG - BLACK - MEDIUM,1,1,0,1,1,2405.76,2480.26,0.1225,2480.26,2405.76,4886.03,0.0,4886.03,0.969963
