period,area,product,row_count,estimated_contract_rows,estimated_date_rows,unique_products,unique_dr_numbers,quantity,total_trade_price,net_income,net_cost,discount,total_cost,gross_margin_rate
2025-09,PESO,AIRCON SPLIT TYPE 2HP INVERTER (CARRIER),1,1,0,1,1,0.1947,441844.73,229651.82,671496.55,0.0,671496.55,0.519757
2025-09,PESO,FOLDER ORDINARY WHITE LONG 100'S,1,1,0,1,1,0.2421,549360.54,285533.9,834894.43,0.0,834894.43,0.519757
2025-09,PESO,INK EPSON #003 MAGENTA,1,1,0,1,1,0.2129,483005.98,251045.66,734051.64,0.0,734051.64,0.519757
2025-09,PESO,REFRIGERATOR 22CU.FT TWO DOOR UPRIGHT CHILLER (FUJIDENZO),1,1,0,1,1,0.1872,424768.98,220776.58,645545.57,0.0,645545.57,0.519757
2025-09,PESO,TRASH BAG - BLACK - MEDIUM,1,1,0,1,1,0.1631,370132.77,192379.04,562511.81,0.0,562511.81,0.519757
2025-09,PPDC,BOND PAPER A4 (HARDCOPY),1,1,0,1,1,0.2022,1959.15,1018.28,2977.43,0.0,2977.43,0.519756
2025-09,PPDC,BP APPARATUS ANEROID SPHYGMOMANOMETER (BAXTEL),1,1,0,1,1,0.1172,1135.42,590.14,1725.55,0.0,1725.55,0.519755
2025-09,PPDC,CLEAR BOOK LEGAL/LONG,1,1,0,1,1,0.2569,2489.51,1293.94,3783.46,0.0,3783.46,0.519757
2025-09,PPDC,HARD COPY SUB#20 (8 1/2X13) LONG,1,1,1,1,1,0.281,32589.15,20686.44,53275.59,0.0,53275.59,0.634765
2025-09,PPDC,INK CARTRIDGE TRI COLOR (HP680),1,1,1,1,1,0.0927,10753.31,6825.82,17579.13,0.0,17579.13,0.634765
2025-09,PPDC,INK EPSON #003 CYAN,2,2,1,1,2,0.3396,20511.28,12821.97,33333.25,0.0,33333.25,0.625118
2025-09,PPDC,RECORD BOOK 500PAGES (VALIANT),1,1,0,1,1,0.2461,2384.58,1239.41,3623.99,0.0,3623.99,0.51976
2025-09,PPDC,T SHIRT WITH PRINT,1,1,1,1,1,0.3353,38892.14,24687.35,63579.49,0.0,63579.49,0.634765
2025-09,PPDC,TRASH BAG - BLACK - MEDIUM,1,1,1,1,1,0.1289,14954.51,9492.6,24447.11,0.0,24447.11,0.634765
2025-09,Pagbilao,ABHAY-TOX 40IU/0.5ML VIAL,1,1,0,1,1,0.3906,27532.37,14310.14,41842.5,0.0,41842.5,0.519757
2025-09,Pagbilao,ANTIZOAL 5MG/ML,1,1,1,1,1,0.1752,6030.73,3134.51,9165.25,0.0,9165.25,0.519756
2025-09,Pagbilao,BALLPEN FINEPOINT,1,1,1,1,1,0.1841,16331.8,8488.56,24820.37,0.0,24820.37,0.519757
2025-09,Pagbilao,BOND PAPER A4 (HARDCOPY),1,1,1,1,1,0.0955,18072.73,88.97,18161.7,0.0,18161.7,0.004923
2025-09,Pagbilao,BOND PAPER LONG (HARDCOPY),1,1,1,1,1,0.1286,30054.75,63300.62,93355.37,0.0,93355.37,2.106177
2025-09,Pagbilao,CLEAR BOOK LEGAL/LONG,1,1,1,1,1,0.1501,4920.58,2557.5,7478.08,0.0,7478.08,0.519756
2025-09,Pagbilao,CORRECTION TAPE JOY,3,3,3,1,3,0.6395,100408.7,115921.49,216330.18,0.0,216330.18,1.154496
2025-09,Pagbilao,EXEL 100MG,1,1,1,1,1,0.1989,2067.98,1074.85,3142.83,0.0,3142.83,0.519758
2025-09,Pagbilao,FLASH DRIVE 16GB CAPACITY 1 PIECE INVIDUAL BLISTER PACK KINGSTON,1,1,1,1,1,0.0942,1167.21,606.67,1773.88,0.0,1773.88,0.519761
2025-09,Pagbilao,GLOVES MEDIUM LATEX NONSTERILE (INDOPLAS),1,1,0,1,1,0.1165,8208.86,4266.61,12475.48,0.0,12475.48,0.519757
2025-09,Pagbilao,GYNE-TOCIN 10IU/ML,1,1,1,1,1,0.2414,2510.01,1304.59,3814.6,0.0,3814.6,0.519755
2025-09,Pagbilao,HARD COPY SUB#20 (8 1/2X13) LONG,3,3,3,1,3,0.8621,168703.72,157935.7,326639.42,0.0,326639.42,0.936172
2025-09,Pagbilao,HARD COPY SUB#20 A4,3,3,3,1,3,0.7661,71783.7,-9955.09,61828.61,0.0,61828.61,-0.138682
2025-09,Pagbilao,HARD COPY SUB#20 SHORT,1,1,1,1,1,0.1361,12072.84,6274.94,18347.78,0.0,18347.78,0.519757
2025-09,Pagbilao,HYPHEN 50MG,1,1,1,1,1,0.1939,2015.6,1047.63,3063.23,0.0,3063.23,0.519761
2025-09,Pagbilao,INK EPSON #003 BLACK,4,4,4,1,4,0.9669,93301.48,690.39,93991.88,0.0,93991.88,0.0074
2025-09,Pagbilao,INK EPSON #003 CYAN,1,1,1,1,1,0.1984,19184.73,-10664.45,8520.29,0.0,8520.29,-0.555882
2025-09,Pagbilao,INK EPSON #003 MAGENTA,1,1,1,1,1,0.2362,36716.59,2449.92,39166.5,0.0,39166.5,0.066725
2025-09,Pagbilao,INK EPSON #003 YELLOW,3,3,3,1,3,0.55,61327.88,5040.47,66368.36,0.0,66368.36,0.082189
2025-09,Pagbilao,KALIUSAPHRIDE 600MG,1,1,0,1,1,0.0966,6808.55,3538.79,10347.34,0.0,10347.34,0.519757
2025-09,Pagbilao,LETTER ENVELOPE LONG,2,2,2,1,2,0.285,36652.07,-5385.91,31266.16,0.0,31266.16,-0.146947
2025-09,Pagbilao,LIFERZIN 250MG,1,1,1,1,1,0.1848,1921.0,998.45,2919.45,0.0,2919.45,0.519755
2025-09,Pagbilao,MASKING TAPE 1INCH,1,1,1,1,1,0.1845,16370.07,8508.46,24878.53,0.0,24878.53,0.519757
2025-09,Pagbilao,MECID 500MG,1,1,1,1,1,0.181,1881.81,978.08,2859.89,0.0,2859.89,0.519755
2025-09,Pagbilao,"MICROPORE 1"" - 1530-1 - 3M",1,1,1,1,1,0.2335,8038.24,4177.93,12216.16,0.0,12216.16,0.519757
2025-09,Pagbilao,MICROPORE 1X10 2.5CMX9.1M (3M),1,1,0,1,1,0.2331,16430.22,8539.72,24969.95,0.0,24969.95,0.519757
2025-09,Pagbilao,NOTEBOOK 50 LEAVES,2,2,2,1,2,0.202,13839.48,-4551.8,9287.67,0.0,9287.67,-0.3289
2025-09,Pagbilao,PHYTOMEN 10MG/ML,1,1,1,1,1,0.1779,6122.59,3182.26,9304.85,0.0,9304.85,0.519757
2025-09,Pagbilao,RECORD BOOK 300PP,2,2,2,1,2,0.2156,33508.45,2235.85,35744.3,0.0,35744.3,0.066725
2025-09,Pagbilao,RECORD BOOK 500PAGES (VALIANT),1,1,1,1,1,0.1752,33180.63,163.35,33343.98,0.0,33343.98,0.004923
2025-09,Pagbilao,RESPI-SAPH 250MCG/ML (500MCG/2ML) 2ML,1,1,0,1,1,0.1633,11508.25,5981.49,17489.73,0.0,17489.73,0.519757
2025-09,Pagbilao,SAPHLECOX 200MG,1,1,1,1,1,0.2584,8894.58,4623.01,13517.59,0.0,13517.59,0.519756
2025-09,Pagbilao,STAPLE WIRE #35,4,4,4,1,4,0.8121,101603.84,104118.16,205721.99,0.0,205721.99,1.024746
2025-09,Pagbilao,T SHIRT WITH PRINT,3,3,3,1,3,0.9734,61558.93,10881.65,72440.58,0.0,72440.58,0.176768
2025-09,Pagbilao,TRASH BAG - BLACK - MEDIUM,1,1,1,1,1,0.1445,33782.16,71151.21,104933.37,0.0,104933.37,2.106177
2025-09,Pagbilao,TRIVASC 35MG MR,1,1,1,1,1,0.155,5335.49,2773.16,8108.65,0.0,8108.65,0.519757
2025-09,QMC,AMBIDOL 50MG/ML (100MG/2ML),2,2,2,1,2,0.3826,67518.85,25348.84,92867.69,0.0,92867.69,0.375434
2025-09,QMC,AMBIDOL 50MG/ML (100MG/2ML) 2ML,2,2,2,1,2,0.3432,143850.91,79959.62,223810.53,0.0,223810.53,0.555851
2025-09,QMC,ANTIZOAL 5MG/ML,8,8,8,1,8,2.7739,178099.77,208322.42,386422.19,0.0,386422.19,1.169695
2025-09,QMC,ANTIZOAL 5MG/ML (500MG/100ML) 100ML,7,7,7,1,7,1.4844,102240.09,114362.23,216602.31,0.0,216602.31,1.118565
2025-09,QMC,BUPIRIGHT 5MG/ML 0.5% IN 8% 4ML,2,2,2,1,2,0.2738,29184.46,17987.01,47171.46,0.0,47171.46,0.616321
2025-09,QMC,BUPIRIGHT AMPULE,7,7,7,1,7,1.6247,173364.31,174758.76,348123.09,0.0,348123.09,1.008043
2025-09,QMC,CIMEX 500MG,2,2,2,1,2,0.2315,8160.02,8202.17,16362.18,0.0,16362.18,1.005165
2025-09,QMC,DEXAMAX 4MG/ML (8MG/2ML) 2ML,1,1,1,1,1,0.1003,11860.3,8884.84,20745.15,0.0,20745.15,0.749124
2025-09,QMC,DIFLOSID 25MG/ML 3ML,1,1,1,1,1,0.1797,9544.95,5471.12,15016.07,0.0,15016.07,0.573195
2025-09,QMC,DIFLOSID 75MG/3ML,1,1,1,1,1,0.0854,1302.68,816.1,2118.78,0.0,2118.78,0.626478
2025-09,QMC,DOLO-JAGA 500MG/50MG/100MG/100MCG,1,1,1,1,1,0.2075,2144.72,4236.52,6381.23,0.0,6381.23,1.975325
2025-09,QMC,EPIX BY 10'S,2,2,2,1,2,0.2624,19300.64,746.99,20047.63,0.0,20047.63,0.038703
2025-09,QMC,ERGON 125MCG,3,3,3,1,3,0.4722,149512.28,76303.66,225815.94,0.0,225815.94,0.51035
2025-09,QMC,EROXIME 750MG IV,2,2,2,1,2,0.2943,26980.73,17148.43,44129.16,0.0,44129.16,0.635581
2025-09,QMC,EUROXONE 1G,2,2,2,1,2,0.4426,20702.34,15463.11,36165.45,0.0,36165.45,0.746926
2025-09,QMC,EVAPROST 125MCG/0.5ML,3,3,3,1,3,0.5775,106387.61,80578.43,186966.03,0.0,186966.03,0.757404
2025-09,QMC,EVAPROST 125MCG/ML,5,5,5,1,5,1.3529,82611.74,60584.15,143195.9,0.0,143195.9,0.73336
2025-09,QMC,EVAPROST 250MCG/ML,2,2,2,1,2,0.6698,47661.8,38464.9,86126.69,0.0,86126.69,0.807038
2025-09,QMC,EVAPROST 250MCG/ML IV,6,6,6,1,6,0.8787,230349.6,141323.61,371673.21,0.0,371673.21,0.613518
2025-09,QMC,GENTAM 40MG,2,2,2,1,2,0.315,136579.16,67426.98,204006.14,0.0,204006.14,0.493684
2025-09,QMC,HYCLENS WOUND SPRAY 2% 60ML,2,2,2,1,2,0.2019,14491.16,12861.74,27352.89,0.0,27352.89,0.887558
2025-09,QMC,LACTAMOX 500MG/125MG,2,2,2,1,2,0.4454,18825.47,19414.26,38239.74,0.0,38239.74,1.031276
2025-09,QMC,LACTAMOX 500MG/125MG TAB,3,3,3,1,3,0.7125,46980.2,5720.89,52701.1,0.0,52701.1,0.121772
2025-09,QMC,MAXIFER 20MG/ML,4,4,4,1,4,0.6758,48456.42,48395.79,96852.22,0.0,96852.22,0.998749
2025-09,QMC,METMIC 500MG,4,4,4,1,4,0.5315,153117.9,97300.99,250418.89,0.0,250418.89,0.635465
2025-09,QMC,PHYTOMEN 10MG/ML,2,2,2,1,2,0.3694,65187.45,24473.56,89661.0,0.0,89661.0,0.375434
2025-09,QMC,SODAMPEN 1G IM/IV,3,3,3,1,3,0.4814,8945.37,10199.98,19145.35,0.0,19145.35,1.140252
2025-09,QMC,SORBIFER 310MG,4,4,4,1,4,0.6297,59625.78,53172.59,112798.38,0.0,112798.38,0.891772
2025-09,Tourism,BALLPEN FINEPOINT,1,1,1,1,1,0.1692,40933.16,21275.29,62208.45,0.0,62208.45,0.519757
2025-09,Tourism,CLEAR BOOK LEGAL/LONG,1,1,1,1,1,0.1591,886.32,2209.13,3095.46,0.0,3095.46,2.492475
2025-09,Tourism,CORRECTION TAPE 20MM,1,1,1,1,1,0.1217,23964.97,12455.96,36420.94,0.0,36420.94,0.519757
2025-09,Tourism,CORRECTION TAPE JOY,2,2,2,1,2,0.4324,2111.02,3217.84,5328.86,0.0,5328.86,1.524306
2025-09,Tourism,FLASH DRIVE 16GB CAPACITY 1 PIECE INVIDUAL BLISTER PACK KINGSTON,1,1,1,1,1,0.1106,26767.4,13912.54,40679.94,0.0,40679.94,0.519757
2025-09,Tourism,FOLDER 14PTS SHORT,1,1,1,1,1,0.1149,486.97,165.38,652.36,0.0,652.36,0.33961
2025-09,Tourism,HARD COPY SUB#20 (8 1/2X13) LONG,2,2,2,1,2,0.613,20569.24,13852.54,34421.79,0.0,34421.79,0.673459
2025-09,Tourism,HARD COPY SUB#20 SHORT,1,1,1,1,1,0.1123,476.08,161.69,637.76,0.0,637.76,0.339628
2025-09,Tourism,HBW BLACK BALLPEN,2,2,2,1,2,0.3879,48124.08,25012.44,73136.52,0.0,73136.52,0.519749
2025-09,Tourism,INK EPSON #003 BLACK,1,1,1,1,1,0.2128,1185.51,2954.83,4140.34,0.0,4140.34,2.492455
2025-09,Tourism,INK EPSON #003 CYAN,2,2,2,1,2,0.386,58943.3,30635.85,89579.15,0.0,89579.15,0.519751
2025-09,Tourism,INK EPSON #003 MAGENTA,1,1,1,1,1,0.1694,33359.62,17338.89,50698.51,0.0,50698.51,0.519757
2025-09,Tourism,JACKIE DISINFECT SPRAY 500ML,1,1,1,1,1,0.111,26863.13,13962.29,40825.42,0.0,40825.42,0.519757
2025-09,Tourism,LETTER ENVELOPE LONG,1,1,1,1,1,0.123,7170.24,3726.56,10896.79,0.0,10896.79,0.519726
2025-09,Tourism,MASKING TAPE 1INCH,1,1,1,1,1,0.1603,9346.33,4857.53,14203.86,0.0,14203.86,0.519726
2025-09,Tourism,RECORD BOOK 500PAGES (VALIANT),1,1,1,1,1,0.174,34260.57,17807.17,52067.73,0.0,52067.73,0.519757
2025-09,Tourism,STAPLE WIRE #35,1,1,1,1,1,0.1803,764.28,259.57,1023.85,0.0,1023.85,0.339627
2025-09,Tourism,T SHIRT WITH PRINT,3,3,3,1,3,1.1301,169971.26,88062.11,258033.37,0.0,258033.37,0.5181
2025-09,Tourism,TRASH BAG - BLACK - MEDIUM,1,1,1,1,1,0.132,735.56,1833.35,2568.9,0.0,2568.9,2.492455
2025-11,PPDC,ABHAY-TOX 40IU/0.5ML VIAL,1,1,0,1,1,0.3771,40701.7,21154.99,61856.68,0.0,61856.68,0.519757
2025-11,PPDC,AHBAY-TOX 40IU/0.5ML IM,1,1,0,1,1,0.208,22450.5,11668.8,34119.31,0.0,34119.31,0.519757
2025-11,PPDC,ANESTIN 20MG/ML,1,1,0,1,1,0.1072,11569.4,6013.27,17582.67,0.0,17582.67,0.519756
2025-11,PPDC,"MICROPORE 1"" - 1530-1 - 3M",1,1,0,1,1,0.1325,14307.92,7436.64,21744.55,0.0,21744.55,0.519757
2025-11,PPDC,PORFEVER 150MG/ML (300MG/2ML) 2ML,1,1,0,1,1,0.1752,18916.7,9832.08,28748.79,0.0,28748.79,0.519757
2025-11,Pagbilao,ABHAY-TOX 40IU/0.5ML VIAL,4,4,0,1,4,1.3894,252954.78,29125.2,282079.97,0.0,282079.97,0.11514
2025-11,Pagbilao,AIRCON SPLIT TYPE 2HP INVERTER (CARRIER),7,7,0,1,7,1.1131,100053.8,76918.35,176972.15,0.0,176972.15,0.76877
2025-11,Pagbilao,ALLECUR 10MG,4,4,4,1,4,0.8882,196980.06,198110.71,395090.77,0.0,395090.77,1.00574
2025-11,Pagbilao,AMBILIN 500,2,2,2,1,2,0.3081,107378.59,58679.57,166058.17,0.0,166058.17,0.546474
2025-11,Pagbilao,AMCETAM 150MG/2ML,2,2,2,1,2,0.3293,260148.98,320178.71,580327.69,0.0,580327.69,1.230751
2025-11,Pagbilao,AMCETAM 150MG/ML 2ML,2,2,0,1,2,0.301,110550.14,51892.33,162442.47,0.0,162442.47,0.469401
2025-11,Pagbilao,ANESTIN 20MG/ML,1,1,0,1,1,0.1124,5161.22,1934.54,7095.76,0.0,7095.76,0.374822
2025-11,Pagbilao,ANGEL-50 50MG,2,2,2,1,2,0.3694,137705.28,83745.96,221451.24,0.0,221451.24,0.608154
2025-11,Pagbilao,ANTITET 1500IU/0.7ML,2,2,0,1,2,0.2474,77643.99,4092.39,81736.39,0.0,81736.39,0.052707
2025-11,Pagbilao,ANTIZOAL 5MG/ML,3,3,3,1,3,0.6203,189518.61,79308.12,268826.72,0.0,268826.72,0.418471
2025-11,Pagbilao,BALLPEN FINEPOINT,6,6,3,1,6,0.9126,121318.38,72858.55,194176.93,0.0,194176.93,0.600557
2025-11,Pagbilao,BATHROOM TISSUE 2PLY 12'S (FEMME),3,3,0,1,3,0.4281,27617.7,21427.74,49045.45,0.0,49045.45,0.77587
2025-11,Pagbilao,BIOGIC 100MG DROPS,2,2,2,1,2,0.2877,134687.48,112072.88,246760.36,0.0,246760.36,0.832096
2025-11,Pagbilao,BOND PAPER A4 (HARDCOPY),4,4,0,1,4,0.7159,19268.62,10090.39,29359.01,0.0,29359.01,0.52367
2025-11,Pagbilao,BOND PAPER LEGAL 80GSM (DOUBLE A),1,1,0,1,1,0.1042,1438.63,3236.92,4675.56,0.0,4675.56,2.250002
2025-11,Pagbilao,BOND PAPER LONG (HARDCOPY),17,17,8,1,17,2.8222,241636.27,182135.7,423772.01,0.0,423772.01,0.75376
2025-11,Pagbilao,BP APPARATUS ANEROID SPHYGMOMANOMETER (BAXTEL),1,1,0,1,1,0.1287,379.88,199.38,579.26,0.0,579.26,0.52485
2025-11,Pagbilao,BUPIRIGHT AMPULE,5,5,5,1,5,1.1081,245665.29,68399.42,314064.72,0.0,314064.72,0.278425
2025-11,Pagbilao,CARDOWIN 1MG,5,5,5,1,5,0.7612,281759.08,340576.95,622336.04,0.0,622336.04,1.208752
2025-11,Pagbilao,CEFUSAPH,4,4,4,1,4,0.8968,292896.93,157711.44,450608.37,0.0,450608.37,0.538454
2025-11,Pagbilao,CLEAR BOOK LEGAL/LONG,11,11,6,1,11,2.2843,50614.43,27038.25,77652.69,0.0,77652.69,0.5342
2025-11,Pagbilao,CORRECTION TAPE 20MM,13,13,7,1,13,2.4518,164875.95,110650.87,275526.82,0.0,275526.82,0.671116
2025-11,Pagbilao,CORRECTION TAPE JOY,12,12,6,1,12,2.5504,95002.85,68531.84,163534.66,0.0,163534.66,0.721366
2025-11,Pagbilao,DEHYDROSOL 250ML,3,3,3,1,3,0.5281,183465.93,95357.67,278823.59,0.0,278823.59,0.519757
2025-11,Pagbilao,ELECTRICAL WIRE #14,3,3,0,1,3,0.4731,12420.77,15580.88,28001.65,0.0,28001.65,1.254421
2025-11,Pagbilao,ENOCEE 500MG,2,2,2,1,2,0.4684,245257.28,172599.35,417856.63,0.0,417856.63,0.703748
2025-11,Pagbilao,EPIX BY 10'S,5,5,5,1,5,0.9233,346327.49,397525.55,743853.05,0.0,743853.05,1.147831
2025-11,Pagbilao,EXEL 100MG,4,4,4,1,4,0.6801,91948.19,5102.91,97051.09,0.0,97051.09,0.055498
2025-11,Pagbilao,FACE MASK,2,2,2,1,2,0.3443,105705.16,-27083.26,78621.9,0.0,78621.9,-0.256215
2025-11,Pagbilao,FLASH DRIVE 16GB CAPACITY 1 PIECE INVIDUAL BLISTER PACK KINGSTON,3,3,3,1,3,0.3756,9398.11,4297.72,13695.84,0.0,13695.84,0.457296
2025-11,Pagbilao,FOLDER 14PTS LONG,2,2,2,1,2,0.2476,4353.1,3160.49,7513.59,0.0,7513.59,0.726032
2025-11,Pagbilao,FOLDER 14PTS SHORT,5,5,5,1,5,0.6925,29278.71,43378.02,72656.73,0.0,72656.73,1.481555
2025-11,Pagbilao,FOLDER ORDINARY WHITE LONG 100'S,6,6,0,1,6,1.0606,59454.79,42349.97,101804.76,0.0,101804.76,0.712305
2025-11,Pagbilao,GENTAM 40MG,3,3,3,1,3,0.5828,195261.3,108149.1,303410.39,0.0,303410.39,0.553869
2025-11,Pagbilao,GIOZOLE 40MG W/ DILUENT,3,3,0,1,3,1.0134,271044.11,128395.65,399439.75,0.0,399439.75,0.473708
2025-11,Pagbilao,GYNE-TOCIN 10IU/ML,4,4,4,1,4,0.8361,190886.33,24827.06,215713.4,0.0,215713.4,0.130062
2025-11,Pagbilao,HARD COPY SUB#20 (8 1/2X13) LONG,16,16,10,1,16,4.7251,121609.35,162643.21,284252.55,0.0,284252.55,1.337424
2025-11,Pagbilao,HARD COPY SUB#20 A4,14,14,7,1,14,3.4597,265623.59,191840.93,457464.52,0.0,457464.52,0.722229
2025-11,Pagbilao,HARD COPY SUB#20 SHORT,4,4,4,1,4,0.5297,5615.68,3539.57,9155.23,0.0,9155.23,0.630301
2025-11,Pagbilao,HBW BLACK BALLPEN,8,8,7,1,8,1.5522,33523.05,18719.06,52242.14,0.0,52242.14,0.558394
2025-11,Pagbilao,HBW MARKER,5,5,5,1,5,0.6147,15060.51,11198.31,26258.81,0.0,26258.81,0.743555
2025-11,Pagbilao,HBW SCISSORS,2,2,2,1,2,0.2834,22442.88,11722.02,34164.91,0.0,34164.91,0.522305
2025-11,Pagbilao,HIVENT PLUS,2,2,2,1,2,0.3019,25214.99,866.94,26081.94,0.0,26081.94,0.034382
2025-11,Pagbilao,HYPHEN 50MG,2,2,2,1,2,0.3422,83391.65,60337.09,143728.73,0.0,143728.73,0.723539
2025-11,Pagbilao,INK CARTRIDGE TRI COLOR (HP680),5,5,3,1,5,0.5967,14834.94,4997.75,19832.7,0.0,19832.7,0.33689
2025-11,Pagbilao,INK EPSON #003 BLACK,8,8,6,1,8,1.7499,61751.4,49018.66,110770.07,0.0,110770.07,0.793806
2025-11,Pagbilao,INK EPSON #003 CYAN,9,9,7,1,9,1.7531,35004.0,21105.15,56109.16,0.0,56109.16,0.602935
2025-11,Pagbilao,INK EPSON #003 MAGENTA,12,12,9,1,12,2.3697,65775.69,80014.56,145790.23,0.0,145790.23,1.216476
2025-11,Pagbilao,INK EPSON #003 YELLOW,11,11,6,1,11,2.167,70447.28,36860.47,107307.77,0.0,107307.77,0.523235
2025-11,Pagbilao,JACKIE DISINFECT SPRAY 500ML,4,4,4,1,4,0.434,5229.39,4403.29,9632.68,0.0,9632.68,0.842027
2025-11,Pagbilao,KALIUSAPHRIDE 600MG,1,1,0,1,1,0.0777,5263.99,2739.65,8003.64,0.0,8003.64,0.520451
2025-11,Pagbilao,LETTER ENVELOPE LONG,5,5,5,1,5,0.7272,28498.66,44032.8,72531.47,0.0,72531.47,1.545083
2025-11,Pagbilao,LIFERZIN 250MG,2,2,2,1,2,0.3401,111792.6,58104.97,169897.57,0.0,169897.57,0.519757
2025-11,Pagbilao,LODIPEX - 10MG,2,2,2,1,2,0.2803,15816.66,-6280.73,9535.92,0.0,9535.92,-0.397096
2025-11,Pagbilao,MARKER BLACK (PILOT),2,2,0,1,2,0.2716,37128.84,19297.97,56426.8,0.0,56426.8,0.519757
2025-11,Pagbilao,MASKING TAPE 1INCH,6,6,3,1,6,0.8463,18492.28,8375.1,26867.35,0.0,26867.35,0.452897
2025-11,Pagbilao,MECID 500MG,3,3,3,1,3,0.4866,164468.62,132651.64,297120.26,0.0,297120.26,0.806547
2025-11,Pagbilao,MECLOP 5MG\ML,2,2,2,1,2,0.3807,182754.69,24042.64,206797.33,0.0,206797.33,0.131557
2025-11,Pagbilao,MERAZOL 40MG,7,7,7,1,7,1.5207,431825.92,398860.27,830686.18,0.0,830686.18,0.92366
2025-11,Pagbilao,"MICROPORE 1"" - 1530-1 - 3M",4,4,4,1,4,0.982,633257.19,751490.33,1384747.52,0.0,1384747.52,1.186706
2025-11,Pagbilao,MICROPORE 1X10 2.5CMX9.1M (3M),4,4,0,1,4,0.7995,161437.31,75400.85,236838.16,0.0,236838.16,0.46706
2025-11,Pagbilao,MYGEL BLACK,4,4,4,1,4,0.6328,10596.7,8114.17,18710.87,0.0,18710.87,0.765726
2025-11,Pagbilao,NOTEBOOK 50 LEAVES,1,1,1,1,1,0.1077,424.12,220.44,644.55,0.0,644.55,0.519759
2025-11,Pagbilao,NUTRIBOARD WITHOUT BAG,5,5,0,1,5,1.1243,40454.53,21638.36,62092.89,0.0,62092.89,0.534881
2025-11,Pagbilao,PHYTOMEN 10MG/ML,3,3,3,1,3,0.5687,217878.21,174164.9,392043.11,0.0,392043.11,0.799368
2025-11,Pagbilao,PORFEVER 150MG/ML (300MG/2ML) 2ML,1,1,0,1,1,0.1839,42917.31,-16489.63,26427.69,0.0,26427.69,-0.384219
2025-11,Pagbilao,RANICLAV 625MG,5,5,5,1,5,1.3335,240806.05,166604.73,407410.77,0.0,407410.77,0.691863
2025-11,Pagbilao,RECORD BOOK 300PP,1,1,1,1,1,0.1215,5165.21,3889.1,9054.31,0.0,9054.31,0.752941
2025-11,Pagbilao,RECORD BOOK 500PAGES (VALIANT),10,10,6,1,10,1.883,73823.36,44530.24,118353.58,0.0,118353.58,0.6032
2025-11,Pagbilao,REFRIGERATOR 22CU.FT TWO DOOR UPRIGHT CHILLER (FUJIDENZO),1,1,0,1,1,0.135,566.16,640.68,1206.85,0.0,1206.85,1.131624
2025-11,Pagbilao,RESPI-SAPH 250MCG/ML (500MCG/2ML) 2ML,1,1,0,1,1,0.144,45901.51,25793.05,71694.57,0.0,71694.57,0.561922
2025-11,Pagbilao,SAPHLECOX 200MG,1,1,1,1,1,0.2753,10100.63,5249.87,15350.51,0.0,15350.51,0.519757
2025-11,Pagbilao,SAPHLOR-50,1,1,0,1,1,0.0827,5597.44,2913.2,8510.64,0.0,8510.64,0.520452
2025-11,Pagbilao,SCOTCH TAPE 1'',2,2,0,1,2,0.2681,3147.29,5249.21,8396.49,0.0,8396.49,1.667851
2025-11,Pagbilao,SHARJVAX 1500 I.U. / 0.7ML,2,2,1,1,2,0.361,29092.56,-13285.81,15806.74,0.0,15806.74,-0.456674
2025-11,Pagbilao,SITIXON 1G,7,7,7,1,7,1.6798,323528.52,151815.46,475343.99,0.0,475343.99,0.469249
2025-11,Pagbilao,SQCEF 250MG/5ML,1,1,0,1,1,0.1157,36880.86,20724.16,57605.02,0.0,57605.02,0.561922
2025-11,Pagbilao,STAPLE WIRE #35,3,3,3,1,3,0.5558,12082.74,6630.67,18713.4,0.0,18713.4,0.548772
2025-11,Pagbilao,STAPLER STANDARD TYPE (JOY),3,3,0,1,3,0.357,7950.89,5964.12,13915.0,0.0,13915.0,0.75012
2025-11,Pagbilao,T SHIRT WITH PRINT,25,25,14,1,25,8.7173,346988.16,223476.18,570464.32,0.0,570464.32,0.644046
2025-11,Pagbilao,TRASH BAG - BLACK - MEDIUM,6,6,3,1,6,0.7859,27294.08,27432.62,54726.72,0.0,54726.72,1.005076
2025-11,Pagbilao,TRIVASC 35MG MR,2,2,2,1,2,0.3451,30834.67,108401.17,139235.85,0.0,139235.85,3.515561
2025-11,Pagbilao,ZINACARE 750MG W/ DILUENT,1,1,0,1,1,0.147,34312.57,-13183.52,21129.04,0.0,21129.04,-0.384218
2025-11,Pagbilao,ZINACARE 750MG WITH DILUENT,1,1,0,1,1,0.126,5782.29,2167.33,7949.62,0.0,7949.62,0.374822
2025-11,QMC,AMBIDOL 50MG/ML (100MG/2ML),1,1,1,1,1,0.1538,2073.81,2747.4,4821.21,0.0,4821.21,1.324808
2025-11,QMC,AMBIDOL 50MG/ML (100MG/2ML) 2ML,3,3,1,1,3,0.6414,20463.7,18217.88,38681.58,0.0,38681.58,0.890253
2025-11,QMC,EVAPROST 125MCG/0.5ML,2,2,0,1,2,0.4227,16106.09,13504.52,29610.61,0.0,29610.61,0.838473
2025-11,QMC,EVAPROST 250MCG/ML,1,1,1,1,1,0.3909,5271.44,6983.63,12255.07,0.0,12255.07,1.324805
2025-11,QMC,EVAPROST 250MCG/ML IV,1,1,0,1,1,0.2311,5929.13,5910.64,11839.77,0.0,11839.77,0.996881
