product,quantity,revenue,gross_margin_amount,row_count,active_months,estimated_contract_rows,rank,gross_margin_rate,revenue_share,cumulative_revenue_share,abc_class,method,status
BIOGIC 250MG/5ML,330.0,4950.0,4890.0,3,2,0,1675,0.987879,2.7e-05,0.986168,C,ABC/Pareto using total_trade_price revenue,draft
DULCOLAX,18.0,4917.6,3739.2,3,2,0,1676,0.760371,2.7e-05,0.986195,C,ABC/Pareto using total_trade_price revenue,draft
TUDOR - CHROMIC BROWN COATED CATGUT ABSORBABLE SUTURE 4-0 CURVED CUTTING - 75CM,14.0,4900.0,1540.0,2,2,0,1677,0.314286,2.7e-05,0.986222,C,ABC/Pareto using total_trade_price revenue,draft
STERILE WATER INJECTION 50 ML -SAHAR,100.0,4900.0,300.0,1,1,0,1678,0.061224,2.7e-05,0.986248,C,ABC/Pareto using total_trade_price revenue,draft
COFMED 7.5MG/5ML SYUP,50.0,4900.0,2600.0,1,1,0,1679,0.530612,2.7e-05,0.986275,C,ABC/Pareto using total_trade_price revenue,draft
DOBUTASAPH 12.50MG/ML (250MG/20ML),26.0,4893.2,2603.05,3,2,0,1680,0.531973,2.7e-05,0.986302,C,ABC/Pareto using total_trade_price revenue,draft
AMO-5 5MG,64.0,4864.0,14779.3,4,3,0,1681,3.038507,2.7e-05,0.986328,C,ABC/Pareto using total_trade_price revenue,draft
OPSITE 25X10 (SMITH AND NEPHEW),15.0,4845.0,2985.0,3,2,0,1682,0.616099,2.6e-05,0.986355,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE SYRINGE 10CC G21X1 1/4 (INDOPLAS),15.0,4845.0,13110.0,1,1,0,1683,2.705882,2.6e-05,0.986381,C,ABC/Pareto using total_trade_price revenue,draft
PROFOSOL 100MG/ML,20.0,4840.0,14520.0,1,1,0,1684,3.0,2.6e-05,0.986408,C,ABC/Pareto using total_trade_price revenue,draft
PCSO 2022-006 - WOMEN'S MONTH,30.0,4828.2,2380.22,1,1,0,1685,0.492983,2.6e-05,0.986434,C,ABC/Pareto using total_trade_price revenue,draft
INSECTICIDE AEROSOL 300ML (BAYGON),20.0,4820.0,3560.0,1,1,0,1686,0.738589,2.6e-05,0.98646,C,ABC/Pareto using total_trade_price revenue,draft
ULTREINAC 200MG,60.0,4800.0,22025.9,3,2,0,1687,4.588729,2.6e-05,0.986486,C,ABC/Pareto using total_trade_price revenue,draft
ADULT DIAPER - MEDIUM MAXI MED,30.0,4800.0,3540.0,2,2,0,1688,0.7375,2.6e-05,0.986513,C,ABC/Pareto using total_trade_price revenue,draft
SAPHORMIN 500MG,120.0,4800.0,40310.0,4,2,0,1689,8.397917,2.6e-05,0.986539,C,ABC/Pareto using total_trade_price revenue,draft
BIOGIC 500MG TAB,100.0,4800.0,30200.0,1,1,0,1690,6.291667,2.6e-05,0.986565,C,ABC/Pareto using total_trade_price revenue,draft
NEBULIZER KIT WITH MASK PEDIA (SURGITECH),100.0,4800.0,5500.0,1,1,0,1691,1.145833,2.6e-05,0.986591,C,ABC/Pareto using total_trade_price revenue,draft
ELCILIN 500MG,20.0,4800.0,1520.0,2,2,0,1692,0.316667,2.6e-05,0.986617,C,ABC/Pareto using total_trade_price revenue,draft
FINGER PULSE OXIMETER PEDIA-TOPCARE,4.0,4800.0,2860.0,1,1,0,1693,0.595833,2.6e-05,0.986643,C,ABC/Pareto using total_trade_price revenue,draft
"PARAFILM 4""X 125FT PM-996",2.0,4800.0,4800.0,1,1,0,1694,1.0,2.6e-05,0.98667,C,ABC/Pareto using total_trade_price revenue,draft
PARA100 100MG/ML,344.0,4800.0,10692.8,2,2,0,1695,2.227667,2.6e-05,0.986696,C,ABC/Pareto using total_trade_price revenue,draft
DUOGESIC 325MG/37.5MG TAB,48.0,4800.0,63085.92,8,7,0,1696,13.1429,2.6e-05,0.986722,C,ABC/Pareto using total_trade_price revenue,draft
COM-FEMIC 500MG CAP,30.0,4800.0,14280.0,4,3,0,1697,2.975,2.6e-05,0.986748,C,ABC/Pareto using total_trade_price revenue,draft
STERILE WATER FOR INJECTION (AMB),100.0,4800.0,3200.0,1,1,0,1698,0.666667,2.6e-05,0.986774,C,ABC/Pareto using total_trade_price revenue,draft
MEDICAL OXYGEN 25 POUNDS - REFILL,8.0,4800.0,-3200.0,1,1,0,1699,-0.666667,2.6e-05,0.9868,C,ABC/Pareto using total_trade_price revenue,draft
IV CANNULA WITH INJECTION PORT LUER LOCK G22 X 1 (CATHY),4.0,4800.0,7200.0,1,1,0,1700,1.5,2.6e-05,0.986827,C,ABC/Pareto using total_trade_price revenue,draft
KIDNEY BASIN 10'' OLTEN,10.0,4790.0,4710.0,1,1,0,1701,0.983299,2.6e-05,0.986853,C,ABC/Pareto using total_trade_price revenue,draft
ALL SILICONE STOMACH TUBE FR16 (PARTNERS),32.0,4776.0,7146.0,2,2,0,1702,1.496231,2.6e-05,0.986879,C,ABC/Pareto using total_trade_price revenue,draft
DISTILLED WATER - 1 LTR,315.0,4765.95,4714.07,1,1,0,1703,0.989114,2.6e-05,0.986905,C,ABC/Pareto using total_trade_price revenue,draft
THUMB FORCEP 10'' (OLTEN),12.0,4764.0,4716.0,2,2,0,1704,0.989924,2.6e-05,0.986931,C,ABC/Pareto using total_trade_price revenue,draft
CLARITROL 500MG TAB,14.0,4760.0,3092.5,2,1,0,1705,0.649685,2.6e-05,0.986957,C,ABC/Pareto using total_trade_price revenue,draft
CO-AMOXICARE 500MG/125MG,24.0,4756.32,15583.68,4,2,0,1706,3.276415,2.6e-05,0.986983,C,ABC/Pareto using total_trade_price revenue,draft
OXYGEN CANNULA ADULT-PRO HEALTH,250.0,4750.0,2750.0,1,1,0,1707,0.578947,2.6e-05,0.987009,C,ABC/Pareto using total_trade_price revenue,draft
NITRILE POWDER FREE EXAMINATION GLOVES 100'S GLOMED,19.0,4750.0,10284.0,2,1,0,1708,2.165053,2.6e-05,0.987035,C,ABC/Pareto using total_trade_price revenue,draft
MONOCRYL 3-0'' 26MM 1/2C 70CM (ETHICON),1.0,4750.0,4750.0,1,1,0,1709,1.0,2.6e-05,0.98706,C,ABC/Pareto using total_trade_price revenue,draft
WRIST BLOOD PRESSURE MACHNE,12.0,4740.0,2460.0,1,1,0,1710,0.518987,2.6e-05,0.987086,C,ABC/Pareto using total_trade_price revenue,draft
METZ SCISSOR 7'',10.0,4730.0,-4730.0,2,1,0,1711,-1.0,2.6e-05,0.987112,C,ABC/Pareto using total_trade_price revenue,draft
KIDDIREL ORAL DROPS,115.0,4715.0,5957.0,10,8,0,1712,1.263415,2.6e-05,0.987138,C,ABC/Pareto using total_trade_price revenue,draft
ETHICON PROLENE 2-0 ROUND NEEDLE,1.0,4704.0,9946.0,1,1,0,1713,2.114371,2.6e-05,0.987163,C,ABC/Pareto using total_trade_price revenue,draft
ETHICON PROLENE 3-0 ROUND NEEDLE,1.0,4704.0,9946.0,1,1,0,1714,2.114371,2.6e-05,0.987189,C,ABC/Pareto using total_trade_price revenue,draft
ETHICON PROLENE 4-0 ROUND NEEDLE,1.0,4704.0,9946.0,1,1,0,1715,2.114371,2.6e-05,0.987215,C,ABC/Pareto using total_trade_price revenue,draft
ETHICON PROLENE 5-0 ROUND NEEDLE,1.0,4704.0,9946.0,1,1,0,1716,2.114371,2.6e-05,0.98724,C,ABC/Pareto using total_trade_price revenue,draft
SULTAM 200MG,10.0,4704.0,14096.0,2,2,0,1717,2.996599,2.6e-05,0.987266,C,ABC/Pareto using total_trade_price revenue,draft
MILGESIC 100MG/5ML DROPS,294.0,4704.0,1896.0,2,1,0,1718,0.403061,2.6e-05,0.987292,C,ABC/Pareto using total_trade_price revenue,draft
HEMA QUICK STAIN SET (MEDIC),1.0,4700.0,-431.0,1,1,0,1719,-0.091702,2.6e-05,0.987317,C,ABC/Pareto using total_trade_price revenue,draft
"OFFICE TABLE 1,208 DT",1.0,4692.0,10298.0,1,1,0,1720,2.1948,2.6e-05,0.987343,C,ABC/Pareto using total_trade_price revenue,draft
CINNABLOC 75MG CAP,67.0,4690.0,11590.0,10,6,0,1721,2.471215,2.6e-05,0.987368,C,ABC/Pareto using total_trade_price revenue,draft
ENTRANCE LOCKSET TYPE HEAVY DUTY EASY INSTALLATION,10.0,4690.0,4010.0,1,1,0,1722,0.855011,2.6e-05,0.987394,C,ABC/Pareto using total_trade_price revenue,draft
BLOOD LANCET - SURGITECH,22.0,4680.0,1496.0,2,2,0,1723,0.319658,2.6e-05,0.98742,C,ABC/Pareto using total_trade_price revenue,draft
GENERIC CEFIXIME 20MG DROPS,72.0,4680.0,13320.0,1,1,0,1724,2.846154,2.6e-05,0.987445,C,ABC/Pareto using total_trade_price revenue,draft
AMBIRETIC 500MG,120.0,4680.0,37200.0,1,1,0,1725,7.948718,2.6e-05,0.987471,C,ABC/Pareto using total_trade_price revenue,draft
MEDIUM DEAVER - 12 INCHES HEIGHT (HEAD 2),2.0,4680.0,-4680.0,1,1,0,1726,-1.0,2.6e-05,0.987496,C,ABC/Pareto using total_trade_price revenue,draft
BECOME PLEX,37.0,4662.0,9838.0,5,5,0,1727,2.110253,2.5e-05,0.987522,C,ABC/Pareto using total_trade_price revenue,draft
NOVAMOL 100MG,388.0,4656.0,13796.0,3,2,0,1728,2.963058,2.5e-05,0.987547,C,ABC/Pareto using total_trade_price revenue,draft
CIPROSAN 500MG,28.0,4620.0,45880.3,4,3,0,1729,9.930801,2.5e-05,0.987572,C,ABC/Pareto using total_trade_price revenue,draft
ELASTIC BANDAGE 6X5Y PARTNERS,110.0,4620.0,1040.0,2,2,0,1730,0.225108,2.5e-05,0.987597,C,ABC/Pareto using total_trade_price revenue,draft
DENTAL NEEDLE G30 SHORT (DENJECT),14.0,4620.0,1164.0,2,2,0,1731,0.251948,2.5e-05,0.987623,C,ABC/Pareto using total_trade_price revenue,draft
ORAL B TOOTHBRUSH,40.0,4600.0,3720.0,1,1,0,1732,0.808696,2.5e-05,0.987648,C,ABC/Pareto using total_trade_price revenue,draft
EMACIF 100MG/5ML,61.0,4575.0,4734.22,5,2,0,1733,1.034802,2.5e-05,0.987673,C,ABC/Pareto using total_trade_price revenue,draft
SAPHRIDONE10MG TAB,79.0,4570.0,15098.0,9,6,0,1734,3.30372,2.5e-05,0.987698,C,ABC/Pareto using total_trade_price revenue,draft
"MICROPORE 1/2"" 1530-0 - 3M",12.0,4560.0,3300.0,6,6,0,1735,0.723684,2.5e-05,0.987722,C,ABC/Pareto using total_trade_price revenue,draft
DISINFECTANT SPRAY 500ML (SOLBAC SURFACE),12.0,4557.0,903.0,1,1,0,1736,0.198157,2.5e-05,0.987747,C,ABC/Pareto using total_trade_price revenue,draft
COLGATE MOUTHWASH ASSORTED,40.0,4553.28,5166.72,1,1,0,1737,1.134725,2.5e-05,0.987772,C,ABC/Pareto using total_trade_price revenue,draft
ID-HOLDER TRANSPARENT PLASTIC VERTICAL,700.0,4550.0,12950.0,1,1,0,1738,2.846154,2.5e-05,0.987797,C,ABC/Pareto using total_trade_price revenue,draft
ALLECUR 5MG/5ML,227.0,4540.0,9478.0,5,4,0,1739,2.087665,2.5e-05,0.987822,C,ABC/Pareto using total_trade_price revenue,draft
KIDIMEED C PLUS 60ML,215.0,4515.0,26475.0,2,1,0,1740,5.863787,2.5e-05,0.987846,C,ABC/Pareto using total_trade_price revenue,draft
AMADOL 150MG,100.0,4510.0,35290.0,4,4,0,1741,7.824834,2.5e-05,0.987871,C,ABC/Pareto using total_trade_price revenue,draft
APPLICATOR STICK,30.0,4500.0,5376.0,3,3,0,1742,1.194667,2.5e-05,0.987895,C,ABC/Pareto using total_trade_price revenue,draft
"REAGENT ANTI A,B,D",4.0,4500.0,30266.0,2,2,0,1743,6.725778,2.5e-05,0.98792,C,ABC/Pareto using total_trade_price revenue,draft
FRUIT BASKET,9.0,4500.0,4464.0,2,2,0,1744,0.992,2.5e-05,0.987944,C,ABC/Pareto using total_trade_price revenue,draft
ELASTIC BANDAGE 10CM X 5M,100.0,4500.0,4000.0,1,1,0,1745,0.888889,2.5e-05,0.987969,C,ABC/Pareto using total_trade_price revenue,draft
YANKAUER - INDOPLAS,30.0,4500.0,3300.0,1,1,0,1746,0.733333,2.5e-05,0.987994,C,ABC/Pareto using total_trade_price revenue,draft
TRANSPORE 1/2 INCH,6.0,4500.0,3300.0,1,1,0,1747,0.733333,2.5e-05,0.988018,C,ABC/Pareto using total_trade_price revenue,draft
I.V CANNULA G20 CANCARE,3.0,4500.0,3600.0,1,1,0,1748,0.8,2.5e-05,0.988043,C,ABC/Pareto using total_trade_price revenue,draft
SYRINGE 5CC G23X1 HEXACARE,20.0,4500.0,4500.0,1,1,0,1749,1.0,2.5e-05,0.988067,C,ABC/Pareto using total_trade_price revenue,draft
AMBUBAG MANUAL RESUSCITATOR PVC ADULT DISPOSABLE (PRIMAPLUS),6.0,4500.0,2850.0,2,2,0,1750,0.633333,2.5e-05,0.988092,C,ABC/Pareto using total_trade_price revenue,draft
ELASTIC BANDAGE 4X5 TOP CARE,150.0,4500.0,750.0,2,1,0,1751,0.166667,2.5e-05,0.988116,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE NEEDLE G25 (ORMED),30.0,4500.0,1830.0,1,1,0,1752,0.406667,2.5e-05,0.988141,C,ABC/Pareto using total_trade_price revenue,draft
OXYGEN MASK NEONATE (SURGITECH),100.0,4500.0,1415.0,1,1,0,1753,0.314444,2.5e-05,0.988165,C,ABC/Pareto using total_trade_price revenue,draft
PASTE RESTONE,80.0,4480.0,616.0,2,2,0,1754,0.1375,2.4e-05,0.98819,C,ABC/Pareto using total_trade_price revenue,draft
GIAN-ZINC 30ML,64.0,4480.0,6488.0,5,5,0,1755,1.448214,2.4e-05,0.988214,C,ABC/Pareto using total_trade_price revenue,draft
ENERGIZER AAA RECHARGEABLE W/ CHARGER,5.0,4475.0,520.0,1,1,0,1756,0.116201,2.4e-05,0.988239,C,ABC/Pareto using total_trade_price revenue,draft
LOAD TALK N TEXT 300,16.0,4464.0,3528.0,1,1,0,1757,0.790323,2.4e-05,0.988263,C,ABC/Pareto using total_trade_price revenue,draft
DIASTATIN 40MG TAB,21.0,4455.0,8132.5,3,2,0,1758,1.825477,2.4e-05,0.988287,C,ABC/Pareto using total_trade_price revenue,draft
BUDERITE 250MCG,7.0,4445.0,20205.0,4,4,0,1759,4.545557,2.4e-05,0.988311,C,ABC/Pareto using total_trade_price revenue,draft
NOREPINSAPH-1 1MG/ML (10MG/10ML),20.0,4440.0,13320.0,1,1,0,1760,3.0,2.4e-05,0.988336,C,ABC/Pareto using total_trade_price revenue,draft
TELSITAN-40 40MG,13.0,4433.0,8755.26,3,3,0,1761,1.975019,2.4e-05,0.98836,C,ABC/Pareto using total_trade_price revenue,draft
ZACH ISOPROPYL ALCOHOL 500ML,63.0,4410.0,1230.0,3,2,0,1762,0.278912,2.4e-05,0.988384,C,ABC/Pareto using total_trade_price revenue,draft
SILVEDEX 10MG,81.0,4400.73,11784.27,6,3,0,1763,2.677799,2.4e-05,0.988408,C,ABC/Pareto using total_trade_price revenue,draft
STOOL CUP (SAUCE CUP SIZE),44.0,4400.0,6600.0,1,1,0,1764,1.5,2.4e-05,0.988432,C,ABC/Pareto using total_trade_price revenue,draft
SYPHILLIS TEST KIT 40'S,2.0,4400.0,4400.0,1,1,0,1765,1.0,2.4e-05,0.988456,C,ABC/Pareto using total_trade_price revenue,draft
BANDAGE SCISSOR SIZE 7 1/2'',8.0,4400.0,4400.0,1,1,0,1766,1.0,2.4e-05,0.98848,C,ABC/Pareto using total_trade_price revenue,draft
FLUIMUCIL 600MG,5.0,4385.0,6577.5,1,1,0,1767,1.5,2.4e-05,0.988504,C,ABC/Pareto using total_trade_price revenue,draft
LAZICARE 10MG,90.0,4370.0,50408.8,11,8,0,1768,11.535195,2.4e-05,0.988528,C,ABC/Pareto using total_trade_price revenue,draft
ELASTIC BANDAGE 2X5Y - SURGITECH,218.0,4360.0,1178.0,5,3,0,1769,0.270183,2.4e-05,0.988551,C,ABC/Pareto using total_trade_price revenue,draft
EXEL 250MG/5ML SUS,220.0,4356.0,13244.0,3,2,0,1770,3.040404,2.4e-05,0.988575,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE SYRINGE WITH NEEDLE 20CC/ML (TERUMO),6.0,4320.0,2680.0,2,2,0,1771,0.62037,2.4e-05,0.988599,C,ABC/Pareto using total_trade_price revenue,draft
CAUTERY PENCIL (ORMED),18.0,4320.0,1980.0,3,2,0,1772,0.458333,2.4e-05,0.988622,C,ABC/Pareto using total_trade_price revenue,draft
BROADMETZ 100MG/ML DROPS,139.0,4317.34,10189.86,11,9,0,1773,2.360217,2.4e-05,0.988646,C,ABC/Pareto using total_trade_price revenue,draft
OCHSNER CURVED 8'',8.0,4312.0,-4312.0,1,1,0,1774,-1.0,2.4e-05,0.988669,C,ABC/Pareto using total_trade_price revenue,draft
OCHSNER STRAIGHT 8'',8.0,4312.0,-4312.0,1,1,0,1775,-1.0,2.4e-05,0.988693,C,ABC/Pareto using total_trade_price revenue,draft
EDECAR 10MG,61.5,4305.0,15610.0,8,6,0,1776,3.626016,2.3e-05,0.988716,C,ABC/Pareto using total_trade_price revenue,draft
INFAMIX 500MG,78.0,4290.0,103845.0,7,4,0,1777,24.206294,2.3e-05,0.98874,C,ABC/Pareto using total_trade_price revenue,draft
CLONISUR 150MCG/ML,4.5,4275.0,6918.75,1,1,0,1778,1.618421,2.3e-05,0.988763,C,ABC/Pareto using total_trade_price revenue,draft
POVIDONE IODINE 10% 60ML (JCHIEME),70.0,4270.0,36330.0,1,1,0,1779,8.508197,2.3e-05,0.988786,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE SYRINGE WITH NEEDLE 10CC- LUER LOCK TIP (TERUMO),5.0,4250.0,1740.0,1,1,0,1780,0.409412,2.3e-05,0.98881,C,ABC/Pareto using total_trade_price revenue,draft
RANIREX 25MG/ML,140.0,4228.0,102532.0,17,10,0,1781,24.25071,2.3e-05,0.988833,C,ABC/Pareto using total_trade_price revenue,draft
ASTAT 20MG,44.0,4224.0,8726.0,4,3,0,1782,2.065814,2.3e-05,0.988856,C,ABC/Pareto using total_trade_price revenue,draft
ULTRASOUND GEL (GALLON),7.0,4200.0,6360.0,3,3,0,1783,1.514286,2.3e-05,0.988878,C,ABC/Pareto using total_trade_price revenue,draft
TEMPAID 500MG,56.0,4200.0,13160.0,4,3,0,1784,3.133333,2.3e-05,0.988901,C,ABC/Pareto using total_trade_price revenue,draft
CEVOR IV 250MG/ML (1G/4ML) 4ML,14.0,4200.0,5365.0,3,2,0,1785,1.277381,2.3e-05,0.988924,C,ABC/Pareto using total_trade_price revenue,draft
PULSE OXIMETER ADULT (INDOPLAS),6.0,4200.0,2100.0,1,1,0,1786,0.5,2.3e-05,0.988947,C,ABC/Pareto using total_trade_price revenue,draft
GABAVEX 100MG,12.0,4176.0,9184.0,2,2,0,1787,2.199234,2.3e-05,0.98897,C,ABC/Pareto using total_trade_price revenue,draft
MONPHEVIN 200MG/5ML,85.0,4165.0,7831.25,2,2,0,1788,1.880252,2.3e-05,0.988993,C,ABC/Pareto using total_trade_price revenue,draft
BLADE HOLDER SIZE 3'' (OLTEN),32.0,4160.0,12836.0,5,3,0,1789,3.085577,2.3e-05,0.989015,C,ABC/Pareto using total_trade_price revenue,draft
ACRESIL 150MG,11.0,4155.0,11295.0,2,2,0,1790,2.718412,2.3e-05,0.989038,C,ABC/Pareto using total_trade_price revenue,draft
GAUZE PAD 4X4 - SURGITECH,15.0,4150.0,1525.0,2,2,0,1791,0.36747,2.3e-05,0.989061,C,ABC/Pareto using total_trade_price revenue,draft
HYOPAN,16.0,4144.0,5820.0,5,3,0,1792,1.40444,2.3e-05,0.989083,C,ABC/Pareto using total_trade_price revenue,draft
EXEL 100MG/ML,230.0,4140.0,23233.75,3,2,0,1793,5.612017,2.3e-05,0.989106,C,ABC/Pareto using total_trade_price revenue,draft
APCEE 100MG/5ML 120ML,250.0,4125.0,24025.0,2,2,0,1794,5.824242,2.2e-05,0.989128,C,ABC/Pareto using total_trade_price revenue,draft
KIDNEY BASIN SIZE 8'' (OLTEN),13.0,4121.0,4109.0,2,1,0,1795,0.997088,2.2e-05,0.989151,C,ABC/Pareto using total_trade_price revenue,draft
COTTON BALLS - HAPPY 150BALLS,144.0,4104.0,24696.0,1,1,0,1796,6.017544,2.2e-05,0.989173,C,ABC/Pareto using total_trade_price revenue,draft
CARDOZ 6.25MG,95.35,4100.38,6009.7,2,2,0,1797,1.465645,2.2e-05,0.989196,C,ABC/Pareto using total_trade_price revenue,draft
SURGICAL DRAPE 40X40CM W/ HOLE 10CM - ORMED,3.0,4098.0,8000.0,3,2,0,1798,1.952172,2.2e-05,0.989218,C,ABC/Pareto using total_trade_price revenue,draft
FLUIFORT-M 50MG DROPS,136.0,4080.0,5053.6,9,7,0,1799,1.238627,2.2e-05,0.98924,C,ABC/Pareto using total_trade_price revenue,draft
SODIUM HYPOCHLORIDE ZONROX 1GALLON,34.0,4080.0,5667.0,4,2,0,1800,1.388971,2.2e-05,0.989262,C,ABC/Pareto using total_trade_price revenue,draft
BUTAMOL 2MG/5ML,272.0,4080.0,2543.0,3,3,0,1801,0.623284,2.2e-05,0.989285,C,ABC/Pareto using total_trade_price revenue,draft
REGIZINE 5MG/5ML,204.0,4080.0,1428.0,1,1,0,1802,0.35,2.2e-05,0.989307,C,ABC/Pareto using total_trade_price revenue,draft
FACEMASK BLACK 50'S,74.0,4070.0,28270.0,3,2,0,1803,6.945946,2.2e-05,0.989329,C,ABC/Pareto using total_trade_price revenue,draft
SPHYMOMANOMETER PARTNERS,10.0,4050.0,13900.0,1,1,0,1804,3.432099,2.2e-05,0.989351,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE SYRINGE 5CC 23GX1 (SUREGUARD),15.0,4050.0,12090.0,1,1,0,1805,2.985185,2.2e-05,0.989373,C,ABC/Pareto using total_trade_price revenue,draft
DISINFECTANT SOAKING TRAY STAINLESS W LID 14X14 INCH 14''X12''X2-1/2,2.0,4036.0,3944.0,1,1,0,1806,0.977205,2.2e-05,0.989395,C,ABC/Pareto using total_trade_price revenue,draft
INSULIN SYRINGE WITH NEEDLE 0.5ML/CC 30GX8MM (BD),3.0,4014.0,436.0,2,1,0,1807,0.10862,2.2e-05,0.989417,C,ABC/Pareto using total_trade_price revenue,draft
FUROXEN 500MG,3.0,4012.5,3444.64,1,1,0,1808,0.858477,2.2e-05,0.989439,C,ABC/Pareto using total_trade_price revenue,draft
EQ DRY NEW BORN DIAPER,20.0,4000.0,160.0,1,1,0,1809,0.04,2.2e-05,0.989461,C,ABC/Pareto using total_trade_price revenue,draft
HEPARIN CAP YELLOW (ORMED),5.0,4000.0,14000.0,1,1,0,1810,3.5,2.2e-05,0.989483,C,ABC/Pareto using total_trade_price revenue,draft
IV ARM SPLINT PEDIA,100.0,4000.0,10800.0,1,1,0,1811,2.7,2.2e-05,0.989504,C,ABC/Pareto using total_trade_price revenue,draft
ALCOHOL SWAB/PAD (PARTNERS),40.0,4000.0,6285.0,4,4,0,1812,1.57125,2.2e-05,0.989526,C,ABC/Pareto using total_trade_price revenue,draft
"IV CANNULA G.20 X 1 1/4"" INTROCAN SAFETY - B BRAUN",5.0,4000.0,3400.0,1,1,0,1813,0.85,2.2e-05,0.989548,C,ABC/Pareto using total_trade_price revenue,draft
SPHYGMOMANOMETER - TRUSTMOMED,10.0,4000.0,13950.0,1,1,0,1814,3.4875,2.2e-05,0.98957,C,ABC/Pareto using total_trade_price revenue,draft
DEXASAN 4MG/ML 2ML,20.0,4000.0,20000.0,1,1,0,1815,5.0,2.2e-05,0.989592,C,ABC/Pareto using total_trade_price revenue,draft
BP APPARATUS: DESK TYPE ADULT (INDOPLAS),4.0,4000.0,1076.0,1,1,0,1816,0.269,2.2e-05,0.989614,C,ABC/Pareto using total_trade_price revenue,draft
BROXIL-M 15MG/5ML SYR,129.0,3999.0,9546.0,7,6,0,1817,2.387097,2.2e-05,0.989635,C,ABC/Pareto using total_trade_price revenue,draft
UV LIGHT BULB (T530WG13UV),4.0,3999.0,10001.0,1,1,0,1818,2.500875,2.2e-05,0.989657,C,ABC/Pareto using total_trade_price revenue,draft
TEST TUBE RACK,7.0,3990.0,1190.0,2,2,0,1819,0.298246,2.2e-05,0.989679,C,ABC/Pareto using total_trade_price revenue,draft
SAPHTRATE 1.080G,29.26,3980.26,9282.74,6,3,0,1820,2.332194,2.2e-05,0.989701,C,ABC/Pareto using total_trade_price revenue,draft
XRAY FILM 8X10 (FUJI),2.0,3960.0,796.0,2,2,0,1821,0.20101,2.2e-05,0.989722,C,ABC/Pareto using total_trade_price revenue,draft
THUMB FORCEP 8'' (OLTEN),12.0,3960.0,3960.0,2,2,0,1822,1.0,2.2e-05,0.989744,C,ABC/Pareto using total_trade_price revenue,draft
TUDOR - CHROMIC BROWN COATED CATGUT ABSORBABLE SUTURE 2-0 C ROUND BODIED - 75CM,14.0,3940.0,4810.0,3,2,0,1823,1.220812,2.1e-05,0.989765,C,ABC/Pareto using total_trade_price revenue,draft
ROYALENATE 84MG/ML (8.4%) 20ML,60.0,3940.0,7101.0,2,2,0,1824,1.802284,2.1e-05,0.989787,C,ABC/Pareto using total_trade_price revenue,draft
CALCIUM GLUCONATE 100MG/ML 10ML,110.0,3938.0,3312.0,3,3,0,1825,0.841036,2.1e-05,0.989808,C,ABC/Pareto using total_trade_price revenue,draft
TUDOR - CHROMIC BROWN CATGUT ABSORBABLE SUTURE 3-0 ROUND BODIED - 75CM,15.0,3930.0,3980.0,3,3,0,1826,1.012723,2.1e-05,0.98983,C,ABC/Pareto using total_trade_price revenue,draft
"LEUKOPLAST 1/2'' (1,25CMX5M)",1.0,3912.0,4218.0,2,2,0,1827,1.078221,2.1e-05,0.989851,C,ABC/Pareto using total_trade_price revenue,draft
ALLIS FORCEFS 7 INCHES,8.0,3904.0,-3904.0,1,1,0,1828,-1.0,2.1e-05,0.989872,C,ABC/Pareto using total_trade_price revenue,draft
FACE SHIELD 6PHP,650.0,3900.0,8216.0,1,1,0,1829,2.106667,2.1e-05,0.989894,C,ABC/Pareto using total_trade_price revenue,draft
ASEPTO IRRIGATING BULB - SIMPLEX,90.0,3900.0,5670.0,3,3,0,1830,1.453846,2.1e-05,0.989915,C,ABC/Pareto using total_trade_price revenue,draft
UNDERPAD MEDPRO,30.0,3900.0,5100.0,1,1,0,1831,1.307692,2.1e-05,0.989936,C,ABC/Pareto using total_trade_price revenue,draft
BURNSIL 10MG,50.0,3900.0,2900.0,2,1,0,1832,0.74359,2.1e-05,0.989957,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE PREP RAZOR-SINGLE EDGE (KAI),3.0,3900.0,2100.0,1,1,0,1833,0.538462,2.1e-05,0.989979,C,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE SYRINGE/TUBERCULIN 1CC 25G (TERUMO),5.0,3900.0,2600.0,1,1,0,1834,0.666667,2.1e-05,0.99,C,ABC/Pareto using total_trade_price revenue,draft
IV WRIST SPLINT PEDIA SMALL (INDOPLAS),75.0,3900.0,1350.0,2,2,0,1835,0.346154,2.1e-05,0.990021,C,ABC/Pareto using total_trade_price revenue,draft
BLADE HOLDER SIZE 4'' (OLTEN),30.0,3900.0,15180.0,2,2,0,1836,3.892308,2.1e-05,0.990042,C,ABC/Pareto using total_trade_price revenue,draft
PREHEXA CAPSULE,16.0,3888.0,7581.0,3,2,0,1837,1.949846,2.1e-05,0.990064,C,ABC/Pareto using total_trade_price revenue,draft
METMIC 500MG CAP,17.0,3867.5,8079.5,9,5,0,1838,2.089076,2.1e-05,0.990085,C,ABC/Pareto using total_trade_price revenue,draft
